Eigvals	3
28.954993433979034	24.269304687506818	13.85255219744729

Proportion explained	3
0.5177545422744185	0.36374048718330576	0.11850497054227563

Species	12	3
Propionibacteriaceae	-1.9382456780664754	-19.025332711494833	-1.5021930247801076
Staphylococcus caprae or capitis	12.945041447097028	2.4513607109261617	-1.7703110266313544
Staphylococcus epidermidis	-4.8558904208076905	6.652021218187214	9.114864851149871
Staphylococcus hominis	4.175105839173417	-1.8295232187495305	3.475700010608917
Other Staphylococci	2.9441906985355684	2.5244136301363516	0.9040015030663722
Polyomavirus HPyV6	16.811558469536834	1.837640670729691	-0.6213673008560456
Polyomavirus HPyV7	-1.2597361436137084	-1.7192249947888527	0.8253986634983972
Merkel Cell Polyomavirus	-9.935125166181049	12.074779386016143	-5.747443345966907
Malasseziaceae	-6.2211179008351305	-0.8107725998169201	-6.451504703410265
Corynebacteriaceae	-7.068452790726049	-0.03924858254687886	-0.8400895771504434
Micrococcaceae	-10.864914558524607	-3.5102674239653417	3.61756046996924
Other families	5.267586204411881	1.394153915366792	-1.0046165194976928

Site	1225	3
X940001	0.003050222464701275	0.0021588672109809403	0.004142833213568365
X940002	0.007614645634428288	-0.0105633198638861	0.009690394874278627
X940005	0.003092318894801045	-0.011854329252357139	0.020583350925449297
X940007	0.016657924068160752	-0.010039626691682136	0.005071955007420384
X940010	0.04688500386603282	-0.00020147673701665609	-0.03433933805824788
X940013	0.007044435356333813	-0.0024439346139479563	0.009577606651412543
X940014	-0.09199133353619536	0.14712421544963328	-0.07404819913047879
X940015	0.030644992632818693	0.008123503636267406	0.00788490578360308
X940019	-0.028098199407522582	0.03671778448378344	-0.05248583601050591
X940021	-0.024636487715239516	-0.018647985770803052	0.008854069171881354
X940022	0.024538601726841476	0.0022598018845680712	0.013912530876239601
X940024	0.018008922802771606	-0.0011342426731620527	0.014196060385521207
X940025	0.023231464295249225	-0.013782064412024345	0.018165805995220573
X940026	0.005123945430886334	-0.028741442495647484	0.0031425155382130182
X940027	0.020097031103923885	-0.012816282809067355	-0.00805240917084102
X940028	0.0007497314974937473	-0.02753347837758488	0.004108244632961124
X940029	0.00566881039924144	0.010518320404450682	-0.005599291803556542
X940031	0.017637531838793612	0.007896591412421642	0.00776429699238957
X940032	0.011727718233082352	0.008814766505445491	0.007621778684632693
X940034	0.008037920238899337	-0.026284446280190506	0.007894929539061143
X940040	0.005498764926216816	-0.019571380336212845	0.01664786389312536
X940043	0.015926092582197706	-0.007829650206215897	0.005101933029879044
X940045	-0.07794977382558321	-0.08497320238719168	0.03156154102430483
X940047	-0.04124469837970017	0.0056409659125201085	0.022384792935537023
X940048	0.01124945502301433	-0.0051667033980209	0.024353313024608282
X940049	-0.003273733011381737	-0.002298182282276923	0.008897298453968435
X940050	-0.0321848305835753	0.004563645664366727	0.02023123440707902
X940053	0.002336509754933888	0.0012088420399787635	0.013636281997571859
X940054	-0.009260915853973829	-0.018608905374238517	0.006043666982849417
X940055	-0.08614461569085391	0.012390892664159348	0.062155434508773595
X940056	0.049307722285984866	0.04305328736222477	-0.02469782892105208
X940058	0.0029708083996759925	-0.023944112918447624	0.011890604690830055
X940059	-0.001244256242704083	0.005922141820987014	0.017647640747069517
X940062	-0.056671896164434694	0.015281046327098532	0.030280734708181396
X940069	0.009790964722179805	0.015787378906937835	0.005163429740302011
X940071	-0.05837825350933686	-0.009738748420073317	-0.06999034418154008
X940072	0.014203430290626637	0.010215852626648442	0.0019337832684475753
X940073	-0.0404087219707179	-0.12451416640681086	-0.04797554322240555
X940074	0.01958098526142504	-0.012979586276724134	-0.00715607463016265
X940079	0.034450389615905616	0.03204966893261405	-0.04174240414289016
X940080	0.001856708063685802	-0.02632879066353724	0.002463383915016992
X940082	-0.09157587311390142	0.03807684378417359	0.035136129532847955
X940084	0.04440115725489437	0.004053835664773621	0.012242601275700196
X940086	0.007133227732337134	-0.008658360560125583	0.00668117133736729
X940089	0.014082604502317318	0.0025505836173518362	0.036597500648668374
X940091	-0.02676221919537179	-0.12648751826024202	-0.033687044307612386
X940092	0.04916270870917089	0.006690935515341681	-0.02700140184076567
X940093	0.0142796836965975	0.005295299607267011	0.012547081297195704
X940094	-0.024761121625104028	0.11779373455810561	-0.13840974802127376
X940097	0.006164684691072119	-0.011549608638654552	-0.0016754844445632461
X940102	0.014776580578808079	-0.04302674610850463	-0.0029153554837899488
X940104	0.010475331960235788	0.006818904280358973	0.0014041370314630329
X940108	0.009864042959812544	0.011070549303255697	0.017646469700311578
X940110	0.04262390478723901	0.04453103425667548	0.0187618561279137
X940112	-0.08258194754399376	0.06675679196621977	-0.03797249363199617
X940115	-0.049021036809724694	-0.010394703797294689	-0.013400712680641023
X940120	-0.00021079681395950978	-0.01147698342677681	0.004932384577624595
X940121	-0.12213292319002139	0.03412891528886242	0.04196165279790462
X940126	0.009936480098155896	0.020133481089018444	-0.00037837808267393114
X940127	-0.0006364052159060475	-0.02192542428535995	-0.017209436316646124
X940129	0.0022970246573172062	-0.024396658906345004	0.017688384128629452
X940130	-0.007060241867769581	-0.015163733468126876	-0.017208948438736615
X940133	-0.01241723946403235	0.020850794278869506	-0.00617819121275933
X940136	-0.0008727781015738118	-0.013525210936357631	0.009202448993026805
X940143	0.01901165136678682	0.008160322031782323	0.0029021931934808723
X940145	0.0012851543141751856	0.004789881483991527	0.0009150194795064663
X940147	0.01510123539601215	0.008572164700318394	-0.012185541021286106
X940148	0.011018304108434188	0.03228795881801734	0.002938440992187402
X940152	0.022728601740234732	-0.0009904426776432787	-0.006642827648753946
X940154	0.004298572712746399	0.0236976665734982	-0.0031374349064314665
X940156	0.007099196949211772	0.0010995586098368278	-0.0013537659386327768
X940158	0.004354576098270855	0.03242824766921833	0.004812318276135214
X940163	-0.037726941474282266	-0.060932864551794724	-0.0247891969008211
X940168	-0.11421113277243024	0.017156114006388813	0.056170672056763016
X940174	-0.07302478871511368	-0.07549733567629273	-0.10031501990607708
X940176	-0.04603065076385361	0.010848675023109785	0.03852250313947001
X940178	0.014177710047443138	0.013694010920942435	-0.02800114247612399
X940179	0.012194445085382252	-0.016811986962167874	0.011885053062631814
X940182	0.0031477606868190243	0.014589093361694335	0.006699619983548016
X940184	-0.007751738067200023	0.04128166597338893	0.013195288503910538
X940185	-0.043282016208252026	0.03776707638281517	0.013773572560853554
X940186	0.011483532576701573	0.015813271958650784	0.0007669264053387006
X940189	0.012167759027499727	-0.019457899151187428	0.0013284154789287871
X940193	-0.05908922613007383	-0.007403278714866669	0.05120086010326801
X940203	-0.019399649545023757	0.017157189036692493	-0.0655415769519889
X940211	0.009043538811916703	0.019090096481094058	0.014037534908093598
X940213	-0.004656535661107105	0.00470086717792388	-0.00215361082616291
X940214	0.01388529572193584	-0.02683207376142676	0.015600701177242543
X940217	-0.0017820564392496483	0.034987053432413935	0.0005110735867546124
X940222	-0.03518595454020608	-0.022767044911715502	0.05064394285829347
X940223	-0.03780553857669741	0.043930794530866575	0.015105744536659076
X940227	-0.03367405091072453	0.0429462756324104	0.02398632032713804
X940230	0.009030386965606391	-0.017499662815244038	-0.01741936813992259
X940232	0.005290300037689585	-0.012577668035702814	-0.013786914942841877
X940233	0.007544691637700697	-0.025960138638825913	0.0028185940592253497
