Eigvals	3
27.83029132160098	22.52056476070172	10.527064407857289

Proportion explained	3
0.5562039283714869	0.3642143908741354	0.07958168075437763

Species	12	3
Propionibacteriaceae	-0.7156493853947935	12.784879887737702	-1.4710453569240163
Staphylococcus caprae or capitis	-0.5863928523962884	-3.6170574224807277	-0.8888604901795969
Staphylococcus epidermidis	6.002131064174281	2.6128375428530677	0.9792014208942834
Staphylococcus hominis	-0.3142544529115933	9.24171656133955	1.256717415578856
Other Staphylococci	-1.5630385981559711	1.3659163955826101	-2.2954679972459435
Polyomavirus HPyV6	-0.22515972863995357	4.530692130753667	2.3682445680819404
Polyomavirus HPyV7	-1.1273580933711067	-11.956945952021	-3.485499599959493
Merkel Cell Polyomavirus	11.390173231318895	-2.4134696449725244	-4.800217750008935
Malasseziaceae	0.9316333208947234	-1.0848807889701462	-0.18731165580975376
Corynebacteriaceae	9.433049555458608	-2.45845620354444	2.27710539479419
Micrococcaceae	-0.5561161635976258	-7.621026383866079	7.27836385674547
Other families	-22.66901789737919	-1.3842061224116695	-1.0312298059670062

Site	1225	3
X940001	-0.010401115974467426	0.01050137546036856	0.015479427626635425
X940002	0.0010166472893773132	0.014553301939053333	-0.0048111871762223065
X940005	0.0006828458061013824	0.01585022661997406	-0.012122768048366843
X940007	-0.021681500349682196	0.008259385436212806	-0.013483394030482534
X940010	0.027755959279782996	-0.01613085510070058	0.028110067673702648
X940013	-0.010655223718669334	0.006733449452806663	-0.004292681328944764
X940014	0.18405674176446374	0.03254234951716705	0.11079255911126012
X940015	0.0013239443678408499	0.010409596140543115	-0.008508710078008684
X940019	0.012304074144641786	-0.004299012243470058	-0.012997130328636895
X940021	-0.11407435448205903	-0.010180192137354528	0.026164003233834294
X940022	-0.031170803458911357	0.002292299832107299	0.0028765616136649922
X940024	-0.011575897677417625	0.014188845764567843	-0.0002312934433989851
X940025	-0.017865781883694906	0.01651800376402753	-0.008863583494352097
X940026	-0.006420148517701313	-0.031980253551315556	0.024844644541611203
X940027	-0.003705246527606468	0.0015427880656300225	-0.0029138361897138995
X940028	-0.009757557832934569	0.010406742650568224	-0.004138903118630347
X940029	0.020087126242304774	0.004889559589688798	-0.008002922816169284
X940031	-0.02664104535349863	0.019850962607719642	-0.0078701506632173
X940032	0.0003331781307971074	0.017175965979234032	0.001917706595396126
X940034	-0.025100264720770055	-0.031881360649979845	0.02478708361198011
X940040	-0.047115170281988285	0.01847587151867239	0.004726295571417238
X940043	0.015875242605299947	0.012027496333122839	-0.008090569365341563
X940045	-0.022462494123029527	-0.020973451972279632	-0.07168665729771949
X940047	-0.11626225971279695	-0.01943880177800769	0.03951832406607708
X940048	-0.022663401182743972	0.028361011753875214	0.0052150706045941235
X940049	-0.0009777666668080202	0.002470385305459485	-0.009147701233525634
X940050	-0.0006026945418793292	-0.021613715857314256	0.011916655645322191
X940053	-0.029142356842801195	-0.006917697084868312	-0.018630339696238767
X940054	-0.05787655826216148	-0.008989871527695377	0.015230841808401572
X940055	0.017978077531735012	-0.01998164538512087	-0.05457362725342012
X940056	0.006565589657184928	0.00767697384070884	0.04352804640726347
X940058	0.005841678650861816	0.014363675199961082	-0.007640982095538709
X940059	0.020749125539469025	0.014635513749620565	-0.005373455912816241
