Eigvals	3
25.90046362254225	20.810778054220062	13.533754289170878

Proportion explained	3
0.5212041268839986	0.3364878635007434	0.1423080096152579

Species	12	3
Propionibacteriaceae	3.1388900805229563	12.735045856845487	-3.23022532548803
Staphylococcus caprae or capitis	-9.262435891993688	-5.029339209992429	-1.2780860577021584
Staphylococcus epidermidis	7.7107202835079045	-0.39185223334391994	3.969863867386605
Staphylococcus hominis	1.9896132455523203	5.939199667513812	-3.1823801744445612
Other Staphylococci	-4.9735660823161645	-2.062390153993901	-5.1201521109315244
Polyomavirus HPyV6	1.9314441083617935	1.650788196018022	0.7521360526719704
Polyomavirus HPyV7	-0.9128787236864186	-7.933699307366288	-6.417513461462374
Merkel Cell Polyomavirus	11.39743605487294	0.257130627478639	0.9206257149664416
Malasseziaceae	1.3890522720054057	-1.5852288649795776	-1.3277341648466618
Corynebacteriaceae	6.863146748233151	-1.5744443867536102	5.078579435000422
Micrococcaceae	-1.9595446305854995	-9.16332446294939	4.4294650385528795
Other families	-17.311877464474705	7.158114271523152	5.405421186296989

Site	1225	3
X940001	-0.01199748557659508	0.006264973906023186	-0.0009457746132191847
X940002	-0.010133502879059824	0.0015509166468482046	-0.0020733494277029893
X940005	-0.0037651217197417243	0.013504061507060308	-0.006287190215730274
X940007	-0.021230964756160695	0.0164274543577344	-0.004697898689603358
X940010	0.02753327629787214	-0.03628204251940992	0.0064605543982293265
X940013	-0.012772505524256449	0.011507887139452154	-0.005218292390418099
X940014	0.14002152358025408	-0.07225227702805304	0.1187253279993179
X940015	0.0067081633601355686	0.01397470900344607	4.548909021397747e-05
X940019	0.0016702445118966264	0.049809301968226555	-0.08006301675134178
X940021	-0.08946467460229807	0.019987057344642085	0.05048313416898939
X940022	-0.03807040862683521	0.002164755518162555	0.004992814516691033
X940024	-0.012302096080639743	0.015031515380495845	0.002177470044415637
X940025	-0.03802575093711672	0.0023400287044604232	-0.009571539168586237
X940026	-0.014932462626128367	-0.02032117882376426	-0.02621660181625684
X940027	-0.0010020862691183484	0.006956889207895274	-0.0033596045976920148
X940028	-0.00717547294757096	0.014930720859727476	-0.0013949746950005079
X940029	0.029732910754571115	0.0015575196961118913	0.0005647114513567747
X940031	-0.014062376829088116	0.033937888747106605	0.00507343295601529
X940032	0.002957225373915578	0.017118055851654407	0.002895774463584049
X940034	-0.04374427543333525	-0.03359752050165482	-0.0022658236883042033
X940040	-0.07529200021953239	-0.013613012728047921	0.012532657570551083
X940043	0.014047260447784728	0.004061480499118222	0.0011042312645200142
X940045	-0.012662459435439897	0.032978219824115425	-0.0682133239566878
X940047	-0.0729514663853376	0.021697096082959576	0.05838833081367234
X940048	-0.0462440533090551	-0.007652085595351933	0.011649166006739983
X940049	0.0040705595839572615	0.007385690760614447	-0.0006220904376536807
X940050	-0.011611508319122828	-0.024528322762630075	-0.012070887981057325
X940053	-0.030265170975087935	0.02037825225970322	-0.02177650428687236
X940054	-0.03962538065647973	0.021247529106597596	0.022030412175911604
X940055	0.007878861001581599	-0.0038972572696826355	-0.06449000086635807
X940056	0.01730180572757241	-0.0007792177036951367	0.03970780994635051
X940058	-0.0003556853937082787	0.004025400191566938	-0.0023111984005540287
X940059	0.021342441448466587	0.009692748607666741	0.009666679360953995
X940062	0.013881382657044387	-0.025966488373065907	-0.009825732331320383
X940069	0.0005372106404147198	0.02085557958970099	0.005608639779320647
X940071	-0.08978042728043323	-0.02344775910243821	-0.03461528509511623
X940072	0.005244234270452163	0.014717395876082302	0.002008968575359936
X940073	0.004533092894700728	-0.035170122178188594	-0.09029156466904545
X940074	-0.044971690654792486	0.020467736386849653	0.010275336198038752
X940079	0.024872630009800417	0.1283530419536414	0.019354460031228315
X940080	-0.029705002890066896	0.006601250062839919	-0.0020887065932242363
X940082	0.012403705324987118	-0.028596733505772538	0.0004079917561513151
X940084	-0.007464209483792147	0.016224622945244634	0.01747202826037258
X940086	0.003048204751179806	-0.009491722352087952	-0.022638424971651448
X940089	0.002991984070407002	-0.0059386657745355365	-0.029863186448124107
X940091	0.013255553987664974	-0.030989388985034096	-0.09859715857207321
X940092	0.02992580317480919	-0.036799804756826544	-0.0010373870737423428
X940093	-0.010143334563263579	0.013346444341773685	0.004744807890549481
X940094	0.09018150730062716	-0.06952945965882254	0.09826321903625226
X940097	-0.000599822261825889	0.009882132255395684	0.00015992278386936236
X940102	-0.030410882226605446	0.021890716336185875	-0.014027859861398852
X940104	0.0068341390448218116	0.006439503173294538	-0.007313819302275194
