Eigvals	3
34.41021576999047	29.780897126522575	14.007054247910316

Proportion explained	3
0.5222665013154207	0.3911946724921641	0.08653882619241504

Species	12	3
Propionibacteriaceae	-19.57621454142041	4.432662715802104	1.1519664719183758
Staphylococcus caprae or capitis	-3.440840710865133	-3.1359681069613132	0.6645446772041265
Staphylococcus epidermidis	10.955633277167042	0.9650225135392511	-0.021944174276393225
Staphylococcus hominis	-9.385510295304522	12.863248446250067	0.1873916578930435
Other Staphylococci	7.566387203783547	-2.7589391795305165	-8.834413711066379
Polyomavirus HPyV6	2.5582530452872225	0.6992293176041935	1.6405710263246227
Polyomavirus HPyV7	-1.4585913494537375	6.156874196557356	-7.664434551457446
Merkel Cell Polyomavirus	14.511568029776383	6.940963577283735	2.694921809445846
Malasseziaceae	-10.819204462341183	-7.507856936711644	-0.4941526686861189
Corynebacteriaceae	13.341942074355062	0.15516041938636024	3.7579657588035125
Micrococcaceae	-2.4909304177417835	4.07687035287929	5.621642982450893
Other families	-1.7624918532424876	-22.887267316098903	1.2959407214459209

Site	1225	3
X940001	-0.00023144927267449206	-0.013228590039799744	-0.004746373718063011
X940002	0.014118507693224458	-0.006866330113842458	-0.0025110876490875796
X940005	0.0005577719483230761	-0.011868871057442134	0.0008686549147261787
X940007	0.007210005639156313	-0.021166344773582348	-0.005862586130379132
X940010	-0.011151052421335152	0.026738863378689137	0.00407463986571165
X940013	-0.005630990474455841	-0.014777944819330808	-0.0026106062080638657
X940014	0.12264105834680968	0.05654721114359471	0.11337888759540557
X940015	0.012296188402849	-0.006626780965025113	-0.005356605243381237
X940019	0.006337844261121855	-0.013972286167815932	-0.08230424475972056
X940021	0.0028027837468057922	-0.08294271432407552	0.02259968814760656
X940022	-0.053493791971777775	-0.03261349735499724	-0.00732881217519027
X940024	-0.008146602842157114	-0.01553322095257589	-0.001582142084512729
X940025	0.005865149278341844	-0.022828990859084825	-0.002316790842065004
X940026	0.017786501320794193	0.015397024304022499	-0.002228716737100434
X940027	0.000891314130509877	-0.006196776924327675	-0.005557307327285233
X940028	0.00674471967583077	-0.018871737956798626	-0.0011768168320325377
X940029	0.00667450731126372	0.013743998084926308	-0.0068948531981540585
X940031	0.007606107891623707	-0.026191569848306	0.0018838545435079525
X940032	0.022355863545712184	-0.0058834242804563135	0.0028440493494033036
X940034	-0.03420912072662263	-0.008995022252827372	0.007750724047561906
X940040	0.0008938944139872972	-0.042320948227963645	0.00380801262692729
X940043	0.010268992629959398	-0.0027190033646568228	0.0015638255125377447
X940045	-0.060357704948890124	-0.03442966629573129	-0.03839871696172285
X940047	0.009527332985436014	-0.08177618275091499	0.04354615107842189
X940048	0.002892999367358755	-0.030064206360754627	0.008196750336118051
X940049	0.003935571090999958	-0.004096074879280993	-0.0023643224244790863
X940050	-0.09876401970013382	0.014290316521017551	0.033328688991960065
X940053	0.0010682858940458306	-0.024555962871176975	-0.01955827156893612
X940054	-0.047364817479649796	-0.04712153917352749	-0.007273286319591426
X940055	0.023582529907277158	0.0380769976907588	-0.053249188079831075
X940056	-0.003413359611965563	0.007848016003486625	0.016985039723803493
X940058	0.01779328323595065	-0.007802917203632423	0.005076558254670404
X940059	0.009274974500160972	0.008249850553410381	0.0018710731558762954
X940062	-0.04956052818699319	0.0394461064739574	0.07233060227066637
X940069	0.017488528571816982	-0.010977259167032207	-0.004152167454599992
X940071	-0.04260069253088432	-0.04757094590640114	-0.004713683922595002
X940072	0.016608152480187655	-0.004766230114555007	-0.0032100796437262457
X940073	0.0063547474425378605	0.00461322338897304	-0.04992761138118257
X940074	-0.004248644329311237	-0.03997304818412395	-0.008362529540554305
X940079	0.0877651386362721	-0.09342420858125323	-0.018376758291306992
X940080	-0.026090352892284972	-0.0242112816724979	-0.008034664113957353
X940082	-0.0006039560756655054	0.05252035710195648	0.10361360721771709
X940084	0.013053282757987275	-0.0075811279734334935	0.01130437971629019
X940086	-0.0038858504440490004	0.0064521127824610095	-0.00793587287455002
X940089	-0.002948318208394837	0.01450302502477395	-0.026029619153555228
X940091	-0.01677101963974972	0.029590471232978605	-0.08286276201709443
X940092	-0.023872033602072726	0.02890421588468996	-0.0033597479835775507
X940093	0.019401861536261705	-0.014095077415716346	0.001083736131726561
X940094	0.00840567875288236	0.03337622945578886	0.07062106954639356
X940097	-0.0011217313798483565	-0.00773977721726636	-0.0033549115114057857
X940102	-0.0062915342567734745	-0.028247331746361848	-0.01875279863023228
X940104	-0.0005592862588481082	0.00493828117463979	-0.0077701202081422085
X940108	0.006842760281424573	-0.013972767223436992	0.0042485833840062125
X940110	0.05459428372674735	-0.04342236914092799	-0.011310427461216225
X940112	0.09500456252854307	0.02154102253793841	-0.08959091992922315
X940115	-0.04242546228424032	0.03667414281609291	0.05807465620115697
X940120	0.026563411408431267	-0.006424665391926914	0.0008699708830806778
X940121	-0.06435287021983695	0.026348795513570347	0.1473806611614582
X940126	0.017452908579062815	-0.000682856780358052	-0.004284830228311513
X940127	-0.017337961204706157	0.0003473083181456137	0.012049898230735021
X940129	-0.010108096777563146	-0.0038739030792200183	-0.014228076332470519
X940130	-0.008681760124272082	-0.01554858444416382	-0.017531112705516615
X940133	0.04735973683593818	0.024815238386327713	0.006137761499283483
X940136	0.0005383051724064028	-0.007862627151741197	-0.00036366030231143015
X940143	0.0015947605490265525	-0.012890115716999228	-0.013262855295926834
X940145	0.0077723521887671995	-0.009337875171031981	-0.0019284149576869445
X940147	-0.04518327362583334	0.023359306504869077	0.01650041760343624
X940148	0.026153090179652175	0.0016821415770810239	-0.004723579222961356
X940152	0.0020595977242153832	0.003298658772955476	-0.012959489830288187
X940154	0.039665152332897136	-0.010320099210395128	0.008211988319616058
X940156	-0.004560647906274602	-0.009846198952068933	-0.0122221901273617
X940158	0.016719247947794245	-0.00282268397977623	0.0027839223333081505
X940163	0.0313373426376057	0.034257617467581505	0.0006317544992373097
X940168	-0.07684923041635232	0.019434563718609427	0.18163152488089704
X940174	0.031287176072072494	0.0013762345389300844	-0.1204485709735573
X940176	-0.04171399232496988	0.003750974200276584	0.06649041372212698
X940178	-0.009658785639194872	0.018942812907221798	-0.016468297910533756
X940179	0.0073159628398520565	-0.012673865088701233	-0.0051580427602316474
X940182	-0.0002948048607374008	-0.008088715159459964	-0.010184703987694955
X940184	0.024515280088486358	-0.0009979530689224973	0.016226516469638495
X940185	-0.011669414165514938	-0.040174537299231164	-0.040122208623343925
X940186	-0.012215386681500445	-0.008287328858549891	-0.010320980168225026
X940189	-0.009025493150042686	0.02028922898935558	-0.0030719646386061315
X940193	-0.008103442713625205	0.01626474909529474	-0.045121468865814765
X940203	-0.028770209738263802	0.02708772110014561	-0.020997506108151317
X940211	0.01032210979570348	-0.019529097300877648	-0.0006079212275329087
X940213	-0.011337760448102014	0.03448429794271778	0.026033033275864842
X940214	-0.0010247514825067604	-0.01978537460362981	-0.006010265268063103
X940217	0.020219808217276227	0.0015981114313733894	-0.00040533130386257403
X940222	0.022609490680567616	0.020292301393630276	-0.011560689774292164
X940223	-0.022334706307220738	-0.09379727051254041	0.04874020110434879
X940227	0.037986208044429474	0.02060747899676011	-0.003447688589951297
X940230	-0.03862078756735237	0.002942335237525023	-0.009098252718431085
X940232	0.02633193140448	0.010247756157378683	-0.013465359134887408
X940233	-0.04787848022210894	-0.005170258107385303	0.01142610479222654
X940237	0.01688785865318252	0.007738645198573239	0.010335547012968044
X940239	-0.040893013278926436	0.08288171132946402	-0.0979264368249346
X940244	-0.0456489839360004	-0.041459229728495035	0.009556197516087208
