featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.14434004882851806	0.23008586311429507	-0.006441448055311619	0.14967423598454616	0.24322037798705182	0.09657137588746507	0.03546068349220943	-0.41322348810844606	0.5262362364671009	0.029560047472805263	0.07633656209415099	0.39576583155748707
X940002	0.11044527149330866	-0.04792467987343757	-0.057559145022556726	0.08098672948586211	0.007760226132841719	0.011536567343438234	-0.054484631468219136	-0.06307686136818164	-0.14166395090223105	-0.05534931405882727	-0.07750106950452659	0.12834900322514026
X940005	0.18873862041946834	-0.05939867651404257	-0.06816671281154414	0.14333203869654815	0.03338418361028217	0.03426012201921942	-0.057780994380380535	-0.0717986810463645	-0.19643780643733066	-0.06654627776335077	-0.10532991940730249	0.2044641167773758
X940007	0.990399064425673	0.40173640625857016	0.3489861495871361	0.8789557836474045	0.5947676690093784	0.6211523758584945	0.346378675754928	0.31431372565916055	0.029094139114850925	0.3620183367431584	0.290179910592555	1.089232299529457
X940010	-0.24942415257306091	0.18201946905441307	0.2754547856746568	-0.16135158070957317	0.08709459182963791	0.02591812052893823	0.3242028464522434	0.34542835834130375	0.5369486789104787	0.25013507679178293	0.26814960662393683	-0.42744614048019763
X940013	0.4473242051216959	0.17878105108734627	0.15799981037423644	0.39686151512641515	0.26954056539848764	0.279188489971049	0.1595270405639212	0.1449305494447341	0.013468807320210274	0.16301160454390295	0.1282061368002754	0.48615674080962307
X940014	-0.42189623727835346	0.6459339483739779	0.4074777028624466	-0.25893532939507186	0.009048762633033058	0.22004745747477367	0.12372388148010349	0.20087330699033362	0.8161371342854817	0.4803873055350518	0.823306792510982	0.0451958921621432
X940015	0.4118732827177489	0.06727734435557237	0.10830324994694789	0.3550557385672008	0.2417682604071814	0.20178516817061148	0.16864622362824055	0.146179441686264	-0.042534726148639734	0.09518255954029885	0.007477425896020656	0.3308063184146442
X940019	1.583010163205657	0.11664874741147241	0.5241347031372863	1.3685738325540178	1.0592829405145214	0.7083594271768225	0.9822600198661234	0.8729315970768607	0.002543905712828476	0.4009697319760752	-0.12055974578801917	0.7872862303348109
X940021	0.10473396626423195	0.38848349625491624	0.19967781369520315	0.1333266664908525	0.11167198617285617	0.2648316045145	0.01604343235653294	0.04354795880322854	0.2440005801752232	0.2552891013882901	0.42619458591274584	0.4714544762800917
X940022	0.13980189112183264	-0.04123844561070028	-0.10870979213110495	0.09951265860749492	-0.025901823260856216	0.021985087897265235	-0.15381056465308385	-0.16066098521638977	-0.2335431427739343	-0.08988686270455311	-0.07934755092274715	0.2693769580652114
