Eigvals	3
17.184160322581373	13.869364343905849	6.021533183228798

Proportion explained	3
0.5636338225926414	0.3671584509204533	0.06920772648690536

Species	5	3
Propionibacteriaceae	-2.52281043485067	-2.14249328623058	-5.043421288072804
Staphylococcus caprae or capitis	-1.5197866065411405	-9.913224739150186	2.7647332194856045
Staphylococcus epidermidis	14.466451365933127	3.712011191430493	0.44878608368224226
Staphylococcus hominis	-8.604157811860166	8.694530508190299	1.7222100050147382
Other Staphylococci	-1.819696512681153	-0.3508236742400241	0.10769197989020486

Site	1225	3
X940001	0.00042702050026168653	-0.00559866728470212	-0.01815113306171597
X940002	-0.01742868778368153	0.004191693792090228	-0.005240857512753435
X940005	-0.015244200938521756	0.00509015166552245	-0.008865824491991641
X940007	-0.011321077621144164	0.004254615858605288	-0.004733586788528315
X940010	0.020286796705046066	0.030574237697764923	-0.01884762318164033
X940013	-0.003941026103503688	-0.005954284835774915	-0.006405987581749023
X940014	-0.06651499026151292	-0.020453550978033693	-0.05256295831317011
X940015	0.015769443122201406	0.0066825493762765415	0.001110082498673258
X940019	-0.01962439674452627	0.015398133475162008	-0.016040499751921424
X940021	-0.026826599876548916	-0.06081482715798702	0.007609383223006326
X940022	0.014908918441926076	0.010139550349185986	-0.004255855580917719
X940024	0.0020625069372833932	-0.016799465738570635	0.0066124515530890035
X940025	-0.005644727747082346	-0.00539434443044958	-0.02841179107299324
X940026	0.030845560320662692	-0.02711664330759677	0.008671593510537335
X940027	0.00042020310181185887	0.00818863031340532	-0.004424488578356397
X940028	-0.014743606386890986	-0.000652616182274598	-0.008846852671039252
X940029	0.012516345813496296	-0.005282437180739274	-0.014596382010557447
X940031	-0.007583687608291432	-0.009251784214811891	-0.01637687826016079
X940032	0.00928692868777795	-0.007975072486261472	0.004336557130317418
X940034	0.0034968252874375658	0.0032275015195175547	0.0067521424769103585
X940040	-0.02711593817233687	-0.003095147337402922	0.012933609029484908
X940043	-0.008175945409101621	0.005382233090173308	-0.0029886560043327925
X940045	-0.08052760681141828	0.059945102394639696	0.026922358180345236
X940047	-0.02880859076797813	-0.04374085837147713	0.03060722744156121
X940048	-0.009456325976881732	-0.01471476930220735	-0.02920317754994526
X940049	-0.004922095522257393	-0.0021171881725365344	-0.013764732149359572
X940050	0.05019820800655964	-0.007918759429115086	-0.0002730503103493609
X940053	0.004069598607769646	-0.008473493429976343	0.007511068374876984
X940054	-0.04228736076872485	-0.012866342293859705	0.02006376714297129
X940055	-0.02068569323381401	0.0510669191975587	-0.01723478033391675
X940056	0.04185447424665661	0.023389046956865063	-0.0054461601186279
X940058	-0.017666141294816466	0.0013498327466609527	-0.01474121896775331
X940059	-0.006485084326594036	-0.0073863211712874	-0.00816981620551367
X940062	0.04288573007048466	0.0017422702848490204	0.007561232511127561
X940069	0.0033347763600277973	-0.019515712609301166	0.002454885447953224
X940071	-0.06761270580691903	0.07203626999735338	0.04144200217467735
X940072	0.00893080234383875	-0.014248945886866407	-0.0002909295387362084
X940073	-0.05500194454181383	0.013095157041854261	0.041139596602154674
X940074	-0.01255158322253469	-0.01033911749328174	0.03400720061582317
X940079	0.00932513909594764	-0.11929003703828653	-0.049871954505335624
X940080	-0.023442237577810176	0.003540086068972505	0.01883674799992673
X940082	0.0621689049455159	-0.03323010210458092	-0.024018608589794835
X940084	0.018963747231195895	0.020540403702151513	0.01669802494803177
X940086	-0.0029965321259246523	0.012422871647287873	-0.00153515476472462
X940089	0.01006494577796742	0.026001812120171677	0.02946015912837867
X940091	-0.07204367605199082	0.11190199910402204	0.012898673788615828
X940092	0.04934826996001202	0.0038132466688458556	-0.017800778022981554
X940093	-0.004358289697653581	-0.006857933674950739	-0.010551077826269782
X940094	0.010640290302847952	0.10707868145958015	-0.0966459418619798
X940097	-0.0019550985949107363	-0.007452127146271849	-0.015380466243078622
X940102	-0.008710799337037108	0.023025664909122435	0.03612301345146501
X940104	0.008955827016267565	-0.002691863019538639	-0.012391702368129868
X940108	0.0006111032863025785	-0.003048455092867897	-0.016459239943126706
X940110	0.013179447870441664	-0.030178741736613023	-0.015158728259094726
X940112	-0.04675556161135147	0.0421405296634869	0.009420680039094952
X940115	0.011869766378927565	0.012478184498304713	-0.010236602983851317
X940120	-0.01037121961642426	-0.008823874458081011	-0.004878449118780901
X940121	0.03352549009472969	-0.016808890960454632	0.004592115617619199
X940126	0.012755190947887195	-0.018255383475368637	0.002893491263389687
X940127	-0.005713670758647399	-0.004634961302186975	-0.022396759628208324
X940129	-0.0360999732344131	0.006585185746498722	0.016023915739188693
X940130	-0.0046812226116612525	-0.021644007695975003	-0.061175071880893064
X940133	-0.006230285436935268	-0.009594411869861602	-0.01782145677253463
X940136	-0.00040815050878998104	0.007830107153851242	0.017177884766930766
X940143	0.0031208559340239195	-0.00018328675936578223	-0.01463809045480458
X940145	0.0017227996444282082	-0.015677213506998983	-0.01353001648670609
X940147	0.03148418868143113	0.0006744956954273289	-0.012679025973594564
X940148	0.02196973177571654	-0.030537554294981412	-0.026113494427320874
X940152	0.02224725044958448	-0.005672414513556778	-0.023757794570895194
X940154	-0.0011404099834523241	-0.04143028873825399	-0.013081650713228907
X940156	0.0015633973123741172	-0.022900202336873964	0.030505288082263323
X940158	0.01708690213830267	-0.031471219337500266	0.013648063700539823
X940163	0.02288819360689619	-0.032173571301175666	0.013464906152610331
X940168	0.02481761387159462	-0.018901589829329518	0.01074973578623833
X940174	-0.056488424515456784	0.10057413989894162	-0.003097560529025574
X940176	0.03878519787153771	-0.01845794965028427	0.006856044477663492
X940178	0.012427108650408872	-0.01638144981873433	-0.0232988701031495
X940179	-0.012322678628318477	-0.010010608403932714	-0.016100198068627666
X940182	-0.015665998513617815	-0.019752134272580713	0.011237415305762508
X940184	-0.03886373217913362	-0.007523760983060945	-0.055273049760216894
X940185	-0.02330023591393656	-0.034882626277195454	0.025450906781783057
X940186	0.015157282919718674	-0.008746692766479564	0.015763157213026756
X940189	0.026926634488948598	0.02061654945152447	0.01855793441974851
X940193	-0.015738131101787022	0.03303271561077282	-0.001809158585211408
X940203	0.05308129201293085	0.05096339467394254	0.01971515349617254
X940211	0.0007369695675929248	-0.016009600657725696	-0.007044347556093282
X940213	0.00525220224414667	0.026527105696369974	0.0767185175260415
X940214	-0.016269154894260188	-0.006805197830860449	-0.018435866203014954
X940217	0.010994178665205655	-0.020897002734598193	-0.013019321056487478
X940222	-0.021334953100356963	0.011553245012676973	-0.030953986721770407
X940223	-0.008991045623172421	-0.07084528530020193	0.0205303362053839
X940227	-0.001897997641390541	-0.060092463853512246	-0.05074442094373311
X940230	0.02345334248279175	-0.0012924199969571197	0.007554408288044408
X940232	0.003923938620506007	0.01340036085177846	-0.010914520260964865
X940233	-0.0022885691971264357	0.0073954741534650115	0.029111393062807536
X940237	-0.0029404322722784365	0.005161356368785759	-0.028481059728739443
X940239	-0.14175775829962586	0.12204035625686652	0.03860101274988141
X940244	-0.039539966810905366	0.013254534969149563	0.03254597566769869
X940248	-0.0026566762392126347	-0.028365626392905803	-0.020104166735446106
X940251	-0.01223313825211488	-0.031676366739221716	-0.0006683106636750745
X940256	-0.017071492538451884	-0.03384095300690125	-0.0007456012655437115
X940259	0.02985278668170992	-0.013272118675942478	-0.018719294568329357
X940261	0.002066806601375891	0.010958318419836494	-0.028731903348810654
X940264	0.01916533522787199	-0.01796998760005973	0.04692510542597171
X940270	0.028185666770755	-0.011198649534541652	0.0009263432393541618
