featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci
X940217	0.29909955858064136	0.3914840199556908	0.30693399113923203	0.24628797327436935	0.335438117065423
X940222	0.25433689790109276	-0.24069259688869438	-0.35186581833731434	0.493344178063989	-0.0052036927155661335
X940223	0.5693571149720322	0.4050355173425346	0.15204954263843817	0.6393633529423665	0.48561830025077807
X940227	0.3877193230672556	0.49933399583047744	-0.18809562615762931	0.2724805148788755	0.3472436672002303
X940230	-0.021128690076604728	0.20760054675418993	0.4553615488794548	-0.11488652744946291	0.1243829630475863
X940232	-0.35228803937300385	-0.39265126225565283	-0.16266739548909193	-0.31818445811037666	-0.3618431843398518
X940233	-0.035371184232534325	0.2564179355397245	0.15102364906356425	-0.1866187953170061	0.10851460992439717
X940237	-0.027507267757627296	-0.2765748980693561	-0.27393138777460513	0.09435588872398538	-0.1623052713200211
X940239	-0.6199013581292794	-1.0204158203810236	-0.5282821961445022	-0.3870759413310302	-0.7870669042987628
X940244	0.14514241407561485	0.24158199368257427	-0.1680389783881625	0.05910342820165594	0.12733980412730833
X940248	0.24566120250613405	0.301208224971784	-0.12054240109192615	0.18248555390786703	0.217901740519665
X940251	0.33352048997550093	0.549822541801954	-0.12819033623306342	0.17407823360777053	0.3724190562571105
X940256	0.1682292971749953	0.4277101700107655	-0.3620527901408924	-0.02457209364163214	0.20573453682604853
X940259	0.29496116672529143	0.3485937443785889	0.6765047385739071	0.29272341139344615	0.3537285735065598
X940261	-0.07798590237359065	-0.4074983741146829	-0.08824614721881774	0.10675617707320141	-0.22544498720146283
X940264	0.8439692955058595	1.003792564890652	0.9204327500358164	0.7594596544851734	0.9209220762582535
X940270	0.05846773712857384	0.15329864751510924	0.41099189771664435	0.034194676247448666	0.1443237277913973
X940271	0.14604054778403458	0.06930491749619505	-0.34954310562977564	0.14669459413727648	0.043562006419018265
X940278	0.14363403869205477	0.07436125351905587	0.3816027154201521	0.1959550385085499	0.12014796154042302
X940281	0.14623377370813567	0.2475808245304021	-0.19596608078633537	0.061884259725324534	0.151013052335859
X940284	0.11093234424758719	0.2578414853932445	0.1673984733042283	0.0291766430760846	0.16958650774646106
X940286	-0.3054738453847085	-0.19878368752495112	-0.7953254443930132	-0.3980059129982265	-0.29223772526812203
X940287	-0.012700995478524824	-0.11575667954614333	0.3456599261204484	0.07236405491456578	-0.02272805355918588
X940288	-1.0135969331418158	-1.139535019667916	-1.3706026805376323	-0.9666769701209182	-1.0954314587619556
X940291	0.09580965723757001	0.03424000278216144	0.07210006650065193	0.12853694489109058	0.06514991742963323
X940297	0.2078880456533166	0.3563033741067103	0.265644405057465	0.12307775512812581	0.25924640402595006
X940301	0.027417813152063097	0.10731465968645337	-0.17047067613029465	-0.02472117048663934	0.06970223776182256
X940302	0.22124607581572803	0.16992170845015564	-0.31770678073714087	0.21139695666735048	0.15050951684889785
X940303	-0.3854328518935401	-0.06644143492215293	0.12769655569199945	-0.5354400331736179	-0.2250441494535394
X940305	0.11690664061774353	0.09542602536098	-0.06671894408986467	0.11398853926868581	0.08435615695473238
X940306	0.7479955509415743	0.7442514107572638	0.43452652846267814	0.7238480269757251	0.7051451137002149
X940309	0.17698004081220048	0.10481461001854497	0.17325887680412866	0.21168729627886063	0.12434315563329297
X940312	0.19721480640881445	0.07439667800714544	0.05821638680442797	0.26263274189809416	0.15207930128120978
X940314	0.28924500329283404	0.2594596333520671	0.18137256258854262	0.2921346704221791	0.24454357428687462
X940322	0.518148015912596	-0.143250107370948	-0.15650924349984396	0.8488518980823551	0.1892554724673467
X940324	0.7393781254059812	0.6082532368883251	0.15266383839108866	0.7635144696129538	0.6027111904771076
X940325	-0.3001533884424991	-0.43430246711449016	0.17761381631580087	-0.1874283090313077	-0.3079074795517847
X940329	0.23205716689557604	0.6854401401042283	-0.11223030349287544	-0.054661164423006045	0.3784426185896081
X940332	-0.29086939325012623	-0.5074944982738698	-0.4141548181342801	-0.1698051670971309	-0.37018413768470065
X940335	0.48248302155905903	0.6527577271044522	0.2230489672710575	0.37052296348209	0.543514641936572
X940338	-0.47872698289896903	-0.3592057594458693	-0.22234493549141365	-0.5336755093982325	-0.4250578164099195
X940339	0.5056507319877446	0.2822819254300819	0.8871685555775671	0.667812428341204	0.47140923484315994
X940347	-0.04173304484192636	0.020280667212486003	0.016669979335612088	-0.07299657538870973	-0.011528034541506794
X940349	-1.4044940772486647	-1.2110848147558972	-1.6477477003120131	-1.5310109109290602	-1.34125646698282
X940351	0.16512311812798713	0.2779776032633394	0.19772733051720348	0.10764182000877666	0.23053562275563028
X940353	-0.24491153395367665	-0.49178901625246163	0.042468775502218274	-0.08073933688608857	-0.31352247346801404
X940354	0.2267125597895137	0.17369733623072192	0.1675670858838313	0.24881073223146466	0.1852468506535287
X940355	2.144484653316827	1.9881383424331263	1.5195553813945306	2.181947636226507	1.9998608069614279
X940364	0.6937296133089534	0.7505729961573893	0.8826839977536506	0.673742402088685	0.729573421457689
X940368	0.18932430995995136	0.12563929729174794	0.7605266888271293	0.273137606951977	0.23521727690037547
X940374	-1.3130100841265369	-1.1460921486970455	-0.29749659977667775	-1.32991931034822	-1.1357609569266258
X940375	0.10984077873460524	0.23792725578824991	-0.05422131337008674	0.022044931944743898	0.13796105140269382
X940379	0.10632984997819955	0.15587704480317766	-0.13312776180200986	0.05938269139017695	0.1002216509178074
X940383	0.18316290407530317	0.3784147300427365	0.35506320806028857	0.07720533896989691	0.2548481267787132
X940391	0.2254632891064356	0.46795700526128936	-0.2016329739942776	0.0495596991240443	0.2642480875606559
X940404	-0.4295740492344417	-0.45300737015206516	-0.27436011885895784	-0.4025645171311715	-0.4174144008612824
X940411	-0.23769282788167317	-0.5146526032312535	-0.4076888595814515	-0.09616604548536488	-0.38349400887374824
X940413	-1.2293905929206375	-0.48916028725550453	-0.0959529908371407	-1.5656615846510735	-0.8056080791446378
X940420	0.25802998655198844	0.2301225887196734	0.3758018827039401	0.27587678617557254	0.2333288055502542
X940443	-0.911616641966283	-0.6980239866386155	-0.3687762820487456	-0.9927718799986457	-0.7693796055195121
X940444	0.0764782438668628	0.04334520765140737	-0.2866144611280842	0.06928476863468637	0.030200079143597635
X940445	-0.025746276694990022	0.13117539823238977	-0.14445271180264518	-0.1219024901133564	0.0353488718529333
X940450	-0.07109673306669578	0.09060218507161877	-0.28839146972953766	-0.1744247264826021	-0.0074272958103605465
X940451	0.6860751788237354	0.47770000897870957	0.2020645140693872	0.7689643144048227	0.5519196623344649
X940456	0.19886015030875487	0.23293575262234234	0.04330243021193813	0.16805439416316814	0.19821254428116303
X940465	-0.24252715327855662	-0.29296203990994685	-0.32211110539416354	-0.21643664147705166	-0.2603648536212551
X940466	0.16600922493087494	0.3624220699862961	-0.07193943675927439	0.03492072690912108	0.21958681987282563
X940474	0.33556078468854117	-0.10565110991263027	-0.33141929487827315	0.535247120257008	0.07815571587176824
X940481	0.6846315384376356	0.8249486336918126	0.9397215022181814	0.6218797292657002	0.761439589140251
X940483	0.3474753169072467	0.3732940595786969	0.2768813966428535	0.32854299762397343	0.35458508199356004
X940484	-0.07304501259352464	-0.25618029304337697	0.5845338506341707	0.08012484823336065	-0.08685535067496057
X940487	-0.3472436720110765	-0.16932363062202094	-0.7161622839664062	-0.47290116072960575	-0.29782667092898635
X940488	0.6865260400938908	1.1878576777147172	-0.13834631969176414	0.33430469778017236	0.7978679197424228
X940497	-1.823555527124263	-1.4264635017067617	-1.11815115202279	-1.9874889362078496	-1.5546415175903276
X940498	0.554616744456305	0.8166313347753726	0.26407085530372687	0.3784694732146435	0.6173543287005541
X940501	-1.0231376111556683	-0.8517239737711455	0.010403209689450514	-1.0429461896242562	-0.8481535753206404
X940506	0.2210170613076719	0.3474010324245531	1.0398354135855687	0.21024213208923836	0.354027163355274
X940526	0.22213420548727952	0.16234055600475172	-0.1260977300581717	0.2244663612494514	0.1423415620154302
X940529	0.5558527021785127	0.7110326501595112	0.14147596375858396	0.42785854798149014	0.5494906770082495
X940532	0.3081987284324497	0.26846803937782027	0.05744119371410827	0.322026769632486	0.3013289950038262
X940534	0.2384577216575255	-0.0036479720659541304	0.32367212229580133	0.38300897271362555	0.14570165775792393
X940535	0.2975330882600605	0.045972802263749335	-0.16261724089059004	0.4065997490643022	0.14687772105069857
X940540	0.1934467440952264	0.2131700759231252	0.49108568016421217	0.1997752001988219	0.21401596147737795
X940547	0.009903255267184996	0.19647357654571151	-0.23648119992200456	-0.11629956430487264	0.058204827956381114
X940550	-0.3162989632418631	-0.07340118150624941	0.5536771022279335	-0.38782837769353395	-0.1230807574678832
X940551	0.724039048289556	0.8235214234436468	0.5538401334563745	0.6488508204066886	0.7282171996073166
X940555	0.2595174359045152	0.429071263592087	0.42883321476376024	0.17713746235354588	0.3522437608513091
X940558	0.2924680861536156	0.29123555770215304	0.22664143152769178	0.2928657922698542	0.30121525890911943
X940560	0.933158403728257	0.7047063424725424	-0.2567412496830216	0.9755223129260068	0.7240681058675045
X940562	0.6266883585124392	0.5523623405351061	0.3991794101933711	0.6487872843490284	0.5613123881801845
X940570	0.4084274909353039	0.2546719753867206	0.7466398146347847	0.5232200069009495	0.3834133594193329
X940571	0.3633398393911345	0.78692302827738	1.2018483005906244	0.17966472392966548	0.6051562596583993
X940580	-0.10454078845711984	0.11973447667561543	-0.27440018685990963	-0.2509477089951825	-0.04851973934399427
X940584	0.08652068032792598	0.21843088623825557	0.6972030343630226	0.05683176202288477	0.2006761746619285
X940589	-0.3528961253305522	-0.6933063202184242	1.800960829978198	0.00964849801261293	-0.2578490780078098
X940598	0.07721769621066016	0.09981049320242064	0.0930259233148455	0.06327505769828003	0.07984601073740323
X940602	0.6918305517918182	0.8534629455977194	0.13930845468115127	0.5539552043962283	0.6890815903480747
X940606	-0.035100341507474375	-0.3242448858915259	0.035826093161700816	0.13461916359744575	-0.1509598499790506
X940612	-1.5291659775596143	-1.4364663482723599	-0.527483545265948	-1.5042011284164933	-1.3822024837606803
X940623	0.17247759984989158	0.07293303402319196	0.18172121814790654	0.2273785408652077	0.12237098564075795
X940625	-0.08266650769677825	-0.4230476691851648	1.0657587768207293	0.19906628224378065	-0.10616961146084374
X940641	0.37554135444236564	0.419397512456374	0.2441556609062342	0.34191530658651026	0.38468843859900165
X940642	0.028510565122595033	-0.081499343875157	0.4516052367479172	0.11947580195623088	0.011737102659333986
X940648	-0.08017094471026914	-0.0629345317891421	-0.26316360642794756	-0.10601634791576085	-0.09964520920224644
X940649	-0.4113866655969038	-0.4952645716465922	-0.7515865866925527	-0.3817933663487859	-0.45503818714876193
X940652	0.25719419645700276	0.3280819283287162	0.05988230909592931	0.1992146196039692	0.2570618985262889
X940662	0.4198153527826139	0.3084867374704616	0.22609176103763862	0.4606157553162299	0.3250129466329867
X940665	-0.19293398868731843	-0.05091095099743925	0.3154379146435532	-0.23162711212605902	-0.06911429531107553
X940674	0.15427583674417883	0.2172729739612269	0.002594554197609615	0.10817455000030142	0.1692686884730718
X940689	1.3811220183207158	1.4181601453482393	0.7284904863017038	1.3058464935448149	1.3131331381721423
X940690	0.040048479972757456	0.28097437893153	-0.08791361444239809	-0.10628318068912167	0.12975094354775546
X940692	-0.9416503239373293	-0.7482705485036922	-0.22520881304341678	-0.9932403528588941	-0.7730187123766696
X940696	0.17936902148837525	0.024710124806633038	0.41794500699264037	0.2847824761051233	0.1355983004439864
X940700	-0.7367754740193815	-0.4130865729015112	-0.2109379767779992	-0.8744175801109256	-0.523671837189537
X940714	-0.37540086445785165	-0.5013407485970502	0.2151592131312824	-0.2567856452502325	-0.3611320349306851
X940721	1.281027945995479	0.8082949680402354	0.6369691920451351	1.501315540881505	1.0159229454851757
X940727	-0.5237782152909174	-0.2608812263420488	0.11062540708299917	-0.630611159785328	-0.36744341513537077
X940748	0.08684359224168708	-0.137437936632127	-0.7058092549389324	0.1495616747137981	-0.10594175093203755
X940756	0.6028762127977461	0.27913785412327186	0.6012576247434814	0.7873969363368013	0.4671955580118187
X940761	-0.07401050043644525	-0.25584710048853965	0.4981391896278221	0.07416160038297916	-0.08819259082227897
X940763	0.3475860714802253	0.5187642683909031	-0.060618085804381334	0.21862498953767828	0.375536769768507
X940766	0.4197322497750238	0.04363808686473347	0.5085797681598675	0.6357140853189379	0.25296691114180664
X940769	0.43410581461888526	0.3320466328672269	0.18763963437505204	0.4758930381707335	0.3738741863579346
X940775	0.291768573545131	0.13986891428297255	0.6818304363489124	0.40359283134633206	0.2522991102138196
X940778	0.41975568564824456	0.5608120921032567	0.10577077109632615	0.3158695574286484	0.44739018868828356
X940786	0.1142392015847567	0.2563199531001057	0.15765465808221468	0.03769874351797155	0.18167004044110863
X940796	0.21303349875876154	0.052570669819078986	0.23657389193868184	0.3093605404716161	0.15863764021583432
X940816	0.018058613951844216	0.22444746989146025	-0.13590851301424134	-0.10598189598366035	0.10673769629127113
X940819	-1.8501274599302693	-1.6054551027961461	-1.2257158417062546	-1.9429371614428559	-1.6870053445785955
X940820	-0.11665581281687282	-0.12484843331823314	-0.12830919637772709	-0.11015146597448743	-0.1122085039736365
X940826	-0.28578899948737096	-0.8707782841352574	0.05645008140761131	0.0816324164491712	-0.46788312701840834
X940827	0.4617369778758909	0.5446381209164686	-0.8711071347141298	0.3085319042396045	0.3428148091904916
X940833	0.1745013999591321	-0.23875071241212198	-0.3507535183977256	0.3727047939398639	-0.04372805426213015
X940843	0.02515505909072885	0.10678358413412936	0.06190212989057741	-0.018578313510417263	0.06259527068477984
X940844	0.31955256107959357	0.2779716474193721	0.1678410430997782	0.3410185598224712	0.31875561021945525
X940845	-0.6007378368841072	-0.45926247443888557	-1.0484495334021107	-0.7170291990298469	-0.5936863028692225
X940847	0.4424623273579125	0.148251164228826	0.10061244307696982	0.5793113160823006	0.2667165101673867
X940852	-0.017587227975603248	-0.013083136667232376	0.35538959297292483	0.00245613515345168	0.0019372714073377477
X940863	-0.1644716117475455	-0.03704288984692483	-0.2355418635507841	-0.24666538497807966	-0.1335484217149357
X940871	0.177920959821176	-0.23883614954141863	0.4429650887909925	0.436854690258473	0.03464624146669988
X940875	-0.5197355475853114	-0.22185020872818417	0.1645504682756419	-0.636166451574029	-0.32062332547861555
X940882	-0.10816893562243707	0.08248343729363738	0.43071357373487873	-0.17296470814101272	0.036655718072112056
X940889	0.04446170511515685	0.11936918375443795	0.16241533151643706	0.0117260164385692	0.09091803963822849
X940892	-0.10760103961147699	0.06872722978927404	-0.26439177959575566	-0.22235428043419503	-0.05859696196421642
X940895	0.2399820652455089	0.1246221909715205	0.341936973567446	0.3108946087570361	0.19260004793431298
X940907	0.3502919632069193	0.0730440540026025	0.16819561734113864	0.49365022225873656	0.2122151737803581
X940912	0.6482205372238801	0.5528595146345106	0.355588250347009	0.6775646636539997	0.5680815648825175
X940917	0.06758283496938261	-0.19288865224544804	0.35112319487074717	0.23450228111778026	-0.023651231147732644
X940925	-0.01657210794121483	0.6415623139657798	2.080228951617487	-0.23785132321982505	0.4540920357276605
X940936	0.1246837881629797	-0.25235266889530394	1.670965631967114	0.4616914836642928	0.14122867803042854
X940941	0.10650179239994656	0.6509892062356657	1.2320707378023634	-0.1255791352032921	0.4237595764714243
X940946	0.17572569122861853	0.40669596142504694	0.38264253869423437	0.05961959028771714	0.29246469953441906
X940961	0.09600984914509098	0.08744060888726479	-0.1151313823302792	0.09241254174576964	0.09684746610346058
X940966	0.16160159747455466	0.20258282048576048	-0.04243243996891478	0.1218184944951083	0.15410217884797234
X940968	0.016290329591800934	-0.02258913241298033	-0.6718145782535191	-0.011929439643839732	-0.06433944786147942
X940984	-0.019509267862085344	-0.2609131047110813	0.16175841565356264	0.1395645551430259	-0.07534071403421243
X941001	0.41630168577364685	0.6465664184380289	1.1888063105840967	0.3361155997942299	0.5645534488332715
X941014	0.5747943472465951	0.5272643087605162	-0.1620722150008892	0.5515262528790005	0.498632788595144
X941019	-0.08809113220524595	-0.2027475631364395	-0.16589612169066015	-0.03090131584143295	-0.15243002645875375
X941024	0.25528533305515616	0.1058087015667859	0.16812059652685518	0.3347081244919715	0.18629777216445026
X941028	-0.006720684824849277	0.1770557680195648	0.0798394083756434	-0.10638284511779338	0.07332680473723126
X941037	0.6824350476105503	0.9105625034481919	0.31776649739603047	0.5222823256920633	0.7315129337495967
X941043	0.062274191756380326	0.3637212120821276	-0.281009738632794	-0.14238413596487287	0.12897748726299735
X941046	0.37848068499963755	0.5330007935514414	-0.03858906261959295	0.2547690672622537	0.3860068327776604
X941049	0.17569872069940545	-0.15149836340479372	0.2859168726843412	0.37410318991992686	0.06203419961672681
X941051	0.007618156295046419	0.15117064857199192	0.5507137467444951	-0.03286055223778904	0.12316123133505293
X941066	0.5465138432222927	0.39268576914256026	0.6385198933711689	0.6421703877234458	0.494570204228675
X941074	0.3803818999931681	0.18799669333647429	0.6004864570901277	0.4979329435371903	0.2909649779473455
X941079	0.04201468843303052	-0.029591243894146135	-0.21059440252057937	0.062418283995853266	-0.01860725314984073
X941080	-2.0763402809894624	-2.5667893874787335	-2.576015698773862	-1.8190574342514514	-2.2781069939485916
X941091	-0.1466974154248743	0.4247764818119337	-0.45990998874702516	-0.5019618479777853	0.03964539659123152
X941095	-0.0019555425987813346	0.01296237473075812	-0.061809250699436	-0.015240976482765109	-0.003161079404312473
X941106	-0.19146174507781993	-0.10700011514571472	-0.6216731438740285	-0.2798444498148064	-0.2272560853830981
X941118	0.09538694504526052	0.3049263711842227	0.007165313005844991	-0.03444885050261513	0.16053066900623708
X941124	0.21520583158058343	0.3227649032147448	1.157566145050016	0.22687077484697593	0.36116877668967756
X941134	0.049160124896765744	0.09623798328194666	0.12486462028294654	0.031180874005553375	0.0870317022834279
X941144	0.284674059242517	0.4236345157744982	-0.04107397202997589	0.17848969969117934	0.3010958380092254
X941153	-0.18644221228175767	-0.536801360749527	-0.6302535814779907	-0.014592637550844376	-0.35839457380520795
X941154	0.6531639093917809	0.6077363643699891	0.9063677747498234	0.690539869692871	0.6323955615267631
X941192	0.49475668571164505	-0.29364713399065745	0.6832413440952473	0.9657856534803236	0.20949810912188654
X941202	-0.3491484587480897	-0.45752972433134054	-0.14314077842295958	-0.27033073023489684	-0.36897179116849005
X941204	0.08998726994321765	0.25106878014599654	-0.20003761337119885	-0.0275653331722404	0.11415008393220556
X941208	0.32747155240782916	0.44597520879307395	0.46563895476641204	0.2663503697805397	0.37642371954078374
X941241	-0.3836746216652515	-0.7558411416329938	-0.2816375485208117	-0.15794121047806253	-0.5088476525407155
X941250	-0.21986917038016845	0.0051988205221567	-0.46247177319274957	-0.3687341399316074	-0.15860847660035976
