featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci
X940306	0.6120227409333132	0.7186570468579372	0.09139593279281477	0.7635185863421188	0.6057230296500511
X940309	0.09890234239355174	0.10223220465891343	0.17914654286497056	-0.33521348109231236	0.0736104628296546
X940312	0.0017148991666535301	0.043381091462320234	0.025617807947562965	-0.07828497157701761	-0.007699206245064663
X940314	0.22849842515411573	0.21961525530608322	0.1631982973947621	0.09305315002515227	0.2213615769735751
X940322	0.5515172907187249	-0.10099349789647087	-0.1847301143973895	0.34145975476316176	0.612596400755081
X940324	0.5166053317866719	0.7604913880575459	0.3247593299519308	0.8168827173506092	0.5044552547886494
X940325	-0.3147582585728366	-0.6131579039888375	0.20990661615517137	-0.020651235969331903	-0.2596679665066381
X940329	0.08882873565602152	0.7025570022863021	-0.3934549373715207	0.4046965757300756	0.032483212063326536
X940332	-0.4275877031604101	-0.2341532957134807	-0.18695887161758107	0.3545799257969678	-0.40345754546459695
X940335	0.6233658710140826	1.1177391315978997	0.06229283068608449	0.06976009996919721	0.5299187987613885
X940338	-0.3941531166279025	-0.3530796341553278	-0.5652245521171132	-1.1470691090310168	-0.4437867434426041
X940339	0.5004625313580042	0.2572801271765594	0.8987265046604164	0.15968472872943365	0.51131416520801
X940347	-0.02960710630456935	0.09725274422997705	0.10168166374290621	-0.26166828314493656	-0.05741651245307673
X940349	-1.3030699792038323	-1.1155186296161725	-1.332214381842849	-0.8968599527355616	-1.301565058105934
X940351	0.12353825362336242	0.2124694725238077	0.12026387701833524	-0.04510726659581895	0.10323156570148377
X940353	-0.3170424474718783	-0.4374839701696492	0.05603939811620895	0.872846867364117	-0.23138923167728315
X940354	0.18726119121353352	0.17621398865414978	0.1956880310343947	0.3059782785917976	0.19559758675495736
X940355	2.039981280980902	2.371940686609669	2.054904904489113	1.761338854873383	1.984661872872485
X940364	0.6809707466057755	0.9491126312117479	0.750669675103293	1.1230412755257402	0.6755578501161605
X940368	0.17476432933698288	0.06600104072705122	0.7750161436970772	0.19311229423948487	0.1917485795496075
X940374	-1.2328517218700512	-1.2700206283454765	-0.3013364794393988	-0.7169695301049479	-1.1935852335651966
X940375	0.05854398902967768	0.2185019990578167	-0.032852389768610823	-0.11351963646605676	0.029212324918265017
X940379	0.08993923030081037	0.06700114856073709	-0.16115631444065837	-0.11563575733580553	0.0794289607793837
X940383	0.1546824144679803	0.39841446164456745	0.3548977348905433	0.529856308215287	0.14889944713672648
X940391	0.1608721651419484	0.46916639495639145	-0.2540328559241145	0.05143477515874482	0.1160653083281558
X940404	-0.42012784957940436	-0.3256879245632381	-0.18760380493545636	0.8412309390058801	-0.3563649356751734
X940411	-0.2164247813329177	-0.4315679633905963	-0.5412122475936406	0.7726556920456775	-0.13483978625458753
X940413	-1.014756543175156	-0.9727629072927304	-0.06649398149933738	-0.4367229218149839	-0.9811169280857501
X940420	0.25878469279562805	0.22910376052355258	0.3140738239925088	-0.2688521059685702	0.23179971962508766
X940443	-0.7839939552515205	-0.7124167567759871	-0.4461043951211555	-0.39269218310407367	-0.7678262407566865
X940444	0.1391382207343656	0.5726798113353719	-0.2161935440741548	0.5216429318742679	0.10858764474292619
X940445	0.020908985814205486	0.13390652504286987	-0.006650763815904681	0.7489321589615692	0.05001817956674563
X940450	-0.14297862540381817	0.08481775084286776	-0.3053631514028826	0.13004571456263728	-0.15467364474375905
X940451	1.1247816278159177	0.026996740791658883	-0.9587223003687934	1.2474298641399018	1.25105775000721
X940456	0.18055024348429666	0.21039857765823217	0.041408627648046425	-0.0011857151072357172	0.16576701413523637
X940465	-0.29493518778786837	-0.378543742477697	-0.3662234765124541	-0.1801342448171794	-0.27866616471385214
X940466	0.1211312473983965	0.32462526018269267	-0.11624911095084323	-0.2169933093788142	0.07622674419333413
X940474	0.3186096905469446	0.3758949247297744	0.1262253981591297	0.49597429381000374	0.3212972140249542
X940481	0.652179857111638	0.7581467310609418	0.9377116865372056	0.7825785076217291	0.648785316989396
X940483	0.43836474042118984	0.3671386809585961	0.18842514915156128	0.3222391201748422	0.4387837068800385
X940484	-0.06544274379316066	-0.22102856382181751	0.6019474028769082	0.6653757680711325	-0.0009767342977328869
X940487	-0.3498505328528186	-0.22424349907666336	-0.7335345337001633	0.25455990491759045	-0.3312430639874519
X940488	0.6351024575542759	0.8984568805361774	-0.07241297603697838	1.3369601049891697	0.6415166996541761
X940497	-1.7232110983732434	-1.4906336272393814	-1.190444263606944	-1.5793345089310558	-1.73951448165831
X940498	0.49347783330060463	0.4716740798139926	0.602560087488253	1.6520001066999703	0.564329683063399
X940501	-1.0267946250575088	-0.8123458872935545	-0.02165368459593331	-1.1488396893650954	-1.054114010784573
X940506	0.16252001631160107	0.454241334724476	1.0268083236851324	0.3333813003628216	0.14248266625391076
X940526	0.25214540390268	0.3342594660934652	-0.03753041002479218	0.6015561955980147	0.2614630543106942
X940529	0.8677151545165465	2.297561636034354	0.13731962661730235	0.7433662426475278	0.6880981118187441
X940532	0.40177975028594143	0.19046105775057048	0.25722094275885465	-0.11621995584181619	0.39578602252769995
X940534	0.3233322286705744	0.04398442525780562	0.3133993634507771	-0.2730377889150652	0.3214662641148452
X940535	0.3418074598513276	0.0877426147687272	-0.033982283958027604	0.4471174547415517	0.37610398984809074
X940540	0.04848683487931922	0.2462529862176524	0.49160309628647114	0.03300572888354548	0.026531312181297603
X940547	-0.035251999880242565	0.16781831113217888	-0.24816878097629014	-0.8503666179958231	-0.10784630533742452
X940550	-0.28291067524803054	-0.39638544956557314	0.5617002698323509	-0.13401391923146844	-0.25651426097117164
X940551	0.6804178047667191	0.8842569006631527	0.572241963561455	0.7209868353536812	0.6582441524153197
X940555	0.19119739055007717	0.411347928744443	0.47988365991221993	-0.6767424420388477	0.1160271947547931
X940558	0.21852446630038064	0.330285863485076	0.24021290509740723	-0.2689767043969406	0.17702366213709603
X940560	0.9733977331170347	0.0507060411060027	-0.3917084693137861	0.44984879088696733	1.0448815499862083
X940562	0.4799979113013097	0.9448739383710165	0.35793238341053735	1.1318348718408937	0.4626569054664392
X940570	0.39485400787481967	0.3058597631912174	0.7732229702238922	-0.6244174688981079	0.34777660085252166
X940571	0.31497245437361615	0.41401846243548207	1.1656462968607548	-0.2219770881318999	0.27625737812746914
X940580	-0.17548534041620584	0.05134839751355398	-0.2920257646302159	-0.26417175300219264	-0.20796497597581748
X940584	0.04353713610961525	0.3143568967150078	0.6827208633960101	0.30745836549715494	0.03026898967152429
X940589	-0.38186967332333427	-0.5496068132230978	1.8145904166034792	-1.5052182255784152	-0.41658087833513185
X940598	0.04777417191363771	0.1498294912059916	-0.002176240100364657	0.4275899648516895	0.05772165240515163
X940602	0.8359529971241588	1.8955290297354181	0.06613201417472181	1.1065629665546126	0.7229030576988511
X940606	-0.04205090621498968	-0.2597067152961093	0.11486026952246942	-0.6851374957006422	-0.053085838007800715
X940612	-1.558124302382658	-1.3900479818737395	-0.5369735195950031	-0.598439630087618	-1.5167025011821242
X940623	0.15723421453328895	0.1259143792778727	0.26408932588171474	0.17190241924609675	0.16238054941971086
X940625	-0.014104752173463894	-0.33196252625373585	1.0919923147335253	0.09732445039124119	0.03553811001382505
X940641	0.35178726035189695	0.40982417122065734	0.2571918999494346	0.13164032864856837	0.33165812234317343
X940642	0.03695994068418758	0.007818545583894568	0.47547668503987517	-0.04612950451114891	0.037808598883709396
X940648	-0.07807506305865823	-0.32262852232065714	-0.408143769182007	-0.18021084801446016	-0.056788517082057635
X940649	-0.46169940380856206	-0.5187667641437061	-0.6811104172270731	-0.5564396512416515	-0.4615483481245701
X940652	0.25574625788409894	0.3107763606284634	0.10441795255861741	-0.4673867556690218	0.20630480425840197
X940662	0.37413029772104917	0.27173261713013214	0.21739411210983445	0.22636747874188193	0.37684891897422684
X940665	-0.13888681614248838	-0.1153594680177759	0.3083615845211719	-0.005403741672439198	-0.13155856389155168
X940674	0.1391080081907014	0.1605899744491303	0.03719996910306278	-0.06788619567082518	0.12402408847780104
X940689	1.5556737718364733	2.590782941717207	0.1558143190985456	0.8621683929166792	1.3860210399269914
X940690	0.015558146406780174	0.25834333677582183	-0.037958353083030194	0.03492552038175565	-0.012174690125934487
X940692	-0.8872073859746212	-0.8229615430508825	-0.1690100224356479	-0.8049879552506782	-0.8863145604927984
X940696	0.18776200664287418	-0.04990756781627796	0.4211279180217409	-0.7726500118698574	0.16093746719126273
X940700	-0.720080914587933	-0.3731358709240958	-0.20111458602020094	-0.8612236953937229	-0.7665990893960806
X940714	-0.4436400835297836	-0.4990955613843278	0.21200412525618428	-0.521117954216716	-0.43826521425199466
X940721	1.2924322089329012	0.6110912771137211	0.15469204486112287	0.3413910406643768	1.3116081367222088
X940727	-0.5824857919988082	-0.47466438650931125	0.07752128289853026	-0.9127549821770059	-0.6111233212787985
X940748	0.06908134409475171	-0.03944823146681857	-0.5997390626401751	0.2853871373853674	0.09121212749426148
X940756	0.7245396582967609	0.38365020024355995	0.6448432176126183	0.2033427892307658	0.733975959757005
X940761	-0.057066678527184764	-0.2523250869540992	0.5444488055852713	-0.5769332825635645	-0.06130840501725694
X940763	0.30728675721719706	0.40921404245661624	-0.024243109252131023	0.31423064782017246	0.2940506769803402
X940766	0.7248641545836658	0.2311657355978613	0.6140249636351806	-0.5372444018703795	0.7088964228598091
X940769	0.3489108053871048	0.5672531068487341	0.184664357957687	1.739353454595076	0.4035950976959151
X940775	0.25699325981988846	0.23135565543029885	0.7418033653496149	0.07283038052166838	0.25175740246921
X940778	0.4390808763254081	0.4863537997545568	0.08996806569300098	0.07386190967506948	0.41046627726560075
X940786	0.07467440789906261	0.31006593842600844	0.16553541757305845	-0.3710254273118678	0.021374467764215185
X940796	0.2424140665316396	0.1843726627413988	0.39001797616708356	0.39796021501877654	0.25914815111777806
X940816	0.03957459651994079	0.2908144716131471	-0.08610159994996641	-0.01859381748118987	0.005951558948172717
X940819	-1.4109694006026328	-1.6014238176374491	-1.1961091977805984	-0.8973909524959751	-1.3573569174441853
X940820	-0.14498842079611857	-0.14131237689670578	-0.09048974336930754	0.008000035430787679	-0.13615557592573108
X940826	-0.14508182366308137	-0.945063200673854	0.14837981272705159	-0.1851160692920397	-0.05148412436954737
X940827	0.34585162480828185	0.6565239841989488	-0.40538754361694285	-0.21919395053488674	0.2724568187146788
X940833	0.22709495794621154	-0.10966738209366804	-0.22394281654683335	-0.18728643281809607	0.24041416677252997
X940843	0.07428799988290509	-0.017244575398293535	0.12288769658648013	0.434866493180814	0.10645260032168173
X940844	0.3817613200600138	0.6517889294896679	0.15666722906769193	1.0130142032533453	0.38569262100897156
X940845	-0.5946729298313367	-0.5795864004030726	-1.0157540091948989	-0.7456795021770866	-0.6073386223402504
X940847	0.47018463130380067	0.03516087665932295	0.16777172502956217	0.4366390824079272	0.5180938372531689
X940852	-0.06728945339744911	0.018654652546743214	0.3451587249486045	-0.35421113905035956	-0.09205959618092092
X940863	-0.2572135540550556	-0.42431616466875904	-0.13080775071459183	-0.7931979323305591	-0.2681114058298805
X940871	0.16474068094040167	-0.3651492081566364	0.4050758159568021	0.5465327679482205	0.2508389115281458
X940875	-0.4346591512003826	-0.6353706927862401	-0.5570078114014123	-1.1306637234846704	-0.4521907754868954
X940882	-0.12040868976501189	0.13982048383062534	0.4719364376488663	-0.40883508302939003	-0.1649278119272703
X940889	-0.025142415972059504	0.049784520225588394	0.15985737377515952	-0.6923871988852373	-0.07197384834968852
X940892	-0.023816435383899034	-0.21084436294052616	-0.22789410518170572	0.21855843863007776	0.011440336894612588
X940895	0.2599508315082916	0.1260615445870525	0.3501558879175872	-0.1325241830702832	0.25333430026063347
X940907	0.4599005906822337	0.0556587131004342	0.15206282449971276	0.4421739165188083	0.505074060859489
X940912	0.5854769465942791	0.562437278338469	0.31651745263964376	0.7996559799675641	0.5994082995056182
X940917	0.04123646102413177	-0.1109581810252298	0.3527674996898653	0.03588178986644012	0.06050770595247228
X940925	0.046886328422170734	0.7052148996582754	2.053072924075303	0.6689071448653103	0.015690089218729983
X940936	0.09653631889624377	-0.14388068183384412	1.6645504618423872	0.620234495348863	0.1634486129951616
X940941	0.29263458467668507	0.4686781607247041	1.0896678269700644	-0.4172895097040414	0.23445904875037776
X940946	0.1571413019225118	0.38323156143270304	0.3358868432694794	-0.18669557654965604	0.1113316867866883
X940961	0.08106033572456835	0.1191903759649084	-0.10537018259589867	0.43268830458951524	0.09621772342530836
X940966	0.13479195984101072	0.22173527580905333	-0.036130574276423855	-0.06516296996804669	0.1120468834983979
X940968	-0.025747664752740193	-0.0003044803883994057	-0.636521298099035	-0.13098211812100244	-0.03791682221676447
X940984	0.12267329639674669	-0.4709045436572457	0.029777479436383536	0.03601234628999398	0.18724512371152763
X941001	0.4338898698626265	0.7173476645448778	1.2352271235227374	0.6890736337593554	0.41943635636585835
X941014	0.6653074750826169	-0.27781256850278996	-1.1051608534737993	-0.4303416387816092	0.7037423442886461
X941019	-0.07861777037297672	-0.24994103502911563	-0.10228817455045347	0.3074471009825899	-0.03591242480122454
X941024	0.2767663280888428	0.05555610980538779	0.14280140018959742	-0.6262349575830666	0.24950366415719089
X941028	0.008017351423051891	-0.021560317017546723	0.2114328896916552	0.7890022081080716	0.05820798997601222
X941037	0.9300961881586376	2.0177828439802736	-0.011099483217324457	0.4639392260156726	0.7698285671933678
X941043	-0.07508999981723834	0.34877388084622546	-0.40598637340244903	-0.5950444658770464	-0.15709190151254887
X941046	0.26501038638335583	0.5712103625353329	-0.017571621316861935	0.16814814407587605	0.2218514417539143
X941049	0.15353242059226208	0.17689908196153298	0.2526555388233063	0.24621325991121404	0.15674349314022035
X941051	0.020213982281428414	-0.08133310492336791	0.5949090854978779	0.011583182529657544	0.034642059478713835
X941066	0.5090079885724175	0.3849556415084254	0.6254443721570746	0.22201544499330564	0.5075243683992601
X941074	0.34254980273359575	0.3555563253942721	0.5868457100505177	-0.2906647821175063	0.3053117816179243
X941079	0.08357670213193184	0.1644651671179833	-0.1480957886330695	0.06784451539006042	0.07200149498036089
X941080	-2.1359050953307714	-2.840583274208402	-2.647196385692989	-1.067390563329182	-1.992850588539461
X941091	-0.11579660430184661	0.6223605281787721	-0.20411508051031702	-0.5359091234174416	-0.22783373616481434
X941095	0.12791386526392817	0.5059363837195121	-0.029998193206847046	0.4845721710730025	0.10339907195826163
X941106	-0.09446183027163783	-0.08139840310095152	-0.6113617462396591	-0.14574155134214326	-0.10154574493974207
X941118	0.1425125767198902	0.18559710707429627	0.16324101322225937	1.1765308714055807	0.19798954002249808
X941124	0.23839355309049343	0.08688187423747236	1.1418492648000083	-0.030699745892000384	0.2451583118640533
X941134	0.04540403110564535	-0.028168822801809143	0.16129671683033664	0.3448929104834915	0.07221956678409618
X941144	0.24803912827543212	0.5133417887104372	0.06395729856633248	-0.08527424945310533	0.1963901716956858
X941153	-0.09883898824930286	-0.042839349379675526	-0.19134097777486192	-0.6205493375787943	-0.1363327457317029
X941154	0.6106361080805736	0.5389113983144085	0.8963158908514324	0.23406275521568912	0.5985967800884411
X941192	0.47668677466109516	-0.19626528620497458	0.7798177565591979	0.18928413049882145	0.5408930249303796
X941202	-0.3675183592793226	-0.4542387925113068	-0.1343944151611126	-0.6658467459216983	-0.37348208148627776
X941204	0.058171761136514635	0.3465792079698394	-0.15350784006118878	-0.0008856152913311807	0.019677768059634768
X941208	0.3543800935656562	0.9313403728012684	0.4719133587489245	1.1869319768510818	0.33557501145491436
X941241	0.2634215800947383	1.255108660598358	1.1404850996139602	-0.25463178023173166	0.12060550194623025
X941250	-0.2790713248468138	0.10921730548846105	-0.4944032184737496	0.14851736946705787	-0.3009433431434227
