featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci
X940121	-0.5285395082654142	-0.24822166406451676	0.043438842978665355	-0.6725967583242147	-0.41843734101052865
X940126	0.13124476306277397	0.33412068352766416	0.2690822828622241	0.03405971282721395	0.1696640460048244
X940127	0.6219165315372825	0.5705069280452371	0.3549411253241341	0.6222595572531684	0.582031544844718
X940129	-0.3006442721034245	-0.2500209730103334	-0.6809219610276493	-0.48006815235052597	-0.3287774598077182
X940130	0.40077739523629075	0.1379489811347053	-0.29901663869522227	0.20078553314860212	0.32285378666556364
X940133	-0.3303637831462465	-0.347645667130047	-0.6364837431616805	-0.38023920352889445	-0.36794718596378184
X940136	-0.22135954741241518	-0.22918223062766394	-0.21246368368280982	-0.24796139297119527	-0.2162202280168968
X940143	0.09689836126219212	-0.051888126537445824	0.10775368537888558	0.12506553144406604	0.09153492683631857
X940145	0.09068687572265235	0.10880960885150932	0.005033690859570235	0.11419003970953787	0.07523536646415029
X940147	0.14604795898172193	0.12009223278032173	0.6919902350852414	0.3314198325048651	0.19818118375703483
X940148	0.3364843175915334	0.4381459101488914	0.36498693853430514	0.37075440585917735	0.33775947338151946
X940152	0.2534589022182334	0.15319076424475783	0.5181664838828437	0.34258536284275815	0.2771688034520281
X940154	0.16818217533075372	0.358944478565496	-0.2916367502297537	0.11350005974947727	0.11300633244103729
X940156	0.03882131338099923	0.4369719227184636	0.16282943286741397	-0.20324709790864873	0.10024800326790427
X940158	0.052025967459947	0.480485751674913	0.2681296203688556	0.04893030536569195	0.0925811169540167
X940163	0.3435733252900486	0.8408692597692873	0.7298173118090812	0.5730479034485849	0.3763346778116152
X940168	-0.21354222391677005	0.12009668071877973	0.22392091496631988	-0.21055561399290593	-0.14347410920645623
X940174	0.7868944080741936	0.23345444129273715	-0.6280624175493099	0.4655012392535706	0.6166667273419462
X940176	-0.6704466323045323	-0.36098753010605306	0.008549695270814346	-0.6162217421144105	-0.5731205821258043
X940178	0.2767114959070448	0.33258134259448263	0.41728293887390894	0.4033537791991889	0.27993149581758525
X940179	0.40534994863282015	0.3225008763932928	0.045851379407886035	0.27657896845252433	0.3702076169593478
X940182	0.1833616857982476	0.38815522728870294	-0.14955988132386483	0.2867531927684623	0.12388161772202232
X940184	0.3707620792710934	0.05323949429666338	-0.6322279633264796	0.27528497912535393	0.2322813644488346
X940185	-0.3633106608862169	0.1935945617838448	-0.6115643828460782	-0.41002260034411236	-0.3815544891329532
X940186	-0.04103545038156506	0.1706756918891109	0.2822834061868426	0.03975449546779083	-0.0013871898061626076
X940189	-0.7203168677877477	-0.8900990685778969	0.03620826390456839	-0.4844110717656654	-0.647703833286998
X940193	-0.30985910435047115	-0.6323428442477658	-0.31634924214840804	-0.36312288920759156	-0.30929696764542625
X940203	-0.2146431295020174	-0.3398295825864684	1.0740079231377766	0.16484539597566059	-0.08452415012350435
X940211	0.09445586195373254	0.09522133315799942	-0.05255551013825093	0.07170089277417954	0.07646950752458269
X940213	-0.11057102012530354	0.12791243575747277	0.2796246174973748	0.007802803347803887	-0.06613006066577
X940214	0.5535180754434543	0.435182246149766	0.18051884759225584	0.5530172831116242	0.4969717752344782
X940217	0.30029967519738454	0.44473872301026235	0.2960761420863404	0.35316094217668287	0.2949343080908011
X940222	0.11633592328037354	-0.15051210008844332	-0.14493523494666977	0.17584304414998073	0.06437843441357004
X940223	0.5235431159437088	1.390952448764129	0.2184580021242543	0.4769235017682058	0.5031440412142025
X940227	0.41038014094459785	0.5609416490848066	-0.26096774285433116	0.38293519791149117	0.319586481734786
X940230	0.014410157781018146	0.018608018005942216	0.5173999135944054	0.13362464401596538	0.07053882992588976
X940232	-0.22778539792883237	-0.4869938130783172	-0.2255676266138587	-0.13989138716703645	-0.24531640855231143
X940233	0.015774780513260228	-0.023362742749911937	0.2798972129939485	-0.023575477695396065	0.059372388613425184
X940237	-0.03148512264342532	-0.2813926231437259	-0.2300336718566574	0.23650094723189483	-0.1044083619902554
X940239	-0.49196474456513883	-1.0751630556682557	-0.8425315960297948	-0.4936533635679868	-0.554266653544969
X940244	0.11413238249576799	0.28247742587319463	-0.02393964378783702	0.0849455569076378	0.10170542890864674
X940248	0.23037054546086352	0.3216072600264902	-0.1347764746781473	0.1737678741764863	0.18731019243674304
X940251	0.2928558146538348	0.5008061939202455	-0.149685394306814	0.0738001465617055	0.26454521151049404
X940256	0.20425544193830888	0.4939979073801561	-0.3856026384366598	-0.0022166179513279163	0.15424461631486072
X940259	0.3139366136966787	0.3536101040881125	0.7072519884271233	0.43361324988575917	0.3547075674112059
X940261	-0.10586445284240967	-0.42444054850214435	-0.09185437496772525	0.06264096727478272	-0.13462367338277084
X940264	0.6613348454331244	1.0934715548233742	1.062310026352084	0.8769411281467836	0.696980056650085
X940270	0.024786184100085457	0.15666011082883877	0.43401239891615145	0.10801433912253675	0.07502500293420099
X940271	0.03671162567870992	0.16855315320784145	-0.3295814904643966	-0.09635302630980472	0.005454541474083847
X940278	0.1504183452253672	0.04969164037925563	0.3642206823989573	0.2824833223377736	0.16042545875168676
X940281	0.23788190293187692	0.272683228407164	-0.13146046940584216	0.3834260292507607	0.16357065130182888
X940284	0.07790177576243301	0.44138688716163593	0.18877014058452496	0.08174860876621934	0.10081207525864232
X940286	-0.14127223821252258	-0.9167381778012214	-1.5627186144693905	-0.39403609150504454	-0.32686318539843606
X940287	-0.07326121978747732	-0.1377404737325039	0.3488936246149918	0.015449067801166026	-0.025823849864863316
X940288	-1.1433640058006704	-1.2826484008902286	-1.4182149866447287	-1.1830969537486091	-1.1802836727171386
X940291	0.08645458018573657	-0.022080492876874226	0.038295352687493574	-0.06860864210449316	0.100042088472701
X940297	0.21817222283441215	0.31635176851512026	0.295723858157164	0.2535536017540186	0.22636831889157275
X940301	0.05572649818291772	0.09185975273128262	-0.17946818217758792	-0.008019677703895924	0.03156803677018559
X940302	0.1549664683588736	0.18401164377495502	-0.2785114180387159	-0.03999059666775232	0.12091728866806271
X940303	-0.3246455142411554	-0.13713130700185164	0.12250593872858201	-0.03599706683858742	-0.2977757052245873
X940305	0.11407710882504474	0.036726499547218426	0.008915430992954838	0.03578673364679293	0.10875771834489222
X940306	0.6336892418284477	0.7047382733818464	0.2566970653268636	0.7214999246219687	0.5674114983175369
X940309	0.13958970039376065	0.10753708666037305	0.2021222353551712	0.20884374208333475	0.1380714575836339
X940312	0.16953881116710554	0.02726411101281264	0.025280649101252002	0.01640892137290103	0.16816342807358484
X940314	0.2548377165759633	0.2136589328639866	0.14578108284317332	0.1287714341429109	0.25664361699006033
X940322	0.5455023165352594	-0.13988003958314413	-0.248488738383917	0.41383602597752506	0.43550196638582683
X940324	0.6954999941664773	0.6010109386174367	-0.024041008437600646	0.7397855218622522	0.5823534214149846
X940325	-0.28576406692625334	-0.5005230877896216	0.2612576406151656	-0.16565432629578616	-0.22767893529211805
X940329	0.10096558005544495	0.6775151141858545	-0.3051890141023759	0.12506869274951235	0.04974391568105706
X940332	-0.4270940648448537	-0.2402400454473648	-0.11011214900000194	-0.3070513917080609	-0.3945943887548222
X940335	0.2489488440478528	0.9242414039393196	0.20770505626821095	0.27061304688931836	0.25324756640017787
X940338	-0.49192490197226324	-0.3917858452541451	-0.6013152352123279	-0.5977330412522708	-0.4903294106924009
X940339	0.5202821380441095	0.3264511242495635	0.9513938693900161	0.5524339091309274	0.5747255750337552
X940347	-0.008788781969020915	0.14805361521233837	0.10735050138111873	0.09499897912930641	-0.003795288652027844
X940349	-1.2361149933236404	-1.0954832449126786	-1.2764551060587643	-1.2308177727295733	-1.2398756780266575
X940351	0.1146402843913493	0.22605845681623513	0.15394171101243764	0.263216293041673	0.10098953364823603
X940353	-0.260039401662547	-0.4088047845665877	0.18005719125089276	-0.13224954319883622	-0.21736125620346772
X940354	0.21320666189286483	0.153241871555257	0.16866184184940342	0.0652266820108924	0.22724800245376417
X940355	2.1505979329096903	2.23880264861365	1.8443944000183226	2.2993660391105837	2.086079423804444
X940364	0.5720741966024868	0.8611550815424066	0.7633617430510318	0.7740904815576698	0.5762970279338495
X940368	0.1612704792486301	0.0829432612938565	0.8253219336026116	0.29907040837813675	0.236537049602171
X940374	-1.2512528562002607	-1.2163320694865067	-0.22566455398669422	-1.154427676657175	-1.1150428989533503
X940375	0.11296381383974505	0.23700089298906965	-0.06866570416553702	0.06436022400222427	0.09614425835781092
X940379	0.0847540836984789	0.060407758045996705	-0.21400662070990367	0.3017144059305534	0.00913433083611402
X940383	0.1440344474861939	0.3516406414937691	0.417913166630069	0.23494236471918414	0.17491462021939827
X940391	0.21237904008956351	0.489174023620722	-0.2892826779760658	0.08376359563322097	0.16360199005006357
X940404	-0.40598277664626903	-0.3158945173988866	-0.09876051883960574	-0.3111744772769998	-0.37313599200679226
X940411	-0.2034943123650824	-0.43994212046761605	-0.44795352840280006	-0.328914100492902	-0.22539131259438608
X940413	-0.963994134686004	-0.7201180727461471	0.052194934447398374	-0.6872980712518866	-0.8512882882816597
X940420	0.24053450107201943	0.2390414556857314	0.28873768182693976	0.10665123114228933	0.2671985009543598
X940443	-0.8239177306969894	-0.7263784163810874	-0.3873594704673214	-0.7983557719130243	-0.7619511920722615
X940444	0.00911294073263566	0.46356256526773193	-0.10351963193450447	0.020629202518776167	0.0001133478134822518
X940445	0.0051850562406458856	0.15165984231667104	0.06451075303655046	0.13676813096059523	-0.002370314088368646
X940450	-0.16063564952863066	0.003903051165984736	-0.3803753554258264	-0.1672627615579784	-0.18834112128927552
X940451	1.0901372899298065	0.09522044446425744	-2.7472334016186735	0.3975993904307164	0.6121479865204127
X940456	0.19526202765953996	0.1914773021171081	0.003995396104479361	0.07839551890587446	0.1844768609524565
X940465	-0.20747493991977914	-0.35009193957272994	-0.3896539877754133	-0.2821378530349182	-0.22584617962344714
X940466	0.13044745732324328	0.3335900090353265	-0.16037189223518605	0.04483065677420869	0.10467735122087117
X940474	0.29618483822099506	0.3637902783861104	0.20947721321561613	0.47094208752477645	0.25946920351918523
X940481	0.6575123459362694	0.7295818302579256	0.8047206178784705	0.9555223381274953	0.6369935635355541
X940483	0.4018075321267819	0.3608187174421032	0.09556296688575266	0.3001504597210248	0.37129915209378284
X940484	-0.06229584058002627	-0.24018448895150082	0.6717084844258128	0.15613681282973266	0.009424696184922239
X940487	-0.3805372754334556	-0.2155337720829196	-0.7835409153853814	-0.47806053784734664	-0.4216816377494612
X940488	0.6264397147418851	0.8647349986391477	0.02807774067019215	0.5996508868687778	0.5479291148872374
X940497	-1.7533427444168477	-1.5076562853371733	-1.15536276716992	-1.831944427979055	-1.6496938664620173
X940498	0.527619675109922	0.5058366561869652	0.7878494790730508	0.6625896177888175	0.5455347969712045
X940501	-1.0588292739815222	-0.8200010606184707	0.05234554757549743	-0.8841091132256127	-0.9174799275541363
X940506	0.11796049311947829	0.42599816287027165	1.1076433683245843	0.261980063395067	0.24744766949204086
X940526	0.2506225272664476	0.2801276525720681	-0.03366243611690694	0.2322581247647297	0.21254700559678816
X940529	0.6779174240570787	2.244483210163068	0.19861623769996378	0.5342424395344945	0.6601261030290742
X940532	0.3434313032576566	0.12359233922821518	0.2785122876517316	0.38149410461578154	0.3241673357624273
X940534	0.2807830458854075	0.03305328789336356	0.3200758446012368	0.33171346929583273	0.27428364935026783
X940535	0.36070946452749064	0.04945988982858137	-0.09602190816219763	0.32167990505083627	0.29376256777525933
X940540	0.17421320434599455	0.20139480565308718	0.5056709816612723	0.15684686420981217	0.225731321605783
X940547	-0.017213187801962043	0.15370951651929407	-0.29345608274521356	-0.12919325964870668	-0.03764528515570033
X940550	-0.25793958870407885	-0.302236940662815	0.6199037366834748	-0.11378006503304253	-0.15175395205300604
X940551	0.6844536075333502	0.8566595112250286	0.6417469994733291	0.5206717981446747	0.7056656339293466
X940555	0.19239471178633524	0.429129451303567	0.5081441508126889	0.064871801986605	0.2618572170410709
X940558	0.26083638040507173	0.3367084588643885	0.2219452335496595	0.20382873719363323	0.26510454351646767
X940560	0.9347657779105786	0.12980739543125838	-0.8661512151097892	0.6648774758840401	0.6957590252177348
X940562	0.39068717670678854	0.8754045730752344	0.5142032084410582	0.5370497784090236	0.3970275128843843
X940570	0.3890426086475749	0.27601822199489495	0.8081056591112528	0.4394588033792079	0.44066099290145067
X940571	0.3291906638300882	0.48212898013463085	1.2379254496447547	0.4900909026943487	0.4413393986195131
X940580	-0.11882438386610286	0.08282654748025937	-0.2898265198539261	0.0020166839616153273	-0.15730453594250762
X940584	0.004775438704238216	0.2830110213956942	0.7670316053027573	0.25051315853944506	0.0856549810319902
X940589	-0.6785384664021846	-0.913979901256321	1.8586996400684146	-0.2582874512205396	-0.3744901831180889
X940598	-0.03457545892093042	0.10061292881101931	-0.0091787634329255	0.07823832999675837	-0.04456046980076557
X940602	0.462659124160006	1.7609409248731513	0.19774072274320426	0.5195300110056911	0.4415302899693696
X940606	-0.13880870369337797	-0.2976549854735014	0.13490514736454767	-0.2830222359789832	-0.08086706077535012
X940612	-1.5730546994834231	-1.3945850853726993	-0.46026101654824575	-1.6081352918497152	-1.4020238075618656
X940623	0.1626641039958755	0.16685585767644748	0.32045987035611584	0.19431107866103633	0.181246383307587
X940625	-0.15278033764097101	-0.25254770829802325	1.1499738272905933	0.16267933172754898	-0.010750823240140333
X940641	0.37434190643276544	0.2927890812305964	0.06110411025517832	0.3770002397570697	0.3267764048867776
X940642	-0.04923275579160716	0.028285641443395147	0.5293969903723024	0.23098363930002927	-0.004136736328384421
X940648	-0.02488452487586537	-0.047171050412335415	-0.3828159246109533	-0.03382591243689718	-0.07610008296241101
X940649	-0.39848916119643907	-0.4590105733374306	-0.7200080848431736	-0.1701013201159596	-0.4798122918017085
X940652	0.2642573586490641	0.3404802621517871	0.10007020725092602	0.18716951142975277	0.2531948379038672
X940662	0.37158512432090174	0.2846173697458008	0.1803784833553787	0.3584493027303776	0.34401323297199715
X940665	-0.15882743117533274	-0.12739804239956645	0.34050245386547634	0.010577987024660916	-0.11002355075033644
X940674	0.15162857811320438	0.17797380238864055	0.05108338563655108	0.20709583826692654	0.12950015141412272
X940689	0.9563189458851546	2.3883661422190934	0.6179012508446144	1.003744109141808	0.9284995472661899
X940690	0.052089255671335793	0.307181445638199	-0.05479586404846542	0.061050396126918614	0.04035541245467743
X940692	-0.830685660506466	-0.8233761333384675	-0.10404101287940054	-0.9724266891049924	-0.7037719876849713
X940696	0.19739279557016473	0.040519348374972584	0.43250425026628986	-0.14230658531250232	0.2782940670618417
X940700	-0.6763329249126889	-0.32098267543994013	-0.15924339106236945	-0.6661978970558133	-0.5952682678101637
X940714	-0.3945698781100797	-0.5073658713060606	0.26208683523345283	-0.42837969419972427	-0.29600125802392485
X940721	1.2753935513956824	0.6927180143069438	0.0550940136989257	1.2514485556179762	1.0895311071942708
X940727	-0.5672533193090586	-0.38194531875819165	0.13460066478799776	-0.49137445166305144	-0.47221374569171354
X940748	0.07066016924984173	-0.09823952630175485	-0.6292581793185275	0.05482169546202061	-0.03231703723694991
X940756	0.5815700705890064	0.3528157475152614	0.5267141833703441	0.4875500771872718	0.5828868679176252
X940761	-0.05716782315604366	-0.21367638857152518	0.5908953775232451	0.19201376361442232	-0.0020464611014268264
X940763	0.34391249219797626	0.4836393310841484	0.002420519973539821	0.043000017066836725	0.3409409705850559
X940766	0.7152225825734332	0.2862876366527502	0.6531287961641741	0.9182862048637153	0.6681350573044669
X940769	0.31947786176021054	0.494380371068408	0.36402405485415795	0.26259068212488995	0.3378548745726282
X940775	0.2508797443802371	0.2671369842477875	0.785918141813897	0.31424667930672595	0.32007647529579986
X940778	0.4304921949156155	0.4715107933446967	0.044052995687846326	0.3713789164771561	0.3836998846268873
X940786	0.11260292924883894	0.30406944572886413	0.16252207460372564	-0.08091635661159449	0.1520454619285405
X940796	0.3137423808837524	0.19715426686261492	0.46050600322138874	0.054833394552122626	0.37075946151712325
X940816	0.037331619868508026	0.26470814741426046	-0.11044020613624844	-0.006759614683670402	0.026835261060088364
X940819	-1.420919180422899	-1.5582527548286766	-1.1494476202308566	-1.5595789451040603	-1.3636898342781705
X940820	-0.11288160269943828	-0.11793532405092248	-0.035298094167491016	-0.05893947514638057	-0.10943462567530739
X940826	-0.13576743779939818	-0.9290743166239097	0.20040861615049427	-0.007033609103731554	-0.12113658900889536
X940827	0.319604726018612	0.6587871875601259	-0.49894067712330187	0.12345260236378916	0.23571884695429765
X940833	0.20763609977090788	-0.09437917066235184	-0.1741621791201216	0.30089017872046914	0.13247926090104342
X940843	0.0794727895831969	0.02816669368338861	0.16069472905329335	0.18154914097534644	0.07550523624341209
X940844	0.3439078676598385	0.637125575310971	0.325237876060895	0.34061596226636	0.34758125628271413
X940845	-0.6239510239491608	-0.5358985767998936	-1.3282220026853484	-0.8872064755171307	-0.6863439239711533
X940847	0.457913117029367	0.2348949608235595	0.19118553033452795	0.5191167715816858	0.4057796603719823
X940852	-0.05637014682332567	-0.01922281130013074	0.4057539684775768	0.11021348354834634	-0.012466209716015546
X940863	-0.1268905652617002	-0.36072997840872795	-0.162812498865397	0.049798872632806655	-0.16244889117405095
X940871	0.15889169205035222	-0.35606073942567124	0.43325660079091904	0.18126707069656509	0.1855513394644159
X940875	-0.5236271448017039	-0.6740296427727224	-0.5851157382994046	-0.6968586342873843	-0.510158516437057
X940882	-0.16728677933168426	0.08445303789878196	0.49686218883150585	0.010501533205079482	-0.09131367988075346
X940889	0.0023018188051734667	0.09497803442481074	0.20421593611656935	-0.07586507718132099	0.045106079408495856
X940892	-0.0035903819243156276	0.019104990290073474	-0.19423013001419448	-0.16514121375665083	-0.007234214295264623
X940895	0.26888086190955357	0.13591806916459007	0.37555723759449827	0.2862013656419002	0.27938695972389443
X940907	0.44015457700371485	0.1807525576928297	0.2108324545715578	0.49987803879215925	0.3929715498777093
X940912	0.5911062352242452	0.5159604492700522	0.2034196136981527	0.4125288570213767	0.559279982129794
X940917	0.004260799219126671	-0.10383047571394859	0.4207592694478934	0.18879183439595024	0.03601625008472008
X940925	0.02423610131466733	0.41101915314721466	2.066481464654258	0.36232936960617906	0.280419379857197
X940936	0.08307294420749475	-0.2120889892482878	1.7496330150889807	0.4332609376078442	0.2692124224065702
X940941	0.29907382741838695	0.5490084406054687	1.1833387943544327	0.5437900231692099	0.3973333353386086
X940946	0.1539690402718452	0.39065801382780924	0.3667901022624231	0.1384096660973417	0.1920704436203073
X940961	0.051925692507776094	0.029423003827823334	-0.130329734397239	0.08308335643384021	0.02046608508049229
X940966	0.1315965987529544	0.20466478473191793	-0.045152036502194286	0.1491790784858644	0.10481398260118134
X940968	-0.04540077508859078	-0.011281263493737518	-0.6758199065812815	-0.11088443402848716	-0.12697554546814419
X940984	0.07213273522121363	-0.6214055224750337	-0.003145894741750248	0.23277151647532587	0.024081754836574806
X941001	0.4158236052155203	0.7688484691137187	1.3504729396107311	0.7597167106564198	0.5089860909941977
X941014	0.6295744225013941	-0.25237856384268037	-1.440846565595174	0.345156142753481	0.35186777942130343
X941019	-0.02088706061334361	-0.20067801534352306	-0.061577858519145594	-0.05713131668146557	-0.02497350076963213
X941024	0.2116421433347924	0.061307692212994445	0.09754485586966116	0.20506642715663068	0.19310190857340223
X941028	0.02830461605359011	0.0266462250366963	0.28616618023207224	0.28894690293543585	0.02791906149390576
X941037	0.6117233475310448	1.9062191705403708	0.1732089957935396	0.5924475387125667	0.5763271834522361
X941043	-0.048187160862863204	0.3343433270372595	-0.3761399889149957	-0.18235344488104469	-0.0687313322476384
X941046	0.351443374443586	0.5729145932825783	-0.06254289577214084	0.43528275365570196	0.28332827380112535
X941049	0.11093375847005513	0.14206900756829174	0.26631114484213	0.05389956123619007	0.14264794966598202
X941051	0.06540163445597966	-0.029449608524053907	0.6356357866670155	0.13410541111406157	0.13675212453065952
X941066	0.5825077833731291	0.34490776779397997	0.6085649614555517	0.7557347937724834	0.5564182669754456
X941074	0.41879060303992277	0.4205382234112925	0.6384043921431946	0.38539262284769754	0.45583798730347924
X941079	-0.00480618347803477	0.06003608332287987	-0.11926941618960579	-0.20234661463015227	0.008747946395124979
X941080	-2.1159617538768556	-2.655756998611537	-2.6603497872127604	-2.3206190539019937	-2.17602471251865
X941091	-0.10193003284467447	0.628377451743114	-0.19081390064134435	-0.1860210667193021	-0.08804434521997752
X941095	0.10701177320454111	0.4527725038233989	-0.03301570578271323	0.10166080602036673	0.09432984239569463
X941106	-0.12439889865567613	-0.04678230298250056	-0.5865458881107675	-0.1407315839019259	-0.18775416438591955
X941118	0.16169152027372113	0.21287223091559523	0.24889478946852578	0.11574303001304284	0.18224253142675637
X941124	0.2393961187677612	0.29815652410580146	1.1892886736634682	0.5728190142082228	0.3304866359142644
X941134	0.04707368010748855	-0.0074570286431803546	0.1667181589659978	0.12720867706178726	0.051849337688578676
X941144	0.2388650720269799	0.4654351741524662	0.06287112346220497	0.1570142296788983	0.2297520521764573
X941153	-0.10430726224946688	-0.032878316678076426	-0.1430576026301325	0.03862490945311522	-0.1293064206419783
X941154	0.6760611025566479	0.5693640940428231	0.9687958401291803	0.7836485061664278	0.701034487212203
X941192	0.47918630701020637	-0.15962085026948672	0.8247833132710987	0.6606428667679849	0.4905487738360974
X941202	-0.3599976311915801	-0.433759490605719	-0.09587708397927291	-0.19363279264448233	-0.347128910087094
X941204	0.0524289382879298	0.3227727974303524	-0.16647815878328603	0.022069513214116397	0.03040481510295344
X941208	0.28936507614382323	0.8633351298952345	0.6210972983904941	0.3238491766611575	0.344172277694645
X941241	0.2725476890205917	1.2620879425251692	1.2851140840044184	0.4270691453760784	0.4173255396681754
X941250	-0.2982707667680985	0.09593604712925759	-0.5061037887742479	-0.40229726339248656	-0.30547013680680357
X941253	-0.07863988847192563	-0.07025225814524476	0.369718074312918	0.14779455919666448	-0.04605329077957211
