Eigvals	3
28.16247664926178	23.16596425518565	12.496097283453524

Proportion explained	3
0.5337533082609877	0.3611600083236981	0.10508668341531427

Species	12	3
Propionibacteriaceae	7.4475437255081385	0.10240948810512995	-2.738397273160339
Staphylococcus caprae or capitis	10.352225997584465	-3.441158514225164	7.340365310682037
Staphylococcus epidermidis	-7.183703103496567	11.006343527107902	7.236424471435064
Staphylococcus hominis	9.03688153783673	10.349424321772727	-3.843584960700692
Other Staphylococci	2.909543577281029	-5.604979803378261	-2.8444447198722815
Polyomavirus HPyV6	-11.056127324094064	-14.316280902856432	1.0382085170322297
Polyomavirus HPyV7	-12.146788619984385	1.559015705334034	-2.455367108367804
Merkel Cell Polyomavirus	-7.287923782318758	1.768706044244819	-1.8305760964228268
Malasseziaceae	11.388719764019871	-6.5746809171860185	0.8663099968394097
Corynebacteriaceae	3.35238141007755	0.4132525561709179	-2.088444538548301
Micrococcaceae	-4.331005746412646	2.4315253707478086	-1.7079952733220685
Other families	-2.4817474360013736	2.306423124162528	1.0275016744055736

Site	1225	3
X940001	0.00021825260501457554	0.00028872559422370825	-0.008432601545343256
X940002	0.0021682596398678103	-0.004240514684583512	-0.014074288224493681
X940005	-0.01636761079591386	-0.028256894288829673	-0.019768492733635585
X940007	0.009512007449074789	0.0037476234954935063	-0.012284427098557888
X940010	-0.03739084957509973	0.021349761364030106	-0.03347004186469995
X940013	-0.007483649885234319	-0.00865272495964061	-0.005196072031110287
X940014	0.08118605616151388	0.00427268149720983	-0.04693534787973502
X940015	-0.006022488766889701	0.017671497386285425	0.005819305351875753
X940019	0.08994301682425737	0.03574923128007011	-0.03208275103648111
X940021	0.06450808242933105	-0.006399693378341628	0.05774781804557969
X940022	-0.007715311501585685	0.018603015096294275	0.0024585029566387934
X940024	-0.013895289672894402	-0.03212292298920286	0.011096276974987353
X940025	0.003584410665333209	0.00044434133065811277	-0.022165225397798194
X940026	-0.040299348738962924	-0.038750395535594784	0.01229310272037242
X940027	-0.018083753960117823	-0.009182258069423063	-0.016355255567543314
X940028	0.0020544981372676192	-0.011592851329016886	-0.013942250865219358
X940029	-0.008652202702645237	0.0012157474398420002	-0.000249324536769589
X940031	0.0008570497338016989	-0.01780934836137678	-0.00747280638945526
X940032	-0.012297338210460747	-0.009194175363138457	0.006419390203848469
X940034	-0.024163586435407818	-0.01567204599347437	0.0002292731333396642
X940040	0.029063223562438734	0.007434982335013704	0.015466496901323172
X940043	-0.00040367188130124686	-0.008116835475420177	-0.019256117200338953
X940045	0.028686981537689636	0.032754452344742314	-0.04909893081785365
X940047	0.0707046933663922	0.002908703275536118	0.06640771434683335
X940048	0.01883032691359514	0.0041712444308410175	-0.001430683689547529
X940049	-0.007221755449147809	-0.009411784001269862	-0.011463413170907355
X940050	-0.013879894492192719	0.02849659629176467	0.03515847050045176
X940053	0.025351277044139572	0.017600147361772338	0.014533438917199628
X940054	0.06978779943082289	0.0273859463646446	0.018865707109077767
X940055	-0.01617155651465169	-0.01696469756779974	-0.03880960236246689
X940056	-0.042608586074793765	0.015784126732055936	-0.004608985966882281
X940058	-0.0027757338632724083	-0.01523370927532739	-0.021044130344585542
X940059	-0.008007345159564026	-0.014155931011975475	-0.007427627764466071
X940062	0.015788041122755662	0.05520878442216346	0.04569038203471386
X940069	0.0034779444140635917	-0.010885008908293406	0.008556592029713915
X940071	-0.001094672909614397	-0.005879641659970703	-0.06863073573178538
X940072	-0.004133774910415345	-0.008904201162760647	0.007953510260536945
X940073	0.07347976595901981	0.000951790212881508	-0.027313099348168234
X940074	0.02044936038381015	0.0016589130278739314	0.027771276020390562
X940079	0.07334349511721776	-0.008698686536206972	0.0532129448795759
X940080	0.006488851689800188	0.0011958896198564397	-0.0030865662198477405
X940082	0.0029933037568813533	0.03008236618376038	0.04827377992196512
X940084	-0.0016603634447864301	0.03434877022891611	0.01861840834858929
X940086	-0.044435594852691024	-0.043940656044220136	-0.010254936635885331
X940089	-0.037881682720608566	-0.0016467083847709763	-0.004066011531978046
X940091	0.07752011851711665	0.12128974822522497	-0.051656729214417545
X940092	-0.04368035377555905	0.023412976497099534	-0.010794215799672494
X940093	0.0034841083967721382	-0.0021119198591895766	-0.006640014474398394
X940094	0.0003212092837836654	0.08823304453026712	-0.08014413055563142
X940097	0.00995282311400625	0.005127551759954393	-0.005303920972141719
X940102	0.004231534215165075	0.02155199978071582	-0.00346581744327635
X940104	-0.011954441733482719	-0.004155773002604513	-0.003286749003845686
X940108	-0.006685407489434316	-0.006805076741984894	-0.008151738273310229
X940110	0.03697755501883314	0.024971442271803656	0.015229285359357685
X940112	0.06301634385800467	-0.028224402503309143	-0.06194030808737727
X940115	0.014996127164001938	0.027960098349744143	0.01287532897918226
X940120	-0.005431180706497461	-0.037225569323698776	-0.0076624003165982595
X940121	0.04919496979038091	0.0600606320834424	0.05499903813921118
X940126	-0.00589344159509345	-0.008091122788266012	0.011613715843379353
X940127	0.029292058904386246	0.010016027380135935	-0.0012490692338390076
X940129	-0.01860196850908243	-0.044867840921711005	-0.019043973269963398
X940130	0.028378401340518167	-0.004138057504584969	-0.037008607154870976
X940133	0.014057572717037536	0.001407960876493177	-0.011828689925556269
X940136	-0.016204629924001922	-0.01648076120304068	-0.00014520953215419006
X940143	0.0005782139676894047	0.007658242280265499	-0.0024878393930715618
X940145	1.2405818847870735e-07	-0.008041507237677797	-0.00023565884021725973
X940147	-0.02138940610276424	0.00788686294452121	0.016072404358715073
X940148	0.0043338979949176385	-0.0008287689809686917	0.008101136110919071
X940152	-0.005958606933067503	0.020183393819546307	-0.001002693423504418
X940154	0.0011735657153444678	-0.02733786090908676	-0.0036748797218304334
X940156	-0.008632546746059466	-0.02313783122003406	0.022663755278586998
X940158	-0.004865566492272769	-0.017370739629046717	0.024347426723077353
X940163	-0.002239154045029233	0.0021122088931936197	-0.005014039020112466
X940168	0.039076796020415715	0.03272898271974681	0.05440299286986356
X940174	0.08258784851002293	0.021255942239595666	-0.060770844186185106
X940176	-0.009017395451865473	0.006881619654537612	0.04024886169233931
X940178	-0.010345880231176547	0.024283942161553666	-0.014837767039326833
X940179	0.014889878850395215	-0.004194544828246321	-0.011950602903639704
X940182	0.004930183536926196	-0.03553003533982145	0.009179411864095672
X940184	0.05122770439715036	-0.0017070720120404487	-0.03251762102508816
X940185	0.004914567694004111	-0.05223504082245316	0.02028604274962316
X940186	-0.02126856392780009	-0.00825884095307728	0.011853721416531246
X940189	-0.024991010458281157	0.024029694156564623	0.010689752933133637
X940193	-0.007117308880598304	-0.007784851962911831	-0.02010189879083021
X940203	-0.036548993482080135	0.05316345603105811	0.015221307513468642
X940211	-0.000606988926826072	-0.01289822783832582	0.003026170020125324
X940213	0.005052688379625227	0.006418993476387456	0.0430510517464641
X940214	0.022708834264727064	0.012291070591923537	-0.014251256273773995
X940217	0.0016731111687786876	-0.007989019629963305	0.0070696697823759685
X940222	-0.014217305098760322	-0.018829904734772467	-0.017282791250204314
X940223	0.06211450924277635	-0.020690254777670884	0.0753655151402041
X940227	0.03283749795757219	-0.033314460716207715	-0.0019250232130346187
X940230	-0.02936278253500005	0.003910828766769676	-0.002425077405765825
X940232	-0.021055979231037483	-0.013234028590489883	-0.021016837945478893
X940233	-0.01761998885015484	-0.011506229440528388	0.0073487835594125825
X940237	0.003247679185499236	0.007619789578983076	-0.016644303705260474
X940239	0.07191695907587389	0.13398871057507597	-0.1057316784566636
X940244	0.01760615776466073	-0.010701867020390124	0.018613184943365984
X940248	0.01548126113313504	-0.031090016252102524	0.011070181634573397
X940251	0.000303102049706599	-0.0416172297424502	0.0017848296549374599
X940256	0.027719658994713754	-0.020233812152657862	-0.00013369236643172189
X940259	-0.03767999316402676	0.003211373691528575	-0.014221423118873328
X940261	0.004925471016505212	0.025000740090503046	-0.013518997178150227
X940264	-0.034119811997428605	-0.02229703293242438	-0.011542132134939693
X940270	-0.010828571959700191	0.009945005785681261	0.01133684855708542
X940271	0.022161184312105568	-0.01563903872455619	0.014070657109205425
X940278	-0.014603502733571102	0.02019888094974993	-0.019688693782628358
X940281	0.016131837177148323	0.003143508541432231	0.0012958652700528264
X940284	-0.015761027333924628	-0.02400472883601513	0.008637893153414029
X940286	0.04355342000930689	-0.02166982449320784	-0.045426668457962734
X940287	-0.013519931172944276	0.02594154406728698	-0.010315945380859157
X940288	0.01610910093683429	0.0006520785335265138	-0.012681190100998765
X940291	-0.009719973931846997	-0.007195667105462902	-0.011206568324732082
X940297	-0.012739044758972307	-0.018837659295933888	0.007442583672632914
X940301	-0.0016463309364341918	-0.021964444403653686	-0.0020891583500025537
X940302	-0.0029356049372929157	-0.031274835463993435	-0.011467179934023183
X940303	-0.040954488670723856	-0.011225807937683801	-0.0018228733298263301
X940305	-0.009072651057159015	-0.013663471872620354	-0.012586777550298252
X940306	0.05004073282523031	-0.004373021727325357	-0.06059336418124842
X940309	-0.00733944360673556	-0.004567169613104704	-0.0065931719986014855
X940312	-0.006847705028417536	-0.017043826143183262	-0.007664930767965951
X940314	-0.004669660619504132	-0.008216447740539262	-0.006084817138091506
X940322	0.021129841713764558	0.015191402915811744	-0.062115779615172825
X940324	0.022865765593272077	0.007886430757517026	-0.0010596079655711297
X940325	-0.04450413029520605	0.002676752701994992	-0.01968012545528879
X940329	0.0662371411527586	-0.00116522700592524	0.04320378487138657
X940332	0.00929134692798936	0.005057475149039113	0.03380256633780904
X940335	0.03195695174009155	-0.03967947750570037	0.043877793006494845
X940338	0.00947379892364151	-0.002069072748274215	-0.00040456373519523014
X940339	-0.0417522835500117	0.009097771129944046	-0.02916879216852256
X940347	-0.01706707826703939	-0.018254886290248032	0.004001102628036827
X940349	-0.009367457765929142	-0.006973896435704903	-0.019786642064467785
X940351	-0.00046993810033613533	-0.004749683451100681	-0.0017257508342385646
X940353	-0.02390816264572169	0.01165691395326142	-0.009181684517290685
X940354	-0.007452982478435566	-0.007078939227851577	-0.00332662997685388
X940355	0.04198708335599145	0.019214397109194693	0.032563354175335436
X940364	0.034671505160306516	0.022867383875476398	0.0307144651572254
X940368	-0.03083312540594453	0.02168556409018008	-0.007488604466892477
X940374	-0.03633424171801301	0.01804311018499323	0.02566313160573645
X940375	0.0001918792348155832	-0.023647699215351335	0.008196896237867216
X940379	0.001578072985166568	-0.014087866145917107	-0.010440554471768925
X940383	0.043503367744957396	0.0553488763638391	0.030371910647442466
X940391	0.01196554222213093	-0.02919564503440528	-0.003315922448965591
X940404	-0.01417757171264206	0.013922341062953808	-0.007460923991026264
X940411	0.04306147013014424	0.04790330691328093	-0.0167388268509052
X940413	-0.05337136443723626	-0.014754954171412758	0.03645420244453129
X940420	0.0010354412999498703	0.010101652193525159	-0.0027307686586051844
X940443	0.025100939567675066	0.03628235997090927	0.03613122157916922
X940444	0.04713017636166208	0.0037238283215244145	0.040363873634564285
X940445	-0.004074220468744242	-0.01454081310520159	0.01195868826618738
X940450	0.01622327303726867	0.000363864044626155	0.006678974798784915
X940451	0.09846300735414258	0.0017989297934092124	-0.10596462790371229
X940456	0.003263021877668585	-0.009989395275001228	-0.0004057017611258431
X940465	0.001265142277424233	-0.005371005929563759	-0.008895425041700015
X940466	0.004003756190132431	-0.019928061048791634	0.007729812980684337
X940474	0.013901371775624814	0.023098254461560736	-0.0007953230058439381
X940481	-0.03383872619825356	-0.031923794069054136	0.017860168722454342
X940483	0.01542075659822387	-0.002133439401285925	-0.0020615825004251204
X940484	-0.021762027193891538	0.04185253685710339	-0.0016571863306883477
X940487	0.002294750002772691	-0.030862876901522715	-0.013654183228341731
X940488	0.06896536241121583	-0.0069742852911553474	0.0549803283920622
X940497	0.015036481930003962	0.028013467725378167	0.04743367145430718
X940498	0.021577628606170945	0.03091535837680097	0.031402916568803646
X940501	-0.003826214955155514	0.0415523322321862	0.055756750441200015
X940506	0.017043421662062984	0.046002200565338804	0.06278149735771216
X940526	0.0262201299366731	0.0073321708657247	0.006103386208217468
X940529	0.08597024755545406	-0.058271478260094094	0.11592800390487559
X940532	0.01261159929830279	0.002588117573310956	0.00011707759144004831
X940534	-0.01991107456494637	-0.0076335058587588935	-0.014586233960099443
X940535	0.01476608954602814	0.0012143925136757273	-0.007480131008700587
X940540	-0.005733785632211436	0.00956096360399298	0.016086291873959355
X940547	0.009246081379958632	-0.026398120326573904	0.01598479099749559
X940550	-0.044346101859385804	0.004421833481622868	0.01789670218072695
X940551	0.02155583269536426	0.0021546325104469482	0.018044313874311765
X940555	0.0037310894870025302	-0.001984875771815465	0.036340231314766144
X940558	0.008195937892006327	0.008432926320935405	-0.0026786391302901884
X940560	0.06936545102839105	-0.031348232739631464	-0.044196610621107406
X940562	0.043717033493774406	0.011762673336128258	0.03483870131103729
X940570	-0.03936235047604294	0.010107637743742175	-0.020124482536367186
X940571	-0.038290119043066076	-0.008381616209414518	0.03931451373787908
X940580	0.002412640946454658	-0.031941249591331565	0.022666019204807198
X940584	0.032417481491908526	0.05530785634873174	0.05452837428945287
X940589	-0.04779056887829601	0.09347524925312051	0.06811372244807734
X940598	0.004807956970449621	-0.0005951128807602634	0.008571165933161215
X940602	0.09507857900898486	-0.01836451155139886	0.09001203888391729
X940606	-0.012325121630942976	0.013160574827544137	-0.025228216450303778
X940612	0.012474109571783097	0.06301728489011751	0.055386158305646346
X940623	-0.014937339053220278	-0.006351976302627123	-0.008354173879455447
X940625	-0.06849485410447421	0.041471765825311944	-0.020005324355358796
X940641	0.010668313417807248	0.009556791849943293	-0.0035427303247115337
X940642	-0.024492567734786874	0.005029796749176385	0.004515143642021394
X940648	-0.03158431236723251	-0.05758818100755334	-0.029207323612744283
X940649	0.004008303177645373	-0.02722640468620389	-0.0039167509851406315
X940652	-0.0009341541360573819	-0.022822477868285368	0.003045746593780288
X940662	0.0010662348382430135	-0.006537135814874296	-0.011519834249161769
X940665	-0.022172552827803	0.009541518207951736	0.005126258615121692
X940674	-0.0018675390073166162	-0.01494240718171668	-0.0023689708213786827
X940689	0.14087166235908702	0.011932533112210562	0.0863755678579121
X940690	-0.011418052170948935	-0.04092269794012568	0.02151121571342574
X940692	-0.0057285966219094864	0.0395869444356351	0.018334853917259957
X940696	-0.03931291720708784	-0.01159972230446874	-0.014512086376328942
X940700	-0.023479621545584684	-0.01585637216506418	0.03441876632535497
X940714	-0.02770248420386146	0.013948869303879783	0.0008965814803931363
X940721	0.07842570991235716	0.03438277755164601	-0.06613344982772214
X940727	-0.03534408433262784	-0.007256201072601218	0.014805450242513311
X940748	0.04458158165320739	0.022651776294926786	-0.01755734667735254
X940756	0.019031005601326208	0.039493308320148135	-0.018718095892986644
X940761	-0.02944452730291142	0.017696937983515477	-0.00100284922540898
X940763	-0.00024410259316865298	-0.03911946397275042	0.008125251529650811
X940766	-0.02968766009290214	-0.012951163881315808	-0.0294213012749913
X940769	0.046426072120263194	0.04417765643416034	0.017722419348222187
X940775	-0.026196812208336456	0.004444081710208348	0.0017491800100503387
X940778	0.0014989322079861404	-0.02472108624136863	-5.15280057352754e-05
X940786	0.0009540950540523365	-0.0049695654723592025	0.011751847767107549
X940796	-0.01434941003417569	0.012376803867705385	-0.0418131408131981
X940816	0.013271706617694655	-0.009758554052183663	0.017772694366877118
X940819	-0.015109939636420102	0.00617216150302417	-0.0012893993537795023
X940820	-0.011140208155925025	-0.001991619500644107	-0.009971201061184543
X940826	-0.027264851440993592	0.04009483177741087	-0.0626994867860991
X940827	0.038584833961106055	-0.03874522153510769	0.014658985039496697
X940833	0.009767405297067659	-0.011399321434209686	-0.02043672063971364
X940843	-0.01959457684768655	-0.01392431994661925	-0.00901670595200873
X940844	0.019564477170166295	-0.0066899051185574645	0.026487264611235253
X940845	-0.011344870175634453	-0.04713809820532239	-0.020473060537781692
X940847	-0.03511123549780435	-0.04042922390703902	-0.033251916504576914
X940852	-0.016448142385559226	0.02136790267633028	-0.0017053594774070254
X940863	-0.019319063090517695	-0.03094303880043414	0.004149624556499894
X940871	-0.021912471040006737	0.025301632106565365	-0.02300453903840246
X940875	0.0006595462246339138	-0.010511805731229614	0.012860449018342842
X940882	0.005016480734586013	0.04116237689489541	0.03147341222778739
X940889	-0.007602129803693254	-0.01089413198967453	0.005125286119080589
X940892	-0.03924030457699535	-0.05303734043836407	-0.017833042030724774
X940895	-0.007116867194479299	0.006589275021076655	-0.006575028447801131
X940907	-0.02911483431366712	-0.029767098648316375	-0.03436311365771623
X940912	0.01790086824462769	0.003327237323585314	-0.01307438507875641
X940917	-0.026437245818110508	0.01608829311050842	-0.021779629275746518
X940925	-0.05418931256976969	0.028982273901885562	0.08615188114718497
X940936	-0.04799152751754848	0.06640520621036948	0.01616414834580605
X940941	-0.05127233959520921	0.016113171046258746	0.00016239657027449346
X940946	0.0011923701773439844	0.013368385100457179	0.004369204843946131
X940961	0.008362687061966603	0.003159607978935904	-0.0049272787844489765
X940966	0.0014655776317253936	-0.013224057229208122	-0.0014427591289854532
X940968	0.024401211784704748	-0.011892764556655193	-0.012440504631279948
X940984	0.0039186986345279735	0.008555881531648225	-0.021617617000992104
X941001	-0.03554923623710559	-0.0003407128173656677	0.02546342136504524
X941014	0.06370479370996389	-0.03306724794262785	-0.04291210591121197
X941019	-0.02146376752071187	-0.009679693145097954	-0.026699060283935896
X941024	-0.01637599380296093	-0.010563519352728324	-0.024788683641189916
X941028	-0.011499543139848098	0.007310750577783457	-0.0019993973469950607
X941037	0.1062709405020674	-0.014415206454274323	0.0888184141306916
X941043	0.028372352256624142	-0.01588643804660822	0.010693470813912134
X941046	0.017911228934396124	-0.02374252632662962	0.01041661511004391
X941049	0.006787686915028431	0.009790912157781483	0.007658768749351607
X941051	-0.025904549109593385	0.02050069331552073	-0.006309250137650148
X941066	-0.0020155338752580374	0.011488486804711194	-0.014612616383646054
X941074	-0.015380829005801804	-0.015634515423305673	0.01656150416219666
X941079	0.015581228930036557	-0.002599658246679381	0.0028618552230335434
X941080	-0.025725669819988733	-0.02651405744925017	-0.08848076942632178
X941091	0.012011534346753	-0.027622942108825124	0.032515392646079194
X941095	0.03570329742980555	0.0019543952771610383	0.03819803168745855
X941106	0.0014850244439058775	-0.024847017936124607	-0.0187492878144286
X941118	-0.0005405593937818172	0.006764841174184113	-0.00039781427045044825
X941124	-0.07468717001764408	-0.013195462105415551	0.0007656077206880588
X941134	-0.020811298670763978	-0.012500445027961262	-0.003617038399614075
X941144	0.01753573490280202	-0.012101206830610606	0.014643914632236674
X941153	0.010216230564951148	-0.006188691151767973	0.013726595090252912
X941154	-0.007483077214790038	0.018062532342463057	0.0001709079378454037
X941192	-0.016081205837285582	0.046765906681580253	-0.04840635524724518
X941202	-0.027148939497127104	0.01652982246598414	-0.012703319907416284
X941204	0.021308512075255127	-0.007673388033177688	0.016567004971529155
X941208	0.04605343845179412	0.0183238463260571	0.06106201379549135
X941241	0.03021028337890001	0.02210587549584982	0.11512369959629573
X941250	0.010584563517722594	-0.024889707719972315	0.021917296022703307
X941253	-0.015343713400968859	0.015554755806142817	0.005478791053066757
X941257	-0.01353483050681122	0.044502041709031284	0.0018663748758724066
X941259	0.01201554908707867	-0.016906977907627564	0.009351381986040457
X941265	-0.018016550002116858	0.049860136087052205	-0.0349824516181854
X941274	-0.0008239353097114619	0.007185676260770845	-0.00919858772639052
X941308	0.02823770156276105	0.0009519814717418632	0.008557262825448355
X941315	0.04676399092844207	0.025705520509732824	-0.0419567914723661
X941320	-0.006950172510519951	-0.002083953527333705	-0.00038387652628147457
X941321	0.02053913183730503	-0.009732233249444578	0.013616000909460892
X941367	0.01558894114227065	0.03776894089457838	0.039073037012227536
X941373	0.025043021898802465	0.006601061110221661	-0.024391993225943355
X941384	0.05608606698227983	0.007649703824988188	-0.06375311299120041
X941385	0.010666116582575415	0.0005377898035058271	-0.017467708655780383
X941392	0.07955718917334152	-0.04262722629771545	-0.09520434826160382
X941398	-0.02614558720123963	0.02891112829327571	-0.054967485923068334
X941404	-0.009293787746762056	-0.0016637912942351863	-0.017174489776340347
X941408	-0.00048777013392658217	-0.016477718334455597	0.007258249056328172
X941422	0.03264643620935662	0.006768880092363406	0.022613550804158906
X941439	0.0017065331736768482	0.0026603932258316143	0.004477655655320584
X941445	0.07460585454957916	0.016563452633832878	0.03175809038009494
X941454	0.014683905080206842	-0.002191231258643871	0.02151290785403244
X941460	-0.011994273948329531	0.042187503141066215	0.052135820577898256
X941462	0.04231157159453225	0.012562075034267811	0.016449192080751057
X941464	0.011976126945562786	0.014254604782382507	0.00019211246136161496
X941503	-0.00958205781082026	0.011389528039549755	0.006622599540075469
X941519	-0.008835634906059884	-0.012588223030761835	-0.0069768151817150474
X941530	-0.005796441982635514	0.030300558847339176	0.020276346275068635
X941547	-0.003503358177171	-0.015922197929640603	0.002215023274867689
X941582	0.09237786736704655	-0.006751258731045067	0.03452135999978041
X941617	0.004234301652618642	-0.0011553427652626722	-0.017759033950838513
X941623	-0.004883440156606651	0.0525541961159036	0.04887432150307529
X941624	-0.0018493786892011131	-0.009802047350797694	0.012475151591258489
X941639	-0.02375647760225591	-0.005187462605963383	0.018261840438598815
X941680	-0.023865645896932554	-0.04770864154073691	-0.0258546674702114
X941684	-0.0343819068892434	-0.008228109968465208	0.011062922996411116
X941709	-0.025388625867568317	-0.05301941716422713	0.04281908876517785
X941714	0.05840672066815335	-0.006377289914404436	0.08011532787967336
X941715	-0.020838472144518158	-0.02488539120938759	-0.0048650318029616986
