featureid	Propionibacteriaceae	Staphylococcus caprae or capitis	Staphylococcus epidermidis	Staphylococcus hominis	Other Staphylococci	Polyomavirus HPyV6	Polyomavirus HPyV7	Merkel Cell Polyomavirus	Malasseziaceae	Corynebacteriaceae	Micrococcaceae	Other families
X940001	0.03038514436945629	0.19557606142039635	0.44575782121643154	0.09811600562099727	-0.03812846920826996	0.1100236907794878	0.09659196469122736	0.224846180887773	0.10759309339395354	0.19043597061789633	0.21298063384997235	0.25359751041548795
X940002	-0.030952378163278654	-0.04952407873973355	-0.06372971620334683	-0.05263604325471867	-0.02505941595774306	-0.05021279964679941	0.0007349900718460756	-0.01061364392905853	-0.028182947407803	-0.04867748463493041	-0.05159422860083562	-0.026198843197629385
X940005	-0.06878718552799644	0.051848735544712005	-0.14958422461297366	0.2444795403376397	0.030713532713031004	0.19953681565103	0.08187602108170147	-0.01994081328165684	0.038696286424447585	0.04015849503650856	0.0831696272641883	0.004477432945819482
X940007	0.4148704944881847	0.4741368833298744	0.31029739512025856	0.6067149058340932	0.42829927088633335	0.5900124806578453	0.4420744564320266	0.3662840261588659	0.48761477660003116	0.4445030648517322	0.4961558952147852	0.41768098593566383
X940010	0.21417325079208863	0.5591609048316171	0.6565788895874076	0.7156789259656284	0.40936450651180767	0.613173006438287	0.2554374814450239	0.3224021969315055	0.2591789235367923	0.6175111250103551	0.5984420468556654	0.37553774045596744
X940013	0.0975933950557948	0.23888839297143455	0.47019809579575367	0.19104157032075111	0.21032577586645912	0.14600632324959456	0.11460882670881142	0.23234237178374054	0.04831059185686873	0.3087633452504268	0.238313374834842	0.19959073290155127
X940014	0.8971459880474684	0.22541523344264802	0.5465040435118711	-0.377906637961502	0.6848874950026973	-0.20087600869461664	0.9701510999282704	1.0648930486727184	0.6382998371767172	0.26193866348874406	0.1011948380081148	0.7472575409781712
X940015	0.06804588690616366	0.09485131533949898	0.2808681933868245	0.0026754176753557013	0.12490625752916823	-0.010136335832619373	0.09250001760359436	0.1797039190886132	0.00970441382494766	0.1460534144761041	0.08191442598687881	0.12350755580112271
X940019	0.6350905595772054	0.11077607435276461	-0.7104712954255763	0.2666859244931072	0.12262792276940626	0.45109943873262637	0.37828039971796545	-0.021067011636333705	0.792201271979001	-0.1738799833133383	0.11373023526619297	0.17643231506605184
X940021	0.351361062878905	0.25427669817498344	0.8192449882983082	-0.1363788067439911	0.31720738585198927	-0.10251262760256542	0.18602190994824044	0.46261775451899767	0.11949666682931606	0.35257070032475424	0.19493331654910573	0.3480685298369306
X940022	-0.08996806894293506	0.09047056283770731	0.2161457062797439	0.12878270426963973	0.12338940156322542	0.056336450330331175	0.11980966166908749	0.17060639919915324	-0.08106016139440034	0.1725792180649819	0.10051069986201339	0.09274771314069585
