Eigvals	3
23.320465366918768	16.408913500516874	7.766545978803721

Proportion explained	3
0.6226634726755493	0.30827521933018825	0.06906130799426242

Species	12	3
Propionibacteriaceae	-6.7305914421759585	-6.605449769090994	3.7031009946281244
Staphylococcus caprae or capitis	3.7720631172342016	0.3053670458856994	1.0120622255681817
Staphylococcus epidermidis	0.03922170556648746	10.271447824906447	3.735187973754853
Staphylococcus hominis	12.452283867796215	-1.2458953198373839	-2.252652350512261
Other Staphylococci	-3.40207915290933	1.2973498206247116	-1.1347623414276322
Polyomavirus HPyV6	9.701336408699207	-3.89474404415384	-0.8074036699687073
Polyomavirus HPyV7	-8.27773503101259	-0.7429681785983819	-4.08651974241362
Merkel Cell Polyomavirus	-9.109586771126713	3.8591035956338624	-2.19207459687203
Malasseziaceae	-3.165558066849186	-8.216191205345813	1.6527449433313057
Corynebacteriaceae	3.4383897913054384	4.29353408302421	0.056823671228352635
Micrococcaceae	5.610683137582437	0.2886089443231059	0.561458151814481
Other families	-4.328427564110205	0.3898372026283926	-0.2479652591310458

Site	1225	3
X940001	0.0009804845142926395	0.017557049678501812	0.01768246197340191
X940002	-0.0022100643169709645	-0.0010424490171282886	-0.004422950900565074
X940005	0.01010408800638321	-0.008786134243431562	-0.027963166274669583
X940007	0.008816333161242603	-0.00970597553740366	-0.012553835440044575
X940010	0.022331322794669903	0.01725773700750779	0.00323970917586356
X940013	0.0030507993514158247	0.0208389320764992	0.01287448101746106
X940014	-0.06558719810941016	0.005524204693044173	0.007799084437186134
X940015	-0.004753931683264048	0.014508758150755028	0.008708113242661854
X940019	-0.005102951161959319	-0.0776411599928171	-0.0244381188849922
X940021	-0.019267405141284444	0.035369346884329356	0.05164068221251377
X940022	0.0021187036639784963	0.01732117015391293	-0.014326740965505161
X940024	0.007981452825679405	0.021405946480737303	0.00896813894097365
X940025	0.007786511312538898	-0.006302482446994029	-0.026144845784026986
X940026	0.007458140743143442	-0.00079408898259704	-0.02143159215707734
X940027	0.021557390992580975	0.01187921965973196	0.011713385248124202
X940028	0.018908647938000657	0.012055490417544286	-0.01552800717620348
X940029	0.003029278962431301	-0.009481786113747538	-0.004018191847691986
X940031	-0.007512443508989068	-0.01929047003093579	-0.027008312537034607
X940032	-0.0002568502893125693	0.0036512676778906634	-0.0016163941381850753
X940034	0.018202508937656653	0.031158305896500964	-0.0129900812037355
X940040	-0.008783310369850594	0.0535491358266711	0.02313898981875706
X940043	0.02584113072601715	-0.001030054464291681	-0.011996320857323117
X940045	-0.026132491259501234	-0.06016079040283995	0.06754694924975542
X940047	-0.0031663241466776326	-0.008470520242859977	-0.006703822246390734
X940048	-0.00507692391246218	0.04265538548722068	0.0163741534662842
X940049	-0.0011428616123928678	0.011630966038206406	0.01848648620924927
X940050	0.012277555479725807	-0.06930984558939363	-0.05623689630730859
X940053	0.0015283481528241437	0.02103205683691721	0.03320849349213778
X940054	-0.0021540392695412534	0.0021759569527612663	-0.015752184682286056
X940055	-0.008778994480232874	-0.0059371682840799285	-0.017795570890198883
X940056	-0.014086705019166684	0.02772832065547352	0.013679741917035845
X940058	0.015115721330301242	0.018930081435172674	0.006988348935973578
X940059	-0.010066762732628954	0.047049298939888747	0.07779103666986756
X940062	-0.0036006074390118633	-0.0739347418158219	0.007848968703389081
X940069	0.0009174928437937314	-0.004820025584198242	-0.01232790158398125
X940071	0.006000474795717088	0.017543764265072377	-0.07737209715612418
X940072	0.005978119596191821	0.0017875028765549068	-0.0033672201345842467
X940073	0.13903496568868087	0.016768620287990522	0.0636083581917151
X940074	-0.0076710383470270935	-0.003383331014727955	-0.020511060484106204
X940079	-0.10898135126763961	0.07995046576477235	-0.026964674113499027
X940080	0.002745472832928283	0.02383700134567247	-0.014459320344877753
X940082	-0.04028550045821539	-0.10710690427400658	0.04109236140676971
X940084	-0.01802882656009963	-0.004353400788695436	-0.030202885998987614
X940086	0.009894641785758622	-0.019557505377096614	-0.03361148788909682
X940089	-0.016469973445323242	0.00022875009831257342	-0.006696147100318314
X940091	0.04202839128981444	-0.04868719789807396	0.010337136669408283
X940092	0.016779600949709327	0.010550359018353935	0.0005021435445894722
X940093	-0.0026589967165990677	0.015541172144921372	0.002969270470296571
X940094	0.030165216798453038	0.002317508741923669	0.005799666109329932
X940097	0.007702923904630031	-0.014939421270712907	-0.006030378496579952
X940102	0.007709029316405065	0.005897252830875983	-0.023175993987131435
X940104	0.00042829178017228644	-0.0002679748403691944	-0.02375174266086455
X940108	-0.0034698800592976014	0.01261104408158541	-0.013019703853082688
X940110	-0.057682884317245116	0.021968077432779252	-0.02677957820644317
X940112	-0.050250379278999655	-0.04744606422993606	0.0718491723888875
X940115	0.014764723175142148	-0.036812950130502384	0.03327475996952534
X940120	0.002387220796741417	0.0278691384974742	0.04288214878785716
X940121	-0.06480296831393453	-0.15537429420323134	0.01978962073059462
X940126	-0.002971311160882315	-0.011107373031951882	-0.01515573504722071
X940127	0.04057074765082104	-0.020445685821557376	-0.026187109098656996
X940129	-0.0038850433475177723	0.006736684594157977	0.05124707951473723
X940130	0.04293475837440182	-0.028759712402610615	-0.006020491490349947
X940133	-0.006379707206560085	-0.0071463354142043516	0.012072242150501981
X940136	0.025044478551041	-0.006451656502878212	-0.035028716560474904
X940143	-0.0003217785840267784	0.014927324220340408	0.012924788542302305
X940145	-0.00640595325349408	0.003186545555004818	0.010254839772252614
X940147	0.019049027261161276	-0.013623997132880549	-0.06887269012222057
X940148	-0.008994224768221077	0.003721335635921396	0.0074325073552736765
X940152	-0.0001697672038625113	0.013010558050440978	-0.014346042049399148
X940154	0.01512738715418232	0.0032637715444923045	-0.026482783447141337
X940156	0.006719024446460398	-0.00934113357441575	-0.0157553142407043
X940158	-0.013369555400209019	-0.005368496329774407	0.012695610419934732
X940163	0.058500913104787215	0.019066417299133737	0.027232816382498425
X940168	-0.04082919530691285	-0.14163078403183607	0.06489735689944899
X940174	0.0005887652347060089	-0.07610754507266847	0.05402281841210527
X940176	-0.022449199761857126	-0.07164089278090445	0.016424379438800176
X940178	-0.004657179802643109	0.0022221496387425767	0.01565344702413544
X940179	0.007841976380919158	-0.0037320201818737226	0.019454954644783293
X940182	-0.0043799100508974224	0.024408445770959908	0.03920994985356864
X940184	-0.04468672301917719	0.00012381898973961257	0.05213335171949992
X940185	-0.034921400721343414	-0.02387303720887706	0.02133217307260886
X940186	-0.007356087905191249	0.0020986649471722296	-0.009394306995579685
X940189	0.01418894114941712	-0.005371758814791171	-0.058432578256915814
X940193	0.0012374173122038626	3.5789049286675393e-06	-0.012419756622131066
X940203	-0.00942058770300905	-0.019257708435919372	0.0134209011452105
