rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	ionMass	retentionTimeInSeconds	id
14	C20H38O2	[M + H3N + H]+	C20H41NO2	0.9999999999999999	160.33944759966286	154.83971978336766	5.499727816295212	44	0.9731293790345378	-3.758418684533982	4.705001062682969	-5.50075685660135	328.3192	166.939	2366_CARA_C18_pos_SIRIUS_904
15	C13H20O2	[M + H3N + H]+	C13H23NO2	0.9999999999999999	158.01519504105624	158.01519504105624	0.0	36	0.9488486678972965	-5.108222067668799	7.218942324261923	-3.339950899783134	226.1794	110.802	5809_CARA_C18_pos_SIRIUS_597
16	C28H53NO	[M + Na]+	C28H53NO	0.9999999999999999	156.34473748459817	153.20420095181848	3.1405365327796857	48	0.8135357513627407	-0.2371269707454236	5.4201342234351655	-0.985566483233264	442.4015	198.714	4499_CARA_C18_pos_SIRIUS_26771
17	C20H34O2	[M + H3N + H]+	C20H37NO2	0.9999999999999999	154.67972084482173	154.67972084482173	0.0	36	0.8647268735091276	-10.002523620802318	10.002523620802318	-6.185483108384197	324.2877	113.093	3889_CARA_C18_pos_SIRIUS_3310
18	C35H60O2	[M + H3N + H]+	C35H63NO2	0.9999999999999999	154.161801287726	147.86675433512522	6.295046952600793	39	0.9421863829208901	-7.456503209037835	7.456503209037835	-4.065494212954154	530.491	251.159	4942_CARA_C18_pos_SIRIUS_30441
19	C34H67NO4	[M - H4O2 + H]+	C34H63NO2	0.9999999999999999	152.31933486498346	148.3408112008667	3.9785236641167376	41	0.9447434791360229	-8.681241538493381	8.681241538493381	-69479.43648678699	518.4899	253.633	1937_CARA_C18_pos_SIRIUS_4848
20	C18H39NO2	[M + Na]+	C18H39NO2	0.9999999999999999	151.69085431222973	151.69085431222973	0.0	41	0.823757956367589	-2.8410915076824574	4.605635388592283	3.083095842259627	324.2883	139.039	518_CARA_C18_pos_SIRIUS_7873
21	C18H34O2	[M + H]+	C18H34O2	0.9999999999999999	150.3981026036117	145.75244939858683	4.645653205024869	37	0.9693845096269502	-7.271020816098761	7.600148099056743	-5.848942021819488	283.2615	78.774	7420_CARA_C18_pos_SIRIUS_4362
21	C18H34O2	[M + H]+	C18H34O2	0.9999999999999999	150.3961099154467	144.73397861447	5.662131300976674	34	0.9396733882096279	-8.083395543780455	9.464857963503935	0.8586351412296378	283.2634	146.09	7982_CARA_C18_pos_SIRIUS_174
22	C35H68N2O3	[M + H3N + H]+	C35H71N3O3	0.9999999999999999	149.2684015722333	149.2684015722333	0.0	47	0.9089017213228386	-6.748987659326307	7.168057137521183	6.6609641012871394	582.5607	255.724	5041_CARA_C18_pos_SIRIUS_33216
23	C30H50O	[M + H]+	C30H50O	0.9999999999999999	146.58670232807913	141.17372135743875	5.412980970640364	57	0.9667510849904134	-7.232817542259432	7.232817542259432	-3.141546346923629	427.3921	175.951	5074_CARA_C18_pos_SIRIUS_22141
24	C18H34O2	[M + H3N + H]+	C18H37NO2	0.9999999999999999	146.37788274179633	141.07792504663183	5.299957695164485	35	0.9290680368970383	-8.381273392678015	8.381273392678015	-1.0186043549281107	300.2894	146.09	5033_CARA_C18_pos_SIRIUS_2674
25	C20H40O4	[M - H2O + H]+	C20H38O3	0.9999999999999999	146.24532962912792	141.55050464766055	4.694824981467385	36	0.810013035079752	-0.6489466640449011	6.171115409053786	-55033.2587978745	327.2882	105.605	6910_CARA_C18_pos_SIRIUS_2355
26	C22H43NO2	[M - H2O + H]+	C22H41NO	0.9999999999999999	144.25805112906906	138.89840404717313	5.3596470818959165	58	0.982580286917322	-5.292851330365557	5.292851330365557	-53554.31819844076	336.325	116.891	426_CARA_C18_pos_SIRIUS_5220
27	C32H62O2	[M + H3N + H]+	C32H65NO2	0.9999999999999999	143.93806559082884	138.98270930495553	4.955356285873313	55	0.9939732408496798	-5.069211016832535	5.069211016832535	4.215875038044053	496.5109	270.503	909_CARA_C18_pos_SIRIUS_7242
28	C33H64O2	[M + H]+	C33H64O2	0.9999999999999999	143.14977170396583	135.84503185388445	7.304739850081379	49	0.9371487932997407	-4.299859267537203	4.728036504370346	-7.3106013392686915	493.4943	274.322	4933_CARA_C18_pos_SIRIUS_64
29	C44H89NO8	[M - H4O2 + H]+	C44H85NO6	0.9999999999999999	143.11728529122672	136.81081904126913	6.306466249957602	38	0.6488366416678606	-3.5972103410947596	3.8736675548242196	-49717.01125206938	724.6392	276.845	5920_CARA_C18_pos_SIRIUS_238
30	C19H36O4	[M + H3N + H]+	C19H39NO4	0.9999999999999999	141.70453223117957	136.6971998523608	5.0073323788187745	36	0.9918843498583583	-8.625309860140865	8.625309860140865	-5.155108617619073	346.2934	80.948	2148_CARA_C18_pos_SIRIUS_1815
31	C29H53BS	[M + H]+	C29H53BS	0.9999999999999999	140.73007990078563	140.73007990078563	0.0	31	0.7783587627769457	-8.130673758513199	9.297924644843704	9.87565105086252	444.4114	194.481	2720_CARA_C18_pos_SIRIUS_20577
32	C20H40O4	[M + H3N + H]+	C20H43NO4	0.9999999999999999	140.6389830172476	140.6389830172476	0.0	43	0.8990812663761388	-5.667040803243571	5.812391902630154	-5.4793647423286	362.3245	68.662	4467_CARA_C18_pos_SIRIUS_18705
33	C28H57NO2	[M + Na]+	C28H57NO2	0.9999999999999999	140.4042729644936	134.46311475465365	5.941158209839945	48	0.9169846376755268	-0.6848294274289759	5.1099285295206665	-4.867296772406917	462.4259	149.614	5907_CARA_C18_pos_SIRIUS_472
34	C35H68O2	[M + H3N + H]+	C35H71NO2	0.9999999999999999	139.78064496893717	134.1640851868861	5.616559782051063	56	0.9938342122605689	-3.836838390274095	3.836838390274095	-1.4055464911769675	538.555	285.239	6265_CARA_C18_pos_SIRIUS_25342
35	C37H71NO4	[M - H4O2 + H]+	C37H67NO2	0.9999999999999999	138.09693822603043	130.43593428639	7.661003939640432	40	0.8975981729945927	-7.521001566929934	7.655630210345057	-64499.58605705644	558.5212	261.535	4915_CARA_C18_pos_SIRIUS_102
36	C21H40O5	[M + H3N + H]+	C21H43NO5	0.9999999999999999	138.0708200949243	133.5564901693421	4.514329925582202	49	0.9743841458359823	-5.337097590743942	5.635601042781854	-5.892430297582459	390.3191	54.143	7416_CARA_C18_pos_SIRIUS_5046
37	C32H62O2	[M + H3N + H]+	C32H65NO2	0.9999999999999999	136.044204422025	130.77758187445443	5.266622547570556	53	0.9817916460820704	-8.077479474821855	8.077479474821855	-6.45868262221051	496.5056	270.916	551_CARA_C18_pos_SIRIUS_46
38	C9H12BNO3	[M + H3N + H]+	C9H15BN2O3	0.9999999999999999	135.8755471997302	135.8755471997302	0.0	28	0.907947351213611	2.0251758567964306	4.399492611164957	-7.047129072029937	210.127	14.195	7552_CARA_C18_pos_SIRIUS_30336
39	C33H64O2	[M + H3N + H]+	C33H67NO2	0.9999999999999999	135.73616013607497	130.61969179197405	5.116468344100932	57	0.9964390766536338	-0.6344788819286664	3.5159880284849803	0.0845481645337156	510.5245	276.22	580_CARA_C18_pos_SIRIUS_6701
40	C22H42O2	[M + H3N + H]+	C22H45NO2	0.9999999999999999	135.619627322431	130.3534540470771	5.266173275353895	43	0.9329171380446772	-3.056571096235568	4.546045443813783	-5.068414638297016	356.3505	188.699	7332_CARA_C18_pos_SIRIUS_2771
41	C33H69NO2	[M + Na]+	C33H69NO2	0.9999999999999999	134.570347538084	131.2980756767028	3.2722718613811965	30	0.7138258447985099	-0.48790346178868826	5.546616346184931	-8.701584065555142	534.5174	268.916	2558_CARA_C18_pos_SIRIUS_10766
42	C17H26O	[M + H]+	C17H26O	0.9999999999999999	134.11434307292583	134.11434307292583	0.0	50	0.9560258547377674	-1.9769777588531765	4.998641370235733	-3.40569475398934	247.2048	78.289	7879_CARA_C18_pos_SIRIUS_31391
43	C34H71NO2	[M + Na]+	C34H71NO2	0.9999999999999999	131.75697555740965	127.15965092050436	4.5973246369052845	51	0.7821408820704759	-5.2837799877187255	5.2837799877187255	-6.018240771210319	548.5344	274.019	6179_CARA_C18_pos_SIRIUS_32326
44	C23H45NO	[M + Na]+	C23H45NO	0.9999999999999999	128.3145009126659	125.92603125767786	2.3884696549880284	28	0.7904864791049715	1.7521191284002096	8.230978139827927	0.43874586959734463	374.3395	161.864	1345_CARA_C18_pos_SIRIUS_31247
45	C33H64O2	[M + H3N + H]+	C33H67NO2	0.9999999999999999	127.82660339903191	122.39149628044255	5.435107118589364	49	0.9569136240938036	3.8051925211297277	4.9905392350300595	-7.554711975506699	510.5206	274.322	4568_CARA_C18_pos_SIRIUS_77
46	C16H32O2	[M + Na]+	C16H32O2	0.9999999999999999	127.74899118713087	125.27204418915241	2.476946997978462	17	0.6041996546110231	4.3670930341036955	5.0839137133915955	4.473132465360839	279.2307	81.393	6077_CARA_C18_pos_SIRIUS_2000
47	C19H36O2	[M + H3N + H]+	C19H39NO2	0.9999999999999999	127.65622703302961	122.7384863915558	4.91774064147382	32	0.9121220093248316	-7.795709880838529	8.000338727104712	-4.950433594994671	314.3038	156.519	88_CARA_C18_pos_SIRIUS_6238
48	C20H40O4	[M - H2O + H]+	C20H38O3	0.9999999999999999	127.37119837424626	127.37119837424626	0.0	36	0.7489292244026752	-3.3333601771819543	7.309567927083709	-55035.83765244411	327.2874	76.221	5842_CARA_C18_pos_SIRIUS_6355
49	C38H74N2O4	[M + H3N + H]+	C38H77N3O4	0.9999999999999999	126.72222927272637	122.92230236746228	3.799926905264088	41	0.4918874862783501	-2.803053156703059	3.1485664083748004	1.5853955433052496	640.5997	214.729	3741_CARA_C18_pos_SIRIUS_6738
50	C19H36O4	[M + H]+	C19H36O4	0.9999999999999999	126.6466606619335	121.24431012518883	5.402350536744656	29	0.865100586480149	-3.4674510506401663	5.3877935140493385	-1.6281081906411705	329.2681	81.393	1605_CARA_C18_pos_SIRIUS_257
51	C40H68O2	[M + H3N + H]+	C40H71NO2	0.9999999999999999	126.36222828693646	120.47531652812523	5.886911758811216	43	0.8223313375109715	-5.86204740773087	5.86204740773087	8.258203235870626	598.5607	272.254	7204_CARA_C18_pos_SIRIUS_227
52	C37H74O4	[M - H4O2 + H]+	C37H70O2	0.9999999999999999	124.52272301123674	124.52272301123674	0.0	58	0.985261389279167	-6.29510478907147	6.29510478907147	-65792.77395692524	547.5417	287.71	4578_CARA_C18_pos_SIRIUS_155
53	C21H36O3	[M - H2O + H]+	C21H34O2	0.9999999999999999	123.66504604448055	118.34640274144084	5.318643303039702	20	0.7372236867202634	2.6882121013306546	6.028514256764341	-56416.740683484095	319.262	140.764	5205_CARA_C18_pos_SIRIUS_21458
54	C35H75N5O3	[M - H2O + H]+	C35H73N5O2	0.9999999999999999	123.319778917913	123.319778917913	0.0	38	0.6091595525021667	-5.836466986749457	6.678037104014534	-30197.622967101724	596.579	234.54	5623_CARA_C18_pos_SIRIUS_6939
55	C19H34O3	[M - H2O + H]+	C19H32O2	0.9999999999999999	122.33986469298671	119.33956341270029	3.0003012802864166	18	0.7545194194846646	-7.392355036131152	9.554585122591309	-61419.45663584107	293.247	86.48	7591_CARA_C18_pos_SIRIUS_1525
56	C20H34O	[M - H2O + H]+	C20H32	0.9999999999999999	122.32907449536998	117.61378643781946	4.715288057550524	38	0.9758419907334662	-6.90805280229757	6.90805280229757	-65913.97601117518	273.2568	257.811	52_CARA_C18_pos_SIRIUS_20354
57	C21H40O4	[M + H3N + H]+	C21H43NO4	0.9999999999999999	121.00577808347352	116.22246953848115	4.783308544992371	34	0.9898462387906456	-8.205845496515668	8.205845496515668	-6.639456969283335	374.324	97.92	2941_CARA_C18_pos_SIRIUS_1121
58	C28H53NO	[M + Na]+	C28H53NO	0.9999999999999999	120.88361594772105	117.62797790330505	3.2556380444160076	37	0.7597415487246663	0.1293035568340045	4.62547814569846	2.405010611341361	442.403	198.432	4133_CARA_C18_pos_SIRIUS_10132
59	C17H36O2	[M + Na]+	C17H36O2	0.9999999999999999	120.34660625865841	120.34660625865841	0.0	22	0.702964679892699	4.813558504897883	5.180356894603176	-6.608074308056864	295.2588	90.944	2575_CARA_C18_pos_SIRIUS_7998
60	C30H62O2	[M + Na]+	C30H62O2	0.9999999999999999	119.69585575908597	113.3853438192431	6.31051193984287	41	0.841452167025759	-1.0703418890542495	5.1922666642003215	-2.307872777105778	477.4631	262.733	458_CARA_C18_pos_SIRIUS_380
61	C20H40N4O	[M + H3N + H]+	C20H43N5O	0.9999999999999999	119.0104319953231	119.0104319953231	0.0	42	0.16500571194724376	-0.5561337509113191	4.564436962336349	-0.911150855340715	370.3537	91.943	4975_CARA_C18_pos_SIRIUS_20640
62	C33H63N7	[M + H]+	C33H63N7	0.9999999999999999	118.44712126174154	111.01510816713969	7.432013094601863	37	0.8376211070492391	-7.279946176067893	7.51634941857303	-9.080244315841474	558.5167	261.806	7139_CARA_C18_pos_SIRIUS_22331
63	C41H76O6	[M + H3N + H]+	C41H79NO6	0.9999999999999999	118.4062401720834	114.67559678744061	3.7306433846427844	30	0.6443773998717099	-5.925673093372238	5.925673093372238	-8.813024603885662	682.592	262.646	778_CARA_C18_pos_SIRIUS_566
64	C19H38O3	[M - H2O + H]+	C19H36O2	0.9999999999999999	118.21318721857342	112.4936378941497	5.719549324423725	15	0.8982888628951397	-6.946488335673587	7.793967955337584	-60587.28015313103	297.2781	157.322	3739_CARA_C18_pos_SIRIUS_1151
65	C13H22O2	[M + H3N + H]+	C13H25NO2	0.9999999999999999	118.17090350449399	113.36517396780295	4.805729536691048	28	1.0	-6.1668199817972535	6.60485070847348	-3.0916180519732195	228.1951	110.802	6998_CARA_C18_pos_SIRIUS_243
66	C31H60O2	[M + H]+	C31H60O2	0.9999999999999999	117.46419131208873	112.0914554798607	5.372735832228027	21	0.5964292268452919	-9.74090007327497	9.74090007327497	-6.676381908576501	465.4635	264.543	7415_CARA_C18_pos_SIRIUS_115
67	C28H55NO	[M + Na]+	C28H55NO	0.9999999999999999	117.09580996750458	111.35721887722397	5.738591090280614	35	0.8621998661887471	0.745681311344757	4.3542108121595025	1.1563883411847715	444.4181	180.292	5391_CARA_C18_pos_SIRIUS_1442
68	C42H83N3O3	[M + Na]+	C42H83N3O3	0.9999999999999999	116.72432386592024	116.72432386592024	0.0	37	0.6523799104634493	-0.6210441335669156	4.280810384201333	-5.515354336874627	700.6288	274.205	1320_CARA_C18_pos_SIRIUS_1522
69	C22H44O3	[M + H3N + H]+	C22H47NO3	0.9999999999999999	116.7122960483408	116.7122960483408	0.0	18	0.8654982800071356	-9.652659680230816	9.652659680230816	-9.538473040552526	374.3593	116.863	4997_CARA_C18_pos_SIRIUS_32262
70	C31H54O2	[M + H3N + H]+	C31H57NO2	0.9999999999999999	116.37685309042106	110.59744247175566	5.779410618665409	46	0.8514121769142787	-7.2786813409124225	7.2786813409124225	-3.791661924447497	476.4444	171.101	2488_CARA_C18_pos_SIRIUS_254
71	C39H78N4O3	[M + H3N + H]+	C39H81N5O3	0.9999999999999999	115.92561245007163	109.89746245596073	6.028149994110889	25	0.7771628363502071	8.082653530299087	8.082653530299087	5.656358620066377	668.645	295.839	2446_CARA_C18_pos_SIRIUS_1339
72	C24H47NO2	[M + H]+	C24H47NO2	0.9999999999999999	115.72644860394612	110.68164720468879	5.044801399257337	38	0.862881612642047	-6.749161717311562	6.990768324543662	-4.854499628908538	382.3661	193.658	1324_CARA_C18_pos_SIRIUS_2537
73	C38H70O4	[M + H3N + H]+	C38H73NO4	0.9999999999999999	114.4501973129373	108.61745970808305	5.832737604854255	28	0.6494600421578599	-8.29297875428522	8.29297875428522	-5.153605038768076	608.5581	257.925	1340_CARA_C18_pos_SIRIUS_866
74	C39H76O3	[M - H2O + H]+	C39H74O2	0.9999999999999999	114.32494419130377	109.28391051231272	5.04103367899106	24	0.68042520507087	-7.124286473497174	7.124286473497174	-31297.92118992914	575.5725	297.399	2805_CARA_C18_pos_SIRIUS_304
75	C17H34O4	[M + H]+	C17H34O4	0.9999999999999999	114.05628881729817	114.05628881729817	0.0	17	0.957075078070907	-8.735103540355366	8.735103540355366	-5.230050349453313	303.2514	73.885	6376_CARA_C18_pos_SIRIUS_1173
76	C22H42O3	[M + H]+	C22H42O3	0.9999999999999999	113.2908498308421	113.2908498308421	0.0	32	0.740579454649106	-7.1137667468985075	7.1137667468985075	-8.92625916399016	355.3175	105.19	6310_CARA_C18_pos_SIRIUS_8230
77	C25H52N2O4	[M - H2O + H]+	C25H50N2O3	0.9999999999999999	112.9709362283329	108.93373172620907	4.037204502123822	53	0.902889888251472	-7.058692421780263	7.058692421780263	-42145.55782771028	427.3875	176.332	2554_CARA_C18_pos_SIRIUS_6480
78	C22H43NO	[M + H3N + H]+	C22H46N2O	0.9999999999999999	112.92792158199234	110.85944584750874	2.0684757344835973	57	0.9924458055336032	-3.9802650537708386	3.9802650537708386	-9.54102132908264	355.3649	128.422	644_CARA_C18_pos_SIRIUS_4030
79	C20H38O4	[M + H3N + H]+	C20H41NO4	0.9999999999999999	112.45230983660224	112.45230983660224	0.0	32	0.9694012376876203	-5.3798184712332136	7.180867061332077	-8.146488296719133	360.3079	97.029	5544_CARA_C18_pos_SIRIUS_5637
80	C14H30N3O2	[M - H2O + H]+	C14H28N3O	0.9999999999999999	112.12224238659623	106.52908476186184	5.593157624734393	19	0.6676825967112381	-9.338375500362138	9.338375500362138	-70569.28974994087	255.2297	59.21	7988_CARA_C18_pos_SIRIUS_3624
81	C29H42O4	[M + H]+	C29H42O4	0.9999999999999999	111.58593886191669	105.52302335181594	6.062915510100746	56	0.9814875830791036	-2.093722330846925	2.093722330846925	-1.9465132369144427	455.3147	146.64	4380_CARA_C18_pos_SIRIUS_8292
82	C18H35NO	[M + H]+	C18H35NO	0.9999999999999999	111.37777267223544	111.37777267223544	0.0	24	0.6368814323334246	-7.139677582939045	10.427598591667103	-1.208706040124733	282.2788	90.865	7893_CARA_C18_pos_SIRIUS_1266
83	C39H76O2	[M + H3N + H]+	C39H79NO2	0.9999999999999999	110.9634818076874	103.28204537801416	7.681436429673237	52	0.9885193230479522	-5.172565820670011	5.235619151333118	-5.477863058647837	594.6151	306.121	8021_CARA_C18_pos_SIRIUS_20466
84	C36H75N3O4	[M - H2O + H]+	C36H73N3O3	0.9999999999999999	110.21728820704965	110.21728820704965	0.0	40	0.5865717234370735	-1.811900361850142	4.9288543395111395	-30192.780660421846	596.5709	213.56	5880_CARA_C18_pos_SIRIUS_6737
85	C21H40O2	[M + H3N + H]+	C21H43NO2	0.9999999999999999	109.53207530613702	104.8364619444057	4.695613361731324	17	0.653609047815559	-8.470490632555896	9.97113008300675	-6.5902465266706844	342.3344	178.2	7539_CARA_C18_pos_SIRIUS_21393
86	C42H81N5O5	[M + H]+	C42H81N5O5	0.9999999999999999	108.29630304488802	108.29630304488802	0.0	40	0.6892721095473403	4.402355953394817	4.867121429406229	-3.1863326673934793	736.6287	274.698	4905_CARA_C18_pos_SIRIUS_13721
87	C38H68O2	[M + H3N + H]+	C38H71NO2	0.9999999999999999	107.27572544120586	99.2181987929105	8.057526648295358	52	0.959930022888662	-4.317921498117057	4.317921498117057	-0.27319216863496504	574.5556	277.99	4993_CARA_C18_pos_SIRIUS_30391
88	C19H36O3	[M + H3N + H]+	C19H39NO3	0.9999999999999999	107.09347330867132	107.09347330867132	0.0	39	0.80510457869356	-2.6789338500011852	5.648598254141957	-7.177036519232915	330.2979	91.734	653_CARA_C18_pos_SIRIUS_8297
89	C23H45NO	[M + H]+	C23H45NO	0.9999999999999999	106.53841594731692	104.12855562419689	2.409860323120026	23	0.6734287271404448	-4.516417388555753	5.5657154719332995	-3.9491653059673753	352.356	139.165	4758_CARA_C18_pos_SIRIUS_6634
90	C36H72B2O2	[M + Na]+	C36H72B2O2	0.9999999999999999	106.46883484257623	106.46883484257623	0.0	40	0.8611428032607044	-1.1588292700288205	4.669622431097948	-7.46465289514352	579.564	243.9	6095_CARA_C18_pos_SIRIUS_11317
91	C37H72O2	[M + H3N + H]+	C37H75NO2	0.9999999999999999	105.52538119799875	98.36529709898163	7.160084099017131	51	0.970412505830931	-3.7699173481422976	3.7699173481422976	-4.160176034590822	566.5847	296.416	394_CARA_C18_pos_SIRIUS_20433
92	C37H77N3O6	[M - H4O2 + H]+	C37H73N3O4	0.9999999999999999	104.81616185165558	104.81616185165558	0.0	41	0.6670594338066957	-2.0261079895358503	5.345594630450619	-57673.70124679976	624.5674	225.728	7851_CARA_C18_pos_SIRIUS_34856
93	C22H45NO2	[M + Na]+	C22H45NO2	0.9999999999999999	104.8063319085749	99.92230859323718	4.884023315337726	35	0.8108651255928945	2.1326127187085877	5.142780826516736	1.981365481421143	378.335	169.204	2481_CARA_C18_pos_SIRIUS_9170
94	C10H21NO2	[M + Na]+	C10H21NO2	0.9999999999999999	103.98286700814351	103.98286700814351	0.0	16	0.670988402654033	0.7602785893447167	5.771420418721849	5.4741900906329235	210.1476	18.026	4094_CARA_C18_pos_SIRIUS_29332
95	C33H67NO5	[M - H2O + H]+	C33H65NO4	0.9999999999999999	103.66464546853068	103.66464546853068	0.0	20	0.6701895582872652	-3.9585485508677603	5.315399572235657	-33324.87327610685	540.4972	218.364	4685_CARA_C18_pos_SIRIUS_25478
96	C43H87NO3	[M - H2O + H]+	C43H85NO2	0.9999999999999999	103.41063955468589	100.02669424659666	3.3839453080892254	30	0.5188584764755001	6.7730788437916685	6.7730788437916685	-27767.3287597658	648.6642	315.6	2970_CARA_C18_pos_SIRIUS_5099
97	C38H72O3	[M + H3N + H]+	C38H75NO3	0.9999999999999999	102.62456295368898	102.62456295368898	0.0	29	0.7421966003233013	0.5711604684304193	5.215278519760072	-8.02538693139805	594.5772	256.119	2135_CARA_C18_pos_SIRIUS_1510
98	C38H75N3	[M + Na]+	C38H75N3	0.9999999999999999	99.62514032621785	99.62514032621785	0.0	30	0.22873871551210087	-4.808379301490201	7.9588734618101125	9.01774015144971	596.5907	247.6	3506_CARA_C18_pos_SIRIUS_2126
99	C21H40O5	[M + H]+	C21H40O5	0.9999999999999999	99.53991441782033	94.33966154368622	5.20025287413411	32	0.8261512036181884	-7.240577360472824	8.557361854650745	-5.493896722636274	373.2928	54.143	7130_CARA_C18_pos_SIRIUS_2498
100	C19H38O4	[M - H2O + H]+	C19H36O3	0.9999999999999999	98.89994055382914	95.29571987652105	3.6042206773080983	45	0.882164997870655	-1.0385936892927674	6.036813612235542	-57488.16022516511	313.2747	92.669	2452_CARA_C18_pos_SIRIUS_30881
101	C9H11NO3	[M + H]+	C9H11NO3	0.9999999999999999	98.52100694687492	98.52100694687492	0.0	16	0.988690149556796	-8.741806335421781	8.907177481348263	-6.9731150472982195	182.0799	13.741	5364_CARA_C18_pos_SIRIUS_26553
102	C11H24O3	[M + Na]+	C11H24O3	0.9999999999999999	98.28968947213323	98.28968947213323	0.0	19	0.7944162957508782	3.4927021366112676	5.878070429407163	4.994970171236382	227.1629	19.75	118_CARA_C18_pos_SIRIUS_31109
103	C39H81N9O	[M + Na]+	C39H81N9O	0.9999999999999999	98.26559699172162	98.26559699172162	0.0	53	0.7894204517586799	-0.19908768204809707	4.107074870980496	-3.818567413804868	714.6429	281.245	2012_CARA_C18_pos_SIRIUS_10733
104	C22H40O2	[M + H3N + H]+	C22H43NO2	0.9999999999999999	96.74140102808998	91.16431212792773	5.577088900162248	30	0.8114720871569351	-5.5688907322109475	8.998088435624872	-2.9804176903954906	354.3356	175.724	7569_CARA_C18_pos_SIRIUS_3268
105	C24H50O3	[M + Na]+	C24H50O3	0.9999999999999999	96.74000922630842	91.52622847866466	5.213780747643755	28	0.7431681321745497	1.723514352731126	5.711765612175824	3.6247205976865353	409.3667	97.0	2112_CARA_C18_pos_SIRIUS_13939
