#OTU ID	EMR_04_1_JG	EMR_04_10_MD	EMR_04_11_AT	EMR_04_13_KB	EMR_04_15_DB	EMR_04_17_BS	EMR_04_19_BK	EMR_04_20_JP	EMR_04_21_DM	EMR_04_22_RS	EMR_04_23_JB	EMR_04_24_DK	EMR_04_3_MX	EMR_04_32_GS	EMR_04_33_CG	EMR_04_34_NG	EMR_04_35_RB	EMR_04_37_CM	EMR_04_38_GC	EMR_04_39_NP	EMR_04_44_DTA	EMR_04_45_VC	EMR_04_46_AB	EMR_04_47_JM	EMR_04_48_LD	EMR_04_50_RJ	EMR_04_52_JC	EMR_04_55_TC	EMR_04_56_AI	EMR_04_57_NF	EMR_04_60_TC	EMR_04_61_BJ	EMR_04_62_JC	EMR_04_67_DN	EMR_04_68_VG	EMR_04_69_DC	EMR_04_7_NMC	EMR_04_70_WC	EMR_04_72_RB	EMR_04_73_AC	EMR_04_75_DM	EMR_04_76_RR	EMR_04_8_MC	EMR_04_9_DC	EMR_04_N-11_PW	EMR_04_N-13_LB	EMR_04_N-16_PP	EMR_04_N-18_JG	EMR_04_N-19_RC	EMR_04_N-21_AG	EMR_04_N-29_BP	EMR_04_N-31_JG	EMR_04_N-4_EV	EMR_04_N-5_CA	EMR_04_N-8_PC
X950055	4527.753845703281	518.3636355959412	264.88250521388875	1041.7102238065088	769.1061853284402	386.61310563508437	666.0915987626253	733.1040283722778	268.68767173543364	489.8305875753779	955.8176608565651	410.4406326522043	364.6177612464526	264.80776633838735	402.1755034619258	576.1208982736752	1252.4928116789022	800.6105951663279	1570.9000446327511	152.7344258680576	641.5377808710524	927.4414429762611	347.8602850732688	726.985755030586	581.641631787404	442.63187776242233	537.2030114278247	115.89244703869517	669.4965006750155	3197.980673735645	974.129862587553	195.9954144847563	848.4658511831896	772.5127735917941	320.7201757682278	1225.1218978469822	480.6627310672758	2086.238848903528	606.8461571810988	1338.2281682900261	502.8100255520002	271.87258949948983	262.78834976462065	325.8561877759106	1681.2319577594183	286.28792014184836	1945.2928751467769	467.8901334101144	1470.0408360256918	627.7835106089532	578.2953424066429	490.8624896064807	537.9329095296032	1464.3608053457003	775.3331867415772
X950056	20.22732991154624	33.95650364184597	43.6435928055541	243.51417244224493	27.596992662864377	44.96182952660234	91.45927544581458	87.94463182340453	62.87180757254181	197.8228008940744	61.51585830183435	45.029106495773256	229.0169385275902	365.4374306066508	118.91508670189704	46.76163382663561	58.02179966949778	186.49535990120742	149.12487879109418	45.63158346856928	63.21877586018854	873.596180172823	207.15511664009802	42.65117593551026	17.816582913745144	146.8614164618418	34.64082988312803	50.99868607566051	73.73014688842242	94.12537626270137	48.95910831115632	8876.922996639178	28.960056996804287	43.09866969990995	109.01702852085428	76.42131095848508	96.9564868117065	59.72855023769813	2525.8492567065387	231.59991588862854	43.221861907998175	39.05612512309469	1096.7539420421454	134.97390176750838	52.10090490019208	43.02235443027522	12.884958971003229	43.31108906662803	125.89159079386668	38.59546740618589	46.941229760186665	164.61738994709074	286.18749878055377	80.47217675396871	46.00477890508592
X950058	75.97356665628718	42.60327999157236	64.24384711431235	151.50899361596694	153.8496143073948	148.5667830133047	122.4450780764705	192.8090935605274	117.76271470267349	77.27168390378478	208.57259827573458	56.5671438005881	105.78200006041001	37.499704277061745	315.35097452143583	102.11029723063862	72.12037871128064	61.4440012366602	107.78685823623103	37873.800307715006	97.77279786812515	113.1183798832642	585.1947607654004	430.65256692522627	80.12502629511941	1077.8756013386383	123.47427405422421	58.35268530436612	57.35392425193747	197.4979176570654	160.90603641000374	148.7455665499746	58.889428745041805	73.01833056590692	155.10939647262808	430.2167471537493	1650.839933893521	3017.6034158666075	47.862958698181934	119.64319857833	72.91198378815984	73.076796641367	257.01419793532045	149.2481825943362	204.41773751067575	72.03275776072276	17.399997970648357	34.48449047827941	176.77607452578403	151.04171406865552	68.98577123419408	136.55384401669835	65.84991291365252	203.40112508614123	170.35825891933735
X950061	1101.314284120505	425.51034726254886	459.4588714708815	1567.074251204095	682.7026383505057	817.6770642433639	1580.454838915673	1302.719020173986	775.5600434307074	1459.9104769821374	1339.6156453589242	468.0331770105242	816.1415016523391	1429.1215650278336	907.685725528903	718.2847613359663	1152.4327846568938	1222.2746368300297	891.3479434872391	621.2920972807617	1350.7547717436712	394.24352501172814	665.7692295232308	1412.077594920468	1137.8889867907212	822.6019077379178	1567.8617558110573	1217.7244027043118	1090.2068030261016	2781.5318341709212	577.9666055898293	420.8854528704165	1038.3070151832428	604.2686233679066	767.7119375287831	572.9257969666537	507.8978158397747	1500.3449466947477	987.0631361622656	1438.9790882055427	555.8058748764397	530.0383141201602	948.5949096438392	1228.5867850612078	1577.9039329600153	747.6915122874459	367.2356678063419	869.9935148594917	1560.0655810203702	1931.1714242415117	1162.6555338033208	1006.5498381233712	686.7837922733762	993.1355200018564	1713.314604222727
X950065	710.1968867291251	810.3620164816913	753.5897193341649	873.9038936327939	719.6641581708728	1144.6461013434212	865.5673126606101	2200.735636699149	1535.2700204317496	598.9278471123483	1870.1209589800756	584.4337587724216	583.3823974334024	462.0695951569706	729.2362846304762	816.7774057146473	873.08019562794	1133.9108371256139	947.6480347104161	645.4896549365351	1233.700157707075	320.70214720293995	619.2640298806276	718.5395387626203	1077.1987592616058	937.8060308599729	812.8210507930584	704.5301268144326	1185.4853463793445	1058.7942400389995	609.7818631547183	487.59128799930284	1103.317791312157	695.4865623159245	828.2286022244562	794.2210111416757	639.6245032887418	740.8407763340917	963.3500804798563	499.60147305121023	470.34841975969385	609.5299482437327	1003.023696318599	1401.759392702152	1145.4703158198283	796.8950066817941	174.09023334896503	951.7108329057584	883.4623510731138	1607.9005156445426	997.7839575502638	1070.2713975782244	696.5569830449994	714.842122638195	2119.3719637868257
X950069	651.4825575020274	491.8534298874024	689.5767947009227	1091.055088472884	803.881913100988	813.1378725186632	977.3540175522276	832.5549615862509	872.9824142592744	795.4327252046254	818.1647533677318	697.0186480110623	648.6502262435547	1317.7179735437594	1025.1584742557084	778.733841011947	940.3251938567133	761.3172381444693	843.8894641152217	562.166625539659	1108.1394651403389	271.2783070525861	642.0175047257972	1109.0294951025555	992.3713356800984	708.5512334454522	1277.5279915377273	655.5480565132586	1023.773510883992	948.5201115358437	645.4104717824715	438.6335581940885	1093.245246447917	775.3137183705101	823.4864859390538	682.8598890410124	677.8439373777583	738.707946876815	869.6665851048989	1389.6136225522923	537.2547761844869	774.5503430480209	893.0778853401338	794.5067134310876	817.1429100105	848.3722723979174	396.6584520817528	715.3975747230354	1048.0991764921273	815.0514329555222	1350.3214822997093	821.0788144844516	777.5866195281546	712.7711820218672	1083.344745704756
X950070	1173.7953750117351	507.91101005975804	320.9887303736253	1280.3739246148189	300.30638567456555	747.757035315052	821.0977529086313	1028.1358908812713	198.92425761704794	579.9422922533165	826.676881784684	619.7255040236614	272.59371042019393	486.40374530583716	578.9206984041361	705.0914650256917	1077.3950376041241	1075.0780660098487	1511.4199714715662	316.6654659609607	1005.2982360849783	1522.7098764045707	303.55424268859986	543.8923828539446	772.5698372001293	420.714647624278	544.684209274354	207.1722960878405	463.53032912854195	1200.2530167042291	807.1488476129978	98.5678034721701	670.2430791725029	530.0930342678205	461.2402078018273	1205.1842203939214	324.28433256285626	1907.7546873035244	752.1059780506652	1300.3829642137473	509.87495217291075	398.8685938187732	524.4954960763	458.64764168322034	1945.0158648956694	1121.4154678181733	2741.632928241599	557.073351406449	2330.6423446901154	1319.4400195184546	1059.6404288552928	880.5436480192506	309.52873696510034	1393.1515385446028	481.8730008471295
X950071	459.3619468914759	268.08815689105364	835.1815106476159	981.9288186909774	467.1814563146954	1003.7583545576307	924.4556322693275	1322.1145188281519	1050.2231290937866	1225.043032055217	1486.5472566215903	549.6136397499355	831.5503477292731	1098.9491407961034	754.9424706553591	672.9998765388124	1287.9661111263179	695.6149776087545	817.7925825630359	586.3728759480643	1096.8843217389663	300.9611966104381	904.1155746414721	1329.2545372596026	909.9205836094613	757.1841981306259	1601.243421625156	479.4435926828592	837.7195997264294	1894.5975869928072	292.5339154613576	428.7086245825235	1228.1384280648022	710.3788753123255	822.0375918353585	495.7764351742261	340.2586782674711	1059.883317736315	835.5892196473277	1846.5801771596587	326.1188547826561	659.6995402068027	1280.5135809046403	1083.6867434663482	1602.8383430893934	946.0882823078917	286.8127861547712	1011.2440372156168	1536.215067687903	1335.039089196967	1191.0551188506238	749.8488453421667	531.7264678331549	522.5280385050952	1338.0950960749317
X950073	732.2569030518604	856.3174532245945	601.2168350695663	840.0842582569636	984.2232751839191	809.1680089787046	840.3845636364313	1154.2109579502694	855.2617680392425	850.0479658014044	715.5438222729122	1384.4919369045672	482.2839202809368	3890.3901200657474	972.4823372228241	1540.7535406062736	1028.7121879113338	832.9072408094888	1078.1755636057248	754.1545463276477	857.7845642124274	166.83730540543218	424.15006460202704	531.9000723588239	1115.1407722459664	606.1452000395136	557.9357143140026	490.6134223485469	939.3193242867164	679.3269126470915	669.552251940486	188.66101196595002	899.5643619538492	371.9144409627763	603.7572045187984	757.7585464575047	793.8479581511936	861.9848388550054	606.3835734975785	808.703870653995	450.32603646677273	614.7442932057216	510.1776572339513	1607.6606692727773	857.1060061851456	1024.6942951421759	468.64133128926005	663.8401022748673	1032.9025463104447	1771.3842291323638	767.6902698428537	811.6989453655718	712.7920974842881	941.692318444604	706.582778094636
X950074	663.0809136055261	993.5262451999021	247.9046727846798	455.495423154954	422.6857644609509	384.5209180823856	204.48471027940806	533.1772719283083	566.5033098613723	582.9914120549728	827.7497802076757	441.96514135914066	621.0500358374599	487.4194746453012	750.1227932441772	477.3958928896373	1086.6089364526706	852.916346305539	1276.1941202812523	243.39915710036763	1200.8893823674484	69.43678973912567	346.29759241143955	749.8900099285385	495.9240935980378	411.4063853278603	420.0314814689165	265.6042999405416	591.4775230496056	392.6111835880597	483.26013874038347	195.64618290958077	264.6298495530317	720.1911157769288	317.8691764634477	887.5623293163517	298.4064456900819	1077.9928333339021	643.4223926632692	534.7540892017544	550.5452409601755	530.0089771551358	291.3389701542502	356.92306488627736	573.2608195519639	574.4866400730972	629.2410307001388	604.8421547488668	245.10824963334727	817.8828196055189	572.4920207063077	552.9937631284571	440.15771165837873	1617.8478645703467	532.8846542107816
X950077	626.7370334654562	1085.686858885766	1204.2196033184032	912.8541142718389	932.4213134705708	1787.0490249044542	969.682745132401	905.1784275974258	1480.152115292892	943.2049825876614	990.9042152363287	773.5276464421327	1260.955203816341	617.9192855992462	1098.924089522767	781.067335395439	1255.183616960455	632.2182580851668	939.035937701834	958.9199859672889	941.3634317982829	596.4608215659487	1209.8403494074623	683.7001337369412	666.8490247784728	1338.4022022749323	1150.8468339305066	1459.3335149389134	1414.761559597782	1074.7562836926083	1051.0839041859579	409.59960880172923	1165.8157129620554	1231.2103103658342	1584.4521667505774	931.0134354348123	945.4461727978018	605.3519616414479	1027.2030212996312	628.1062415951279	870.7776701912245	1601.0911424262736	1188.9492819093616	962.9840047409416	874.2000877340002	696.4637766723591	326.11077749554255	877.0032486928359	686.9911890213681	1040.0648995144377	693.3357630967472	1108.7785613247809	1102.7628706282062	853.4245118757864	1557.3452996732349
X950078	924.6758781886649	551.3937665603108	594.6999480671989	1362.656396417043	748.2817177153242	1073.6514498965037	1287.5399314856193	1789.1401287295164	1356.752968098638	1118.4410166653038	1838.109181716668	560.5799620624742	1075.014687161091	923.559070178489	791.6341810311818	897.3084904369566	1492.5239002538171	1085.5613617412916	1216.4068508647797	646.7906865861423	1446.257246356797	206.54003701073586	902.9364007753774	1123.2333604209148	1306.936095661583	979.0246344302602	1494.5283042100307	750.5551755490497	1092.7525001413733	1616.7100276482367	529.7013748770795	381.7440175534336	1023.3845996805853	738.4261551250288	910.7428055742797	716.019313413963	508.1647710883499	1558.1290369160752	1135.6414401811605	964.3966128760496	492.59940060948895	895.5372505773591	1336.7109581536577	1368.7314417569214	1586.2521025274045	941.1813446281683	218.53706286666883	1211.8745307755867	1264.9272837876306	2059.1750116256244	1164.5211771145632	900.4179596595969	583.1910882722777	815.7406382419881	1702.327835437458
X950079	716.7992337089323	1183.7344586542854	674.9409842311733	1163.5200483866947	1229.7225636659564	1016.0315113285398	880.4815363656929	1708.234916006581	1100.063513748544	579.8164591541188	2109.3985550205775	948.7744696110799	1352.7613760509128	533.3992256992409	699.3440422336319	697.9806464645867	1097.482058998367	940.0484184965198	815.3705389760139	967.9047672388933	947.3242216475488	425.64974477903735	1047.9866597274395	538.0363179610714	1120.3191057899803	1627.036784785466	944.3501191927554	860.5664345514357	1173.6926156199156	697.7000180679067	964.2886338927356	420.07897353803537	704.1156509319289	810.7732980331748	1261.3584386528973	833.1483553408557	913.9682765126328	586.1952110092359	1239.132242577947	362.07269719033945	716.5175297403431	1016.055313816023	1213.2278875992438	1082.0733506412396	769.2598657717099	649.826366085568	327.71346864382525	929.4897658818201	842.6909929547519	1685.0244413081716	1152.2806037483017	1036.310270811833	843.1890669656933	1037.1692065165023	1034.5399881308008
X950080	1125.1579803276704	470.3248549601006	422.35958995310034	2169.083795123173	895.4166273759032	1051.876089390493	1849.629518576058	3227.799464160892	1435.032950717428	1954.8732948918243	2127.470137508378	780.6364933874942	1321.87583215058	1150.7028045067784	1371.421531621599	871.9224845191826	1688.0088698685852	1567.6244632100622	1526.7186422446061	830.9353929176431	1307.168179303738	296.4479782963234	1210.076934788638	1443.4898427593155	2354.272504671883	1298.9108210260008	3103.069393626324	1201.3453256780117	1033.6511402174037	2896.208705694869	691.6200505981805	634.1777999411476	1340.0642279674755	580.4710080493501	725.3969774013766	757.6465796297932	376.50802330137657	969.9856687063386	971.5324892056334	1747.711983795174	307.494493844952	1005.1309018326707	1017.1660641474766	1953.548370056965	966.3185403919019	1043.296819874327	330.94401525433153	642.0340221157808	1124.4826875149267	1423.6046435597307	2229.75258407534	673.9746481127052	1100.0507699827322	1112.4678856579126	1768.6464602156261
X950083	506.82803906622	718.1743272767011	1632.6400450639474	802.4604794995101	1297.7164071439229	693.8081399447068	1107.8403487438177	718.7070507769363	993.5290271909004	1022.5074418015929	634.2983757212642	972.0066748781861	1054.075079343746	1351.0602832309512	1427.2204565721822	1116.5239588312304	737.1057863951598	571.1932861422094	647.4908888669823	655.3675329406204	612.5458735443174	353.3535429966178	561.0114686501307	1075.8179772069407	675.7347060544824	838.710587036136	1203.042785441892	870.634673667977	957.126846524445	845.3032641413489	940.7835564955268	342.91568250658327	1091.3027268787612	2265.608687007178	1760.827105573195	701.2166686127889	1906.101530973067	492.3109091506999	785.2685596262335	1744.3120391062089	987.2057580754008	910.6509557551251	925.5074586069634	576.6242779601382	643.3089030837325	1186.5402911696262	508.5582319315239	766.2304578658225	891.8533350571405	638.7632468035606	1708.4378012375453	645.378676728405	1092.3529870989857	717.1881921237529	1055.773031617187
X950085	862.0047339269147	694.4839472387849	460.45825606328987	1271.3834450671816	344.0205224928687	979.0323092878932	1178.7962329810289	1720.4568886533684	951.4197228627137	1075.0324212156831	1179.0413907181396	581.6986108421047	642.9703590720658	831.9340928047989	1167.409109129078	785.8228376879254	1711.7421244831683	956.2931481055346	955.9129839352091	659.5772402118669	1334.8467652756212	239.8610919857812	600.777109694179	907.0908143827389	1976.7003077645363	1028.4117679518683	767.5520142740437	415.3618261410575	625.7224381107288	671.3161919775648	1258.3338195811054	226.1309827350912	1300.9697246904477	675.2310543442098	1033.4085979550155	920.8910559526187	524.3500157071425	1470.2491809149085	751.1146004658775	1294.7276423953122	647.1625652756989	954.21787524293	526.9188158862576	700.3832196041195	3472.4726101697775	984.0873169385911	696.3802278033397	1008.687179619497	2184.148806278141	1652.5856774941524	683.2696335539648	510.2155957362958	518.3916248213562	1109.1216972867012	1064.0552860293192
X950086	901.024215727263	478.2886755604435	602.9049461515925	1367.932695092737	453.87390672020376	1060.8720965438029	1408.6877304632694	2601.9660667999588	1464.1320256330848	1218.8886129541327	2451.7048216064486	633.1427313127124	1056.0010013982176	966.4226146980246	912.2701774978434	935.3280150875927	1423.126822486365	897.0754518327853	995.011209035816	765.5080550787679	1727.5299449635804	300.6685894584079	928.6901405217955	1125.8796465588055	1472.4232529763033	800.6986210780653	1421.61337017555	689.2728903723406	865.3232606610435	1777.4290933851012	465.2676531880883	401.80396476886034	1298.5129182405665	702.3298909018762	859.1217779561359	698.5629478477741	431.7001379031207	1511.4810679516308	1079.5009198462117	980.9078530692411	489.2959627468141	788.1003732153326	1143.450741374092	1457.3105517029328	1644.9626457603395	916.8737146697532	227.59786510404717	1095.8071172194202	1305.8810702718602	2452.9857050321975	1396.9927626803023	895.1449791033046	547.7542843370005	860.012507685405	1656.6833407126026
X950088	993.1812609458505	802.3894652787502	428.1752206535485	1532.5397697291448	425.1259694220696	963.5127030321844	2911.432538997607	1613.3854160030344	631.5900408080797	2056.7116065063237	976.424403680681	895.3798494975033	623.684568653769	995.7438045279903	582.3658342893258	961.8907883397799	1766.2129151473862	867.9509956070773	1444.6578968331626	848.0698525595091	1086.6156482568965	602.1990065988738	576.2686844941311	1108.5151010190568	2834.232635734958	903.4836348509637	1276.7104345750463	609.0065900388524	476.08305300496886	793.5233957789354	623.522047621506	238.8077916874789	1135.465217963504	843.0159989293966	576.5668877091748	668.161301195037	415.4007688524975	2241.704203155325	838.7139819459269	1186.956245143486	432.17865161706874	491.8749716968323	845.6460095442308	685.0813996918614	2049.99940741599	822.4273727980764	2066.4577974367207	973.5138211866365	1290.510511223718	2927.174466504621	691.112296637715	423.5623632599479	398.5869170981393	1381.1856332718328	677.0644736824011
X950089	672.2429756064051	655.5622023975674	483.80207554816104	985.9608475919358	952.3021879629943	867.3404128201059	899.8192536950696	1278.6484563093031	534.6436026783592	420.73089430011606	932.981939823789	706.6781965280858	1096.296007650524	1885.0250794374585	1496.1253747448743	1500.5700223697522	1232.3119665445777	855.8908342225657	936.9672569528058	389.89880100357794	1096.533126577518	227.4590947644421	658.3722043928985	780.3623828122036	1141.9807851587964	842.6332010443026	803.5396150189231	753.0397031745109	668.6090701927659	746.4887655445426	582.663058077154	261.20622865488065	873.0567808559443	570.8711657818349	846.3120261565291	848.7330703506	1300.209278585522	913.0602785243209	460.29871737534563	973.620093959532	462.25911664369033	1020.6758166798511	813.7929855426174	955.137374396701	783.8719423714202	482.8996288734669	887.119987905896	892.4819271623646	905.0838046337498	1549.3435863928976	803.8258344573541	871.0032464199936	972.322638427211	1200.0363375318748	1020.6896626416695
X950091	683.4593070331591	1432.5722385600172	1929.225016923538	984.8527948892183	931.7840694068461	3579.761414512289	853.0320217892622	3670.242440271107	1745.679399857941	823.2077354594641	1558.8575371105735	1761.9437829573963	2442.384098305758	608.1186611162475	874.3284070305614	972.6199300026695	1150.6784745239756	488.80199996172325	1169.2991037535016	571.8310745081202	825.81827080936	309.07694665232304	853.3157178428797	506.74232331551934	1501.5857499087824	4341.151796253659	846.5563127778831	948.7543030366937	573.6297529039923	800.810931665461	1383.1757826059074	2251.0954267827506	1105.6912168744418	938.1029062045109	974.0970140768394	4326.052665885396	979.7751809091086	704.5637857987678	526.2242016385612	1086.455204573015	498.81278550956364	1054.207605950709	274.35349219028177	609.6034704292166	861.2370516212596	1244.072028897186	805.2811938272602	915.3068705552394	634.5058496735533	552.7282285795673	811.139179919107	922.1797690291492	1527.5405950150928	713.2637667778483	2631.8887463920523
X950094	44.77283909799581	68.86528374568057	41.003843126897266	16.735936871179057	18.48194663800402	37.16983644169998	122.79495056237536	180.4934766391269	190.45409468523735	737.7262105002055	367.25042300038143	79.56529532722135	82.65381594769498	199.93319878824963	101.23821383030675	98.0959044932894	149.47098571507985	76.28961930256773	60.852260143886376	37110.638383270205	425.1974204495284	1034.1769028279657	216.65535777357243	58.193181717509354	43.68020319745078	84.58193871408697	373.31054967696673	109.45664511670164	58.96515216665201	757.3350429803639	69.52578570492757	53.082257093839736	177.9775009803114	148.75259545198094	576.7534436185888	378.6226465751897	19.31837629621786	892.0645073760909	439.2225862293578	229.64901747386398	56.064178091866474	22.15789854897527	150.99682195396133	94.3913780322107	550.5076420726335	94.09275892808273	23.523006248013054	82.09355785205851	186.95986522540252	376.3552088946784	135.9905931630129	140.44402843194618	70.62083554075218	492.73060171296066	104.20568506914275
X950095	2028.3979306242022	598.8252945667718	2231.8159866469073	1744.5903058170704	364.73680116191156	674.0034435881093	494.81882804801097	961.0786776088993	691.074617119575	2105.754478547289	1654.4382285112206	1293.339424524083	2088.419100922779	439.7503999568541	1101.7234709479594	924.8881903122829	2352.6058214517125	1103.5596008611933	432.80164653176166	273.34724004995894	1884.9244253967795	85.37621553727192	384.41195960490654	1623.3590414710206	2136.6539296335304	670.2851005727916	758.4477424157678	2389.5715830958325	1635.874927373896	399.9919381596837	425.1253169040986	52.3632186501938	1167.8191536019408	296.7806386510881	485.0805516479209	430.13910817043046	56.040852696675344	2032.2815947198928	232.3460704154441	1127.9513760667514	58.78206669601278	1258.9966127628215	310.72842028077037	90.3276235233206	550.5086035033911	562.853114153602	54.64192356922856	371.6114084632784	743.6737563388037	491.3124670636972	243.6509301518339	88.28382288224529	987.2034391771878	297.8990782094796	1766.8136879007725
X950096	598.7048482827067	1389.7274362556213	869.5463663742596	630.8176515653314	1140.6207963837267	1456.7806218766345	880.6659057954547	851.5540565915755	1250.532827545701	808.6443008674448	887.3848887805342	677.5247638748192	1548.76344015637	614.8532511439556	1019.8045476220688	597.9447831078179	983.0326057930071	643.5743045970432	1041.6367304164896	810.1554461923503	926.829771321814	533.7986452918291	1012.093354056133	648.1302085025022	711.2535638281277	1472.8398462683908	924.5791951846472	1388.7563452910836	1392.5687973599458	535.7444911709962	1013.0518856667763	462.28372988319245	1036.7839028317348	894.7600552825726	1174.7453044245804	867.121993575248	880.9254318861233	387.97564394273644	982.5053181549695	329.8153397893755	856.189749481037	1523.8962019970018	1475.3968182640488	620.6254676062623	552.4185181611857	754.4986795483069	296.42126933037343	1014.3361628995609	556.581393338384	1006.3709980774731	675.7397317528349	1083.9709795680196	1224.6172021705172	699.3543983747214	1288.6299497403727
X950099	254.81285535875364	808.8239701421908	473.1276592821944	559.2945244543433	436.2928996959349	690.8095185739594	805.9094070258997	1164.7908452098013	909.0169449810695	7427.878918678936	865.6852354922579	670.2156822931945	627.8811700389184	735.4024269471447	917.8550359040495	508.9205382288461	720.9708897050618	1028.7871384651671	1177.6798014827307	318.3765486934406	1074.9071785960793	252.45912776328717	617.5757747870897	380.4620254076461	651.6137571023538	3043.6557589791414	977.09662757171	374.1308712349733	615.7971536896424	1502.9855171771353	569.3971226126282	538.8030979688251	304.36459088528846	782.4138308910434	1097.1940420168978	846.548511219549	511.7987341008708	843.9494999688712	889.3471339895488	1015.1112914291238	942.6428357746381	482.16392635520754	1195.7681380859294	1160.4904830030214	431.8755166479504	593.3025086404665	159.4808431639245	590.6924310424824	663.8295833010046	523.4759383761168	500.338773956035	691.154795665117	1254.7621948457183	924.9681855535841	1244.546151920029
X950101	974.6860858862278	435.8449403428099	657.607237463348	1547.156765334492	1395.5470131708034	1318.6825237167395	1920.5679568449152	2351.987561997502	1102.5909063564336	1563.9681063077655	1623.8840256316992	956.9933828152498	1469.1151572909512	1335.3635565871687	2064.48263040034	1106.9010205162676	2091.5033588720225	1342.8138507542358	1426.079673313397	1197.2841748472815	1100.9673635377537	76.59508933381503	2026.2956573218369	1484.2963397057263	2797.46235882566	1141.1680059031366	1784.807282666456	1327.90264483894	1087.2071123621365	756.8924432504023	1020.981451944896	438.8781670975669	1887.2270843072395	377.8658903873088	736.661695599389	742.7257659183974	417.4621388826096	912.618083069205	1140.4493921574563	1292.5353997509953	326.1904917201124	1524.383116911439	2052.6595270688904	1334.2815055514347	561.1743593222669	1367.2622327820775	793.4361392585373	372.0144491895921	1460.0535807265212	969.298714594274	2436.4186776429697	1187.4246489937343	1605.3628399861493	1021.7316744388706	1748.189118699561
X950102	560.1762262797988	714.8449048802895	754.0557704404911	1074.736114944908	1107.9408602939138	1663.5171562333471	1535.3400419317409	1397.3175147804252	1142.291443655774	795.1869977507396	1982.6082629412742	519.6044457446858	898.8629055953347	560.2194362645748	542.1502696803718	626.4953230655847	1269.471147391134	998.1159629174285	1048.3488635313158	684.7499570436379	1104.911890174933	603.1889110780106	802.1718825503142	998.5784307263211	1179.662678818542	1216.2348219361588	914.0342279927156	882.3433503281914	815.1097722216841	741.6549016737015	634.0189409258046	533.2098921007034	1021.2352879505194	2160.0618121555563	1663.3088087291417	902.4090494973186	842.4662129493878	1121.4112224198416	1152.292981085063	1152.1750621057965	655.2743276103837	880.9578296419002	1195.9772642033304	1360.3133643344358	1754.9032472040494	841.1261577483384	311.2142226541364	1297.6334001917378	473.8663184959291	1629.5840063710955	775.7085338682649	841.2370609361442	863.3493323026247	793.6069769914269	1153.8245947000617
X950105	623.2915597431277	1191.7379735261277	830.261869505181	722.0057927978617	875.8656188321153	1489.8908985053886	944.9147399749752	709.518649465174	980.4269269724593	1080.452883317873	1339.4384177960624	998.7448090783753	1453.7149531569926	2107.6292574334225	1598.15365324219	1627.5236199366461	2205.9541494539853	947.7848083679025	953.6755936289125	1131.4681867381457	1972.519568034342	342.53509178865374	1037.2802276794312	819.3611021712286	770.3238692649984	2275.0769752602623	1101.0879242737133	557.8903401040442	879.1953400766935	1188.368506527899	525.1494979249842	416.0244420190404	1030.6594828371306	757.1829591551201	942.7906755361563	1466.0194823652214	897.691758281999	916.5405996183569	1325.3738103393785	1808.6956340444726	690.0442330547515	1073.9704290935001	1374.633284032661	843.869360215801	1014.7587382998232	996.6312234691454	479.57498925888444	1403.7260580926886	661.5607698266757	1353.840249838668	1260.8116137159552	1059.8460447342723	689.4257199749366	1350.8430660898923	780.9671123572856
X950110	955.0065616222515	316.18796922979493	656.593239971975	1288.5468196932022	1095.7278038526238	760.1805230942699	2030.012443112211	3168.09751371683	1318.0551132016908	2034.5947420811706	2474.8746713359906	541.8000442570836	1109.8657654353376	1199.255760499419	1342.9139357424815	974.421358839536	2518.4339611868027	1378.5864715014147	1253.6093344905096	872.378119238107	1183.7586472923842	276.54460357646315	1415.7430678829667	1776.8246898162788	2490.370909633212	1189.3998368786151	1720.8225406291199	1302.310664904557	1102.147766695684	2168.9150833893423	884.5815612511359	828.4208739579924	1592.3223813412037	422.5620375633848	724.1256473546007	730.7408517498803	396.78372821906726	1096.0748866827485	998.6063581847626	2021.3711480048817	224.04928173909306	799.9212405648466	1512.8675681212387	1977.3623181230932	714.2534841207772	884.3700229897499	451.8955222312669	468.80095068136615	1119.9442425325137	1343.7517118980184	2017.3488428520723	916.2237142988516	696.239567345839	1214.735998451995	1949.3920765398211
X950112	2197.333425320786	853.0220731107087	360.70374761672514	553.5390538023648	297.79341182314255	297.25255648808604	815.6034966437145	848.3144943508333	344.0808214846438	705.2896762312489	441.63281635907094	386.3962577697369	508.1881446795739	400.7097820860166	560.9789744039853	767.173814699828	1335.6865248608653	528.5417243210466	2748.805646128155	372.89251701960194	1360.5764379328552	833.6168325340014	338.560233036048	564.7722095643211	620.2112238227453	565.2810515281011	451.1317498423792	134.26625596113306	376.32484728267406	1064.6060666813987	659.3549109148463	112.15704331276129	419.70711072121225	595.4319497397319	290.67388820705276	1060.957207661435	347.15984328755246	1771.9588937087437	359.23657850296604	1068.2778815608988	464.5924029255218	344.5815838494656	852.8988056128077	408.14414407247693	1135.6365779844166	674.0090319220025	1546.65812206825	399.5780101336915	1064.893856835365	1048.7226366482917	686.0851397632899	675.6214556569429	297.2086764000064	1942.9143907731018	426.90824762146667
