USI	Cosine	Matching Peaks	Status
mzspec:MSV000082733:20150611_S00018539_P:scan:1345	0.77	13	NoID
mzspec:MSV000082733:20150611_S00018565_P:scan:1362	0.74	12	NoID
mzspec:MSV000082739:20160623_PP_CS00000004-5_P:scan:1406	0.74	12	NoID
mzspec:MSV000084314:MSV000082704:scan:3710	0.74	10	NoID
mzspec:MSV000082733:20150611_S00018550_P:scan:1328	0.73	12	NoID
mzspec:MSV000084314:MSV000081671:scan:328342	0.73	8	NoID
mzspec:MSV000082733:20150611_S00018559_P:scan:1389	0.72	13	NoID
mzspec:MSV000082739:20160623_PP_CS00000004-1_P:scan:1378	0.72	11	NoID
mzspec:MSV000082733:20150611_S00018561_P:scan:1360	0.72	10	NoID
mzspec:MSV000084314:MSV000082739:scan:4963	0.72	9	NoID
mzspec:MSV000082733:20150611_TP_CS00000001.5_P:scan:1441	0.71	12	NoID
mzspec:MSV000082733:20150611_S00018567_P:scan:1326	0.71	11	NoID
mzspec:MSV000082733:20150611_S00018556_P:scan:1321	0.71	11	NoID
mzspec:MSV000082733:20150611_S00018554_P:scan:1321	0.71	11	NoID
mzspec:MSV000081083:22_outerroot_lathyrisM1_P1-E-3_01_36626:scan:1572	0.71	10	NoID
mzspec:MSV000083789:pos_Cd10MYY_22:scan:4639	0.71	9	NoID
mzspec:MSV000082733:20150611_TP_CS00000001.6_P:scan:1419	0.7	11	NoID
mzspec:MSV000082704:20160520_PP_CS00000004-5_P:scan:1428	0.7	10	NoID
