USI	Cosine	Matching Peaks	Status
mzspec:MSV000082738:S00016540_Positive_01:scan:330	0.95	5	NoID
mzspec:MSV000082722:20170125_S00027683_P:scan:372	0.94	6	NoID
mzspec:MSV000082729:20160307_S00021696_P:scan:350	0.87	6	NoID
mzspec:MSV000082729:20160307_S00021697_P:scan:346	0.86	4	NoID
mzspec:MSV000081580:V6_BP1_RG1_01_15940:scan:3131	0.83	7	NoID
mzspec:MSV000082432:5E7_ V6_ RC_ D14H0_ W7_BE7_01_11601:scan:2978	0.83	7	NoID
mzspec:MSV000082674:BA7_7A7.V7_BA7_01_454:scan:1651	0.83	7	NoID
mzspec:MSV000084314:MSV000081580:scan:110765	0.82	7	NoID
mzspec:MSV000082674:BA8_7A8.V7_BA8_01_448:scan:1653	0.82	7	NoID
mzspec:MSV000081580:V3_BP3_RH3_01_15948:scan:3130	0.82	7	NoID
mzspec:MSV000082432:5E8_ V6_ LC_ D14H0_ W7_BE8_01_11609:scan:2962	0.82	7	NoID
mzspec:MSV000081580:V8_BP1_BA1_01_15983:scan:3125	0.82	7	NoID
mzspec:MSV000082432:4C6_ V3_ UpL_ D1H24_ W5_BC6_01_11695:scan:3012	0.82	6	NoID
mzspec:MSV000081580:V9_BP3_RC3_01_15963:scan:3148	0.81	7	NoID
mzspec:MSV000084314:MSV000079181:scan:797524	0.81	7	NoID
mzspec:MSV000082432:Colgate product_1-10 dilution_BB1_01_12092:scan:2809	0.81	7	NoID
mzspec:MSV000081580:V10_BP4_RE4_01_15926:scan:3122	0.81	6	NoID
mzspec:MSV000082674:BA10_7A10.V7_BA10_01_455:scan:1637	0.81	6	NoID
mzspec:MSV000082729:20160307_TP_CS00000001-18_P:scan:351	0.81	6	NoID
mzspec:MSV000084314:MSV000081582:scan:4167279	0.8	7	NoID
mzspec:MSV000084314:MSV000081082:scan:36150	0.8	7	NoID
mzspec:MSV000081816:Plate2_E10_BE10_01_6253:scan:3067	0.8	7	NoID
mzspec:MSV000081582:DG4_RG4_01_15421:scan:3153	0.8	7	NoID
mzspec:MSV000082674:PS_V4_BP1_Shampoo_GA1_01_24458:scan:3037	0.8	7	NoID
mzspec:MSV000081082:GG5P7_45bubalina-MS1_GG5_01_28836:scan:1332	0.8	7	NoID
mzspec:MSV000084314:MSV000080518:scan:59574	0.8	7	NoID
mzspec:MSV000080031:PS_V4_BP1_Shampoo_GA1_01_24458:scan:3037	0.8	7	NoID
mzspec:MSV000080518:BG5P7_45bubalina_BG5_01_28834:scan:1332	0.8	7	NoID
mzspec:MSV000081580:V12_BP1_RB1_01_15899:scan:3144	0.8	7	NoID
mzspec:MSV000082432:5C6_ V3_ UpL_ D14H0_ W7_BC6_01_11604:scan:2984	0.8	6	NoID
mzspec:MSV000080443:P2_LON_Vol1_A8_Foot_GA8_01_33139:scan:3177	0.79	7	NoID
mzspec:MSV000082432:5C4_ V3_ LJaw_ D14H0_ W7_BC4_01_11574:scan:2955	0.79	7	NoID
mzspec:MSV000082432:5C5_ V3_ Nose_ D14H0_ W7_BC5_01_11603:scan:2993	0.79	7	NoID
mzspec:MSV000082432:5C7_ V3_ LowL _ D14H0_ W7_BC7_01_11605:scan:2966	0.79	6	NoID
mzspec:MSV000082674:BA5_7A5.V7_BA5_01_476:scan:1654	0.79	6	NoID
mzspec:MSV000082674:BA9_7A9.V7_BA9_01_432:scan:1654	0.79	6	NoID
mzspec:MSV000084314:MSV000080442:scan:157690	0.79	6	NoID
mzspec:MSV000082432:4B12_ V3_ LF_ D1H24_ W5_BB12_01_11696:scan:3026	0.79	5	NoID
mzspec:MSV000084314:MSV000080030:scan:3102068	0.78	7	NoID
mzspec:MSV000081580:V11_BP1_BD1_01_16022:scan:3141	0.78	7	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE10_01_5815:scan:3295	0.78	7	NoID
mzspec:MSV000081580:V12_BP2_RB2_01_15900:scan:3143	0.78	7	NoID
mzspec:MSV000082674:BB10_7B10.V7_BB10_01_389:scan:1664	0.78	7	NoID
mzspec:MSV000082432:2E8__ V3_ LF_ D1H4_ W5_BE8_01_11324:scan:3071	0.78	7	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE9_01_5814:scan:3285	0.78	7	NoID
