USI	Cosine	Matching Peaks	Status
mzspec:MSV000085870:PH697285_pos_IDA:scan:5280	0.86	13	NoID
mzspec:MSV000085870:PH697257_pos_IDA:scan:5143	0.86	13	NoID
mzspec:MSV000085870:PH697289_pos_IDA:scan:5461	0.86	12	NoID
mzspec:MSV000085870:PH697119_pos_IDA:scan:5015	0.83	11	NoID
mzspec:MSV000084314:MSV000080030:scan:2906679	0.82	12	NoID
mzspec:MSV000085870:PH697211_pos_IDA:scan:5609	0.8	9	NoID
mzspec:MSV000085870:PH697272_pos_IDA:scan:5105	0.77	9	NoID
mzspec:MSV000084314:MSV000079697:scan:241775	0.77	8	NoID
mzspec:MSV000079697:group2_P2_F1:scan:1333	0.77	8	NoID
mzspec:MSV000079717:group2_P2_E12:scan:1324	0.77	8	NoID
mzspec:MSV000079717:group2_P2_F1:scan:1333	0.77	8	NoID
mzspec:MSV000079697:group2_P2_E12:scan:1324	0.77	8	NoID
mzspec:MSV000079709:group1_P1_D3:scan:1274	0.76	8	NoID
mzspec:MSV000079717:group2_P2_F6:scan:1295	0.76	8	NoID
mzspec:MSV000079697:group2_P2_B6:scan:1319	0.76	8	NoID
mzspec:MSV000079717:group2_P2_B6:scan:1319	0.76	8	NoID
mzspec:MSV000079697:group1_P1_D3:scan:1274	0.76	8	NoID
mzspec:MSV000085870:PH697186_pos_IDA:scan:4787	0.76	8	NoID
mzspec:MSV000079697:group2_P2_F6:scan:1295	0.76	8	NoID
mzspec:MSV000081548:TR0174_1_8_RE8_01_37696:scan:749	0.75	13	NoID
mzspec:MSV000079717:group2_P2_D7:scan:1295	0.75	8	NoID
mzspec:MSV000079717:group2_P2_G8:scan:1289	0.75	8	NoID
mzspec:MSV000079697:group2_P2_D7:scan:1295	0.75	8	NoID
mzspec:MSV000079697:group2_P2_G8:scan:1289	0.75	8	NoID
mzspec:MSV000079697:group2_P2_A1:scan:1298	0.75	8	NoID
mzspec:MSV000079718:group2_P2_A1:scan:1298	0.75	8	NoID
mzspec:MSV000079709:group1_P1_C5:scan:1286	0.75	7	NoID
mzspec:MSV000079697:group1_P1_C6:scan:1289	0.75	7	NoID
mzspec:MSV000079717:group2_P2_D5:scan:1301	0.75	7	NoID
mzspec:MSV000079697:group1_P1_C5:scan:1286	0.75	7	NoID
mzspec:MSV000079717:group2_P2_G1:scan:1336	0.75	7	NoID
mzspec:MSV000079717:group2_P2_E4:scan:1317	0.75	7	NoID
mzspec:MSV000082953:P2_C6:scan:1655	0.75	7	NoID
mzspec:MSV000079717:group2_P2_F8:scan:1350	0.75	7	NoID
mzspec:MSV000079697:group2_P2_D5:scan:1301	0.75	7	NoID
mzspec:MSV000079697:group2_P2_G1:scan:1336	0.75	7	NoID
mzspec:MSV000082953:P1_C5:scan:1716	0.75	7	NoID
