USI	Cosine	Matching Peaks	Status
mzspec:MSV000082741:20160907_S00024268_P:scan:1943	0.91	4	NoID
mzspec:MSV000082741:20161103_TP_CS00000001-3_P:scan:2078	0.91	4	NoID
mzspec:MSV000082721:20150603_S00018520_repeatP:scan:1929	0.91	4	NoID
mzspec:MSV000082741:20161103_S00024366_P:scan:1854	0.91	4	NoID
mzspec:MSV000082741:20161103_S00024376_P:scan:2132	0.9	4	NoID
mzspec:MSV000082741:20161103_S00024379_P:scan:2228	0.9	4	NoID
mzspec:MSV000082741:20160907_S00024294_P:scan:1973	0.9	4	NoID
mzspec:MSV000082741:20160907_S00024251_P:scan:1933	0.9	4	NoID
mzspec:MSV000082741:20160818_S00024438_P:scan:1870	0.9	4	NoID
mzspec:MSV000082741:20160818_S00024412_P:scan:1858	0.9	4	NoID
mzspec:MSV000082729:20160307_S00021656_P:scan:1729	0.9	4	NoID
mzspec:MSV000082729:20160307_S00021658_P:scan:1891	0.9	4	NoID
mzspec:MSV000082729:20160307_S00021659_P:scan:1792	0.89	4	NoID
mzspec:MSV000082741:20160818_S00024424_P:scan:1821	0.89	4	NoID
mzspec:MSV000082741:20160907_S00024244_P:scan:1944	0.89	4	NoID
mzspec:MSV000082738:S00016541_Positive_01:scan:1776	0.88	4	NoID
mzspec:MSV000082738:S00016523_Positive_01:scan:1625	0.88	4	NoID
mzspec:MSV000082741:20160818_S00024458_P:scan:1775	0.88	4	NoID
mzspec:MSV000082738:S00016559_Positive_01:scan:1722	0.88	4	NoID
mzspec:MSV000082738:S00016543_Positive_01:scan:1908	0.88	4	NoID
mzspec:MSV000082738:S00016528_Positive_01:scan:1863	0.87	4	NoID
mzspec:MSV000082729:20160307_S00021652_P:scan:2014	0.87	4	NoID
mzspec:MSV000082741:20160907_S00024289_P:scan:1600	0.85	4	NoID
mzspec:MSV000082699:20161109_TP_CS00000001-1_P:scan:1782	0.81	4	NoID
mzspec:MSV000082744:20160328_S00021444_P:scan:1747	0.79	4	NoID
mzspec:MSV000082722:20170125_S00027654_P:scan:1703	0.79	4	NoID
mzspec:MSV000082729:20160307_TP_CS00000001-8_P:scan:1884	0.79	4	NoID
mzspec:MSV000082699:20161109_S00026335_02_P:scan:1904	0.78	4	NoID
mzspec:MSV000082741:20160907_PP_CS00000004-4_P:scan:1924	0.77	4	NoID
mzspec:MSV000082744:20160404_TP_CS00000001-14B_P:scan:1620	0.75	4	NoID
mzspec:MSV000082744:20160404_S00021417_P:scan:1720	0.74	4	NoID
mzspec:MSV000082742:S00017720_Positive_01:scan:1692	0.71	4	NoID
mzspec:MSV000082697:Inj18:scan:4294967295	0.71	4	NoID
mzspec:MSV000082716:20150607_TP_CS00000001.11_P:scan:1171	0.71	4	NoID
mzspec:MSV000082744:20160404_S00021372_P:scan:1789	0.71	4	NoID
