USI	Cosine	Matching Peaks	Status
mzspec:MSV000084945:BtE265_LB_SPE_24_2_rerun_P1-E-3_01_3988:scan:3549	0.86	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_Tri_2_P1-E-7_01_3932:scan:3498	0.86	6	NoID
mzspec:MSV000084945:J2315_SPE_24_Tri_2_P2-D-6_01_6361:scan:3465	0.86	6	NoID
mzspec:MSV000084945:LB_SPE_24_TMP_P1-A-7_01_2645:scan:3272	0.85	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_2_P1-E-3_01_3924:scan:3504	0.85	6	NoID
mzspec:MSV000084945:BdAU0645_LB_SPE_24_Tri_1_P1-A-7_01_3893:scan:3493	0.85	6	NoID
mzspec:MSV000084314:MSV000082978:scan:2520	0.84	7	NoID
mzspec:MSV000084945:BmvCF-2_EA+acid_48_Tri_P1-B-6_01_5464:scan:3426	0.84	7	NoID
mzspec:MSV000084314:MSV000083300:scan:89550	0.84	7	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_1_P1-E-3_01_3923:scan:3504	0.84	6	NoID
mzspec:MSV000084945:LB_SPE_24_2_P1-D-3_01_3798:scan:3480	0.84	6	NoID
mzspec:MSV000084945:BmvCF-1_EA+acid_48_P1-B-3_01_5458:scan:3453	0.84	6	NoID
mzspec:MSV000084945:BcH14274_SPE_24_TMP_P1-D-7_01_2712:scan:3324	0.84	6	NoID
mzspec:MSV000084945:LB_SPE_48_Tri_1_P1-D-8_01_3807:scan:3492	0.84	6	NoID
mzspec:MSV000084945:BccA40645_SPE_48_TMP_3_P1-B-8_01_2825:scan:3255	0.84	5	NoID
mzspec:MSV000084945:BdAU0645_LB_SPE_24_2_P1-A-3_01_3886:scan:3491	0.84	5	NoID
mzspec:MSV000082978:bromo branco:scan:833	0.83	8	NoID
mzspec:MSV000083956:S.epiC-12_BC12_01_22802:scan:2080	0.83	8	NoID
mzspec:MSV000084884:w100_MB:scan:3700	0.83	7	NoID
mzspec:MSV000083300:BP000096832_p:scan:1812	0.83	7	NoID
mzspec:MSV000083300:BP000096825_p:scan:1799	0.83	7	NoID
mzspec:MSV000084945:K56_2_hmgA_Tri_SPE_2_P2-B-1_01_4745:scan:3209	0.83	6	NoID
mzspec:MSV000084945:LB_Blank_SPE_2_P2-A-1_01_4731:scan:3426	0.83	6	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_48_Tri_1_P1-D-8_01_3914:scan:3516	0.83	6	NoID
mzspec:MSV000084945:BdAU0648_EA+acid_48_P1-B-9_01_5473:scan:3488	0.83	6	NoID
mzspec:MSV000084945:BcJ2315_khmgA_SPE_48_P1-B-2_01_5820:scan:3443	0.83	6	NoID
mzspec:MSV000084945:BcK562_LB_SPE_24_Tri_2_P1-A-7_01_4052:scan:3486	0.83	6	NoID
mzspec:MSV000084945:BmvCF-1_EA+acid_48_Tri_P1-B-4_01_5459:scan:3442	0.83	6	NoID
mzspec:MSV000084945:LB_Blank_SPE_1_P2-A-1_01_4730:scan:3434	0.83	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_Tri_1_P1-E-7_01_3931:scan:3504	0.83	6	NoID
mzspec:MSV000084945:BcMC03_TMP_P1-A-4_01_5899:scan:3417	0.83	6	NoID
mzspec:MSV000084945:LB_ctrl_EA+acid_48_Tri_P1-A-2_01_5795:scan:3469	0.83	6	NoID
mzspec:MSV000084945:LB_SPE_24_noTri_2_P2-A-3_01_6317:scan:3445	0.83	6	NoID
mzspec:MSV000084945:CF1_EA+acid_48_P1-A-5_01_4954:scan:3454	0.83	6	NoID
mzspec:MSV000084314:MSV000084945:scan:2587	0.83	6	NoID
mzspec:MSV000084945:BcC5424_LB_SPE_24_1_P1-C-3_01_4081:scan:3533	0.83	6	NoID
mzspec:MSV000084945:K56_2_WT_SPE_1_P2-A-7_01_4739:scan:3342	0.83	6	NoID
mzspec:MSV000084945:BmvCF2_LB_SPE_48_Tri_1_P1-B-8_01_3845:scan:3510	0.83	6	NoID
mzspec:MSV000089491:amidation_C16_0_BB4_01_63090:scan:1323	0.83	6	NoID
mzspec:MSV000084945:LB_ctrl_EA+acid_48_Tri_P1-A-2_01_5796:scan:3486	0.83	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_48_Tri_2_rerun_P1-E-8_01_4035:scan:3498	0.83	6	NoID
mzspec:MSV000084945:LB_SPE_24_noTri_1_P2-A-3_01_6314:scan:3445	0.83	6	NoID
mzspec:MSV000084945:LB_SPE_48_2_P1-D-4_01_3800:scan:3499	0.83	6	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_48_2_P1-D-4_01_3907:scan:3531	0.83	5	NoID
mzspec:MSV000084945:LB_SPE_48_TMP_P1-A-8_01_2646:scan:3273	0.83	5	NoID
mzspec:MSV000084945:BcK562_EA+acid_48_Tri_P1-B-8_01_5469:scan:3442	0.83	5	NoID
mzspec:MSV000082978:saha branco:scan:843	0.82	8	NoID
mzspec:MSV000086830:PLT6_F12:scan:4548	0.82	7	NoID
mzspec:MSV000084945:BcMC03_EA+acid_48_noMOPS_Tri_P1-C-3_01_5004:scan:3461	0.82	6	NoID
mzspec:MSV000084945:BccA40645_SPE_24_TMP_2_P1-B-7_01_2778:scan:3270	0.82	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_48_Tri_1_rerun_P1-E-8_01_4034:scan:3514	0.82	6	NoID
mzspec:MSV000084945:BdAU0645_LB_SPE_24_1_P1-A-3_01_3885:scan:3490	0.82	6	NoID
mzspec:MSV000084945:LB_SPE_24_Tri_1_P1-D-7_01_3805:scan:3476	0.82	6	NoID
mzspec:MSV000084945:LB_ctrl_TMP_P1-A-2_01_5894:scan:3452	0.82	6	NoID
mzspec:MSV000084945:BcMC03_EA+acid_48_Tri_P1-C-3_01_5479:scan:3466	0.82	6	NoID
mzspec:MSV000084945:BcK562_LB_SPE_24_2_P1-A-3_01_4044:scan:3486	0.82	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_2_rerun_P1-E-3_01_3983:scan:3521	0.82	6	NoID
mzspec:MSV000084945:LB_SPE_24_noTri_3_P2-A-3_01_6318:scan:3468	0.82	6	NoID
mzspec:MSV000084945:BcC5424_LB_SPE_48_Tri_1_P1-C-8_01_4091:scan:3508	0.82	6	NoID
mzspec:MSV000084945:LB_SPE_24_Tri_2_P1-D-7_01_3806:scan:3509	0.82	6	NoID
mzspec:MSV000087997:MZMine_output_FBMN:scan:3836	0.82	6	NoID
mzspec:MSV000084945:LB_SPE_48_1_P1-D-4_01_3799:scan:3498	0.82	6	NoID
mzspec:MSV000084945:K56_2_WT_Tri_SPE_1_P2-B-3_01_4749:scan:3453	0.82	6	NoID
mzspec:MSV000084945:LB_SPE_24_1_P1-D-3_01_3797:scan:3506	0.82	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_48_2_rerun_P1-E-4_01_3985:scan:3521	0.82	5	NoID
mzspec:MSV000084945:BcK562_EA+acid_48_P1-B-7_01_5468:scan:3469	0.82	5	NoID
mzspec:MSV000084945:BccA40645_SPE_24_TMP_P1-B-7_01_2701:scan:3297	0.82	5	NoID
mzspec:MSV000084945:LB_SPE_24_P1-A-5_01_2643:scan:3307	0.82	5	NoID
mzspec:MSV000084945:LB_SPE_48_Tri_2_P1-D-8_01_3808:scan:3465	0.82	5	NoID
mzspec:MSV000084945:J2315_SPE_24_Tri_1_P2-D-6_01_6360:scan:3459	0.82	5	NoID
mzspec:MSV000084945:BccA40645_SPE_24_2_P1-B-3_01_2774:scan:3298	0.82	5	NoID
mzspec:MSV000087997:BcMC03_LB_SPE_24_Tri_2_P1-B-7_01_4071:scan:3513	0.82	5	NoID
mzspec:MSV000084945:BccA40645_SPE_48_4_P1-B-4_01_2838:scan:3296	0.82	5	NoID
mzspec:MSV000084945:BccA40645_SPE_48_TMP_4_P1-B-8_01_2842:scan:3274	0.82	5	NoID
mzspec:MSV000084945:Bdolosa_SPE_24_TMP_P1-C-7_01_2667:scan:3290	0.82	5	NoID
mzspec:MSV000084945:BmvCF2_SPE_48_TMP_P1-B-8_01_2736:scan:3304	0.82	5	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_48_Tri_2_rerun_P1-A-8_01_3974:scan:3515	0.82	5	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_48_Tri_2_P1-D-8_01_3915:scan:3494	0.82	5	NoID
mzspec:MSV000084945:BccA40645_SPE_48_2_P1-B-4_01_2775:scan:3280	0.82	5	NoID
mzspec:MSV000083956:S.epiG-02_BG2_01_22847:scan:2068	0.81	8	NoID
mzspec:MSV000084945:BcMC03_noTMP_P1-A-3_01_5898:scan:3453	0.81	7	NoID
mzspec:MSV000083300:BP000098430_p:scan:1798	0.81	7	NoID
mzspec:MSV000082978:suberoil branco:scan:840	0.81	7	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_24_2_P1-B-3_01_4063:scan:3495	0.81	6	NoID
mzspec:MSV000084945:LB_ctrl_EA+acid_48_Tri_P1-B-2_01_5454:scan:3472	0.81	6	NoID
mzspec:MSV000084945:LB_ctrl_EA+acid_48_P1-A-1_01_5794:scan:3449	0.81	6	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_24_Tri_1_P1-B-7_01_4070:scan:3479	0.81	6	NoID
mzspec:MSV000084945:LB_ctrl_noTMP_P1-A-1_01_5893:scan:3433	0.81	6	NoID
mzspec:MSV000082074:G73680_5x_BD3_01_18300:scan:1327	0.81	6	NoID
mzspec:MSV000081657:G73680_5x_BD3_01_18300:scan:1327	0.81	6	NoID
mzspec:MSV000083010:G73680_5x_BD3_01_18300:scan:1327	0.81	6	NoID
mzspec:MSV000084045:Bsub-fractions-con-iin_Sirius_Ago19:scan:319	0.81	6	NoID
mzspec:MSV000084314:MSV000083183:scan:2512	0.81	6	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_48_2_P1-B-4_01_4065:scan:3495	0.81	6	NoID
mzspec:MSV000084045:100_pre_1:scan:2606	0.81	6	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_24_1_P1-B-3_01_4062:scan:3505	0.81	6	NoID
mzspec:MSV000084900:G73680_5x_BD3_01_18300:scan:1327	0.81	6	NoID
mzspec:MSV000084945:BcK562_LB_SPE_24_1_P1-A-3_01_4043:scan:3515	0.81	6	NoID
mzspec:MSV000084945:BcK562_LB_SPE_24_Tri_1_P1-A-7_01_4051:scan:3485	0.81	6	NoID
mzspec:MSV000084945:BtE265_LB_SPE_48_Tri_2_P1-E-8_01_3934:scan:3512	0.81	6	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_24_Tri_2_rerun_P1-A-7_01_3972:scan:3552	0.81	5	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_48_1_P1-B-4_01_4064:scan:3504	0.81	5	NoID
mzspec:MSV000084945:Bdolosa_SPE_24_P1-C-3_01_2663:scan:3282	0.81	5	NoID
mzspec:MSV000084945:BcC5424_LB_SPE_48_Tri_2_P1-C-8_01_4092:scan:3497	0.81	5	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_24_Tri_1_P1-D-7_01_3912:scan:3491	0.81	5	NoID
mzspec:MSV000084945:BcMC03_EA+acid_48_P1-C-2_01_5478:scan:3476	0.81	5	NoID
mzspec:MSV000084945:BcH14274_SPE_48_TMP_2_P1-D-8_01_2867:scan:3299	0.81	5	NoID
mzspec:MSV000083300:BP000096912_p:scan:1828	0.8	7	NoID
mzspec:MSV000083559:11713.16.F.16F:scan:1735	0.8	7	NoID
mzspec:MSV000084945:K56_2_WT_Tri_SPE_2_P2-B-3_01_4750:scan:3442	0.8	6	NoID
mzspec:MSV000084945:LB_ctrl_EA+acid_48_P1-B-1_01_5453:scan:3447	0.8	6	NoID
mzspec:MSV000083300:BP000097032_p:scan:1814	0.8	6	NoID
mzspec:MSV000084045:100_pre_2:scan:2649	0.8	6	NoID
mzspec:MSV000084945:BmvCF-2_EA+acid_48_P1-B-5_01_5463:scan:3452	0.8	6	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_24_Tri_2_P1-B-7_01_4071:scan:3504	0.8	6	NoID
mzspec:MSV000084945:K56_2_hmgA_Tri_SPE_1_P2-B-1_01_4744:scan:3434	0.8	6	NoID
mzspec:MSV000081351:39108:scan:2171	0.8	6	NoID
mzspec:MSV000089491:amidation_C12_0_BA11_01_63083:scan:1304	0.8	6	NoID
mzspec:MSV000083300:BP000097040_p:scan:1805	0.8	6	NoID
mzspec:MSV000084945:BccA40645_SPE_24_4_P1-B-3_01_2837:scan:3298	0.8	5	NoID
mzspec:MSV000084945:BdAU0648_EA+acid_48_Tri_P1-C-1_01_5474:scan:3470	0.8	5	NoID
mzspec:MSV000084945:BcK562_khmgA_EA+acid_48_P1-A-5_01_5805:scan:3469	0.8	5	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_Tri_1_rerun_P1-E-7_01_4031:scan:3497	0.8	5	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_1_rerun_P1-E-3_01_3987:scan:3532	0.8	5	NoID
mzspec:MSV000084945:A40645_EA+acid_48_P1-A-7_01_4956:scan:3473	0.8	5	NoID
mzspec:MSV000084945:BcJ2315_khmgA_EA+acid_48_P1-A-9_01_5815:scan:3451	0.8	5	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_1_rerun_P1-E-3_01_3982:scan:3513	0.8	5	NoID
mzspec:MSV000084945:BtE265_LB_SPE_24_Tri_2_rerun_P1-E-7_01_4033:scan:3459	0.8	5	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_24_2_P1-D-3_01_3905:scan:3558	0.8	5	NoID
mzspec:MSV000084945:BcK562_SPE_24_P1-E-3_01_2674:scan:3290	0.8	5	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_48_1_rerun_P1-A-4_01_3962:scan:3518	0.8	5	NoID
mzspec:MSV000084945:BmvATCC17616_LB_SPE_24_Tri_1_P1-B-7_01_3876:scan:3373	0.8	5	NoID
mzspec:MSV000084945:CF2_EA+acid_48_P1-A-6_01_4955:scan:3481	0.8	5	NoID
mzspec:MSV000084945:BmvCF2_LB_SPE_48_Tri_2_P1-B-8_01_3846:scan:3493	0.8	5	NoID
mzspec:MSV000084945:B.ambifaria_SPE_24_noTri_3_P2-C-3_01_6337:scan:3459	0.8	5	NoID
mzspec:MSV000084945:BcH14274_SPE_24_P1-D-3_01_2708:scan:3295	0.8	5	NoID
mzspec:MSV000084945:BdAU0645_LB_SPE_48_1_P1-A-4_01_3887:scan:3504	0.8	4	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_48_1_rerun_P1-A-4_01_3965:scan:3501	0.8	4	NoID
mzspec:MSV000084945:BccA40645_SPE_48_TMP_2_P1-B-8_01_2779:scan:3276	0.8	4	NoID
mzspec:MSV000084945:B.ambifaria_SPE_24_noTri_2_P2-C-3_01_6336:scan:3479	0.8	4	NoID
mzspec:MSV000083956:S.epiF-12_BF12_01_22843:scan:2088	0.79	8	NoID
mzspec:MSV000083559:11713.9.F.9G:scan:1544	0.79	7	NoID
mzspec:MSV000083183:100_pre_2:scan:2649	0.79	6	NoID
mzspec:MSV000084945:LB_Blank_Tri_SPE_1_P2-A-3_01_4734:scan:3451	0.79	6	NoID
mzspec:MSV000083300:BP000098406_p:scan:1797	0.79	6	NoID
mzspec:MSV000084945:BcH14274_SPE_24_TMP_2_P1-D-7_01_2866:scan:3295	0.79	6	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_48_Tri_2_P1-B-8_01_4073:scan:3506	0.79	5	NoID
mzspec:MSV000084945:BccA40645_SPE_48_P1-B-4_01_2698:scan:3304	0.79	5	NoID
mzspec:MSV000084945:BccA40645_SPE_24_P1-B-3_01_2697:scan:3306	0.79	5	NoID
mzspec:MSV000084945:BdAU0645_LB_SPE_48_Tri_2_P1-A-8_01_3896:scan:3513	0.79	5	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_48_1_P1-D-4_01_3906:scan:3531	0.79	5	NoID
mzspec:MSV000084945:BccA40645_SPE_24_3_P1-B-3_01_2820:scan:3304	0.79	5	NoID
mzspec:MSV000084945:BmvATCC17616_LB_SPE_24_1_P1-B-3_01_3868:scan:3499	0.79	5	NoID
mzspec:MSV000084945:BtE265_SPE_24_P1-E-3_01_2753:scan:3286	0.79	5	NoID
mzspec:MSV000084945:J2315_SPE_24_Tri_3_P2-D-6_01_6362:scan:3474	0.79	4	NoID
mzspec:MSV000084945:BtE265_LB_SPE_48_2_rerun_P1-E-4_01_3990:scan:3542	0.79	4	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_24_2_P1-A-3_01_3943:scan:3510	0.79	4	NoID
mzspec:MSV000084945:J2315_SPE_24_noTri_3_P2-D-5_01_6359:scan:3448	0.79	4	NoID
mzspec:MSV000084945:BtE265_SPE_48_P1-E-4_01_2754:scan:3154	0.79	4	NoID
mzspec:MSV000084945:BcMC03_LB_SPE_48_Tri_1_P1-B-8_01_4072:scan:3495	0.79	4	NoID
mzspec:MSV000084945:BmvCF2_LB_SPE_24_Tri_1_P1-B-7_01_3843:scan:3488	0.79	4	NoID
mzspec:MSV000084945:BcK562_SPE_24_3_P1-E-3_01_2808:scan:3289	0.79	4	NoID
mzspec:MSV000084945:BcK562_SPE_24_TMP_P1-E-7_01_2678:scan:3310	0.79	4	NoID
mzspec:MSV000084945:BmvCF2_LB_SPE_24_1_P1-B-3_01_3835:scan:3497	0.79	4	NoID
mzspec:MSV000083956:S.epiE-04_BE4_01_22822:scan:2070	0.78	8	NoID
mzspec:MSV000081582:FB4_BB4_01_15794:scan:2183	0.78	7	NoID
mzspec:MSV000083300:BP000096864_p:scan:1822	0.78	6	NoID
mzspec:MSV000084945:BccA40645_SPE_24_TMP_4_P1-B-7_01_2841:scan:3289	0.78	5	NoID
mzspec:MSV000084945:Bdolosa_SPE_48_TMP_P1-C-8_01_2668:scan:3307	0.78	5	NoID
mzspec:MSV000084945:BcK562_SPE_24_2_P1-E-3_01_2804:scan:3296	0.78	5	NoID
mzspec:MSV000083183:100_pre_1:scan:2606	0.78	5	NoID
mzspec:MSV000084945:BccA40645_SPE_48_TMP_P1-B-8_01_2702:scan:3305	0.78	5	NoID
mzspec:MSV000084945:BccA40645_SPE_24_TMP_3_P1-B-7_01_2824:scan:3294	0.78	5	NoID
mzspec:MSV000084945:K562_EA+acid_48_noMOPS_P1-A-3_01_4952:scan:3462	0.78	5	NoID
mzspec:MSV000084945:J2315_SPE_24_noTri_2_P2-D-5_01_6358:scan:3431	0.78	5	NoID
mzspec:MSV000084945:Bdolosa_SPE_48_P1-C-4_01_2664:scan:3298	0.78	5	NoID
mzspec:MSV000084945:BccA40645_SPE_48_3_P1-B-4_01_2821:scan:3288	0.78	5	NoID
mzspec:MSV000084945:BmvCF2_LB_SPE_24_Tri_2_P1-B-7_01_3844:scan:3510	0.78	5	NoID
mzspec:MSV000084945:BdAU1058_LB_SPE_24_Tri_2_P1-D-7_01_3913:scan:3514	0.78	5	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_48_2_P1-A-4_01_3947:scan:3517	0.78	4	NoID
mzspec:MSV000084945:BcJ2315_LB_SPE_24_1_P1-A-3_01_3942:scan:3490	0.78	4	NoID
