file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G87443_1x_BE6_01_26053	-0.0	mzspec:MSV000084900:G87443_1x_BE6_01_26053:scan:1489	1	0.94	7	MSV000084900	NoID	MSV000084900	G87443_1x_BE6_01_26053.mzXML	animal
mzspec:MSV000084900:G79750_5x_10ul_BA10_01_19877	-0.0	mzspec:MSV000084900:G79750_5x_10ul_BA10_01_19877:scan:1892	1	0.93	8	MSV000084900	NoID	MSV000084900	G79750_5x_10ul_BA10_01_19877.mzXML	complex
mzspec:MSV000084900:G86921_1x_BC5_01_23151	-0.0	mzspec:MSV000084900:G86921_1x_BC5_01_23151:scan:1881	1	0.93	8	MSV000084900	NoID	MSV000084900	G86921_1x_BC5_01_23151.mzXML	complex
mzspec:MSV000084900:G73466_5x_10ul_rerun_RH6_01_19598	-0.0	mzspec:MSV000084900:G73466_5x_10ul_rerun_RH6_01_19598:scan:1592	1	0.92	8	MSV000084900	NoID	MSV000084900	G73466_5x_10ul_rerun_RH6_01_19598.mzXML	cabbage
mzspec:MSV000084900:G87370_RB10_01_26091	-0.0	mzspec:MSV000084900:G87370_RB10_01_26091:scan:1779	1	0.92	8	MSV000084900	NoID	MSV000084900	G87370_RB10_01_26091.mzXML	ham
mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144	-0.0	mzspec:MSV000084900:G87452_1x_rerun_BB9_01_26144:scan:1891	1	0.92	8	MSV000084900	NoID	MSV000084900	G87452_1x_rerun_BB9_01_26144.mzXML	vegetable/herb
mzspec:MSV000084900:G96358_5x_RB10_01_32355	-0.0	mzspec:MSV000084900:G96358_5x_RB10_01_32355:scan:1593	1	0.92	8	MSV000084900	NoID	MSV000084900	G96358_5x_RB10_01_32355.mzXML	turkey
mzspec:MSV000084900:18NAVY27_v1_sup_6_BH3_01_39787	-0.0	mzspec:MSV000084900:18NAVY27_v1_sup_6_BH3_01_39787:scan:1906	1	0.92	8	MSV000084900	NoID	MSV000084900	18NAVY27_v1_sup_6_BH3_01_39787.mzXML	fruit
mzspec:MSV000084900:G83195_GC1_01_20474	-0.0	mzspec:MSV000084900:G83195_GC1_01_20474:scan:1860	1	0.92	8	MSV000084900	NoID	MSV000084900	G83195_GC1_01_20474.mzXML	plant
mzspec:MSV000084900:G79731_1x_RC4_01_20264	-0.0	mzspec:MSV000084900:G79731_1x_RC4_01_20264:scan:1871	1	0.92	8	MSV000084900	NoID	MSV000084900	G79731_1x_RC4_01_20264.mzXML	soybean
mzspec:MSV000084900:G73692_5x_10ul_rerun_RH8_01_19600	-0.0	mzspec:MSV000084900:G73692_5x_10ul_rerun_RH8_01_19600:scan:1591	1	0.91	8	MSV000084900	NoID	MSV000084900	G73692_5x_10ul_rerun_RH8_01_19600.mzXML	green bean
mzspec:MSV000084900:G72663_RF10_01_17619	-0.0	mzspec:MSV000084900:G72663_RF10_01_17619:scan:1885	1	0.91	8	MSV000084900	NoID	MSV000084900	G72663_RF10_01_17619.mzXML	poppy seed
mzspec:MSV000084900:18NAVY28_v1_snk_3_GD11_01_39532	-0.0	mzspec:MSV000084900:18NAVY28_v1_snk_3_GD11_01_39532:scan:1911	1	0.9	8	MSV000084900	NoID	MSV000084900	18NAVY28_v1_snk_3_GD11_01_39532.mzXML	carrot
mzspec:MSV000084900:G75588_5x_10ul_BA9_01_19874	-0.0	mzspec:MSV000084900:G75588_5x_10ul_BA9_01_19874:scan:1888	1	0.9	8	MSV000084900	NoID	MSV000084900	G75588_5x_10ul_BA9_01_19874.mzXML	soybean
mzspec:MSV000084900:G87312_RB9_01_26090	-0.0	mzspec:MSV000084900:G87312_RB9_01_26090:scan:1808	1	0.89	8	MSV000084900	NoID	MSV000084900	G87312_RB9_01_26090.mzXML	pine nut
mzspec:MSV000084900:15NAVY01_v1_snk_2_GH3_01_39517	-0.0	mzspec:MSV000084900:15NAVY01_v1_snk_2_GH3_01_39517:scan:1906	1	0.89	8	MSV000084900	NoID	MSV000084900	15NAVY01_v1_snk_2_GH3_01_39517.mzXML	complex
mzspec:MSV000084900:G86858_1x_RB4_01_23493	-0.0	mzspec:MSV000084900:G86858_1x_RB4_01_23493:scan:1862	1	0.89	8	MSV000084900	NoID	MSV000084900	G86858_1x_RB4_01_23493.mzXML	complex
mzspec:MSV000084900:G96382_5x_RC10_01_32639	-0.0	mzspec:MSV000084900:G96382_5x_RC10_01_32639:scan:1592	1	0.89	7	MSV000084900	NoID	MSV000084900	G96382_5x_RC10_01_32639.mzXML	beef
mzspec:MSV000084900:G79615_5x_RD5_01_18100	-0.0	mzspec:MSV000084900:G79615_5x_RD5_01_18100:scan:1600	1	0.89	7	MSV000084900	NoID	MSV000084900	G79615_5x_RD5_01_18100.mzXML	butterfish, midsection
mzspec:MSV000084900:G86757_1x_BD3_01_23167	-0.0	mzspec:MSV000084900:G86757_1x_BD3_01_23167:scan:1860	1	0.88	8	MSV000084900	NoID	MSV000084900	G86757_1x_BD3_01_23167.mzXML	complex
mzspec:MSV000084900:G78919_RA2_01_17522	-0.0	mzspec:MSV000084900:G78919_RA2_01_17522:scan:1878	1	0.88	8	MSV000084900	NoID	MSV000084900	G78919_RA2_01_17522.mzXML	brown rice
mzspec:MSV000084900:G86785_1x_RD12_01_23338	-0.0	mzspec:MSV000084900:G86785_1x_RD12_01_23338:scan:1877	1	0.88	8	MSV000084900	NoID	MSV000084900	G86785_1x_RD12_01_23338.mzXML	complex
