USI	Cosine	Matching Peaks	Status
mzspec:MSV000085042:QC2_pos-QC2:scan:3032	1.0	4	NoID
mzspec:MSV000085042:QC1_pos-QC1:scan:2998	1.0	4	NoID
mzspec:MSV000084107:E18_2:scan:638	0.99	4	NoID
mzspec:MSV000084062:E18_2:scan:638	0.99	4	NoID
mzspec:MSV000085847:40_D8_M_B1_MSMS_Pos:scan:4294967295	0.98	4	NoID
mzspec:MSV000087021:G5_G1_M_GB9_01_56773:scan:164	0.98	4	NoID
mzspec:MSV000085847:31_D7_M_B1_MSMS_Pos:scan:4294967295	0.97	4	NoID
mzspec:MSV000085847:VRE_microbiome_LCMSMS_pos_02_NORMALISED:scan:2847	0.97	4	NoID
mzspec:MSV000085847:27_D6_M_C3_MSMS_Pos:scan:4294967295	0.97	4	NoID
mzspec:MSV000085847:36_D7_M_C3_MSMS_Pos:scan:4294967295	0.97	4	NoID
mzspec:MSV000085847:45_D8_M_C3_MSMS_Pos:scan:4294967295	0.97	4	NoID
mzspec:MSV000085847:39_D8_M_A3_MSMS_Pos:scan:4294967295	0.97	4	NoID
mzspec:MSV000085847:42_D8_M_B3_MSMS_Pos:scan:4294967295	0.97	4	NoID
mzspec:MSV000085847:VRE_microbiome_LCMSMS_pos_02:scan:2847	0.97	4	NoID
mzspec:MSV000085847:VRE_microbiome_LCMSMS_pos_02_NORMALISED_std-pbqc-gnps_1E2:scan:2039	0.97	4	NoID
mzspec:MSV000089725:SHAM_4-3:scan:4294967295	0.96	4	NoID
mzspec:MSV000089808:SHAM_4-3:scan:4294967295	0.96	4	NoID
mzspec:MSV000089900:SHAM_4-3:scan:4294967295	0.96	4	NoID
mzspec:MSV000084107:E17_1:scan:682	0.96	4	NoID
mzspec:MSV000084062:E17_1:scan:682	0.96	4	NoID
mzspec:MSV000085847:34_D7_M_C1_MSMS_Pos:scan:4294967295	0.87	4	NoID
mzspec:MSV000080397:179_Toby6_GB4_01_32391:scan:216	0.86	4	NoID
mzspec:MSV000085847:33_D7_M_B3_MSMS_Pos:scan:4294967295	0.86	4	NoID
mzspec:MSV000085847:30_D7_M_A3_MSMS_Pos:scan:4294967295	0.86	4	NoID
mzspec:MSV000085847:43_D8_M_C1_MSMS_Pos:scan:4294967295	0.86	4	NoID
mzspec:MSV000080397:179_Toby5_GB3_01_32390:scan:176	0.86	4	NoID
mzspec:MSV000085847:38_D8_M_A2_MSMS_Pos:scan:4294967295	0.86	4	NoID
mzspec:MSV000085847:35_D7_M_C2_MSMS_Pos:scan:4294967295	0.85	4	NoID
mzspec:MSV000085847:44_D8_M_C2_MSMS_Pos:scan:4294967295	0.85	4	NoID
mzspec:MSV000080337:VVP276_ASM_BC9_01_30181:scan:169	0.84	4	NoID
mzspec:MSV000080337:VVP261_ASM_BB6_01_30164:scan:157	0.83	4	NoID
mzspec:MSV000080397:353_NT1_GF1_01_32444:scan:163	0.77	4	NoID
