Dataset	Frequency
MSV000081463	184
MSV000081477	376
MSV000081482	160
MSV000081492	29
MSV000081508	18
MSV000081513	3
MSV000081524	10
MSV000081544	3
MSV000081548	170
MSV000081571	522
MSV000081582	15
MSV000081657	96
MSV000081659	89
MSV000081664	1
MSV000081665	85
MSV000081666	56
MSV000081669	83
MSV000081670	85
MSV000081673	103
MSV000081675	98
MSV000081676	48
MSV000081681	78
MSV000081682	70
MSV000081683	99
MSV000081731	68
MSV000081748	83
MSV000081749	53
MSV000081750	89
MSV000081751	44
MSV000081752	76
MSV000081753	91
MSV000081777	479
MSV000081778	1
MSV000081780	95
MSV000081804	6
MSV000081808	1
MSV000081816	49
MSV000081936	217
MSV000081949	19
MSV000081950	88
MSV000081952	62
MSV000081955	71
MSV000081957	6
MSV000081960	1
MSV000081981	471
MSV000081999	279
MSV000082000	190
MSV000082005	209
MSV000082045	892
MSV000082048	25
MSV000082049	39
MSV000082068	52
MSV000082069	74
MSV000082071	57
MSV000082072	58
MSV000082073	83
MSV000082074	1959
MSV000082082	209
MSV000082083	72
MSV000082084	1
MSV000082085	2
MSV000082086	7
MSV000082131	257
MSV000082156	22
MSV000082157	6
MSV000082178	176
MSV000082220	132
MSV000082221	332
MSV000082261	41
MSV000082262	43
MSV000082268	1003
MSV000082312	66
MSV000082321	116
MSV000082322	53
MSV000082323	153
MSV000082324	86
MSV000082325	42
MSV000082331	13
MSV000082374	154
MSV000082377	3
MSV000082378	70
MSV000082379	142
MSV000082380	129
MSV000082382	174
MSV000082383	82
MSV000082384	19
MSV000082385	9
MSV000082386	2
MSV000082387	126
MSV000082388	121
MSV000082391	117
MSV000082402	142
MSV000082406	13
MSV000082423	116
MSV000082428	1
MSV000082431	3
MSV000082432	184
MSV000082433	191
MSV000082453	4
MSV000082463	4
MSV000082480	80
MSV000082481	548
MSV000082490	85
MSV000082493	458
MSV000082582	12
MSV000082602	71
MSV000082608	10
MSV000082612	256
MSV000082614	53
MSV000082616	216
MSV000082618	175
MSV000082630	276
MSV000082647	38
MSV000082649	30
MSV000082661	1
MSV000082662	25
MSV000082667	727
MSV000082674	114
MSV000082678	15
MSV000082685	3
MSV000082699	6
MSV000082710	1
MSV000082782	1
MSV000082802	87
MSV000082813	121
MSV000082820	24
MSV000082821	21
MSV000082869	983
MSV000082891	33
MSV000082905	2
MSV000082944	6
MSV000082952	1
MSV000082953	5
MSV000082960	353
MSV000082962	164
MSV000082963	353
MSV000082967	9
MSV000082969	617
MSV000082972	121
MSV000082973	272
MSV000082978	2
MSV000082996	14
MSV000083004	223
MSV000083010	1941
MSV000083014	433
MSV000083024	243
MSV000083032	39
MSV000083040	166
MSV000083049	75
MSV000083055	4
MSV000083065	253
MSV000083073	12
MSV000083077	64
MSV000083102	1
MSV000083110	8
MSV000083134	3
MSV000083183	118
MSV000083263	28
MSV000083268	1
MSV000083272	11
MSV000083274	9
MSV000083275	24
MSV000083300	30
MSV000083302	168
MSV000083306	197
MSV000083320	52
MSV000083351	14
MSV000083353	222
MSV000083357	50
MSV000083359	114
MSV000083372	8
MSV000083378	98
MSV000083383	40
MSV000083388	118
MSV000083395	4
MSV000083396	17
MSV000083423	111
MSV000083432	20
MSV000083436	20
MSV000083437	46
MSV000083446	229
MSV000083462	517
MSV000083463	59
MSV000083475	37
MSV000083481	34
MSV000083482	30
MSV000083483	16
MSV000083500	6
MSV000083521	4
MSV000083522	1
MSV000083523	110
MSV000083541	3
MSV000083559	62
MSV000083578	12
MSV000083584	7
MSV000083593	203
MSV000083612	64
MSV000083632	8
MSV000083652	15
MSV000083660	18
MSV000083664	241
MSV000083665	34
MSV000083666	86
MSV000083678	2
MSV000083689	555
MSV000083729	14
MSV000083734	95
MSV000083756	103
MSV000083757	40
MSV000083758	369
MSV000083759	35
MSV000083760	190
MSV000083766	47
MSV000083772	41
MSV000083773	47
MSV000083777	118
MSV000083789	30
MSV000083791	31
MSV000083798	41
MSV000083825	40
MSV000083835	55
MSV000083888	10
MSV000083889	62
MSV000083956	346
MSV000083995	204
MSV000084008	344
MSV000084010	288
MSV000084016	123
MSV000084060	66
MSV000084062	116
MSV000084077	1
MSV000084080	1
MSV000084092	12
MSV000084095	77
MSV000084099	549
MSV000084101	388
MSV000084107	118
MSV000084112	44
MSV000084116	2
MSV000084119	6
MSV000084132	15
MSV000084152	2
MSV000084165	4
MSV000084170	14
MSV000084187	10
MSV000084218	120
MSV000084219	124
MSV000084278	10
MSV000084314	227
MSV000084325	69
MSV000084475	1262
MSV000084495	2
MSV000084512	3
MSV000084554	55
MSV000084556	53
MSV000084576	105
MSV000084591	183
MSV000084595	16
MSV000084600	4
MSV000084610	132
MSV000084630	8
MSV000084641	39
MSV000084652	7
MSV000084663	20
MSV000084673	48
MSV000084674	54
MSV000084680	91
MSV000084681	81
MSV000084701	98
MSV000084734	867
MSV000084738	5
MSV000084753	77
MSV000084775	201
MSV000084783	49
MSV000084873	27
MSV000084890	60
MSV000084900	2839
MSV000084904	145
MSV000084905	7
MSV000084907	25
MSV000084908	241
MSV000084909	120
MSV000084945	54
MSV000084951	19
MSV000085000	3
MSV000085018	9
MSV000085024	2
MSV000085025	8
MSV000085042	2
MSV000085071	174
MSV000085119	193
MSV000085120	523
MSV000085129	90
MSV000085142	90
MSV000085153	11
MSV000085158	2
MSV000085159	10
MSV000085161	11
MSV000085179	3
MSV000085180	3
MSV000085226	103
MSV000085256	98
MSV000085261	11
MSV000085326	29
MSV000085360	17
MSV000085389	364
MSV000085416	92
MSV000085446	29
MSV000085467	120
MSV000085480	60
MSV000085519	1
MSV000085520	1
MSV000085537	9
MSV000085555	21
MSV000085561	72
MSV000085607	200
MSV000085618	1
MSV000085619	2
MSV000085654	20
MSV000085657	6
MSV000085724	199
MSV000085744	9
MSV000085769	41
MSV000085777	48
MSV000085779	47
MSV000085786	2
MSV000085840	16
MSV000085843	24
MSV000085844	18
MSV000085847	19
MSV000085852	144
MSV000085858	2
MSV000085862	46
MSV000085870	58
MSV000085879	66
MSV000085891	15
MSV000085921	1
MSV000085925	17
MSV000085944	362
MSV000085991	128
MSV000086012	324
MSV000086013	93
MSV000086014	162
MSV000086015	67
MSV000086107	26
MSV000086131	50
MSV000086158	112
MSV000086178	3
MSV000086207	6
MSV000086209	2
MSV000086230	351
MSV000086236	42
MSV000086246	64
MSV000086270	727
MSV000086287	9
MSV000086293	2
MSV000086303	1
MSV000086314	1
MSV000086348	54
MSV000086349	12
MSV000086360	74
MSV000086381	5
MSV000086415	445
MSV000086428	64
MSV000086455	85
MSV000086477	43
MSV000086482	73
MSV000086483	7
MSV000086522	13
MSV000086550	1009
MSV000086608	1
MSV000086639	147
MSV000086644	165
MSV000086673	47
MSV000086676	35
MSV000086721	273
MSV000086723	12
MSV000086760	62
MSV000086821	185
MSV000086830	54
MSV000086879	37
MSV000086882	26
MSV000086883	10
MSV000086884	30
MSV000086896	11
MSV000086956	19
MSV000086989	50
MSV000086993	2
MSV000087005	6
MSV000087011	2
MSV000087021	118
MSV000087087	243
MSV000087093	75
MSV000087130	370
MSV000087135	8
MSV000087141	8
MSV000087322	11
MSV000087354	1
MSV000087364	124
MSV000087449	6
MSV000087522	10
MSV000087588	12
MSV000087612	66
MSV000087628	2
MSV000087629	2
MSV000087630	2
MSV000087646	13
MSV000087685	165
MSV000087692	6
MSV000087702	7
MSV000087711	2
MSV000087728	250
MSV000087745	7
MSV000087747	4
MSV000087772	1
MSV000087793	8
MSV000087800	11
MSV000087844	11
MSV000087854	347
MSV000087882	1
MSV000087885	1
MSV000087904	19
MSV000087905	53
MSV000087935	2
MSV000087948	3
MSV000087991	18
MSV000087997	13
MSV000088021	24
MSV000088023	4
MSV000088040	228
MSV000088087	50
MSV000088137	306
MSV000088164	10
MSV000088187	3
MSV000088242	54
MSV000088255	84
MSV000088332	7
MSV000088335	29
MSV000088337	54
MSV000088341	2
MSV000088380	2
MSV000088420	80
MSV000088519	1
MSV000088546	256
MSV000088570	216
MSV000088594	122
MSV000088640	78
MSV000088645	632
MSV000088646	593
MSV000088661	7
MSV000088693	101
MSV000088697	6
MSV000088790	1
MSV000088821	138
MSV000088823	55
MSV000088829	1
MSV000088830	1
MSV000088842	219
MSV000088843	118
MSV000088872	1
MSV000088967	45
MSV000089031	1
MSV000089085	1
MSV000089107	2
MSV000089210	5
MSV000089249	9
MSV000089306	23
MSV000089310	4
MSV000089313	9
MSV000089316	19
MSV000089459	40
MSV000089483	140
MSV000089487	1
MSV000089491	47
MSV000089518	33
MSV000089524	1
MSV000089552	112
MSV000089558	74
MSV000089570	1
MSV000089590	1
MSV000089638	36
MSV000089653	39
MSV000089715	9
MSV000089725	47
MSV000089731	1
MSV000089732	1
MSV000089740	6
MSV000089808	47
MSV000089834	2
MSV000089835	9
MSV000089837	14
MSV000089900	47
MSV000089937	10
MSV000090000	96
MSV000090012	2
