Dataset	Frequency
MSV000079329	10
MSV000080180	4
MSV000080183	592
MSV000080574	52
MSV000080627	6
MSV000080628	8
MSV000080629	14
MSV000080630	3
MSV000080905	23
MSV000080976	341
MSV000081077	4
MSV000081116	1
MSV000081151	100
MSV000081152	51
MSV000081287	3
MSV000081343	90
MSV000081344	1
MSV000081347	1
MSV000081351	11
MSV000081354	5
MSV000081364	2
MSV000081463	59
MSV000081477	2
MSV000081482	200
MSV000081492	18
MSV000081544	1
MSV000081555	1
MSV000081657	4
MSV000081666	1
MSV000081670	3
MSV000081676	3
MSV000081683	1
MSV000081741	1
MSV000081750	1
MSV000081804	11
MSV000081808	4
MSV000081810	1
MSV000081936	1
MSV000081950	1
MSV000081952	12
MSV000082049	2
MSV000082069	1
MSV000082074	15
MSV000082157	15
MSV000082178	35
MSV000082221	22
MSV000082331	19
MSV000082423	6
MSV000082480	62
MSV000082582	11
MSV000082608	1
MSV000082612	65
MSV000082614	3
MSV000082616	54
MSV000082618	5
MSV000082661	1
MSV000082726	20
MSV000082740	77
MSV000082782	3
MSV000082794	17
MSV000082813	76
MSV000082820	1
MSV000082891	50
MSV000082905	2
MSV000082944	6
MSV000082953	112
MSV000082972	76
MSV000082973	53
MSV000083010	15
MSV000083014	6
MSV000083040	3
MSV000083055	4
MSV000083073	28
MSV000083077	12
MSV000083083	18
MSV000083102	1
MSV000083106	2
MSV000083272	3
MSV000083300	55
MSV000083396	2
MSV000083475	7
MSV000083541	12
MSV000083612	62
MSV000083647	20
MSV000083664	5
MSV000083678	1
MSV000083689	1
MSV000083756	6
MSV000083766	2
MSV000083773	2
MSV000083798	9
MSV000083825	1
MSV000083835	18
MSV000083875	2
MSV000083995	1
MSV000084016	84
MSV000084062	116
MSV000084092	2
MSV000084101	6
MSV000084107	118
MSV000084187	10
MSV000084314	20
MSV000084576	30
MSV000084591	3
MSV000084595	8
MSV000084610	10
MSV000084734	9
MSV000084900	23
MSV000084909	2
MSV000085042	1
MSV000085142	6
MSV000085226	2
MSV000085389	9
MSV000085446	12
MSV000085561	37
MSV000085619	4
MSV000085654	20
MSV000085657	6
MSV000085744	3
MSV000085847	48
MSV000085870	10
MSV000085879	62
MSV000085944	312
MSV000085991	10
MSV000086014	1
MSV000086131	63
MSV000086207	5
MSV000086209	5
MSV000086270	12
MSV000086482	9
MSV000086483	1
MSV000086639	9
MSV000086676	35
MSV000086821	4
MSV000086830	1
MSV000086879	1
MSV000086882	4
MSV000086956	8
MSV000086989	58
MSV000087087	73
MSV000087093	1
MSV000087135	3
MSV000087359	4
MSV000087612	7
MSV000087629	1
MSV000087630	1
MSV000087646	45
MSV000087685	1
MSV000087694	3
MSV000087711	1
MSV000087728	1
MSV000087747	1
MSV000087905	1
MSV000087923	2
MSV000087948	4
MSV000088023	4
MSV000088040	7
MSV000088087	31
MSV000088137	167
MSV000088255	13
MSV000088335	5
MSV000088420	37
MSV000088546	103
MSV000088570	6
MSV000088594	7
MSV000088640	61
MSV000088645	113
MSV000088646	422
MSV000088661	2
MSV000088823	1
MSV000088842	85
MSV000089070	13
MSV000089210	4
MSV000089313	4
MSV000089558	4
MSV000089731	1
MSV000089740	8
MSV000089937	21
MSV000090002	2
MSV000090003	4
MSV000090004	1
MSV000090005	1
MSV000090012	3
