Dataset	Frequency
MSV000079034	38
MSV000079069	43
MSV000079098	1
MSV000079134	1
MSV000079329	28
MSV000079389	1
MSV000079502	1
MSV000079503	1
MSV000079523	3
MSV000079568	1
MSV000079598	94
MSV000079651	6
MSV000079697	285
MSV000079706	20
MSV000079707	12
MSV000079709	26
MSV000079710	53
MSV000079712	60
MSV000079714	43
MSV000079717	26
MSV000079718	13
MSV000079719	13
MSV000079720	32
MSV000079772	6
MSV000079773	11
MSV000079808	5
MSV000079813	6
MSV000079819	18
MSV000079888	10
MSV000079900	3
MSV000080016	2
MSV000080030	2
MSV000080031	1
MSV000080142	51
MSV000080167	11
MSV000080176	4
MSV000080177	3
MSV000080179	116
MSV000080180	44
MSV000080181	36
MSV000080182	35
MSV000080183	510
MSV000080186	36
MSV000080187	80
MSV000080188	26
MSV000080299	34
MSV000080335	16
MSV000080442	8
MSV000080443	3
MSV000080444	5
MSV000080450	34
MSV000080469	21
MSV000080490	2
MSV000080492	1
MSV000080507	6
MSV000080553	1
MSV000080558	40
MSV000080559	9
MSV000080574	140
MSV000080627	103
MSV000080628	90
MSV000080629	113
MSV000080630	72
MSV000080673	230
MSV000080905	104
MSV000080912	1
MSV000080918	40
MSV000080961	3
MSV000080976	397
MSV000081004	1
MSV000081005	3
MSV000081065	4
MSV000081097	12
MSV000081116	3
MSV000081151	62
MSV000081152	101
MSV000081160	6
MSV000081171	201
MSV000081284	184
MSV000081343	315
MSV000081344	18
MSV000081347	9
MSV000081351	164
MSV000081354	16
MSV000081357	55
MSV000081364	11
MSV000081463	36
MSV000081482	173
MSV000081486	566
MSV000081492	18
MSV000081508	1
MSV000081544	2
MSV000081548	1
MSV000081571	1
MSV000081580	1
MSV000081582	4
MSV000081657	16
MSV000081659	7
MSV000081665	30
MSV000081666	5
MSV000081669	2
MSV000081670	3
MSV000081673	17
MSV000081675	15
MSV000081676	7
MSV000081681	13
MSV000081682	17
MSV000081683	37
MSV000081694	1
MSV000081731	1
MSV000081748	16
MSV000081749	3
MSV000081750	4
MSV000081751	17
MSV000081752	31
MSV000081753	10
MSV000081936	35
MSV000081949	10
MSV000081950	16
MSV000081952	74
MSV000081981	215
MSV000081999	44
MSV000082000	7
MSV000082005	45
MSV000082048	79
MSV000082049	213
MSV000082068	18
MSV000082069	11
MSV000082071	5
MSV000082072	17
MSV000082073	8
MSV000082074	327
MSV000082081	1
MSV000082082	1
MSV000082083	1
MSV000082085	5
MSV000082086	25
MSV000082157	58
MSV000082178	73
MSV000082220	26
MSV000082221	20
MSV000082261	21
MSV000082262	55
MSV000082268	151
MSV000082294	4
MSV000082295	4
MSV000082312	2
MSV000082322	2
MSV000082323	26
MSV000082324	19
MSV000082325	1
MSV000082354	24
MSV000082374	72
MSV000082382	2
MSV000082387	13
MSV000082391	2
MSV000082423	45
MSV000082428	2
MSV000082432	2
MSV000082433	194
MSV000082453	2
MSV000082480	91
MSV000082490	4
MSV000082493	60
MSV000082582	50
MSV000082602	6
MSV000082608	33
MSV000082612	264
MSV000082614	30
MSV000082616	238
MSV000082618	26
MSV000082629	8
MSV000082630	27
MSV000082647	20
MSV000082650	3
MSV000082667	26
MSV000082674	1
MSV000082678	9
MSV000082692	3
MSV000082743	1
MSV000082813	107
MSV000082820	3
MSV000082869	483
MSV000082891	24
MSV000082905	1
MSV000082924	1
MSV000082944	4
MSV000082953	52
MSV000082960	2
MSV000082963	2
MSV000082967	1
MSV000082969	128
MSV000082972	107
MSV000082973	84
MSV000083004	1
MSV000083010	329
MSV000083014	60
MSV000083024	211
MSV000083032	2
MSV000083040	14
MSV000083049	25
MSV000083055	2
MSV000083065	175
MSV000083073	146
MSV000083077	81
MSV000083083	10
MSV000083094	3
MSV000083102	1
MSV000083106	4
MSV000083110	8
MSV000083264	11
MSV000083268	12
MSV000083300	239
MSV000083302	141
MSV000083306	254
MSV000083320	167
MSV000083357	45
MSV000083383	13
MSV000083388	8
MSV000083395	2
MSV000083396	3
MSV000083462	649
MSV000083463	34
MSV000083472	1
MSV000083475	125
MSV000083541	47
MSV000083559	430
MSV000083593	1
MSV000083632	9
MSV000083647	11
MSV000083660	3
MSV000083664	105
MSV000083666	50
MSV000083689	132
MSV000083723	3
MSV000083729	38
MSV000083756	60
MSV000083757	25
MSV000083758	30
MSV000083759	18
MSV000083760	36
MSV000083789	5
MSV000083791	8
MSV000083825	15
MSV000083835	6
MSV000083889	17
MSV000083995	15
MSV000084008	24
MSV000084010	59
MSV000084016	56
MSV000084020	15
MSV000084024	5
MSV000084092	4
MSV000084095	37
MSV000084099	116
MSV000084101	56
MSV000084112	21
MSV000084116	7
MSV000084117	1
MSV000084132	10
MSV000084165	2
MSV000084187	1
MSV000084218	112
MSV000084219	100
MSV000084314	107
MSV000084322	4
MSV000084355	1
MSV000084447	2
MSV000084453	2
MSV000084463	4
MSV000084475	1
MSV000084554	15
MSV000084556	48
MSV000084576	103
MSV000084591	14
MSV000084595	1
MSV000084600	1
MSV000084610	12
MSV000084652	1
MSV000084681	31
MSV000084734	124
MSV000084753	86
MSV000084775	6
MSV000084783	132
MSV000084873	1
MSV000084890	18
MSV000084900	465
MSV000084904	140
MSV000084905	5
MSV000084907	4
MSV000084908	6
MSV000084909	6
MSV000084945	11
MSV000084951	3
MSV000084955	1
MSV000085018	2
MSV000085024	6
MSV000085025	7
MSV000085071	148
MSV000085119	151
MSV000085129	40
MSV000085142	1
MSV000085143	1
MSV000085153	2
MSV000085226	10
MSV000085256	82
MSV000085352	1
MSV000085389	44
MSV000085416	22
MSV000085417	2
MSV000085446	45
MSV000085467	49
MSV000085480	16
MSV000085561	70
MSV000085607	101
MSV000085688	1
MSV000085693	1
MSV000085713	29
MSV000085724	100
MSV000085769	5
MSV000085852	1
MSV000085864	1
MSV000085870	26
MSV000085920	1
MSV000085944	249
MSV000085991	13
MSV000086012	16
MSV000086013	2
MSV000086015	4
MSV000086063	3
MSV000086064	3
MSV000086124	2
MSV000086131	3
MSV000086158	16
MSV000086178	195
MSV000086207	6
MSV000086208	1
MSV000086209	28
MSV000086221	1
MSV000086246	57
MSV000086252	1
MSV000086270	1
MSV000086312	7
MSV000086348	18
MSV000086349	2
MSV000086381	20
MSV000086415	2
MSV000086427	7
MSV000086428	1
MSV000086482	31
MSV000086483	1
MSV000086550	1
MSV000086639	1
MSV000086644	37
MSV000086676	35
MSV000086721	49
MSV000086723	2
MSV000086760	6
MSV000086821	13
MSV000086830	138
MSV000086882	19
MSV000086884	8
MSV000086917	1
MSV000086989	54
MSV000087021	6
MSV000087087	253
MSV000087127	1
MSV000087130	3
MSV000087135	2
MSV000087141	15
MSV000087471	12
MSV000087612	13
MSV000087646	9
MSV000087685	133
MSV000087694	18
MSV000087702	4
MSV000087711	1
MSV000087728	535
MSV000087793	1
MSV000087854	40
MSV000087997	1
MSV000088008	7
MSV000088021	2
MSV000088023	1
MSV000088040	67
MSV000088087	69
MSV000088137	127
MSV000088164	3
MSV000088332	7
MSV000088335	9
MSV000088337	41
MSV000088420	20
MSV000088546	1
MSV000088606	8
MSV000088640	7
MSV000088645	2
MSV000088646	54
MSV000088690	1
MSV000088693	22
MSV000088697	7
MSV000088732	2
MSV000088745	15
MSV000088819	3
MSV000088821	23
MSV000088823	13
MSV000088827	1
MSV000088842	152
MSV000088967	1
MSV000089210	3
MSV000089313	90
MSV000089459	2
MSV000089491	1
MSV000089518	1
MSV000089552	2
MSV000089558	22
MSV000089638	13
MSV000089715	10
MSV000089834	5
MSV000090000	11
