USI	Cosine	Matching Peaks	Status
mzspec:MSV000079341:C18p_C2_5ul_RC2_01_8774:scan:1918	0.75	4	NoID
mzspec:MSV000080167:P8H02:scan:3734	0.75	4	NoID
mzspec:MSV000080167:P8E02:scan:3717	0.75	4	NoID
mzspec:MSV000080167:P6B08:scan:3736	0.74	4	NoID
mzspec:MSV000080167:P6D09:scan:3722	0.74	4	NoID
mzspec:MSV000079341:C18p_C4_5ul_RC4_01_8780:scan:1912	0.74	4	NoID
mzspec:MSV000080167:P8F02:scan:3768	0.74	4	NoID
mzspec:MSV000080167:P8E03:scan:3720	0.73	4	NoID
mzspec:MSV000080167:P8D02:scan:3717	0.73	4	NoID
mzspec:MSV000080167:P6F08:scan:3730	0.73	4	NoID
mzspec:MSV000080167:P8C02:scan:3714	0.73	4	NoID
mzspec:MSV000080167:P6D08:scan:3717	0.73	4	NoID
mzspec:MSV000079341:C18p_B4_5ul_RB4_01_8779:scan:1924	0.73	4	NoID
mzspec:MSV000080167:P6C08:scan:3733	0.73	4	NoID
mzspec:MSV000080167:P6G08:scan:3710	0.73	4	NoID
mzspec:MSV000084314:MSV000080167:scan:92076	0.73	4	NoID
mzspec:MSV000080167:P6H09:scan:3744	0.73	4	NoID
mzspec:MSV000080167:P6C09:scan:3731	0.73	4	NoID
mzspec:MSV000080167:P8A03:scan:3712	0.73	4	NoID
mzspec:MSV000080167:P8B03:scan:3717	0.73	4	NoID
mzspec:MSV000080167:P8G02:scan:3718	0.73	4	NoID
mzspec:MSV000080167:P5H11:scan:3720	0.73	4	NoID
mzspec:MSV000080167:P8F03:scan:3767	0.73	4	NoID
mzspec:MSV000084314:MSV000079341:scan:14924	0.73	4	NoID
mzspec:MSV000079341:C18p_B2_5ul_RB2_01_8773:scan:1906	0.73	4	NoID
mzspec:MSV000080167:P8C03:scan:3757	0.73	4	NoID
mzspec:MSV000080167:P7E01:scan:3762	0.73	4	NoID
mzspec:MSV000080167:P6B09:scan:3732	0.73	4	NoID
mzspec:MSV000080167:P6A09:scan:3720	0.72	4	NoID
mzspec:MSV000080167:P6E08:scan:3734	0.72	4	NoID
mzspec:MSV000080167:P8B02:scan:3729	0.72	4	NoID
mzspec:MSV000080167:P6H08:scan:3714	0.72	4	NoID
mzspec:MSV000080167:P8A02:scan:3717	0.72	4	NoID
mzspec:MSV000080167:P8D03:scan:3730	0.72	4	NoID
mzspec:MSV000080167:P8H01:scan:3745	0.72	4	NoID
mzspec:MSV000080167:P5B11:scan:3712	0.72	4	NoID
mzspec:MSV000080167:P7G09:scan:3758	0.72	4	NoID
mzspec:MSV000080167:P6G09:scan:3699	0.72	4	NoID
mzspec:MSV000080167:P7C05:scan:3744	0.72	4	NoID
mzspec:MSV000080167:P7F04:scan:3759	0.71	4	NoID
mzspec:MSV000080167:P5F03:scan:3729	0.71	4	NoID
mzspec:MSV000080167:P7C11:scan:3752	0.71	4	NoID
mzspec:MSV000080167:P7A11:scan:3744	0.71	4	NoID
mzspec:MSV000080167:P7F10:scan:3786	0.71	4	NoID
mzspec:MSV000080167:P8B07:scan:3779	0.71	4	NoID
mzspec:MSV000080167:P7B05:scan:3748	0.71	4	NoID
mzspec:MSV000080167:P7C10:scan:3761	0.7	4	NoID
mzspec:MSV000080167:P8G07:scan:3776	0.7	4	NoID
mzspec:MSV000080167:P8E01:scan:3730	0.7	4	NoID
mzspec:MSV000080167:P7E05:scan:3745	0.7	4	NoID
mzspec:MSV000080167:P6E09:scan:3784	0.7	4	NoID
mzspec:MSV000080167:P7B11:scan:3767	0.7	4	NoID
