USI	Cosine	Matching Peaks	Status
mzspec:MSV000087368:21_221_pd:scan:240	0.96	4	NoID
mzspec:MSV000080450:P6-F7_RF7_01_1182:scan:68	0.95	4	NoID
mzspec:MSV000083835:77:scan:147	0.95	4	NoID
mzspec:MSV000083320:99824:scan:154	0.95	4	NoID
mzspec:MSV000083320:99893:scan:153	0.95	4	NoID
mzspec:MSV000083835:MeOh:scan:153	0.95	4	NoID
mzspec:MSV000083320:99593:scan:147	0.94	4	NoID
mzspec:MSV000083320:99625:scan:164	0.93	4	NoID
mzspec:MSV000081004:P10_RE6_01_10142:scan:62	0.93	4	NoID
mzspec:MSV000087628:14+SC+on+GSPG+EthAc-pos:scan:147	0.92	4	NoID
mzspec:MSV000083835:14 SC on GSPG EthAc-pos:scan:147	0.92	4	NoID
mzspec:MSV000087368:21_222_own:scan:227	0.92	4	NoID
mzspec:MSV000083835:14:scan:147	0.92	4	NoID
mzspec:MSV000085480:ETNP18_Deep_11_B:scan:156	0.91	4	NoID
mzspec:MSV000081004:P10_RE2_01_10138:scan:55	0.9	4	NoID
mzspec:MSV000085944:derm_000092375:scan:103	0.83	4	NoID
mzspec:MSV000085944:skin_07_1440_FH:scan:102	0.82	4	NoID
mzspec:MSV000082463:160907_PMA_HC_dambE_01:scan:8308	0.82	4	NoID
mzspec:MSV000085944:skin_07_120_UB:scan:105	0.82	4	NoID
mzspec:MSV000085944:derm_000092447:scan:102	0.82	4	NoID
mzspec:MSV000082463:160907_PMA_HC_Mock_02:scan:8316	0.81	4	NoID
mzspec:MSV000085944:skin_07_360_UB:scan:105	0.81	4	NoID
mzspec:MSV000082463:160907_PMA_HC_dambE_02:scan:8293	0.81	4	NoID
mzspec:MSV000085944:skin_02_720_UB:scan:104	0.81	4	NoID
mzspec:MSV000085944:skin_07_240_UB:scan:103	0.81	4	NoID
mzspec:MSV000085944:skin_03_90_UB:scan:108	0.81	4	NoID
mzspec:MSV000085944:skin_07_480_UB:scan:105	0.81	4	NoID
mzspec:MSV000084355:P37_A7_no_no_no_unknown:scan:98	0.78	4	NoID
mzspec:MSV000086676:iterativeincluision_C2-list1:scan:85	0.75	4	NoID
mzspec:MSV000082680:iPSC-T2R3:scan:1686	0.73	5	NoID
mzspec:MSV000087368:07_223_pd:scan:335	0.73	4	NoID
