USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000087052:scan:32556	0.87	7	NoID
mzspec:MSV000089523:216_1-59_01_11530:scan:3259	0.84	7	NoID
mzspec:MSV000089523:191_1-33_01_11496:scan:3249	0.83	7	NoID
mzspec:MSV000087052:191_1-33_01_11496:scan:3249	0.83	7	NoID
mzspec:MSV000087358:SB15:scan:3249	0.83	7	NoID
mzspec:MSV000089523:175_1-16_01_11449:scan:3218	0.79	7	NoID
mzspec:MSV000089523:177_1-18_01_11474:scan:3619	0.79	6	NoID
mzspec:MSV000089523:180_REP_1-46_01_11599:scan:3233	0.76	6	NoID
mzspec:MSV000089523:168_1-9_01_11438:scan:3205	0.75	7	NoID
mzspec:MSV000089506:382_1-64_01_13166:scan:3277	0.73	6	NoID
