file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G86848_1x_RA6_01_23479	-0.0	mzspec:MSV000084900:G86848_1x_RA6_01_23479:scan:378	1	0.99	6	MSV000084900	NoID	MSV000084900	G86848_1x_RA6_01_23479.mzXML	plant
mzspec:MSV000084900:G72728_5x_BA9_01_18264	0.0	mzspec:MSV000084900:G72728_5x_BA9_01_18264:scan:380	1	0.99	6	MSV000084900	NoID	MSV000084900	G72728_5x_BA9_01_18264.mzXML	not collected
mzspec:MSV000084900:G95971_repeat_RG8_01_31631	-0.0	mzspec:MSV000084900:G95971_repeat_RG8_01_31631:scan:326	1	0.99	6	MSV000084900	NoID	MSV000084900	G95971_repeat_RG8_01_31631.mzXML	yogurt_cow
mzspec:MSV000084900:G79463_5x_RG8_01_18191	-0.0	mzspec:MSV000084900:G79463_5x_RG8_01_18191:scan:373	1	0.98	6	MSV000084900	NoID	MSV000084900	G79463_5x_RG8_01_18191.mzXML	spleen, beef
mzspec:MSV000084900:G95968_BA2_01_31653	-0.0	mzspec:MSV000084900:G95968_BA2_01_31653:scan:327	1	0.98	6	MSV000084900	NoID	MSV000084900	G95968_BA2_01_31653.mzXML	yogurt_cow
mzspec:MSV000084900:G96096_RC12_01_31495	-0.0	mzspec:MSV000084900:G96096_RC12_01_31495:scan:329	1	0.98	6	MSV000084900	NoID	MSV000084900	G96096_RC12_01_31495.mzXML	yogurt_cow
mzspec:MSV000084900:G73654_5x_BD8_01_18305	-0.0	mzspec:MSV000084900:G73654_5x_BD8_01_18305:scan:365	1	0.98	6	MSV000084900	NoID	MSV000084900	G73654_5x_BD8_01_18305.mzXML	cheddar cheese
mzspec:MSV000084900:G95969_RC10_01_31493	-0.0	mzspec:MSV000084900:G95969_RC10_01_31493:scan:339	1	0.98	6	MSV000084900	NoID	MSV000084900	G95969_RC10_01_31493.mzXML	yogurt_cow
mzspec:MSV000084900:G73653_5x_BG8_01_18392	-0.0	mzspec:MSV000084900:G73653_5x_BG8_01_18392:scan:380	1	0.98	6	MSV000084900	NoID	MSV000084900	G73653_5x_BG8_01_18392.mzXML	cheddar cheese
mzspec:MSV000084900:G74024_5x_BH5_01_18403	-0.0	mzspec:MSV000084900:G74024_5x_BH5_01_18403:scan:371	1	0.98	6	MSV000084900	NoID	MSV000084900	G74024_5x_BH5_01_18403.mzXML	gouda cheese
mzspec:MSV000084900:G95974_repeat_RC3_01_31613	-0.0	mzspec:MSV000084900:G95974_repeat_RC3_01_31613:scan:338	1	0.98	6	MSV000084900	NoID	MSV000084900	G95974_repeat_RC3_01_31613.mzXML	yogurt_cow
mzspec:MSV000084900:G96178_repeat2_RH10_01_31679	-0.0	mzspec:MSV000084900:G96178_repeat2_RH10_01_31679:scan:352	1	0.98	6	MSV000084900	NoID	MSV000084900	G96178_repeat2_RH10_01_31679.mzXML	yogurt_cow
mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676	0.0	mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676:scan:374	1	0.98	6	MSV000084900	NoID	MSV000084900	G78960_p19_g7_GA7_01_21676.mzXML	meat
mzspec:MSV000084900:G96174_RE12_01_31527	-0.0	mzspec:MSV000084900:G96174_RE12_01_31527:scan:333	1	0.98	6	MSV000084900	NoID	MSV000084900	G96174_RE12_01_31527.mzXML	yogurt_cow
mzspec:MSV000084900:75154_1x_BF8_01_17481	0.0	mzspec:MSV000084900:75154_1x_BF8_01_17481:scan:381	1	0.98	6	MSV000084900	NoID	MSV000084900	75154_1x_BF8_01_17481.mzXML	carrot
mzspec:MSV000084900:G78959_p19_g6_rerun_GE6_01_21713	-0.0	mzspec:MSV000084900:G78959_p19_g6_rerun_GE6_01_21713:scan:392	1	0.98	6	MSV000084900	NoID	MSV000084900	G78959_p19_g6_rerun_GE6_01_21713.mzXML	meat
