file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G73657_5x_BF4_01_18329	-0.04	mzspec:MSV000084900:G73657_5x_BF4_01_18329:scan:1394	1	0.8	4	MSV000084900	NoID	MSV000084900	G73657_5x_BF4_01_18329.mzXML	pecorino cheese
mzspec:MSV000084900:G73674_5x_BH4_01_18402	-0.05	mzspec:MSV000084900:G73674_5x_BH4_01_18402:scan:1395	1	0.8	4	MSV000084900	NoID	MSV000084900	G73674_5x_BH4_01_18402.mzXML	washed cheese
mzspec:MSV000084900:G96149_5x_RE4_01_32416	-0.04	mzspec:MSV000084900:G96149_5x_RE4_01_32416:scan:1387	1	0.79	5	MSV000084900	NoID	MSV000084900	G96149_5x_RE4_01_32416.mzXML	turkey
mzspec:MSV000084900:G72644_5x_BF7_01_18332	-0.04	mzspec:MSV000084900:G72644_5x_BF7_01_18332:scan:1393	1	0.78	4	MSV000084900	NoID	MSV000084900	G72644_5x_BF7_01_18332.mzXML	stilton cheese
mzspec:MSV000084900:G72642_5x_BA6_01_18261	-0.04	mzspec:MSV000084900:G72642_5x_BA6_01_18261:scan:1391	1	0.78	4	MSV000084900	NoID	MSV000084900	G72642_5x_BA6_01_18261.mzXML	cheese
mzspec:MSV000084900:G96374_5x_RD8_01_32407	-0.04	mzspec:MSV000084900:G96374_5x_RD8_01_32407:scan:1395	1	0.77	5	MSV000084900	NoID	MSV000084900	G96374_5x_RD8_01_32407.mzXML	turkey
mzspec:MSV000084900:G96150_5x_RD6_01_32399	-0.04	mzspec:MSV000084900:G96150_5x_RD6_01_32399:scan:1394	1	0.77	5	MSV000084900	NoID	MSV000084900	G96150_5x_RD6_01_32399.mzXML	turkey
mzspec:MSV000084900:G96373_5x_RC11_01_32379	-0.04	mzspec:MSV000084900:G96373_5x_RC11_01_32379:scan:1394	1	0.77	4	MSV000084900	NoID	MSV000084900	G96373_5x_RC11_01_32379.mzXML	turkey
mzspec:MSV000084900:G73683_5x_BA4_01_18259	-0.04	mzspec:MSV000084900:G73683_5x_BA4_01_18259:scan:1396	1	0.77	4	MSV000084900	NoID	MSV000084900	G73683_5x_BA4_01_18259.mzXML	washed cheese
mzspec:MSV000084900:G96370_5x_RC12_01_32383	-0.04	mzspec:MSV000084900:G96370_5x_RC12_01_32383:scan:1396	1	0.77	4	MSV000084900	NoID	MSV000084900	G96370_5x_RC12_01_32383.mzXML	turkey
mzspec:MSV000084900:G73681_5x_BG3_01_18387	-0.01	mzspec:MSV000084900:G73681_5x_BG3_01_18387:scan:1532	1	0.76	4	MSV000084900	NoID	MSV000084900	G73681_5x_BG3_01_18387.mzXML	bloomy cheese
mzspec:MSV000084900:G96366_5x_RE6_01_32424	-0.04	mzspec:MSV000084900:G96366_5x_RE6_01_32424:scan:1396	1	0.76	4	MSV000084900	NoID	MSV000084900	G96366_5x_RE6_01_32424.mzXML	turkey
mzspec:MSV000084900:G96361_5x_RA11_01_32327	-0.04	mzspec:MSV000084900:G96361_5x_RA11_01_32327:scan:1396	1	0.76	4	MSV000084900	NoID	MSV000084900	G96361_5x_RA11_01_32327.mzXML	turkey
mzspec:MSV000084900:G96365_5x_RF11_01_32456	-0.04	mzspec:MSV000084900:G96365_5x_RF11_01_32456:scan:1397	1	0.75	4	MSV000084900	NoID	MSV000084900	G96365_5x_RF11_01_32456.mzXML	turkey
mzspec:MSV000084900:G96375_5x_RF9_01_32448	-0.04	mzspec:MSV000084900:G96375_5x_RF9_01_32448:scan:1393	1	0.75	4	MSV000084900	NoID	MSV000084900	G96375_5x_RF9_01_32448.mzXML	turkey
mzspec:MSV000084900:G96164_5x_RH8_01_32493	-0.04	mzspec:MSV000084900:G96164_5x_RH8_01_32493:scan:1396	1	0.74	4	MSV000084900	NoID	MSV000084900	G96164_5x_RH8_01_32493.mzXML	turkey
