USI	Cosine	Matching Peaks	Status
mzspec:MSV000085769:17_BA8_01_27119.d:scan:4706	0.91	4	NoID
mzspec:MSV000085769:16_BA7_01_27214.d:scan:4729	0.89	4	NoID
mzspec:MSV000085769:10_BA1_01_27125.d:scan:4708	0.89	4	NoID
mzspec:MSV000085769:18_BB1_01_27211.d:scan:4739	0.88	4	NoID
mzspec:MSV000085769:35_BC8_01_27178.d:scan:4729	0.88	4	NoID
mzspec:MSV000085769:13_BA4_01_27186.d:scan:4737	0.88	4	NoID
mzspec:MSV000085769:24_BB6_01_27144.d:scan:4709	0.88	4	NoID
mzspec:MSV000085769:12_BA3_01_27138.d:scan:4704	0.87	4	NoID
mzspec:MSV000085769:34_BC7_01_27216.d:scan:4727	0.87	4	NoID
mzspec:MSV000085769:31_BC4_01_27130.d:scan:4707	0.87	4	NoID
mzspec:MSV000085769:21_BB3_01_27187.d:scan:4740	0.87	4	NoID
mzspec:MSV000085769:32_BC5_01_27146.d:scan:4700	0.87	4	NoID
mzspec:MSV000085769:37_BD2_01_27220.d:scan:4734	0.87	4	NoID
mzspec:MSV000085769:38_BD3_01_27107.d:scan:4705	0.87	4	NoID
mzspec:MSV000085769:30_BC3_01_27105.d:scan:4704	0.87	4	NoID
mzspec:MSV000085769:27_BC1_01_27165.d:scan:4726	0.86	4	NoID
mzspec:MSV000085769:11_BA2_01_27142.d:scan:4710	0.86	4	NoID
mzspec:MSV000085769:15_BA6_01_27135.d:scan:4705	0.86	4	NoID
mzspec:MSV000085769:14_BA5_01_27168.d:scan:4748	0.86	4	NoID
mzspec:MSV000085769:28_BC2_01_27175.d:scan:4737	0.86	4	NoID
mzspec:MSV000085769:33_BC6_01_27208.d:scan:4729	0.86	4	NoID
mzspec:MSV000085769:20_BB2_01_27156.d:scan:4708	0.86	4	NoID
mzspec:MSV000085769:25_BB7_01_27167.d:scan:4729	0.86	4	NoID
mzspec:MSV000085769:23_BB5_01_27132.d:scan:4705	0.85	4	NoID
mzspec:MSV000085769:36_BD1_01_27170.d:scan:4736	0.85	4	NoID
mzspec:MSV000085769:22_BB4_01_27191.d:scan:4734	0.85	4	NoID
mzspec:MSV000084314:MSV000081580:scan:69193	0.84	4	NoID
mzspec:MSV000085769:26_BB8_01_27140.d:scan:4704	0.84	4	NoID
mzspec:MSV000087694:68:scan:2173	0.83	4	NoID
mzspec:MSV000081580:V9_BP5_RC5_01_15965:scan:3726	0.82	4	NoID
mzspec:MSV000082674:PS_V4_BP1_Shampoo_GA1_01_24458:scan:3596	0.8	4	NoID
mzspec:MSV000080031:PS_V4_BP1_Shampoo_GA1_01_24458:scan:3596	0.8	4	NoID
mzspec:MSV000086301:200229_LQ_446117Z01_pos:scan:3496	0.78	4	NoID
mzspec:MSV000086301:200229_LQ_446234Z01_pos:scan:3530	0.78	4	NoID
mzspec:MSV000085919:200229_LQ_446234Z01_pos:scan:3530	0.78	4	NoID
mzspec:MSV000081580:V9_BP3_RC3_01_15963:scan:3710	0.78	4	NoID
mzspec:MSV000081580:V8_BP1_BA1_01_15983:scan:3722	0.78	4	NoID
mzspec:MSV000085919:200229_LQ_446117Z01_pos:scan:3496	0.78	4	NoID
mzspec:MSV000081580:V11_BP1_BD1_01_16022:scan:3716	0.77	4	NoID
mzspec:MSV000086301:200229_LQ_446198Z01_pos:scan:3492	0.76	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A15M_Pos_MS2_rep3:scan:4955	0.76	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A15M_Pos_MS2_rep3:scan:4955	0.76	4	NoID
mzspec:MSV000084884:Sacch00196_MS2:scan:9088	0.76	4	NoID
mzspec:MSV000087728:VGF153_H12_pos:scan:3476	0.76	4	NoID
mzspec:MSV000085919:200229_LQ_446175Z01_pos:scan:3594	0.75	4	NoID
mzspec:MSV000087728:VGF154_C09_pos:scan:3548	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446175Z01_pos:scan:3594	0.75	4	NoID
mzspec:MSV000085919:200229_LQ_446236Z01_pos:scan:3550	0.75	4	NoID
mzspec:MSV000085919:200229_LQ_446212Z01_pos:scan:3514	0.75	4	NoID
mzspec:MSV000084314:MSV000085919:scan:134168	0.75	4	NoID
mzspec:MSV000084314:MSV000086301:scan:130335	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446224Z01_pos:scan:3530	0.75	4	NoID
mzspec:MSV000085919:200229_LQ_446584Z01_pos:scan:3448	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446584Z01_pos:scan:3448	0.75	4	NoID
mzspec:MSV000085919:200229_LQ_446544Z01_pos:scan:3727	0.75	4	NoID
mzspec:MSV000084314:MSV000088823:scan:487841	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446666Z01_pos:scan:3598	0.75	4	NoID
mzspec:MSV000085919:200229_LQ_446198Z01_pos:scan:3492	0.75	4	NoID
mzspec:MSV000084314:MSV000088534:scan:1421	0.75	4	NoID
mzspec:MSV000087728:VGF155_B12_pos:scan:3468	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446236Z01_pos:scan:3550	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446212Z01_pos:scan:3514	0.75	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A_Pos_MS2_rep1:scan:4255	0.75	4	NoID
mzspec:MSV000086301:200229_LQ_446544Z01_pos:scan:3727	0.75	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A_Pos_MS2_rep1:scan:4255	0.75	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A15M_Pos_MS2_rep1:scan:5141	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446687Z01_pos:scan:3500	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_448225Z01_pos:scan:3486	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446109Z01_pos:scan:3542	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_M_Pos_MS2_rep1:scan:5022	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446109Z01_pos:scan:3542	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A15M_Pos_MS2_rep1:scan:5141	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A5M_Pos_MS2_rep2:scan:5104	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_Blank_Pos_MS2_rep1:scan:3938	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A45M_Pos_MS2_rep3:scan:5327	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446242Z01_pos:scan:3432	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446687Z01_pos:scan:3500	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_M_Pos_MS2_rep3:scan:4817	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A15M_Pos_MS2_rep2:scan:5014	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446239Z01_pos:scan:3532	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446239Z01_pos:scan:3532	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_448225Z01_pos:scan:3486	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_QC_Pos_MS2_rep1:scan:4035	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A5M_Pos_MS2_rep1:scan:5419	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446666Z01_pos:scan:3598	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A45M_Pos_MS2_rep2:scan:5368	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446639Z01_pos:scan:3542	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_QC_Pos_MS2_rep2:scan:3990	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_Blank_Pos_MS2_rep2:scan:3861	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_Blank_Pos_MS2_rep1:scan:3972	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A5M_Pos_MS2_rep1:scan:5419	0.74	4	NoID
mzspec:MSV000087728:VGF154_C10_pos:scan:3532	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_Blank_Pos_MS2_rep2:scan:3929	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_M_Pos_MS2_rep1:scan:5022	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A45M_Pos_MS2_rep3:scan:5327	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_QC_Pos_MS2_rep1:scan:4035	0.74	4	NoID
mzspec:MSV000088534:Lugdubactin_SPE_100MeOH_3_top5:scan:4059	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446163Z01_pos:scan:3636	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446630Z01_pos:scan:3486	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446710Z01_pos:scan:3566	0.74	4	NoID
mzspec:MSV000087728:VGF154_F05_pos:scan:3544	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A45M_Pos_MS2_rep2:scan:5368	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446639Z01_pos:scan:3542	0.74	4	NoID
mzspec:MSV000087728:VGF156_F04_pos:scan:3508	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446655Z01_pos:scan:3707	0.74	4	NoID
mzspec:MSV000087728:VGF153_D04_pos:scan:3723	0.74	4	NoID
mzspec:MSV000087728:VGF154_H06_pos:scan:3500	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446224Z01_pos:scan:3530	0.74	4	NoID
mzspec:MSV000087728:VGF156_C05_pos:scan:3516	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_446655Z01_pos:scan:3707	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446163Z01_pos:scan:3636	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_QC_Pos_MS2_rep2:scan:3990	0.74	4	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab16_A5M_Pos_MS2_rep2:scan:5104	0.74	4	NoID
mzspec:MSV000087728:VGF153_G08_pos:scan:3469	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_A15M_Pos_MS2_rep2:scan:5014	0.74	4	NoID
mzspec:MSV000087702:DOM_Interlab-LCMS_Lab16_M_Pos_MS2_rep3:scan:4817	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_475744Z01_pos:scan:3566	0.74	4	NoID
mzspec:MSV000085919:200229_LQ_475744Z01_pos:scan:3566	0.74	4	NoID
mzspec:MSV000087728:VGF155_D02_pos:scan:3479	0.74	4	NoID
mzspec:MSV000087728:VGF156_H08_pos:scan:3499	0.74	4	NoID
mzspec:MSV000088534:Lugdubactin_SPE_100MeOH_1:scan:3587	0.74	4	NoID
mzspec:MSV000086301:200229_LQ_446676Z01_pos:scan:3634	0.73	4	NoID
mzspec:MSV000085919:200229_LQ_446220Z01_pos:scan:3490	0.73	4	NoID
mzspec:MSV000085919:200229_LQ_446696Z01_pos:scan:3662	0.73	4	NoID
mzspec:MSV000086301:200229_LQ_446696Z01_pos:scan:3662	0.73	4	NoID
mzspec:MSV000087728:VGF153_G05_pos:scan:3507	0.73	4	NoID
mzspec:MSV000085919:200229_LQ_446098Z01_pos:scan:3552	0.73	4	NoID
mzspec:MSV000085919:200229_LQ_446703Z01_pos:scan:3500	0.73	4	NoID
mzspec:MSV000086301:200229_LQ_446717Z01_pos:scan:3630	0.73	4	NoID
mzspec:MSV000085919:200229_LQ_446581Z01_pos:scan:3554	0.73	4	NoID
mzspec:MSV000087728:VGF155_C05_pos:scan:3587	0.73	4	NoID
mzspec:MSV000087728:VGF153_B03_pos:scan:3644	0.73	4	NoID
mzspec:MSV000087728:VGF153_A11_pos:scan:3559	0.73	4	NoID
mzspec:MSV000086301:200229_LQ_446587Z01_pos:scan:3594	0.73	4	NoID
mzspec:MSV000085919:200229_LQ_446717Z01_pos:scan:3630	0.73	4	NoID
mzspec:MSV000086301:200229_LQ_446098Z01_pos:scan:3574	0.73	4	NoID
