USI	Cosine	Matching Peaks	Status
mzspec:MSV000083320:99496:scan:1257	0.95	7	NoID
mzspec:MSV000088164:Mo21_180:scan:1258	0.94	7	NoID
mzspec:MSV000082953:P5_A3:scan:1343	0.93	7	NoID
mzspec:MSV000086236:CCE2020_SC_99_PPL-Blank:scan:1237	0.93	7	NoID
mzspec:MSV000087449:TIC-18-31G:scan:1276	0.93	7	NoID
mzspec:MSV000083320:99454:scan:1285	0.93	7	NoID
mzspec:MSV000084314:MSV000083320:scan:93130	0.93	7	NoID
mzspec:MSV000083889:2019_1_20_SIO_DOM_2:scan:1372	0.92	8	NoID
mzspec:MSV000082953:P5_A2:scan:1345	0.92	7	NoID
mzspec:MSV000083889:2019_5_17_IB_DOM_2:scan:1262	0.92	7	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_GNPS_not-merged:scan:18719	0.92	7	NoID
mzspec:MSV000083889:IB_MZmine_1_GNPS_merged08:scan:18719	0.92	7	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_GNPS_merged:scan:18719	0.92	7	NoID
mzspec:MSV000083889:IB_MZmine_1_GNPS_not-merged:scan:18719	0.92	7	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_SIRIUS_merged:scan:18719	0.92	7	NoID
mzspec:MSV000083320:99754:scan:1288	0.92	7	NoID
mzspec:MSV000083889:2019_1_20_SIO_DOM_1:scan:1370	0.92	7	NoID
mzspec:MSV000083889:2019_5_18_SIO_DOM_2:scan:1358	0.92	7	NoID
mzspec:MSV000083320:99456:scan:1291	0.91	7	NoID
mzspec:MSV000083889:2019_5_19_IB_DOM_2:scan:1352	0.91	7	NoID
mzspec:MSV000083320:99758:scan:1281	0.91	7	NoID
mzspec:MSV000083889:2019_5_19_IB_DOM_1:scan:1342	0.9	8	NoID
mzspec:MSV000080167:P6A07:scan:1124	0.9	7	NoID
mzspec:MSV000080167:P6D06:scan:1127	0.9	7	NoID
mzspec:MSV000080167:P6G07:scan:1127	0.9	7	NoID
mzspec:MSV000083320:99755:scan:1290	0.89	7	NoID
mzspec:MSV000084314:MSV000080167:scan:44476	0.89	7	NoID
mzspec:MSV000080167:P6A10:scan:1126	0.89	7	NoID
mzspec:MSV000082953:MzMine_Export_MS2Filtered_forGNPS:scan:2986	0.87	7	NoID
mzspec:MSV000082953:P5_C1:scan:1503	0.87	7	NoID
mzspec:MSV000079706:group3_P2_C1:scan:1097	0.87	7	NoID
mzspec:MSV000079697:group3_P2_C1:scan:1097	0.87	7	NoID
mzspec:MSV000079697:group4_P2_C6:scan:1083	0.86	7	NoID
mzspec:MSV000079714:group4_P2_C6:scan:1083	0.86	7	NoID
mzspec:MSV000080167:P6B07:scan:1121	0.85	7	NoID
mzspec:MSV000083073:94361:scan:1109	0.85	6	NoID
mzspec:MSV000080167:P6H06:scan:1131	0.83	7	NoID
mzspec:MSV000088164:Mo21_173:scan:1255	0.82	7	NoID
mzspec:MSV000088164:blank_4:scan:1255	0.81	7	NoID
mzspec:MSV000084314:MSV000088164:scan:12959	0.81	6	NoID
mzspec:MSV000080167:P6F07:scan:1134	0.81	6	NoID
mzspec:MSV000080167:P6G06:scan:1116	0.8	6	NoID
mzspec:MSV000088164:Mo21_185:scan:1235	0.8	6	NoID
mzspec:MSV000080167:P6H07:scan:1145	0.8	6	NoID
mzspec:MSV000088164:Mo21_008:scan:1342	0.8	6	NoID
mzspec:MSV000088164:Mo21_076:scan:1313	0.8	6	NoID
mzspec:MSV000088164:Mo21_058:scan:1243	0.79	6	NoID
mzspec:MSV000088164:Mo21_193:scan:1245	0.79	6	NoID
mzspec:MSV000088164:Mo21_195:scan:1220	0.79	6	NoID
mzspec:MSV000088164:Mo21_194:scan:1215	0.78	6	NoID
mzspec:MSV000088164:Mo21_073:scan:1271	0.78	6	NoID
mzspec:MSV000088164:Mo21_189:scan:1249	0.78	6	NoID
mzspec:MSV000088164:Mo21_197:scan:1220	0.78	6	NoID
mzspec:MSV000088164:Mo21_188:scan:1202	0.77	6	NoID
mzspec:MSV000088164:Mo21_183:scan:1192	0.77	6	NoID
mzspec:MSV000088164:Mo21_176:scan:1245	0.76	6	NoID
mzspec:MSV000088164:blank_3:scan:1261	0.76	6	NoID
mzspec:MSV000080167:P1B11:scan:1119	0.76	6	NoID
mzspec:MSV000088164:Mo21_190:scan:1233	0.76	6	NoID
mzspec:MSV000081005:MM_BA1_01_10157:scan:673	0.72	6	NoID
mzspec:MSV000080167:P6F09:scan:1137	0.72	6	NoID
mzspec:MSV000084314:MSV000083889:scan:30451	0.72	6	NoID
mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_GNPS_merged2:scan:18094	0.71	6	NoID
mzspec:MSV000083889:2019_5_17_IB_DOM_1:scan:1651	0.7	6	NoID
mzspec:MSV000083889:2019_5_18_SIO_DOM_1:scan:1622	0.7	6	NoID
mzspec:MSV000083889:2019_5_20_IB_DOM_1:scan:1603	0.7	6	NoID
mzspec:MSV000078670:EH_Theonella_swinhoei_3:scan:3564	0.7	5	NoID
mzspec:MSV000078667:EH_Sponge:scan:3564	0.7	5	NoID
mzspec:MSV000081318:EH_Sponge:scan:3564	0.7	5	NoID
