USI	Cosine	Matching Peaks	Status
mzspec:MSV000082740:20150430_S00016263_P:scan:1723	1.0	13	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.14_P:scan:1154	0.99	13	NoID
mzspec:MSV000082740:20150505_S00016296_P:scan:2003	0.98	13	NoID
mzspec:MSV000082740:20150430_S00016261_P:scan:2162	0.98	12	NoID
mzspec:MSV000082740:20150430_S00016257_P:scan:1728	0.98	12	NoID
mzspec:MSV000082740:20150430_S00016251_P:scan:2175	0.97	13	NoID
mzspec:MSV000082740:20150505_SM_CS00000003.8_P:scan:1860	0.97	12	NoID
mzspec:MSV000082740:20150430_S00016254_P:scan:2140	0.97	12	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.6_P:scan:1239	0.97	12	NoID
mzspec:MSV000082740:20150505_S00016325_P:scan:2045	0.97	12	NoID
mzspec:MSV000082740:20150505_TP_CS00000001.10_P:scan:2205	0.97	12	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.7_P:scan:1203	0.97	12	NoID
mzspec:MSV000082740:20150430_S00016245_P:scan:2149	0.97	12	NoID
mzspec:MSV000082740:20150430_S00016274_P:scan:2041	0.97	12	NoID
mzspec:MSV000083772:22_S2-DOM-1-Sat-low_B:scan:1582	0.96	12	NoID
mzspec:MSV000085480:Blank_out:scan:1795	0.96	12	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.2_P:scan:1348	0.96	12	NoID
mzspec:MSV000085480:ETNP18_Experiments_102:scan:1778	0.96	12	NoID
mzspec:MSV000081731:Pn_chubby14_50mL_DOM:scan:1629	0.96	12	NoID
mzspec:MSV000082740:20150430_SM_CS00000003.3_P:scan:1356	0.96	12	NoID
mzspec:MSV000082740:20150430_S00016242_P:scan:2957	0.96	12	NoID
mzspec:MSV000085480:Blank_out2:scan:1739	0.96	12	NoID
mzspec:MSV000082740:20150430_S00016253_P:scan:2171	0.96	12	NoID
mzspec:MSV000082740:20150430_S00016243_P:scan:2101	0.96	12	NoID
mzspec:MSV000082740:20150430_S00016279_P:scan:2104	0.96	12	NoID
