USI	Cosine	Matching Peaks	Status
mzspec:MSV000082717:20160617_S00022674_P:scan:2353	0.94	9	NoID
mzspec:MSV000082717:20160617_S00022677_P:scan:2245	0.94	8	NoID
mzspec:MSV000082717:20160617_S00022666_P:scan:2214	0.94	8	NoID
mzspec:MSV000082717:20160617_TP_CS00000001-3_P:scan:2277	0.93	8	NoID
mzspec:MSV000082717:20160617_S00022672_P:scan:2311	0.93	8	NoID
mzspec:MSV000082717:20160617_S00022676_P:scan:2213	0.93	7	NoID
mzspec:MSV000082738:S00016549_Positive_01:scan:2189	0.92	10	NoID
mzspec:MSV000082717:20160617_TP_CS00000001-5_P:scan:2324	0.92	8	NoID
mzspec:MSV000082717:20160617_S00022668_P:scan:2199	0.92	8	NoID
mzspec:MSV000082717:20160617_S00022675_P:scan:1981	0.92	7	NoID
mzspec:MSV000082721:20150603_TP_CS00000001.2_P:scan:2276	0.91	8	NoID
mzspec:MSV000082717:20160617_S00022678_P:scan:2217	0.91	7	NoID
mzspec:MSV000082717:20160617_S00022679_P:scan:2268	0.9	9	NoID
mzspec:MSV000082727:20161020_S00025560_P:scan:2151	0.9	7	NoID
mzspec:MSV000082721:20150603_TP_CS00000001.6_repeat_P:scan:2445	0.9	7	NoID
mzspec:MSV000082721:20150603_S00018500_P:scan:2193	0.9	7	NoID
mzspec:MSV000082721:20150603_S00018503_P:scan:2227	0.89	8	NoID
mzspec:MSV000082738:S00016538_Positive_01:scan:2223	0.89	8	NoID
mzspec:MSV000082729:20160307_S00021684_P:scan:2069	0.89	7	NoID
mzspec:MSV000082691:20140613_345_Positive_01:scan:2131	0.89	7	NoID
mzspec:MSV000082727:20161020_S00025558_P:scan:2146	0.88	9	NoID
mzspec:MSV000082738:S00016551_Positive_01:scan:2197	0.88	9	NoID
mzspec:MSV000082737:20160224_TP_CS00000001-3_P:scan:2070	0.88	8	NoID
mzspec:MSV000082738:S00016542_Positive_01:scan:2163	0.88	8	NoID
mzspec:MSV000082741:20160907_S00024282_P:scan:2151	0.88	8	NoID
mzspec:MSV000082721:20150603_TP_CS00000001.3_P:scan:2456	0.88	7	NoID
mzspec:MSV000082738:S00016567_Positive_01:scan:2248	0.88	7	NoID
mzspec:MSV000082738:S00016565_Positive_01:scan:2085	0.88	7	NoID
mzspec:MSV000082741:20160907_S00024264_P:scan:2191	0.87	8	NoID
mzspec:MSV000082727:20161020_TP_CS00000001-5_P:scan:2133	0.87	8	NoID
mzspec:MSV000082737:20160224_S00021480_P:scan:2150	0.87	7	NoID
mzspec:MSV000082738:S00016555_Positive_01:scan:2213	0.87	7	NoID
mzspec:MSV000082738:S00016545_Positive_01:scan:1833	0.87	7	NoID
mzspec:MSV000082721:20150603_TP_CS00000001.7_repeat_P:scan:2363	0.86	7	NoID
mzspec:MSV000082738:S00016523_Positive_01:scan:1864	0.86	7	NoID
mzspec:MSV000082738:S00016541_Positive_01:scan:2017	0.86	7	NoID
mzspec:MSV000082738:S00016560_Positive_01:scan:2181	0.86	7	NoID
mzspec:MSV000082725:20161118_TP_CS00000001-1_P:scan:2274	0.86	7	NoID
mzspec:MSV000082741:20160907_S00024308_P:scan:2224	0.86	7	NoID
mzspec:MSV000082741:20160907_S00024255_P:scan:2175	0.86	7	NoID
mzspec:MSV000082721:20150603_S00018508_P:scan:2169	0.86	6	NoID
mzspec:MSV000082727:20161020_S00025562_P:scan:2191	0.85	7	NoID
mzspec:MSV000082741:20160907_S00024262_P:scan:2237	0.85	7	NoID
mzspec:MSV000082729:20160307_S00021669_P:scan:2030	0.85	7	NoID
mzspec:MSV000082706:20161027_S00026196_P:scan:2349	0.85	7	NoID
mzspec:MSV000082741:20160907_S00024290_P:scan:2200	0.85	7	NoID
mzspec:MSV000082738:S00016547_Positive_01:scan:2115	0.85	7	NoID
mzspec:MSV000082725:20161118_S00026042_P:scan:2139	0.85	7	NoID
mzspec:MSV000082721:20150603_TP_CS00000001.5_P:scan:2420	0.85	6	NoID
mzspec:MSV000082727:20161020_TP_CS00000001-4_P:scan:2086	0.85	6	NoID
mzspec:MSV000082741:20160907_S00024270_P:scan:2173	0.85	6	NoID
mzspec:MSV000082717:20160617_S00022665_P:scan:2252	0.85	6	NoID
mzspec:MSV000082717:20160617_S00022664_P:scan:2339	0.85	6	NoID
mzspec:MSV000082738:S00016557_Positive_01:scan:2173	0.85	6	NoID
mzspec:MSV000082729:20160307_S00021683_P:scan:2013	0.84	7	NoID
mzspec:MSV000082706:20161027_S00026198_P:scan:2373	0.84	7	NoID
mzspec:MSV000082738:S00016566_Positive_01:scan:2076	0.84	7	NoID
mzspec:MSV000082741:20160907_S00024258_P:scan:2184	0.84	7	NoID
mzspec:MSV000082738:S00016552_Positive_01:scan:2164	0.84	7	NoID
mzspec:MSV000082729:20160307_TP_CS00000001-12_P:scan:1965	0.84	6	NoID
mzspec:MSV000082695:20161024_S00026053_P:scan:2358	0.84	6	NoID
mzspec:MSV000082721:20150603_S00018506_P:scan:2106	0.84	6	NoID
mzspec:MSV000082721:20150603_S00018502_P:scan:2202	0.84	6	NoID
mzspec:MSV000082729:20160307_S00021680_P:scan:2062	0.84	6	NoID
mzspec:MSV000082741:20160907_S00024246_P:scan:2120	0.84	6	NoID
mzspec:MSV000082738:S00016564_Positive_01:scan:2127	0.84	6	NoID
mzspec:MSV000082717:20160617_S00022671_P:scan:2259	0.84	6	NoID
mzspec:MSV000082738:S00016569_Positive_01:scan:2160	0.84	6	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-4_P:scan:2337	0.83	7	NoID
mzspec:MSV000082704:20160520_S00022593_01_P:scan:2360	0.83	7	NoID
mzspec:MSV000082737:20160224_S00021485_P:scan:2120	0.83	7	NoID
mzspec:MSV000082725:20161118_S00026039_P:scan:2189	0.83	7	NoID
mzspec:MSV000082708:20161024_TP_CS00000001-1_P:scan:2300	0.83	7	NoID
mzspec:MSV000082708:20161024_S00026022_P:scan:2320	0.83	7	NoID
mzspec:MSV000082706:20161027_S00026193_P:scan:2347	0.83	6	NoID
mzspec:MSV000082741:20160907_S00024283_P:scan:2192	0.83	6	NoID
mzspec:MSV000084314:MSV000082738:scan:8537	0.83	6	NoID
mzspec:MSV000082738:S00016562_Positive_01:scan:2140	0.83	6	NoID
mzspec:MSV000082692:S00015861_Positive_01:scan:2282	0.83	6	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-3_P:scan:2339	0.82	8	NoID
mzspec:MSV000082738:S00016556_Positive_01:scan:2240	0.82	8	NoID
mzspec:MSV000082729:20160307_S00021663_P:scan:2023	0.82	8	NoID
mzspec:MSV000082741:20160907_S00024303_P:scan:2241	0.82	7	NoID
mzspec:MSV000082741:20160907_S00024268_P:scan:2194	0.82	7	NoID
mzspec:MSV000082708:20161024_S00026024_P:scan:2220	0.82	7	NoID
mzspec:MSV000082706:20161027_S00026190_P:scan:2338	0.82	7	NoID
mzspec:MSV000082708:20161024_TP_CS00000001-7_P:scan:2260	0.82	7	NoID
mzspec:MSV000082695:20161024_S00026054_P:scan:2322	0.82	7	NoID
mzspec:MSV000082708:20161024_S00026019_P:scan:2325	0.82	7	NoID
mzspec:MSV000082738:S00016568_Positive_01:scan:2099	0.82	6	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-1_P:scan:2289	0.82	6	NoID
mzspec:MSV000082729:20160307_S00021689_P:scan:2067	0.82	6	NoID
mzspec:MSV000082708:20161024_TP_CS00000001-9_P:scan:2273	0.82	6	NoID
mzspec:MSV000082708:20161024_S00026015_repeat_P:scan:2422	0.82	6	NoID
mzspec:MSV000082721:20150603_S00018505_P:scan:2143	0.82	6	NoID
mzspec:MSV000082692:S00015870_Positive_01:scan:2311	0.82	6	NoID
mzspec:MSV000082725:20161118_S00026036_P:scan:2186	0.81	7	NoID
mzspec:MSV000082738:S00016563_Positive_01:scan:2161	0.81	7	NoID
mzspec:MSV000082727:20161020_S00025564_P:scan:2187	0.81	7	NoID
mzspec:MSV000082741:20160907_S00024256_P:scan:2203	0.81	7	NoID
mzspec:MSV000082708:20161024_S00026026_P:scan:2339	0.81	7	NoID
mzspec:MSV000082741:20160907_S00024287_P:scan:2213	0.81	7	NoID
mzspec:MSV000082741:20160907_S00024244_P:scan:2167	0.81	6	NoID
mzspec:MSV000082725:20161118_S00026038_P:scan:2243	0.81	6	NoID
mzspec:MSV000082706:20161027_S00026183_P:scan:2403	0.81	6	NoID
mzspec:MSV000082695:20161024_S00026066_P:scan:2281	0.81	6	NoID
mzspec:MSV000082706:20161027_S00026184_P:scan:2286	0.81	6	NoID
mzspec:MSV000082695:20161024_S00026069_P:scan:2191	0.81	6	NoID
mzspec:MSV000082706:20161027_S00026199_P:scan:2348	0.81	6	NoID
mzspec:MSV000082727:20161020_TP_CS00000001-1_P:scan:2117	0.81	6	NoID
mzspec:MSV000082737:20160224_S00021481_P:scan:1977	0.81	6	NoID
mzspec:MSV000082706:20161027_S00026188_P:scan:2371	0.81	6	NoID
mzspec:MSV000082725:20161118_TP_CS00000001-2_P:scan:2370	0.8	8	NoID
mzspec:MSV000082717:20160617_TP_CS00000001-6_P:scan:2341	0.8	7	NoID
mzspec:MSV000082741:20160907_S00024307_P:scan:2211	0.8	7	NoID
mzspec:MSV000082727:20161020_S00025566_P:scan:2209	0.8	7	NoID
mzspec:MSV000082695:20161024_S00026073_P:scan:1699	0.8	7	NoID
mzspec:MSV000082738:S00016543_Positive_01:scan:2161	0.8	7	NoID
mzspec:MSV000082721:20150603_S00018501_P:scan:2199	0.8	7	NoID
mzspec:MSV000082708:20161024_S00026031_P:scan:2372	0.8	7	NoID
mzspec:MSV000082708:20161024_TP_CS00000001-8_P:scan:2277	0.8	7	NoID
mzspec:MSV000082717:20160617_TP_CS00000001-1_P:scan:2327	0.8	6	NoID
mzspec:MSV000082741:20160907_S00024238_P:scan:2199	0.8	6	NoID
mzspec:MSV000082708:20161024_S00026018_P:scan:2305	0.8	6	NoID
mzspec:MSV000082695:20161024_S00026074_P:scan:2406	0.8	6	NoID
