USI	Cosine	Matching Peaks	Status
mzspec:MSV000083055:MONA:scan:9756	0.99	4	NoID
mzspec:MSV000082944:target_MONA:scan:10243	0.99	4	NoID
mzspec:MSV000089210:target_MONA:scan:9756	0.99	4	NoID
mzspec:MSV000082944:MONA:scan:9756	0.99	4	NoID
mzspec:MSV000084314:MSV000082869:scan:31826	0.98	4	NoID
mzspec:MSV000082869:95370_R-G5:scan:1383	0.98	4	NoID
mzspec:MSV000082869:95415_R-F8:scan:1387	0.97	4	NoID
mzspec:MSV000088021:KB_2020_245:scan:2713	0.94	4	NoID
mzspec:MSV000082735:S00015806_Positive_01:scan:681	0.92	4	NoID
mzspec:MSV000083055:GNPS-NIH-CLINICALCOLLECTION2:scan:1651	0.83	4	NoID
mzspec:MSV000082944:GNPS-NIH-CLINICALCOLLECTION2:scan:1651	0.83	4	NoID
mzspec:MSV000082374:TW_BA_002_BH1_01_29928:scan:943	0.78	4	NoID
