USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000082674:scan:630766	0.8	8	NoID
mzspec:MSV000084314:MSV000081580:scan:104578	0.8	7	NoID
mzspec:MSV000081580:V3_BP3_RH3_01_15948:scan:3516	0.8	7	NoID
mzspec:MSV000081580:V8_BP1_BA1_01_15983:scan:3501	0.8	7	NoID
mzspec:MSV000084314:MSV000078556:scan:1468266	0.8	5	NoID
mzspec:MSV000084590:Plate4_BC5_01_9229:scan:3378	0.79	7	NoID
mzspec:MSV000081580:V12_BP1_RB1_01_15899:scan:3519	0.76	7	NoID
mzspec:MSV000082674:BA7_7A7.V7_BA7_01_454:scan:1855	0.76	7	NoID
mzspec:MSV000082674:BA8_7A8.V7_BA8_01_448:scan:1845	0.76	6	NoID
mzspec:MSV000081580:V7_BP4_RD4_01_15920:scan:3519	0.75	8	NoID
mzspec:MSV000081580:V6_BP1_RG1_01_15940:scan:3539	0.74	7	NoID
mzspec:MSV000082674:PS_V4_BP1_Shampoo_GA1_01_24458:scan:3419	0.73	7	NoID
mzspec:MSV000080031:PS_V4_BP1_Shampoo_GA1_01_24458:scan:3419	0.73	7	NoID
mzspec:MSV000081580:V11_BP1_BD1_01_16022:scan:3554	0.73	6	NoID
mzspec:MSV000083320:99831:scan:3397	0.72	7	NoID
mzspec:MSV000081580:V6_BP3_RG3_01_15942:scan:3527	0.71	8	NoID
mzspec:MSV000081580:V9_BP3_RC3_01_15963:scan:3558	0.71	8	NoID
mzspec:MSV000081580:V10_BP4_RE4_01_15926:scan:3542	0.71	7	NoID
mzspec:MSV000082331:F7_Hand_swab_pre_Cucumber:scan:5452	0.7	7	NoID
mzspec:MSV000080442:P1_IRE_Vol7_G7_Naval_GG7_01_33113:scan:3584	0.7	7	NoID
