Dataset	Frequency
MSV000082709	23
MSV000082712	15
MSV000082713	44
MSV000082714	35
MSV000082716	3
MSV000082717	28
MSV000082718	11
MSV000082719	4
MSV000082720	27
MSV000082721	29
MSV000082722	18
MSV000082723	54
MSV000082724	27
MSV000082725	11
MSV000082726	47
MSV000082727	23
MSV000082728	18
MSV000082729	8
MSV000082730	26
MSV000082731	76
MSV000082732	40
MSV000082733	61
MSV000082734	53
MSV000082735	102
MSV000082736	8
MSV000082737	1
MSV000082738	48
MSV000082739	21
MSV000082740	132
MSV000082741	215
MSV000082742	4
MSV000082743	16
MSV000082744	295
MSV000082813	10
MSV000082869	909
MSV000082924	2
MSV000082952	31
MSV000082953	299
MSV000082972	10
MSV000082973	67
MSV000082996	4
MSV000082999	14
MSV000083010	15
MSV000083024	208
MSV000083040	1
MSV000083073	4
MSV000083077	139
MSV000083083	1
MSV000083098	30
MSV000083106	22
MSV000083134	22
MSV000083183	55
MSV000083264	14
MSV000083272	11
MSV000083274	12
MSV000083275	17
MSV000083300	253
MSV000083320	530
MSV000083351	1
MSV000083365	80
MSV000083372	56
MSV000083383	57
MSV000083387	2
MSV000083388	1
MSV000083396	13
MSV000083431	3
MSV000083462	730
MSV000083475	167
MSV000083482	27
MSV000083483	12
MSV000083521	22
MSV000083522	54
MSV000083523	19
MSV000083541	69
MSV000083559	600
MSV000083612	7
MSV000083631	44
MSV000083632	10
MSV000083647	1
MSV000083651	15
MSV000083660	1
MSV000083665	1
MSV000083729	24
MSV000083766	1
MSV000083772	114
MSV000083773	1
MSV000083789	46
MSV000083798	46
MSV000083835	50
MSV000083888	10
MSV000083889	215
MSV000084016	93
MSV000084020	1
MSV000084030	2
MSV000084045	10
MSV000084060	17
MSV000084062	1
MSV000084092	14
MSV000084101	2
MSV000084107	2
MSV000084112	2
MSV000084116	66
MSV000084117	3
MSV000084119	18
MSV000084143	19
MSV000084152	25
MSV000084165	4
MSV000084170	1
MSV000084187	15
MSV000084218	104
MSV000084219	105
MSV000084237	1
MSV000084278	1
MSV000084312	8
MSV000084314	188
MSV000084322	121
MSV000084325	1
MSV000084355	17
MSV000084463	57
MSV000084590	32
MSV000084595	1
MSV000084673	4
MSV000084674	15
MSV000084701	73
MSV000084734	4
MSV000084738	10
MSV000084744	9
MSV000084753	5
MSV000084783	4
MSV000084873	1
MSV000084884	13
MSV000084900	17
MSV000084945	2
MSV000085000	5
MSV000085025	20
MSV000085031	2
MSV000085101	2
MSV000085129	50
MSV000085141	1
MSV000085153	3
MSV000085226	1
MSV000085256	92
MSV000085326	24
MSV000085389	207
MSV000085417	20
MSV000085467	35
MSV000085480	652
MSV000085555	43
MSV000085693	151
MSV000085777	26
MSV000085778	6
MSV000085779	54
MSV000085786	62
MSV000085843	56
MSV000085844	64
MSV000085852	454
MSV000085862	41
MSV000085864	27
MSV000085871	3
MSV000085879	56
MSV000085882	3
MSV000085891	30
MSV000085917	88
MSV000085925	19
MSV000085944	296
MSV000085991	25
MSV000086002	2
MSV000086107	12
MSV000086131	109
MSV000086176	4
MSV000086178	6
MSV000086208	7
MSV000086209	115
MSV000086221	7
MSV000086236	98
MSV000086251	97
MSV000086270	1179
MSV000086287	1
MSV000086312	12
MSV000086330	1
MSV000086360	11
MSV000086415	1123
MSV000086427	37
MSV000086639	1
MSV000086644	1
MSV000086666	13
MSV000086676	35
MSV000086760	11
MSV000086821	7
MSV000086830	73
MSV000086879	11
MSV000086884	7
MSV000086926	1
MSV000086956	27
MSV000086989	8
MSV000086993	6
MSV000087005	17
MSV000087006	1
MSV000087087	347
MSV000087093	2
MSV000087127	1
MSV000087130	382
MSV000087135	23
MSV000087141	39
MSV000087148	2
MSV000087322	16
MSV000087359	178
MSV000087364	17
MSV000087368	29
MSV000087449	35
MSV000087523	16
MSV000087572	10
MSV000087588	1
MSV000087612	196
MSV000087628	1
MSV000087629	2
MSV000087630	1
MSV000087650	8
MSV000087685	61
MSV000087690	10
MSV000087694	7
MSV000087702	21
MSV000087728	1664
MSV000087745	1
MSV000087747	17
MSV000087772	10
MSV000087784	24
MSV000087809	18
MSV000087844	20
MSV000087854	10
MSV000087904	90
MSV000087905	75
MSV000087923	1
MSV000087935	17
MSV000087948	12
MSV000087951	17
MSV000087964	2
MSV000087991	9
MSV000087995	17
MSV000088021	1016
MSV000088035	1
MSV000088040	492
MSV000088087	148
MSV000088137	451
MSV000088164	178
MSV000088196	506
MSV000088235	89
MSV000088246	4
MSV000088324	1
MSV000088332	4
MSV000088420	28
MSV000088476	2
MSV000088511	2
MSV000088519	4
MSV000088546	395
MSV000088570	302
MSV000088594	178
MSV000088640	144
MSV000088645	1007
MSV000088646	938
MSV000088690	8
MSV000088691	6
MSV000088719	3
MSV000088732	88
MSV000088741	6
MSV000088821	244
MSV000088823	208
MSV000088827	6
MSV000088828	1
MSV000088842	219
MSV000088843	176
MSV000089061	29
MSV000089210	1
MSV000089249	25
MSV000089313	514
MSV000089459	49
MSV000089474	1
MSV000089483	176
MSV000089506	2
MSV000089518	42
MSV000089523	1
MSV000089534	2
MSV000089540	329
MSV000089558	244
MSV000089638	41
MSV000089653	2
MSV000089715	18
MSV000089725	15
MSV000089740	9
MSV000089808	15
MSV000089835	11
MSV000089900	15
MSV000089937	23
MSV000090002	1
MSV000090003	4
MSV000090004	1
MSV000090005	1
MSV000090006	6
MSV000090011	4
MSV000090012	3
