file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75693_rerun_5ul_RG10_01_17745	-0.04	mzspec:MSV000084900:G75693_rerun_5ul_RG10_01_17745:scan:105	1	0.94	6	MSV000084900	NoID	MSV000084900	G75693_rerun_5ul_RG10_01_17745.mzXML	european soldier bean
mzspec:MSV000084900:G73643_2x_RE3_01_19165	-0.04	mzspec:MSV000084900:G73643_2x_RE3_01_19165:scan:102	1	0.93	7	MSV000084900	NoID	MSV000084900	G73643_2x_RE3_01_19165.mzXML	pinto bean
mzspec:MSV000084900:G87340_RF8_01_26182	-0.03	mzspec:MSV000084900:G87340_RF8_01_26182:scan:99	1	0.93	6	MSV000084900	NoID	MSV000084900	G87340_RF8_01_26182.mzXML	ham
mzspec:MSV000084900:75084_1x_BD3_01_17475	-0.04	mzspec:MSV000084900:75084_1x_BD3_01_17475:scan:105	1	0.92	6	MSV000084900	NoID	MSV000084900	75084_1x_BD3_01_17475.mzXML	corn
mzspec:MSV000084900:G72735_10x_BH11_01_17939	-0.04	mzspec:MSV000084900:G72735_10x_BH11_01_17939:scan:102	1	0.92	6	MSV000084900	NoID	MSV000084900	G72735_10x_BH11_01_17939.mzXML	plant
mzspec:MSV000084900:G83462_10x_BF11_01_23207	-0.04	mzspec:MSV000084900:G83462_10x_BF11_01_23207:scan:108	1	0.91	6	MSV000084900	NoID	MSV000084900	G83462_10x_BF11_01_23207.mzXML	cheese
mzspec:MSV000084900:G83433_1x_BA4_01_26367	-0.04	mzspec:MSV000084900:G83433_1x_BA4_01_26367:scan:105	1	0.91	6	MSV000084900	NoID	MSV000084900	G83433_1x_BA4_01_26367.mzXML	complex
mzspec:MSV000084900:G73681_5x_BG3_01_18387	-0.04	mzspec:MSV000084900:G73681_5x_BG3_01_18387:scan:104	1	0.91	6	MSV000084900	NoID	MSV000084900	G73681_5x_BG3_01_18387.mzXML	bloomy cheese
mzspec:MSV000084900:73974_1x_BC4_01_17413	-0.04	mzspec:MSV000084900:73974_1x_BC4_01_17413:scan:105	1	0.9	6	MSV000084900	NoID	MSV000084900	73974_1x_BC4_01_17413.mzXML	bean
mzspec:MSV000084900:G87401_RC3_01_26098	-0.03	mzspec:MSV000084900:G87401_RC3_01_26098:scan:106	1	0.9	6	MSV000084900	NoID	MSV000084900	G87401_RC3_01_26098.mzXML	pomegranate
mzspec:MSV000084900:G75678_5x_RB9_01_20149	-0.04	mzspec:MSV000084900:G75678_5x_RB9_01_20149:scan:108	1	0.9	6	MSV000084900	NoID	MSV000084900	G75678_5x_RB9_01_20149.mzXML	herb/spice
mzspec:MSV000084900:G72654_5x_BF11_01_18336	-0.04	mzspec:MSV000084900:G72654_5x_BF11_01_18336:scan:108	1	0.9	6	MSV000084900	NoID	MSV000084900	G72654_5x_BF11_01_18336.mzXML	blue cheese
mzspec:MSV000084900:G75703_RH7_01_17774	-0.04	mzspec:MSV000084900:G75703_RH7_01_17774:scan:104	1	0.9	5	MSV000084900	NoID	MSV000084900	G75703_RH7_01_17774.mzXML	black orca bean
mzspec:MSV000084900:G73965_2x_2ul_RD10_01_19442	-0.04	mzspec:MSV000084900:G73965_2x_2ul_RD10_01_19442:scan:123	1	0.89	7	MSV000084900	NoID	MSV000084900	G73965_2x_2ul_RD10_01_19442.mzXML	plum
mzspec:MSV000084900:G86727_10x_RH2_01_23228	-0.04	mzspec:MSV000084900:G86727_10x_RH2_01_23228:scan:112	1	0.89	6	MSV000084900	NoID	MSV000084900	G86727_10x_RH2_01_23228.mzXML	onion
mzspec:MSV000084900:18NAVY28_v1_brk_4_GB12_01_39567	-0.04	mzspec:MSV000084900:18NAVY28_v1_brk_4_GB12_01_39567:scan:123	1	0.89	6	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_4_GB12_01_39567.mzXML	plant
mzspec:MSV000084900:G75164_2x_5ul_RD11_01_19159	-0.04	mzspec:MSV000084900:G75164_2x_5ul_RD11_01_19159:scan:101	1	0.89	6	MSV000084900	NoID	MSV000084900	G75164_2x_5ul_RD11_01_19159.mzXML	plant
mzspec:MSV000084900:G86790_1x_2u_RH1_01_23445	-0.03	mzspec:MSV000084900:G86790_1x_2u_RH1_01_23445:scan:104	1	0.89	6	MSV000084900	NoID	MSV000084900	G86790_1x_2u_RH1_01_23445.mzXML	white onion
mzspec:MSV000084900:74004_1x_BD2_01_17474	-0.04	mzspec:MSV000084900:74004_1x_BD2_01_17474:scan:109	1	0.89	6	MSV000084900	NoID	MSV000084900	74004_1x_BD2_01_17474.mzXML	white onion
mzspec:MSV000084900:G75612_rerun_BB9_01_19074	-0.04	mzspec:MSV000084900:G75612_rerun_BB9_01_19074:scan:110	1	0.89	6	MSV000084900	NoID	MSV000084900	G75612_rerun_BB9_01_19074.mzXML	fava bean
