USI	Cosine	Matching Peaks	Status
mzspec:MSV000082735:S00015766_Positive_01:scan:230	0.96	8	NoID
mzspec:MSV000084314:MSV000082734:scan:5870	0.95	7	NoID
mzspec:MSV000082734:20160219_S00020824_P:scan:254	0.94	6	NoID
mzspec:MSV000082734:20160219_S00020826_P:scan:250	0.93	7	NoID
mzspec:MSV000084314:MSV000082735:scan:16371	0.93	6	NoID
mzspec:MSV000082735:S00015834_Positive_01:scan:250	0.93	5	NoID
mzspec:MSV000082742:S00017730_Positive_01:scan:239	0.91	5	NoID
mzspec:MSV000082734:20160219_S00020827_P:scan:205	0.9	6	NoID
mzspec:MSV000082735:S00015721_Positive_01:scan:217	0.87	5	NoID
mzspec:MSV000082742:S00017727_B1_Positive_01:scan:217	0.87	4	NoID
mzspec:MSV000081816:Plate2_E10_BE10_01_6253:scan:2633	0.84	7	NoID
mzspec:MSV000082674:BA7_7A7.V7_BA7_01_454:scan:1440	0.83	7	NoID
mzspec:MSV000082674:BB6_7B6.V7_BB6_01_468:scan:1472	0.83	7	NoID
mzspec:MSV000082674:BA8_7A8.V7_BA8_01_448:scan:1450	0.83	7	NoID
mzspec:MSV000082721:20150603_S00018509_P:scan:256	0.83	4	NoID
mzspec:MSV000081816:Plate1_E9_GE9_01_6164:scan:2406	0.82	8	NoID
mzspec:MSV000082674:BA6_7A6.V7_BA6_01_439:scan:1447	0.82	7	NoID
mzspec:MSV000082674:BA9_7A9.V7_BA9_01_432:scan:1466	0.82	6	NoID
mzspec:MSV000082674:BA10_7A10.V7_BA10_01_455:scan:1442	0.82	6	NoID
mzspec:MSV000081816:Plate2_D8_BD8_01_6238:scan:2721	0.81	7	NoID
mzspec:MSV000084314:MSV000080518:scan:61076	0.81	7	NoID
mzspec:MSV000084314:MSV000081082:scan:36688	0.81	7	NoID
mzspec:MSV000082674:BB10_7B10.V7_BB10_01_389:scan:1487	0.81	6	NoID
mzspec:MSV000082674:BB5_7B5.V7_BB5_01_453:scan:1473	0.81	6	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE7_01_5812:scan:2811	0.8	8	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RA8_01_5759:scan:2854	0.8	8	NoID
mzspec:MSV000082432:5E9_ V6_ RJaw_ D14H0_ W7_Reru_BE9_01_11555:scan:2584	0.8	7	NoID
mzspec:MSV000084314:MSV000081582:scan:4241294	0.8	7	NoID
mzspec:MSV000082432:6C3_ V6_ RJaw_ D14H84_ W7_BC3_01_11452:scan:2629	0.8	7	NoID
mzspec:MSV000082674:BB9_7B9.V7_BB9_01_477:scan:1481	0.8	7	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RE6_01_5811:scan:2843	0.8	6	NoID
mzspec:MSV000082674:BB7_7B7.V7_BB7_01_416:scan:1480	0.8	6	NoID
mzspec:MSV000081582:21G1_BG1_01_14823:scan:2791	0.8	6	NoID
mzspec:MSV000082713:20160516_S00022432_P:scan:298	0.8	6	NoID
mzspec:MSV000084314:MSV000081816:scan:207223	0.8	6	NoID
mzspec:MSV000082674:BA3_7A3.V7_BA3_01_420:scan:1500	0.8	6	NoID
