USI	Cosine	Matching Peaks	Status
mzspec:MSV000088967:322 E_BC5_01_26459.d:scan:583	0.95	4	NoID
mzspec:MSV000082386:G96636_RF3_01_31842:scan:359	0.78	4	NoID
mzspec:MSV000083014:G96636_RF3_01_31842:scan:359	0.78	4	NoID
mzspec:MSV000084900:G96636_RF3_01_31842:scan:359	0.78	4	NoID
mzspec:MSV000083040:74090_1x_rerun_BA7_01_21395:scan:320	0.76	4	NoID
mzspec:MSV000082074:74090_1x_rerun_BA7_01_21395:scan:320	0.76	4	NoID
mzspec:MSV000084734:74090_1x_rerun_BA7_01_21395:scan:320	0.76	4	NoID
mzspec:MSV000081749:74090_1x_rerun_BA7_01_21395:scan:320	0.76	4	NoID
mzspec:MSV000083010:74090_1x_rerun_BA7_01_21395:scan:320	0.76	4	NoID
mzspec:MSV000084900:74090_1x_rerun_BA7_01_21395:scan:320	0.76	4	NoID
mzspec:MSV000083014:G96281_20x_BG12_01_31991:scan:354	0.75	4	NoID
mzspec:MSV000084900:G96281_20x_BG12_01_31991:scan:354	0.75	4	NoID
mzspec:MSV000082386:G96281_20x_BG12_01_31991:scan:354	0.75	4	NoID
mzspec:MSV000083014:G96423_RE8_01_31830:scan:347	0.74	4	NoID
mzspec:MSV000083010:G90212_1x_rerun_RC12_01_26509:scan:357	0.74	4	NoID
mzspec:MSV000084900:G90212_1x_rerun_RC12_01_26509:scan:357	0.74	4	NoID
mzspec:MSV000082386:G96423_RE8_01_31830:scan:347	0.74	4	NoID
mzspec:MSV000083040:G90212_1x_rerun_RC12_01_26509:scan:357	0.74	4	NoID
mzspec:MSV000084900:G96423_RE8_01_31830:scan:347	0.74	4	NoID
mzspec:MSV000082074:G90212_1x_rerun_RC12_01_26509:scan:357	0.74	4	NoID
mzspec:MSV000082071:G90212_1x_rerun_RC12_01_26509:scan:357	0.74	4	NoID
mzspec:MSV000082386:G96447_RD4_01_31806:scan:360	0.74	4	NoID
mzspec:MSV000083014:G96447_RD4_01_31806:scan:360	0.74	4	NoID
mzspec:MSV000084900:G96447_RD4_01_31806:scan:360	0.74	4	NoID
mzspec:MSV000082074:G79203_1x_RE9_01_18862:scan:367	0.72	4	NoID
mzspec:MSV000084734:G79203_1x_RE9_01_18862:scan:367	0.72	4	NoID
mzspec:MSV000081750:G79203_1x_RE9_01_18862:scan:367	0.72	4	NoID
mzspec:MSV000085226:G79203_1x_RE9_01_18862:scan:367	0.72	4	NoID
mzspec:MSV000083010:G79203_1x_RE9_01_18862:scan:367	0.72	4	NoID
mzspec:MSV000084900:G79203_1x_RE9_01_18862:scan:367	0.72	4	NoID
mzspec:MSV000086477:PLT1_D9_GD9_01_60243:scan:430	0.72	4	NoID
mzspec:MSV000081665:G78954_5x_RE4_01_19521:scan:356	0.72	4	NoID
mzspec:MSV000083014:G96001_20x_BB11_01_31922:scan:347	0.72	4	NoID
