Dataset	Frequency
MSV000079697	204
MSV000079706	13
MSV000079707	27
MSV000079709	17
MSV000079710	52
MSV000079712	4
MSV000079714	36
MSV000079717	21
MSV000079718	27
MSV000079719	12
MSV000079819	2
MSV000080030	12
MSV000080176	1
MSV000080562	3
MSV000081343	1
MSV000081580	1
MSV000081581	1
MSV000081582	112
MSV000081816	17
MSV000082312	1
MSV000082331	11
MSV000082433	1
MSV000082674	10
MSV000082691	1
MSV000082729	1
MSV000082741	2
MSV000082953	10
MSV000083320	115
MSV000083521	12
MSV000083631	21
MSV000083889	8
MSV000084314	13
MSV000084744	2
MSV000085000	4
MSV000085025	6
MSV000085852	301
MSV000085944	8
MSV000086236	6
MSV000087612	1
MSV000088842	31
MSV000089210	1
MSV000089937	1
