file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:73530_1x_BE8_01_20756	-0.0	mzspec:MSV000084900:73530_1x_BE8_01_20756:scan:1888	1	0.84	8	MSV000084900	NoID	MSV000084900	73530_1x_BE8_01_20756.mzXML	yeast
mzspec:MSV000084900:G96374_5x_RD8_01_32407	-0.0	mzspec:MSV000084900:G96374_5x_RD8_01_32407:scan:1978	1	0.81	8	MSV000084900	NoID	MSV000084900	G96374_5x_RD8_01_32407.mzXML	turkey
mzspec:MSV000084900:G96356_5x_RB9_01_32351	-0.0	mzspec:MSV000084900:G96356_5x_RB9_01_32351:scan:1949	1	0.8	8	MSV000084900	NoID	MSV000084900	G96356_5x_RB9_01_32351.mzXML	turkey
mzspec:MSV000084900:G96192_RH7_01_31602	-0.0	mzspec:MSV000084900:G96192_RH7_01_31602:scan:1700	1	0.8	7	MSV000084900	NoID	MSV000084900	G96192_RH7_01_31602.mzXML	yogurt_cow
mzspec:MSV000084900:G95969_RC10_01_31493	-0.0	mzspec:MSV000084900:G95969_RC10_01_31493:scan:1874	1	0.8	7	MSV000084900	NoID	MSV000084900	G95969_RC10_01_31493.mzXML	yogurt_cow
mzspec:MSV000084900:G96195_RG6_01_31579	-0.0	mzspec:MSV000084900:G96195_RG6_01_31579:scan:1869	1	0.79	7	MSV000084900	NoID	MSV000084900	G96195_RG6_01_31579.mzXML	yogurt_cow
mzspec:MSV000084900:G95955_RE10_01_31522	-0.0	mzspec:MSV000084900:G95955_RE10_01_31522:scan:1976	1	0.79	7	MSV000084900	NoID	MSV000084900	G95955_RE10_01_31522.mzXML	yogurt_cow
mzspec:MSV000084900:G95972_RC8_01_31491	-0.0	mzspec:MSV000084900:G95972_RC8_01_31491:scan:1874	1	0.79	7	MSV000084900	NoID	MSV000084900	G95972_RC8_01_31491.mzXML	yogurt_cow
mzspec:MSV000084900:G96191_RA8_01_31461	-0.0	mzspec:MSV000084900:G96191_RA8_01_31461:scan:1880	1	0.79	7	MSV000084900	NoID	MSV000084900	G96191_RA8_01_31461.mzXML	yogurt_cow
mzspec:MSV000084900:G79227_p19_e9_GD5_01_21662	-0.0	mzspec:MSV000084900:G79227_p19_e9_GD5_01_21662:scan:1980	1	0.78	8	MSV000084900	NoID	MSV000084900	G79227_p19_e9_GD5_01_21662.mzXML	lizard arm
