USI	Cosine	Matching Peaks	Status
mzspec:MSV000082720:20150713_S00018833_P:scan:1170	0.85	4	NoID
mzspec:MSV000082728:20140730_C2026GF_5B_P3_Positive_01:scan:1216	0.83	4	NoID
mzspec:MSV000082744:20160328_S00021323_P:scan:1362	0.78	4	NoID
mzspec:MSV000082741:20161103_TP_CS00000001-4_P:scan:1519	0.77	4	NoID
mzspec:MSV000082744:20160323_TP_CS00000001-5_P:scan:1343	0.77	4	NoID
mzspec:MSV000084314:MSV000082743:scan:2002	0.77	4	NoID
mzspec:MSV000082744:20160323_S00021440_P:scan:1277	0.76	4	NoID
mzspec:MSV000086644:340_RMF162_6ul_GC4_01_22551:scan:7152	0.73	4	NoID
mzspec:MSV000082744:20160328_TP_CS00000001-4B_P:scan:1368	0.73	4	NoID
mzspec:MSV000082734:20160219_S00020830_P:scan:1372	0.73	4	NoID
mzspec:MSV000082726:20170320_S00028718_P:scan:1331	0.73	4	NoID
mzspec:MSV000082734:20160219_S00020859_P:scan:1428	0.72	4	NoID
mzspec:MSV000082744:20160323_S00021403_P:scan:1276	0.71	4	NoID
mzspec:MSV000082744:20160323_S00021470_P:scan:1265	0.71	4	NoID
mzspec:MSV000084314:MSV000088021:scan:262187	0.71	4	NoID
mzspec:MSV000083889:Blank_24:scan:2366	0.7	4	NoID
mzspec:MSV000084314:MSV000082726:scan:1704	0.7	4	NoID
mzspec:MSV000082726:20170320_S00028725_P:scan:1006	0.7	4	NoID
