USI	Cosine	Matching Peaks	Status
mzspec:MSV000082708:20161024_S00026014_repeat_P:scan:360	0.78	14	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-5_P:scan:412	0.75	12	NoID
mzspec:MSV000084314:MSV000078556:scan:1924006	0.75	11	NoID
mzspec:MSV000082708:20161024_SM_CS00000003-7_P:scan:256	0.75	11	NoID
mzspec:MSV000082695:20161024_S00026053_P:scan:413	0.75	11	NoID
mzspec:MSV000082706:20161027_S00026186_P:scan:402	0.73	12	NoID
mzspec:MSV000078604:PDorr_0044_14Sep12_Lynx_12-06-05:scan:6693	0.72	12	NoID
mzspec:MSV000084314:MSV000087449:scan:318063	0.72	11	NoID
mzspec:MSV000084314:MSV000081582:scan:5062898	0.72	11	NoID
mzspec:MSV000078604:PDorr_0532_14Sep12_Lynx_12-07-02:scan:6740	0.71	11	NoID
mzspec:MSV000082695:20161024_S00026070_P:scan:437	0.7	11	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-3_P:scan:400	0.7	10	NoID
