USI	Cosine	Matching Peaks	Status
mzspec:MSV000082432:3B8_ V2_ UpL_ D1H8_ W5_BB8_01_11232:scan:3315	0.9	13	NoID
mzspec:MSV000082432:6D12_ V2_ LJaw_ D14H88_ W7_BD12_01_11509:scan:3419	0.87	11	NoID
mzspec:MSV000079181:P1_Vol1_Face_RB4_01_5673:scan:3605	0.86	12	NoID
mzspec:MSV000084314:MSV000080030:scan:2392455	0.86	12	NoID
mzspec:MSV000084314:MSV000082432:scan:770259	0.86	10	NoID
mzspec:MSV000084314:MSV000081582:scan:2842172	0.86	10	NoID
mzspec:MSV000082432:3C10_ V4_ LF_ D1H8_ W5_BC10_01_11256:scan:3405	0.84	11	NoID
mzspec:MSV000080030:P6_GC7v73_Palm_GC7_01_23799:scan:3492	0.84	11	NoID
mzspec:MSV000082432:6F9_ V4_ Nose_ D14H88_ W7_BF9_01_11510:scan:3402	0.84	10	NoID
mzspec:MSV000082432:6E2__ V2_ UpL_ D14H88_ W7_BE2_01_11487:scan:3420	0.84	10	NoID
mzspec:MSV000081582:1G8_RG8_01_12654:scan:3550	0.83	12	NoID
mzspec:MSV000082432:5B8_ V2_ UpL_ D14H0_ W7_BB8_01_11626:scan:3398	0.83	10	NoID
mzspec:MSV000079181:P2_Vol3_Hand_RA11_01_5762:scan:3600	0.82	11	NoID
mzspec:MSV000082432:3E4__ V6_ RF_ D1H8_ W5_BE4_01_11240:scan:3421	0.82	11	NoID
mzspec:MSV000082432:3B1_ V2_ RF_ D1H8_ W5_BB1_01_11248:scan:3426	0.82	11	NoID
mzspec:MSV000082432:3B5_ V2_ RJaw_ D1H8_ W5_BB5_01_11252:scan:3407	0.82	11	NoID
mzspec:MSV000079181:P1_Vol2_Hand_RE4_01_5706:scan:3605	0.82	11	NoID
mzspec:MSV000082432:6E3__ V2_ LowL _ D14H88_ W7_BE3_01_11428:scan:3425	0.82	10	NoID
mzspec:MSV000082432:3C9_ V4_ RF_ D1H8_ W5_BC9_01_11255:scan:3425	0.82	10	NoID
mzspec:MSV000080030:P6_GD1v74_Palm_GD1_01_23805:scan:3492	0.81	12	NoID
mzspec:MSV000080030:P4_BD3v46_Index_BD3_01_23901:scan:3460	0.81	12	NoID
mzspec:MSV000079181:P1_Vol1_Hand_RA2_01_5660:scan:3593	0.81	11	NoID
mzspec:MSV000082432:6D7_ V2_ RF_ D14H88_ W7_BD7_01_11481:scan:3437	0.81	10	NoID
mzspec:MSV000082432:5B1_ V2_ RF_ D14H0_ W7_BB1_01_11571:scan:3426	0.81	10	NoID
mzspec:MSV000081582:5B3_RB3_01_14278:scan:3506	0.8	12	NoID
mzspec:MSV000082432:5G8_ V2_ UpL_ D14H4_ W7_BG8_01_11562:scan:3382	0.8	11	NoID
