Dataset	Frequency
MSV000083264	13
MSV000083268	77
MSV000083272	11
MSV000083274	9
MSV000083275	24
MSV000083300	223
MSV000083306	289
MSV000083320	521
MSV000083365	87
MSV000083372	69
MSV000083383	119
MSV000083387	28
MSV000083388	19
MSV000083395	10
MSV000083396	16
MSV000083449	1
MSV000083462	884
MSV000083463	2
MSV000083472	1
MSV000083475	219
MSV000083481	18
MSV000083482	30
MSV000083483	14
MSV000083521	21
MSV000083522	50
MSV000083523	78
MSV000083528	1
MSV000083533	1
MSV000083536	3
MSV000083540	1
MSV000083541	56
MSV000083559	508
MSV000083593	45
MSV000083605	4
MSV000083631	53
MSV000083632	10
MSV000083647	23
MSV000083651	13
MSV000083660	25
MSV000083664	127
MSV000083665	33
MSV000083678	7
MSV000083689	1
MSV000083705	8
MSV000083729	29
MSV000083732	1
MSV000083756	21
MSV000083757	72
MSV000083758	1
MSV000083772	93
MSV000083789	42
MSV000083791	20
MSV000083798	38
MSV000083825	13
MSV000083835	94
MSV000083875	10
MSV000083888	14
MSV000083889	222
MSV000084010	27
MSV000084016	122
MSV000084020	20
MSV000084053	8
MSV000084056	8
MSV000084060	4
MSV000084062	47
MSV000084092	5
MSV000084095	154
MSV000084101	3
MSV000084107	49
MSV000084112	93
MSV000084116	64
MSV000084118	9
MSV000084119	27
MSV000084132	17
MSV000084143	30
MSV000084152	25
MSV000084158	35
MSV000084165	4
MSV000084192	1
MSV000084218	29
MSV000084219	15
MSV000084278	11
MSV000084312	2
MSV000084314	336
MSV000084322	48
MSV000084325	10
MSV000084391	3
MSV000084460	1
MSV000084463	38
MSV000084554	1
MSV000084556	31
MSV000084590	11
MSV000084591	1
MSV000084595	5
MSV000084610	35
MSV000084628	6
MSV000084674	45
MSV000084715	109
MSV000084716	99
MSV000084734	5
MSV000084738	18
MSV000084741	239
MSV000084744	11
MSV000084753	98
MSV000084755	7
MSV000084765	1
MSV000084783	230
MSV000084873	11
MSV000084884	9
MSV000084900	35
MSV000084904	4
MSV000084907	18
MSV000084908	1
MSV000084951	1
MSV000084955	3
MSV000085000	7
MSV000085024	10
MSV000085025	19
MSV000085031	1
MSV000085042	2
MSV000085103	42
MSV000085107	17
MSV000085120	4
MSV000085129	139
MSV000085141	1
MSV000085142	14
MSV000085143	2
MSV000085226	1
MSV000085256	180
MSV000085261	5
MSV000085352	16
MSV000085370	4
MSV000085373	3
MSV000085389	165
MSV000085404	6
MSV000085417	51
MSV000085443	6
MSV000085444	6
MSV000085446	1
MSV000085467	59
MSV000085480	594
MSV000085505	10
MSV000085506	109
MSV000085508	99
MSV000085519	1
MSV000085537	1
MSV000085554	15
MSV000085555	39
MSV000085561	33
MSV000085582	3
MSV000085584	5
MSV000085585	6
MSV000085608	3
MSV000085657	2
MSV000085669	2
MSV000085713	46
MSV000085777	27
MSV000085778	10
MSV000085779	62
MSV000085786	62
MSV000085840	1
MSV000085843	91
MSV000085844	76
MSV000085852	401
MSV000085862	2
MSV000085864	82
MSV000085870	51
MSV000085871	3
MSV000085879	39
MSV000085882	6
MSV000085891	30
MSV000085917	12
MSV000085944	237
MSV000085991	6
MSV000086002	2
MSV000086014	3
MSV000086015	1
MSV000086027	28
MSV000086063	1
MSV000086064	1
MSV000086065	1
MSV000086092	1
MSV000086123	1
MSV000086124	5
MSV000086131	79
MSV000086158	1
MSV000086176	1
MSV000086206	6
MSV000086207	1
MSV000086208	18
MSV000086221	18
MSV000086236	103
MSV000086246	1
MSV000086251	12
MSV000086270	672
MSV000086293	1
MSV000086312	4
MSV000086330	1
MSV000086360	20
MSV000086415	485
MSV000086427	6
MSV000086482	7
MSV000086483	5
MSV000086620	5
MSV000086666	9
MSV000086676	7
MSV000086760	9
MSV000086821	7
MSV000086830	28
MSV000086878	17
MSV000086879	22
MSV000086882	47
MSV000086883	9
MSV000086896	7
MSV000086926	449
MSV000086989	45
MSV000086993	2
MSV000087005	37
MSV000087006	659
MSV000087052	1
MSV000087087	248
MSV000087130	2
MSV000087148	1
MSV000087167	11
MSV000087187	11
MSV000087322	15
MSV000087358	1
MSV000087359	90
MSV000087368	38
MSV000087449	52
MSV000087523	16
MSV000087572	15
MSV000087588	16
MSV000087612	149
MSV000087628	4
MSV000087629	5
MSV000087630	4
MSV000087646	34
MSV000087650	34
MSV000087685	2
MSV000087689	2
MSV000087690	15
MSV000087692	16
MSV000087694	17
MSV000087702	21
MSV000087711	25
MSV000087728	242
MSV000087744	1
MSV000087745	1
MSV000087747	17
MSV000087784	17
MSV000087800	8
MSV000087809	16
MSV000087844	14
MSV000087854	22
MSV000087882	1
MSV000087885	1
MSV000087904	75
MSV000087905	44
MSV000087923	1
MSV000087935	1
MSV000087948	10
MSV000087951	16
MSV000087964	1
MSV000087991	19
MSV000087995	17
MSV000088008	15
MSV000088021	813
MSV000088040	41
MSV000088087	91
MSV000088137	361
MSV000088164	155
MSV000088187	17
MSV000088196	108
MSV000088242	3
MSV000088246	3
MSV000088255	12
MSV000088316	11
MSV000088324	257
MSV000088332	11
MSV000088335	3
MSV000088337	27
MSV000088420	89
MSV000088440	1
MSV000088462	2
MSV000088476	2
MSV000088511	2
MSV000088519	5
MSV000088546	295
MSV000088564	1
MSV000088570	27
MSV000088594	174
MSV000088606	3
MSV000088640	116
MSV000088645	190
MSV000088646	508
MSV000088661	1
MSV000088690	1
MSV000088691	1
MSV000088693	17
MSV000088697	9
MSV000088719	3
MSV000088732	90
MSV000088821	96
MSV000088823	243
MSV000088827	14
MSV000088828	1
MSV000088842	222
MSV000088843	20
MSV000089061	5
MSV000089210	1
MSV000089249	5
MSV000089313	189
MSV000089459	9
MSV000089483	27
MSV000089518	6
MSV000089523	2
MSV000089540	245
MSV000089552	1
MSV000089558	108
MSV000089638	10
MSV000089715	4
MSV000089725	45
MSV000089740	9
MSV000089808	46
MSV000089834	28
MSV000089835	3
MSV000089900	45
MSV000089937	26
MSV000089952	2
MSV000090000	1
MSV000090002	2
MSV000090003	4
MSV000090004	1
MSV000090005	1
MSV000090006	3
MSV000090011	4
MSV000090012	3
