Dataset	Frequency
MSV000082602	79
MSV000082608	278
MSV000082612	253
MSV000082614	6
MSV000082616	172
MSV000082618	62
MSV000082629	17
MSV000082630	300
MSV000082633	1
MSV000082647	84
MSV000082649	87
MSV000082650	112
MSV000082667	85
MSV000082674	12
MSV000082685	1
MSV000082802	16
MSV000082813	146
MSV000082820	3
MSV000082891	13
MSV000082905	1
MSV000082924	4
MSV000082953	95
MSV000082960	41
MSV000082963	41
MSV000082969	36
MSV000082972	146
MSV000082973	275
MSV000082999	4
MSV000083004	25
MSV000083010	426
MSV000083014	39
MSV000083024	85
MSV000083032	31
MSV000083040	31
MSV000083049	15
MSV000083065	229
MSV000083073	231
MSV000083077	70
MSV000083083	934
MSV000083098	4
MSV000083110	9
MSV000083183	13
MSV000083272	4
MSV000083274	2
MSV000083300	76
MSV000083302	60
MSV000083306	1
MSV000083320	248
MSV000083365	4
MSV000083372	25
MSV000083383	18
MSV000083388	113
MSV000083395	4
MSV000083396	6
MSV000083437	1
MSV000083446	31
MSV000083462	1
MSV000083463	2
MSV000083475	93
MSV000083481	34
MSV000083482	30
MSV000083483	11
MSV000083521	5
MSV000083522	6
MSV000083523	1
MSV000083526	1
MSV000083538	1
MSV000083541	5
MSV000083559	30
MSV000083593	3
MSV000083631	1
MSV000083647	1017
MSV000083652	2
MSV000083664	60
MSV000083665	49
MSV000083666	32
MSV000083689	48
MSV000083729	85
MSV000083756	43
MSV000083757	6
MSV000083758	75
MSV000083759	3
MSV000083760	43
MSV000083766	25
MSV000083772	79
MSV000083773	25
MSV000083789	31
MSV000083798	5
MSV000083825	49
MSV000083835	46
MSV000083875	4
MSV000083888	10
MSV000083889	134
MSV000084008	182
MSV000084010	122
MSV000084016	116
MSV000084020	48
MSV000084060	13
MSV000084062	116
MSV000084092	9
MSV000084095	11
MSV000084099	30
MSV000084101	56
MSV000084107	118
MSV000084112	116
MSV000084116	22
MSV000084117	5
MSV000084119	23
MSV000084132	4
MSV000084143	6
MSV000084152	3
MSV000084158	11
MSV000084165	2
MSV000084187	6
MSV000084218	67
MSV000084219	19
MSV000084314	260
MSV000084325	60
MSV000084475	157
MSV000084554	5
MSV000084556	62
MSV000084576	104
MSV000084591	7
MSV000084595	14
MSV000084610	15
MSV000084630	7
MSV000084652	1
MSV000084663	14
MSV000084681	43
MSV000084734	140
MSV000084738	5
MSV000084741	101
MSV000084744	2
MSV000084753	41
MSV000084755	3
MSV000084775	4
MSV000084783	7
MSV000084873	11
MSV000084884	1
MSV000084890	3
MSV000084900	534
MSV000084904	145
MSV000084905	1
MSV000084907	1
MSV000084908	1
MSV000084909	1
MSV000085025	8
MSV000085071	58
MSV000085119	3
MSV000085129	23
MSV000085141	1
MSV000085142	113
MSV000085153	1
MSV000085158	1
MSV000085226	13
MSV000085256	57
MSV000085352	2
MSV000085389	347
MSV000085446	62
MSV000085467	11
MSV000085480	189
MSV000085537	1
MSV000085555	4
MSV000085561	72
MSV000085607	39
MSV000085619	3
MSV000085654	12
MSV000085724	39
MSV000085744	3
MSV000085769	1
MSV000085777	26
MSV000085779	40
MSV000085786	15
MSV000085840	16
MSV000085843	40
MSV000085844	35
MSV000085847	5
MSV000085852	227
MSV000085864	1
MSV000085870	58
MSV000085879	59
MSV000085882	5
MSV000085891	26
MSV000085925	4
MSV000085944	303
MSV000085991	126
MSV000086012	1
MSV000086013	1
MSV000086015	1
MSV000086065	1
MSV000086107	6
MSV000086131	15
MSV000086158	19
MSV000086178	11
MSV000086207	6
MSV000086236	12
MSV000086246	25
MSV000086270	885
MSV000086293	2
MSV000086314	44
MSV000086348	36
MSV000086349	8
MSV000086360	7
MSV000086381	1
MSV000086415	187
MSV000086428	17
MSV000086455	1
MSV000086482	15
MSV000086483	9
MSV000086550	70
MSV000086639	94
MSV000086673	20
MSV000086676	35
MSV000086760	1
MSV000086830	31
MSV000086879	37
MSV000086882	47
MSV000086883	8
MSV000086896	6
MSV000086926	196
MSV000086956	7
MSV000086989	54
MSV000086993	2
MSV000087005	25
MSV000087006	276
MSV000087021	86
MSV000087087	257
MSV000087093	6
MSV000087130	211
MSV000087135	4
MSV000087141	8
MSV000087322	12
MSV000087364	56
MSV000087449	3
MSV000087572	4
MSV000087588	12
MSV000087612	28
MSV000087628	2
MSV000087629	2
MSV000087630	2
MSV000087646	60
MSV000087650	1
MSV000087685	33
MSV000087690	4
MSV000087692	15
MSV000087702	15
MSV000087711	4
MSV000087747	14
MSV000087800	12
MSV000087809	13
MSV000087854	34
MSV000087885	1
MSV000087904	33
MSV000087905	71
MSV000087923	2
MSV000087935	10
MSV000087948	1
MSV000087951	12
MSV000087995	11
MSV000088008	14
MSV000088021	194
MSV000088023	4
MSV000088040	275
MSV000088062	12
MSV000088087	50
MSV000088137	200
MSV000088164	1
MSV000088187	12
MSV000088242	10
MSV000088255	2
MSV000088335	12
MSV000088336	1
MSV000088337	19
MSV000088420	66
MSV000088546	306
MSV000088564	10
MSV000088570	63
MSV000088594	62
MSV000088640	106
MSV000088645	764
MSV000088646	642
MSV000088697	24
MSV000088790	3
MSV000088821	223
MSV000088823	228
MSV000088828	1
MSV000088829	3
MSV000088830	3
MSV000088842	220
MSV000088843	122
MSV000088872	3
MSV000088967	6
MSV000089210	1
MSV000089249	24
MSV000089313	1
MSV000089316	1
MSV000089459	1
MSV000089483	76
MSV000089518	1
MSV000089524	1
MSV000089558	131
MSV000089638	29
MSV000089653	24
MSV000089725	58
MSV000089731	1
MSV000089740	2
MSV000089808	59
MSV000089834	9
MSV000089837	1
MSV000089900	58
MSV000089937	2
MSV000090000	2
MSV000090003	2
MSV000090005	1
MSV000090012	3
