USI	Cosine	Matching Peaks	Status
mzspec:MSV000084314:MSV000080030:scan:2609608	0.81	7	NoID
mzspec:MSV000080167:P1G08:scan:1982	0.79	6	NoID
mzspec:MSV000080167:P1G09:scan:1967	0.79	6	NoID
mzspec:MSV000080167:P1F10:scan:1998	0.79	6	NoID
mzspec:MSV000080167:P3B06:scan:2032	0.79	6	NoID
mzspec:MSV000080167:P1C08:scan:1949	0.79	6	NoID
mzspec:MSV000080167:P1F08:scan:1993	0.79	6	NoID
mzspec:MSV000080167:P4E04:scan:2086	0.78	6	NoID
mzspec:MSV000084314:MSV000082674:scan:552637	0.78	6	NoID
mzspec:MSV000080167:P1G07:scan:2014	0.78	6	NoID
mzspec:MSV000080167:P1H07:scan:1995	0.78	5	NoID
mzspec:MSV000079341:C18p_E4_5ul_RE4_01_8782:scan:1112	0.78	5	NoID
mzspec:MSV000080030:P4_BH6v53_Pinky_BH6_01_24079:scan:1912	0.77	6	NoID
mzspec:MSV000082674:P3_3A4v4_Psoriasis_Rerun_BA4_01_24345:scan:1822	0.77	6	NoID
mzspec:MSV000080031:P3_3A4v4_Psoriasis_Rerun_BA4_01_24345:scan:1822	0.77	6	NoID
mzspec:MSV000080031:P3_3A3v4_Psoriasis_BA3_01_24325:scan:1818	0.77	6	NoID
mzspec:MSV000082674:P3_3A3v4_Psoriasis_BA3_01_24325:scan:1818	0.77	6	NoID
mzspec:MSV000080167:P4E08:scan:2049	0.77	5	NoID
mzspec:MSV000082674:P3_3A5v4_Psoriasis_BA5_01_24329:scan:1815	0.76	6	NoID
mzspec:MSV000084314:MSV000081582:scan:3222792	0.76	6	NoID
mzspec:MSV000084314:MSV000078556:scan:1260421	0.76	6	NoID
mzspec:MSV000080031:P3_3A5v4_Psoriasis_BA5_01_24329:scan:1807	0.76	6	NoID
mzspec:MSV000080167:P1C09:scan:1994	0.76	5	NoID
mzspec:MSV000080167:P3F07:scan:2041	0.76	5	NoID
mzspec:MSV000080167:P4B04:scan:2033	0.76	5	NoID
mzspec:MSV000080167:P3H01:scan:2049	0.75	6	NoID
mzspec:MSV000080167:P2H06:scan:2041	0.75	6	NoID
mzspec:MSV000080167:P1F09:scan:2024	0.75	6	NoID
mzspec:MSV000080167:P6A07:scan:2059	0.75	6	NoID
mzspec:MSV000080167:P6D11:scan:2007	0.75	5	NoID
mzspec:MSV000080167:P4D04:scan:2065	0.75	5	NoID
mzspec:MSV000080167:P4C04:scan:2041	0.75	5	NoID
mzspec:MSV000080167:P2H04:scan:2011	0.75	5	NoID
mzspec:MSV000080167:P1D08:scan:1994	0.75	5	NoID
mzspec:MSV000080167:P2B07:scan:2020	0.75	5	NoID
mzspec:MSV000080167:P8C09:scan:2065	0.75	5	NoID
mzspec:MSV000080167:P8G08:scan:2033	0.75	5	NoID
mzspec:MSV000080167:P1E08:scan:1970	0.75	5	NoID
mzspec:MSV000080167:P4G06:scan:2024	0.75	5	NoID
mzspec:MSV000080167:P8D09:scan:2034	0.75	5	NoID
mzspec:MSV000080167:P3H07:scan:2067	0.75	5	NoID
mzspec:MSV000080167:P1A08:scan:2009	0.75	5	NoID
mzspec:MSV000080167:P8A11:scan:2015	0.75	5	NoID
mzspec:MSV000080167:P8C11:scan:2016	0.75	5	NoID
mzspec:MSV000080030:P2_1C5.V4RingRing_BC5_01_23488:scan:1863	0.74	7	NoID
