file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:16NAVY10_v2_sup_4_GC10_01_39608	-0.0	mzspec:MSV000084900:16NAVY10_v2_sup_4_GC10_01_39608:scan:842	1	0.96	4	MSV000084900	NoID	MSV000084900	16NAVY10_v2_sup_4_GC10_01_39608.mzXML	plant
mzspec:MSV000084900:G74024_5x_BH5_01_18403	-0.0	mzspec:MSV000084900:G74024_5x_BH5_01_18403:scan:803	1	0.95	4	MSV000084900	NoID	MSV000084900	G74024_5x_BH5_01_18403.mzXML	gouda cheese
mzspec:MSV000084900:G78931_BG10_01_18750	-0.0	mzspec:MSV000084900:G78931_BG10_01_18750:scan:801	1	0.95	4	MSV000084900	NoID	MSV000084900	G78931_BG10_01_18750.mzXML	meat
mzspec:MSV000084900:G75256_rerun_BC10_01_19078	-0.0	mzspec:MSV000084900:G75256_rerun_BC10_01_19078:scan:805	1	0.95	4	MSV000084900	NoID	MSV000084900	G75256_rerun_BC10_01_19078.mzXML	salmon
mzspec:MSV000084900:G79463_5x_RG8_01_18191	0.0	mzspec:MSV000084900:G79463_5x_RG8_01_18191:scan:800	1	0.95	4	MSV000084900	NoID	MSV000084900	G79463_5x_RG8_01_18191.mzXML	spleen, beef
mzspec:MSV000084900:G87337_RC10_01_26106	0.0	mzspec:MSV000084900:G87337_RC10_01_26106:scan:760	1	0.95	4	MSV000084900	NoID	MSV000084900	G87337_RC10_01_26106.mzXML	parmesan cheese
mzspec:MSV000084900:G86859_1x_3ul_RB5_01_23507	0.0	mzspec:MSV000084900:G86859_1x_3ul_RB5_01_23507:scan:806	1	0.95	4	MSV000084900	NoID	MSV000084900	G86859_1x_3ul_RB5_01_23507.mzXML	complex
mzspec:MSV000084900:16NAVY10_v2_sup_3_GB10_01_39609	-0.0	mzspec:MSV000084900:16NAVY10_v2_sup_3_GB10_01_39609:scan:836	1	0.95	4	MSV000084900	NoID	MSV000084900	16NAVY10_v2_sup_3_GB10_01_39609.mzXML	complex
mzspec:MSV000084900:G79344_5x_rerun_BE6_01_19316	-0.0	mzspec:MSV000084900:G79344_5x_rerun_BE6_01_19316:scan:794	1	0.95	4	MSV000084900	NoID	MSV000084900	G79344_5x_rerun_BE6_01_19316.mzXML	complex
mzspec:MSV000084900:G72727_5x_BH9_01_18407	-0.0	mzspec:MSV000084900:G72727_5x_BH9_01_18407:scan:814	1	0.95	4	MSV000084900	NoID	MSV000084900	G72727_5x_BH9_01_18407.mzXML	blue cheese
mzspec:MSV000084900:RB11_tk2_RB11_01_49125	-0.0	mzspec:MSV000084900:RB11_tk2_RB11_01_49125:scan:761	1	0.93	4	MSV000084900	NoID	MSV000084900	RB11_tk2_RB11_01_49125.mzXML	pork
