file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72818_10x_BC2_01_17900	-0.0	mzspec:MSV000084900:G72818_10x_BC2_01_17900:scan:110	1	0.89	4	MSV000084900	NoID	MSV000084900	G72818_10x_BC2_01_17900.mzXML	grain/grass
mzspec:MSV000084900:75264_1x_BE6_01_20754	-0.0	mzspec:MSV000084900:75264_1x_BE6_01_20754:scan:111	1	0.88	4	MSV000084900	NoID	MSV000084900	75264_1x_BE6_01_20754.mzXML	grain_fermented
mzspec:MSV000084900:G86894_1x_BA11_01_23126	-0.0	mzspec:MSV000084900:G86894_1x_BA11_01_23126:scan:107	1	0.88	4	MSV000084900	NoID	MSV000084900	G86894_1x_BA11_01_23126.mzXML	plant
mzspec:MSV000084900:G75138_RE9_01_18374	-0.0	mzspec:MSV000084900:G75138_RE9_01_18374:scan:108	1	0.86	4	MSV000084900	NoID	MSV000084900	G75138_RE9_01_18374.mzXML	chia
mzspec:MSV000084900:G78831_5x_BG8_01_20043	-0.0	mzspec:MSV000084900:G78831_5x_BG8_01_20043:scan:104	1	0.84	4	MSV000084900	NoID	MSV000084900	G78831_5x_BG8_01_20043.mzXML	brown rice
mzspec:MSV000084900:G95807_1x_BH6_01_32304	-0.0	mzspec:MSV000084900:G95807_1x_BH6_01_32304:scan:96	1	0.83	4	MSV000084900	NoID	MSV000084900	G95807_1x_BH6_01_32304.mzXML	cherry tomato
mzspec:MSV000084900:G95810_1x_RE10_01_32140	-0.0	mzspec:MSV000084900:G95810_1x_RE10_01_32140:scan:97	1	0.8	4	MSV000084900	NoID	MSV000084900	G95810_1x_RE10_01_32140.mzXML	cherry tomato
mzspec:MSV000084900:G95825_1x_RG7_01_32165	-0.0	mzspec:MSV000084900:G95825_1x_RG7_01_32165:scan:96	1	0.76	4	MSV000084900	NoID	MSV000084900	G95825_1x_RG7_01_32165.mzXML	cherry tomato
mzspec:MSV000084900:G96068_1x_RD7_01_32123	-0.0	mzspec:MSV000084900:G96068_1x_RD7_01_32123:scan:97	1	0.74	4	MSV000084900	NoID	MSV000084900	G96068_1x_RD7_01_32123.mzXML	cherry tomato
mzspec:MSV000084900:75086_1x_BH3_01_17497	-0.0	mzspec:MSV000084900:75086_1x_BH3_01_17497:scan:104	1	0.73	4	MSV000084900	NoID	MSV000084900	75086_1x_BH3_01_17497.mzXML	white mushroom
mzspec:MSV000084900:G95806_1x_RC8_01_32113	-0.0	mzspec:MSV000084900:G95806_1x_RC8_01_32113:scan:94	1	0.73	4	MSV000084900	NoID	MSV000084900	G95806_1x_RC8_01_32113.mzXML	tomato
mzspec:MSV000084900:G95853_1x_RA12_01_32085	-0.0	mzspec:MSV000084900:G95853_1x_RA12_01_32085:scan:98	1	0.72	4	MSV000084900	NoID	MSV000084900	G95853_1x_RA12_01_32085.mzXML	cherry tomato
mzspec:MSV000084900:G95797_1x_RD11_01_32127	-0.0	mzspec:MSV000084900:G95797_1x_RD11_01_32127:scan:96	1	0.72	4	MSV000084900	NoID	MSV000084900	G95797_1x_RD11_01_32127.mzXML	cherry tomato
