file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G83316_5x_RF10_01_21492	0.0	mzspec:MSV000084900:G83316_5x_RF10_01_21492:scan:1284	1	0.94	4	MSV000084900	NoID	MSV000084900	G83316_5x_RF10_01_21492.mzXML	complex
mzspec:MSV000084900:78814_1x_BB5_01_17424	0.0	mzspec:MSV000084900:78814_1x_BB5_01_17424:scan:1279	1	0.93	5	MSV000084900	NoID	MSV000084900	78814_1x_BB5_01_17424.mzXML	nasturtium leaf
mzspec:MSV000084900:G75126_1x_RB3_01_20253	0.0	mzspec:MSV000084900:G75126_1x_RB3_01_20253:scan:1251	1	0.93	5	MSV000084900	NoID	MSV000084900	G75126_1x_RB3_01_20253.mzXML	yellow chard
mzspec:MSV000084900:78841_1x_BD6_01_17433	0.0	mzspec:MSV000084900:78841_1x_BD6_01_17433:scan:1282	1	0.93	5	MSV000084900	NoID	MSV000084900	78841_1x_BD6_01_17433.mzXML	complex
mzspec:MSV000084900:G78839_BF12_01_19030	-0.0	mzspec:MSV000084900:G78839_BF12_01_19030:scan:1283	1	0.93	4	MSV000084900	NoID	MSV000084900	G78839_BF12_01_19030.mzXML	red lentil
mzspec:MSV000084900:72445_1x_BC8_01_17426	0.0	mzspec:MSV000084900:72445_1x_BC8_01_17426:scan:1277	1	0.93	4	MSV000084900	NoID	MSV000084900	72445_1x_BC8_01_17426.mzXML	tomato
mzspec:MSV000084900:78810_1x_BF12_01_17484	0.0	mzspec:MSV000084900:78810_1x_BF12_01_17484:scan:1271	1	0.93	4	MSV000084900	NoID	MSV000084900	78810_1x_BF12_01_17484.mzXML	cilantro
mzspec:MSV000084900:72444_1x_BD8_01_17435	0.0	mzspec:MSV000084900:72444_1x_BD8_01_17435:scan:1274	1	0.93	4	MSV000084900	NoID	MSV000084900	72444_1x_BD8_01_17435.mzXML	cucumber
mzspec:MSV000084900:78806_1x_BG11_01_17510	0.0	mzspec:MSV000084900:78806_1x_BG11_01_17510:scan:1274	1	0.92	4	MSV000084900	NoID	MSV000084900	78806_1x_BG11_01_17510.mzXML	white onion
mzspec:MSV000084900:78817_1x_BH11_01_17515	0.0	mzspec:MSV000084900:78817_1x_BH11_01_17515:scan:1272	1	0.92	4	MSV000084900	NoID	MSV000084900	78817_1x_BH11_01_17515.mzXML	heirloom lettuce
mzspec:MSV000084900:G72720_BG12_01_18752	0.0	mzspec:MSV000084900:G72720_BG12_01_18752:scan:1277	1	0.91	4	MSV000084900	NoID	MSV000084900	G72720_BG12_01_18752.mzXML	complex
