file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000084595:5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg	0.0	mzspec:MSV000084595:5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg:scan:159	1	0.82	4	MSV000084595	NoID	MSV000084595/ccms_peak/Negative_RAW/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML	MSV000084595/5_1_clavu_M_SAMPLE_OE_5-Media_7_A5_Neg.mzML	MSV000084595	Streptomyces		1883	automatic	No	No	No
