Dataset	Frequency
MSV000078667	3
MSV000078670	3
MSV000078891	1
MSV000079502	4
MSV000079503	4
MSV000079516	6
MSV000079517	2
MSV000079518	4
MSV000079519	4
MSV000079520	6
MSV000079521	2
MSV000079568	18
MSV000079598	100
MSV000079651	7
MSV000079697	943
MSV000079706	100
MSV000079707	60
MSV000079709	109
MSV000079710	121
MSV000079712	108
MSV000079714	110
MSV000079717	96
MSV000079718	70
MSV000079719	36
MSV000079720	155
MSV000079772	23
MSV000079773	24
MSV000079808	62
MSV000079813	120
MSV000079819	18
MSV000079820	3
MSV000079888	66
MSV000079900	5
MSV000080015	24
MSV000080016	175
MSV000080031	5
MSV000080142	177
MSV000080167	481
MSV000080176	3
MSV000080177	1
MSV000080178	1
MSV000080179	185
MSV000080181	1
MSV000080183	1
MSV000080186	65
MSV000080187	120
MSV000080188	3
MSV000080299	4
MSV000080335	19
MSV000080443	2
MSV000080444	1
MSV000080469	23
MSV000080501	1
MSV000080507	40
MSV000080558	61
MSV000080559	12
MSV000080562	15
MSV000080574	1
MSV000080628	2
MSV000080673	79
MSV000080918	61
MSV000080976	23
MSV000081064	2
MSV000081065	19
MSV000081067	1
MSV000081152	10
MSV000081171	15
MSV000081318	4
MSV000081344	3
MSV000081351	11
MSV000081357	1
MSV000081379	1
MSV000081456	1
MSV000081463	14
MSV000081482	1
MSV000081486	84
MSV000081582	4
MSV000081665	1
MSV000081670	1
MSV000081676	1
MSV000081731	32
MSV000081749	1
MSV000081780	1
MSV000081908	2
MSV000081981	76
MSV000081999	4
MSV000082000	4
MSV000082049	2
MSV000082073	1
MSV000082074	6
MSV000082081	1
MSV000082082	200
MSV000082083	7
MSV000082085	47
MSV000082086	20
MSV000082178	8
MSV000082220	3
MSV000082221	9
MSV000082262	1
MSV000082268	10
MSV000082312	3
MSV000082322	2
MSV000082323	2
MSV000082331	5
MSV000082354	2
MSV000082374	52
MSV000082387	1
MSV000082432	143
MSV000082433	1
MSV000082480	1
MSV000082490	2
MSV000082493	15
MSV000082608	1
MSV000082629	3
MSV000082667	5
MSV000082674	7
MSV000082678	7
MSV000082778	6
MSV000082813	1
MSV000082821	1
MSV000082869	610
MSV000082953	96
MSV000082969	10
MSV000082972	1
MSV000083010	6
MSV000083014	1
MSV000083024	223
MSV000083049	2
MSV000083065	44
MSV000083073	1
MSV000083098	7
MSV000083134	12
MSV000083183	5
MSV000083264	5
MSV000083300	12
MSV000083302	2
MSV000083306	230
MSV000083320	396
MSV000083357	1
MSV000083383	62
MSV000083395	1
MSV000083462	4
MSV000083475	90
MSV000083521	4
MSV000083522	5
MSV000083541	13
MSV000083559	163
MSV000083584	1
MSV000083632	5
MSV000083660	1
MSV000083664	8
MSV000083689	14
MSV000083729	52
MSV000083756	57
MSV000083757	28
MSV000083758	11
MSV000083759	2
MSV000083760	1
MSV000083835	3
MSV000083888	2
MSV000083889	33
MSV000083995	4
MSV000084008	3
MSV000084010	2
MSV000084030	1
MSV000084045	3
MSV000084095	65
MSV000084099	11
MSV000084116	20
MSV000084117	1
MSV000084118	1
MSV000084119	17
MSV000084158	4
MSV000084218	110
MSV000084219	114
MSV000084314	52
MSV000084554	11
MSV000084595	1
MSV000084610	1
MSV000084681	1
MSV000084741	1
MSV000084744	2
MSV000084753	94
MSV000084783	214
MSV000084873	9
MSV000084900	7
MSV000084905	4
MSV000084909	3
MSV000084945	10
MSV000085000	1
MSV000085024	4
MSV000085025	3
MSV000085071	1
MSV000085119	2
MSV000085129	27
MSV000085352	6
MSV000085480	126
MSV000085555	1
MSV000085584	5
MSV000085607	4
MSV000085724	4
MSV000085769	10
MSV000085777	1
MSV000085843	1
MSV000085852	4
MSV000085870	1
MSV000085882	6
MSV000085944	188
MSV000086012	5
MSV000086013	5
MSV000086014	4
MSV000086015	1
MSV000086158	1
MSV000086178	193
MSV000086209	5
MSV000086293	1
MSV000086314	1
MSV000086348	2
MSV000086482	3
MSV000086550	1
MSV000086644	2
MSV000086882	2
MSV000086884	1
MSV000086917	1
MSV000087005	17
MSV000087130	1
MSV000087612	1
MSV000087685	1
MSV000087793	3
MSV000087854	4
MSV000088087	4
MSV000088137	1
MSV000088337	3
MSV000088693	18
MSV000088745	35
MSV000088821	1
MSV000088823	1
MSV000088842	144
MSV000088967	16
MSV000089210	1
MSV000089459	38
MSV000089518	2
MSV000089715	7
