USI	Cosine	Matching Peaks	Status
mzspec:MSV000083789:pos_Cd10MYY_7:scan:4803	0.86	7	NoID
mzspec:MSV000083789:pos_Cd10MYY_27:scan:4787	0.8	6	NoID
mzspec:MSV000083789:pos_Cd10MYY_32:scan:4793	0.8	6	NoID
mzspec:MSV000083789:pos_Cd10MYY_QC06:scan:4784	0.78	6	NoID
mzspec:MSV000083789:pos_Cd10MYY_1:scan:4757	0.78	6	NoID
mzspec:MSV000083789:pos_Cd10MYY_35:scan:4724	0.78	5	NoID
mzspec:MSV000083789:pos_Cd10MYY_38:scan:4597	0.77	8	NoID
mzspec:MSV000083789:pos_Cd10MYY_30:scan:4853	0.76	6	NoID
mzspec:MSV000083789:pos_Cd10MYY_23:scan:4804	0.76	5	NoID
mzspec:MSV000083789:pos_Cd10MYY_11:scan:4563	0.75	5	NoID
mzspec:MSV000084783:3:scan:5266	0.74	6	NoID
mzspec:MSV000083789:pos_Cd10MYY_39:scan:4818	0.74	5	NoID
mzspec:MSV000083789:pos_Cd10MYY_10:scan:5056	0.72	8	NoID
mzspec:MSV000083789:pos_Cd10MYY_QC01:scan:4798	0.72	5	NoID
mzspec:MSV000084783:15:scan:5262	0.72	5	NoID
