file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G96381_5x_RD9_01_32648	-0.0	mzspec:MSV000084900:G96381_5x_RD9_01_32648:scan:1912	1	0.85	6	MSV000084900	NoID	MSV000084900	G96381_5x_RD9_01_32648.mzXML	beef
mzspec:MSV000084900:75156_1x_BA3_01_17423	-0.0	mzspec:MSV000084900:75156_1x_BA3_01_17423:scan:1820	1	0.83	7	MSV000084900	NoID	MSV000084900	75156_1x_BA3_01_17423.mzXML	pine nut
mzspec:MSV000084900:G79589_5x_rerun_RE8_01_18129	-0.0	mzspec:MSV000084900:G79589_5x_rerun_RE8_01_18129:scan:1907	1	0.82	6	MSV000084900	NoID	MSV000084900	G79589_5x_rerun_RE8_01_18129.mzXML	herring, mixed meat
mzspec:MSV000084900:G96362_5x_RD5_01_32644	-0.0	mzspec:MSV000084900:G96362_5x_RD5_01_32644:scan:1914	1	0.82	6	MSV000084900	NoID	MSV000084900	G96362_5x_RD5_01_32644.mzXML	beef
mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376	-0.0	mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376:scan:1925	1	0.81	6	MSV000084900	NoID	MSV000084900	G75792_5x_rerun_BA2_01_19376.mzXML	trout, center meat
mzspec:MSV000084900:G78951_rerun_5ul_RE4_01_17700	-0.0	mzspec:MSV000084900:G78951_rerun_5ul_RE4_01_17700:scan:1808	1	0.76	6	MSV000084900	NoID	MSV000084900	G78951_rerun_5ul_RE4_01_17700.mzXML	almond
mzspec:MSV000084900:G87486_1x_rerun_BG5_01_26640	-0.0	mzspec:MSV000084900:G87486_1x_rerun_BG5_01_26640:scan:1594	1	0.76	6	MSV000084900	NoID	MSV000084900	G87486_1x_rerun_BG5_01_26640.mzXML	raclette cheese
mzspec:MSV000084900:G86716_1x_RH11_01_21868	-0.0	mzspec:MSV000084900:G86716_1x_RH11_01_21868:scan:1804	1	0.76	6	MSV000084900	NoID	MSV000084900	G86716_1x_RH11_01_21868.mzXML	complex
mzspec:MSV000084900:G78930_RF5_01_17607	-0.0	mzspec:MSV000084900:G78930_RF5_01_17607:scan:1811	1	0.76	4	MSV000084900	NoID	MSV000084900	G78930_RF5_01_17607.mzXML	cashew
mzspec:MSV000084900:G79558_1x_BE12_01_18016	-0.0	mzspec:MSV000084900:G79558_1x_BE12_01_18016:scan:1929	1	0.75	6	MSV000084900	NoID	MSV000084900	G79558_1x_BE12_01_18016.mzXML	trout, fins
mzspec:MSV000084900:G73726_5x_BF6_01_18331	-0.01	mzspec:MSV000084900:G73726_5x_BF6_01_18331:scan:1609	1	0.75	6	MSV000084900	NoID	MSV000084900	G73726_5x_BF6_01_18331.mzXML	washed cheese
mzspec:MSV000084900:G79615_5x_RD5_01_18100	-0.0	mzspec:MSV000084900:G79615_5x_RD5_01_18100:scan:1900	1	0.74	4	MSV000084900	NoID	MSV000084900	G79615_5x_RD5_01_18100.mzXML	butterfish, midsection
mzspec:MSV000084900:G96350_5x_RC6_01_32631	-0.0	mzspec:MSV000084900:G96350_5x_RC6_01_32631:scan:1610	1	0.72	5	MSV000084900	NoID	MSV000084900	G96350_5x_RC6_01_32631.mzXML	beef
mzspec:MSV000084900:G79679_5x_RB11_01_19483	-0.0	mzspec:MSV000084900:G79679_5x_RB11_01_19483:scan:1584	1	0.72	5	MSV000084900	NoID	MSV000084900	G79679_5x_RB11_01_19483.mzXML	salami
mzspec:MSV000084900:G73670_5x_BC11_01_18294	-0.0	mzspec:MSV000084900:G73670_5x_BC11_01_18294:scan:1615	1	0.72	5	MSV000084900	NoID	MSV000084900	G73670_5x_BC11_01_18294.mzXML	washed cheese
