file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:CW_60.S_G2.T8_BD5_01_13126	-0.0	mzspec:MSV000084900:CW_60.S_G2.T8_BD5_01_13126:scan:621	1	0.94	4	MSV000084900	NoID	MSV000084900	CW_60.S_G2.T8_BD5_01_13126.mzXML	apple_cider
mzspec:MSV000084900:CW_25.S_P2.T8_BB5_01_13102	-0.0	mzspec:MSV000084900:CW_25.S_P2.T8_BB5_01_13102:scan:615	1	0.94	4	MSV000084900	NoID	MSV000084900	CW_25.S_P2.T8_BB5_01_13102.mzXML	apple_cider
mzspec:MSV000084900:CW_69.S_G1.T11_BD11_01_13132	-0.0	mzspec:MSV000084900:CW_69.S_G1.T11_BD11_01_13132:scan:616	1	0.92	4	MSV000084900	NoID	MSV000084900	CW_69.S_G1.T11_BD11_01_13132.mzXML	apple_cider
mzspec:MSV000084900:CW_22.S_P2.T7_BB2_01_13099	-0.0	mzspec:MSV000084900:CW_22.S_P2.T7_BB2_01_13099:scan:615	1	0.92	4	MSV000084900	NoID	MSV000084900	CW_22.S_P2.T7_BB2_01_13099.mzXML	apple_cider
mzspec:MSV000084900:CW_38.S_G1.T1_BC3_01_13112	-0.0	mzspec:MSV000084900:CW_38.S_G1.T1_BC3_01_13112:scan:621	1	0.92	4	MSV000084900	NoID	MSV000084900	CW_38.S_G1.T1_BC3_01_13112.mzXML	apple_cider
mzspec:MSV000084900:CW_41.S_G1.T2_BC6_01_13115	-0.0	mzspec:MSV000084900:CW_41.S_G1.T2_BC6_01_13115:scan:614	1	0.92	4	MSV000084900	NoID	MSV000084900	CW_41.S_G1.T2_BC6_01_13115.mzXML	apple_cider
mzspec:MSV000084900:CW_68.S_G1.T10_BD10_01_13131	-0.0	mzspec:MSV000084900:CW_68.S_G1.T10_BD10_01_13131:scan:616	1	0.92	4	MSV000084900	NoID	MSV000084900	CW_68.S_G1.T10_BD10_01_13131.mzXML	apple_cider
mzspec:MSV000084900:CW_53.S_G1.T6_BC9_01_13118	-0.0	mzspec:MSV000084900:CW_53.S_G1.T6_BC9_01_13118:scan:614	1	0.91	4	MSV000084900	NoID	MSV000084900	CW_53.S_G1.T6_BC9_01_13118.mzXML	apple_cider
mzspec:MSV000084900:CW_70.S_G1.T12_BD12_01_13133	-0.0	mzspec:MSV000084900:CW_70.S_G1.T12_BD12_01_13133:scan:614	1	0.91	4	MSV000084900	NoID	MSV000084900	CW_70.S_G1.T12_BD12_01_13133.mzXML	apple_cider
mzspec:MSV000084900:CW_33.S_P1.T10_BB10_01_13107	-0.0	mzspec:MSV000084900:CW_33.S_P1.T10_BB10_01_13107:scan:614	1	0.91	4	MSV000084900	NoID	MSV000084900	CW_33.S_P1.T10_BB10_01_13107.mzXML	apple_cider
mzspec:MSV000084900:CW_63.S_G2.T9_BD8_01_13129	-0.0	mzspec:MSV000084900:CW_63.S_G2.T9_BD8_01_13129:scan:614	1	0.9	4	MSV000084900	NoID	MSV000084900	CW_63.S_G2.T9_BD8_01_13129.mzXML	apple_cider
mzspec:MSV000084900:G79628_1x_10ul_RD3_01_19860	-0.0	mzspec:MSV000084900:G79628_1x_10ul_RD3_01_19860:scan:708	1	0.9	4	MSV000084900	NoID	MSV000084900	G79628_1x_10ul_RD3_01_19860.mzXML	vitamin E
mzspec:MSV000084900:CW_5.S_P3.T1_BA5_01_13090	-0.0	mzspec:MSV000084900:CW_5.S_P3.T1_BA5_01_13090:scan:616	1	0.89	4	MSV000084900	NoID	MSV000084900	CW_5.S_P3.T1_BA5_01_13090.mzXML	apple_cider
mzspec:MSV000084900:CW_40.S_G3.T1_BC5_01_13114	-0.0	mzspec:MSV000084900:CW_40.S_G3.T1_BC5_01_13114:scan:614	1	0.89	4	MSV000084900	NoID	MSV000084900	CW_40.S_G3.T1_BC5_01_13114.mzXML	apple_cider
mzspec:MSV000084900:CW_59.S_G1.T8_BD4_01_13125	-0.0	mzspec:MSV000084900:CW_59.S_G1.T8_BD4_01_13125:scan:620	1	0.89	4	MSV000084900	NoID	MSV000084900	CW_59.S_G1.T8_BD4_01_13125.mzXML	apple_cider
mzspec:MSV000084900:CW_58.S_G3.T7_BD3_01_13124	-0.0	mzspec:MSV000084900:CW_58.S_G3.T7_BD3_01_13124:scan:621	1	0.89	4	MSV000084900	NoID	MSV000084900	CW_58.S_G3.T7_BD3_01_13124.mzXML	apple_cider
