USI	Cosine	Matching Peaks	Status
mzspec:MSV000082721:20150603_S00018513_P:scan:515	0.89	4	NoID
mzspec:MSV000082432:4C6_ V3_ UpL_ D1H24_ W5_BC6_01_11695:scan:3207	0.82	4	NoID
mzspec:MSV000082432:7D11_ V5_ RJaw_ D14H24_ W7_BD11_01_11740:scan:3150	0.78	4	NoID
mzspec:MSV000084314:MSV000081582:scan:3700195	0.77	4	NoID
mzspec:MSV000082432:5C5_ V3_ Nose_ D14H0_ W7_BC5_01_11603:scan:3220	0.77	4	NoID
mzspec:MSV000082432:7C2_ V3_ LC_ D14H24_ W7_BC2_01_11735:scan:3148	0.77	4	NoID
mzspec:MSV000082432:5D11_ V5_ RJaw_ D14H0_ W7_BD11_01_11582:scan:3141	0.75	4	NoID
mzspec:MSV000081582:22D10_BD10_01_15085:scan:3358	0.72	4	NoID
mzspec:MSV000082674:GC4_V18_S6-004_leg_healthy_GC4_01_14363:scan:1905	0.72	4	NoID
mzspec:MSV000082432:5C3_ V3_ RJaw_ D14H0_ W7_BC3_01_11618:scan:3130	0.72	4	NoID
mzspec:MSV000082432:5C2_ V3_ LC_ D14H0_ W7_BC2_01_11614:scan:3152	0.71	4	NoID
mzspec:MSV000082432:Colgate product_1-10 dilution_BB1_01_12092:scan:3004	0.71	4	NoID
