file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G74045_1x_RB5_01_18613	-0.0	mzspec:MSV000084900:G74045_1x_RB5_01_18613:scan:268	1	1.0	9	MSV000084900	NoID	MSV000084900	G74045_1x_RB5_01_18613.mzXML	complex
mzspec:MSV000084900:G72748_10x_BE4_01_17837	-0.0	mzspec:MSV000084900:G72748_10x_BE4_01_17837:scan:272	1	1.0	9	MSV000084900	NoID	MSV000084900	G72748_10x_BE4_01_17837.mzXML	fruit
mzspec:MSV000084900:G87520_1x_rerun_RD8_01_26490	-0.0	mzspec:MSV000084900:G87520_1x_rerun_RD8_01_26490:scan:244	1	0.99	8	MSV000084900	NoID	MSV000084900	G87520_1x_rerun_RD8_01_26490.mzXML	grain/grass
mzspec:MSV000084900:G73728_5x_BB10_01_18279	-0.0	mzspec:MSV000084900:G73728_5x_BB10_01_18279:scan:274	1	0.98	8	MSV000084900	NoID	MSV000084900	G73728_5x_BB10_01_18279.mzXML	blue cheese
mzspec:MSV000084900:G75763_1x_RB9_01_18617	-0.0	mzspec:MSV000084900:G75763_1x_RB9_01_18617:scan:266	1	0.98	8	MSV000084900	NoID	MSV000084900	G75763_1x_RB9_01_18617.mzXML	wheat beer
mzspec:MSV000084900:G79669_1x_BF8_01_19544	-0.0	mzspec:MSV000084900:G79669_1x_BF8_01_19544:scan:260	1	0.98	8	MSV000084900	NoID	MSV000084900	G79669_1x_BF8_01_19544.mzXML	soybean
mzspec:MSV000084900:78856_1x_BF6_01_20763	-0.0	mzspec:MSV000084900:78856_1x_BF6_01_20763:scan:259	1	0.97	8	MSV000084900	NoID	MSV000084900	78856_1x_BF6_01_20763.mzXML	fruit
mzspec:MSV000084900:G87515_1x_BB8_01_26387	-0.0	mzspec:MSV000084900:G87515_1x_BB8_01_26387:scan:249	1	0.97	8	MSV000084900	NoID	MSV000084900	G87515_1x_BB8_01_26387.mzXML	grain/grass
mzspec:MSV000084900:75749_1x_BG3_01_20768	-0.0	mzspec:MSV000084900:75749_1x_BG3_01_20768:scan:260	1	0.97	8	MSV000084900	NoID	MSV000084900	75749_1x_BG3_01_20768.mzXML	complex
mzspec:MSV000084900:73529_1x_BC8_01_20740	-0.0	mzspec:MSV000084900:73529_1x_BC8_01_20740:scan:254	1	0.97	8	MSV000084900	NoID	MSV000084900	73529_1x_BC8_01_20740.mzXML	yeast
mzspec:MSV000084900:G86859_1x_3ul_RB5_01_23507	0.0	mzspec:MSV000084900:G86859_1x_3ul_RB5_01_23507:scan:260	1	0.97	8	MSV000084900	NoID	MSV000084900	G86859_1x_3ul_RB5_01_23507.mzXML	complex
mzspec:MSV000084900:73496_1x_BH8_01_20782	-0.0	mzspec:MSV000084900:73496_1x_BH8_01_20782:scan:254	1	0.97	8	MSV000084900	NoID	MSV000084900	73496_1x_BH8_01_20782.mzXML	anchovy
mzspec:MSV000084900:G87503_1x_BB2_01_26380	-0.0	mzspec:MSV000084900:G87503_1x_BB2_01_26380:scan:242	1	0.96	8	MSV000084900	NoID	MSV000084900	G87503_1x_BB2_01_26380.mzXML	ale
mzspec:MSV000084900:G75121_2x_rerun_RG8_01_19444	-0.0	mzspec:MSV000084900:G75121_2x_rerun_RG8_01_19444:scan:264	1	0.96	7	MSV000084900	NoID	MSV000084900	G75121_2x_rerun_RG8_01_19444.mzXML	plant
mzspec:MSV000084900:G79213_2x_5ul_RH8_01_19450	-0.0	mzspec:MSV000084900:G79213_2x_5ul_RH8_01_19450:scan:259	1	0.96	7	MSV000084900	NoID	MSV000084900	G79213_2x_5ul_RH8_01_19450.mzXML	cashew
mzspec:MSV000084900:G73655_5x_BB9_01_18278	-0.0	mzspec:MSV000084900:G73655_5x_BB9_01_18278:scan:261	1	0.96	7	MSV000084900	NoID	MSV000084900	G73655_5x_BB9_01_18278.mzXML	cheddar cheese
mzspec:MSV000084900:G73977_2x_rerun_RG7_01_19441	-0.0	mzspec:MSV000084900:G73977_2x_rerun_RG7_01_19441:scan:263	1	0.95	9	MSV000084900	NoID	MSV000084900	G73977_2x_rerun_RG7_01_19441.mzXML	complex
mzspec:MSV000084900:G72506_1x_BG12_01_20237	0.0	mzspec:MSV000084900:G72506_1x_BG12_01_20237:scan:272	1	0.95	8	MSV000084900	NoID	MSV000084900	G72506_1x_BG12_01_20237.mzXML	plant
mzspec:MSV000084900:G87521_1x_rerun_RC8_01_26505	-0.0	mzspec:MSV000084900:G87521_1x_rerun_RC8_01_26505:scan:245	1	0.95	7	MSV000084900	NoID	MSV000084900	G87521_1x_rerun_RC8_01_26505.mzXML	grain/grass
mzspec:MSV000084900:G86885_1x_BG3_01_23214	-0.0	mzspec:MSV000084900:G86885_1x_BG3_01_23214:scan:277	1	0.95	7	MSV000084900	NoID	MSV000084900	G86885_1x_BG3_01_23214.mzXML	fruit
mzspec:MSV000084900:G87519_1x_RG8_01_26461	-0.0	mzspec:MSV000084900:G87519_1x_RG8_01_26461:scan:256	1	0.94	8	MSV000084900	NoID	MSV000084900	G87519_1x_RG8_01_26461.mzXML	grain/grass
mzspec:MSV000084900:75236_1x_BD4_01_20744	-0.0	mzspec:MSV000084900:75236_1x_BD4_01_20744:scan:262	1	0.94	7	MSV000084900	NoID	MSV000084900	75236_1x_BD4_01_20744.mzXML	anchovy extract
mzspec:MSV000084900:G87518_1x_RF8_01_26447	-0.0	mzspec:MSV000084900:G87518_1x_RF8_01_26447:scan:257	1	0.94	7	MSV000084900	NoID	MSV000084900	G87518_1x_RF8_01_26447.mzXML	grain/grass
mzspec:MSV000084900:G72526_10x_3ul_BC6_01_17907	-0.0	mzspec:MSV000084900:G72526_10x_3ul_BC6_01_17907:scan:281	1	0.94	7	MSV000084900	NoID	MSV000084900	G72526_10x_3ul_BC6_01_17907.mzXML	complex
mzspec:MSV000084900:G87334_RC7_01_26103	0.0	mzspec:MSV000084900:G87334_RC7_01_26103:scan:255	1	0.94	7	MSV000084900	NoID	MSV000084900	G87334_RC7_01_26103.mzXML	parmesan cheese
mzspec:MSV000084900:G83432_1x_RG6_01_26458	-0.0	mzspec:MSV000084900:G83432_1x_RG6_01_26458:scan:250	1	0.94	7	MSV000084900	NoID	MSV000084900	G83432_1x_RG6_01_26458.mzXML	complex
mzspec:MSV000084900:G73469_5x_BE9_01_18320	0.0	mzspec:MSV000084900:G73469_5x_BE9_01_18320:scan:264	1	0.94	7	MSV000084900	NoID	MSV000084900	G73469_5x_BE9_01_18320.mzXML	blue cheese
mzspec:MSV000084900:G83430_1x_rerun_RE6_01_26502	-0.0	mzspec:MSV000084900:G83430_1x_rerun_RE6_01_26502:scan:258	1	0.94	7	MSV000084900	NoID	MSV000084900	G83430_1x_rerun_RE6_01_26502.mzXML	grain/grass
mzspec:MSV000084900:G86848_1x_RA6_01_23479	-0.0	mzspec:MSV000084900:G86848_1x_RA6_01_23479:scan:269	1	0.93	7	MSV000084900	NoID	MSV000084900	G86848_1x_RA6_01_23479.mzXML	plant
mzspec:MSV000084900:G79696_5x_RE12_01_19531	-0.0	mzspec:MSV000084900:G79696_5x_RE12_01_19531:scan:260	1	0.93	7	MSV000084900	NoID	MSV000084900	G79696_5x_RE12_01_19531.mzXML	fruit
mzspec:MSV000084900:G72727_5x_BH9_01_18407	-0.0	mzspec:MSV000084900:G72727_5x_BH9_01_18407:scan:267	1	0.93	7	MSV000084900	NoID	MSV000084900	G72727_5x_BH9_01_18407.mzXML	blue cheese
mzspec:MSV000084900:72675_1x_BC3_01_17412	-0.0	mzspec:MSV000084900:72675_1x_BC3_01_17412:scan:260	1	0.93	7	MSV000084900	NoID	MSV000084900	72675_1x_BC3_01_17412.mzXML	grape
mzspec:MSV000084900:73510_1x_BE4_01_20752	-0.0	mzspec:MSV000084900:73510_1x_BE4_01_20752:scan:271	1	0.93	7	MSV000084900	NoID	MSV000084900	73510_1x_BE4_01_20752.mzXML	soybean
mzspec:MSV000084900:G73680_5x_BD3_01_18300	-0.0	mzspec:MSV000084900:G73680_5x_BD3_01_18300:scan:271	1	0.93	6	MSV000084900	NoID	MSV000084900	G73680_5x_BD3_01_18300.mzXML	blue cheese
mzspec:MSV000084900:G75766_1x_10ul_rerun_RF1_01_19930	-0.0	mzspec:MSV000084900:G75766_1x_10ul_rerun_RF1_01_19930:scan:268	1	0.92	8	MSV000084900	NoID	MSV000084900	G75766_1x_10ul_rerun_RF1_01_19930.mzXML	chocolate milk
mzspec:MSV000084900:G72833_1x_RA2_01_18500	-0.0	mzspec:MSV000084900:G72833_1x_RA2_01_18500:scan:257	1	0.92	7	MSV000084900	NoID	MSV000084900	G72833_1x_RA2_01_18500.mzXML	grain_fermented
mzspec:MSV000084900:G86866_1x_RB10_01_23501	-0.0	mzspec:MSV000084900:G86866_1x_RB10_01_23501:scan:267	1	0.92	7	MSV000084900	NoID	MSV000084900	G86866_1x_RB10_01_23501.mzXML	fruit
mzspec:MSV000084900:18NAVY27_v1_lun_7_BH4_01_39694	-0.0	mzspec:MSV000084900:18NAVY27_v1_lun_7_BH4_01_39694:scan:436	1	0.91	7	MSV000084900	NoID	MSV000084900	18NAVY27_v1_lun_7_BH4_01_39694.mzXML	complex
mzspec:MSV000084900:G72643_5x_BE4_01_18315	-0.0	mzspec:MSV000084900:G72643_5x_BE4_01_18315:scan:256	1	0.91	7	MSV000084900	NoID	MSV000084900	G72643_5x_BE4_01_18315.mzXML	stilton cheese
mzspec:MSV000084900:G74022_5x_BG11_01_18395	-0.0	mzspec:MSV000084900:G74022_5x_BG11_01_18395:scan:262	1	0.91	6	MSV000084900	NoID	MSV000084900	G74022_5x_BG11_01_18395.mzXML	brie cheese
mzspec:MSV000084900:G79688_1x_BF9_01_19545	-0.0	mzspec:MSV000084900:G79688_1x_BF9_01_19545:scan:256	1	0.91	6	MSV000084900	NoID	MSV000084900	G79688_1x_BF9_01_19545.mzXML	plant
mzspec:MSV000084900:73472_1x_BC4_01_20736	-0.0	mzspec:MSV000084900:73472_1x_BC4_01_20736:scan:254	1	0.9	6	MSV000084900	NoID	MSV000084900	73472_1x_BC4_01_20736.mzXML	rice
mzspec:MSV000084900:G87444_1x_BB7_01_26002	-0.0	mzspec:MSV000084900:G87444_1x_BB7_01_26002:scan:241	1	0.9	6	MSV000084900	NoID	MSV000084900	G87444_1x_BB7_01_26002.mzXML	complex
mzspec:MSV000084900:G73684_5x_BD7_01_18304	-0.0	mzspec:MSV000084900:G73684_5x_BD7_01_18304:scan:269	1	0.9	6	MSV000084900	NoID	MSV000084900	G73684_5x_BD7_01_18304.mzXML	natural cheese
mzspec:MSV000084900:G72831_1x_10ul_RC2_01_18607	-0.0	mzspec:MSV000084900:G72831_1x_10ul_RC2_01_18607:scan:270	1	0.89	7	MSV000084900	NoID	MSV000084900	G72831_1x_10ul_RC2_01_18607.mzXML	grain/grass
mzspec:MSV000084900:G72655_5x_BG5_01_18389	-0.0	mzspec:MSV000084900:G72655_5x_BG5_01_18389:scan:275	1	0.89	7	MSV000084900	NoID	MSV000084900	G72655_5x_BG5_01_18389.mzXML	blue cheese
