file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:75904_1x_BA11_01_17394	-0.0	mzspec:MSV000084900:75904_1x_BA11_01_17394:scan:122	1	0.92	5	MSV000084900	NoID	MSV000084900	75904_1x_BA11_01_17394.mzXML	spinach
mzspec:MSV000084900:G96380_5x_RA5_01_32582	-0.0	mzspec:MSV000084900:G96380_5x_RA5_01_32582:scan:105	1	0.92	5	MSV000084900	NoID	MSV000084900	G96380_5x_RA5_01_32582.mzXML	beef
mzspec:MSV000084900:G96368_5x_RC3_01_32363	-0.0	mzspec:MSV000084900:G96368_5x_RC3_01_32363:scan:107	1	0.92	5	MSV000084900	NoID	MSV000084900	G96368_5x_RC3_01_32363.mzXML	turkey
mzspec:MSV000084900:G96353_5x_RA8_01_32590	-0.0	mzspec:MSV000084900:G96353_5x_RA8_01_32590:scan:110	1	0.92	5	MSV000084900	NoID	MSV000084900	G96353_5x_RA8_01_32590.mzXML	beef
mzspec:MSV000084900:G96375_5x_RF9_01_32448	-0.0	mzspec:MSV000084900:G96375_5x_RF9_01_32448:scan:101	1	0.92	5	MSV000084900	NoID	MSV000084900	G96375_5x_RF9_01_32448.mzXML	turkey
mzspec:MSV000084900:G96365_5x_RF11_01_32456	-0.0	mzspec:MSV000084900:G96365_5x_RF11_01_32456:scan:107	1	0.92	5	MSV000084900	NoID	MSV000084900	G96365_5x_RF11_01_32456.mzXML	turkey
mzspec:MSV000084900:G96352_5x_RB11_01_32611	-0.0	mzspec:MSV000084900:G96352_5x_RB11_01_32611:scan:110	1	0.92	5	MSV000084900	NoID	MSV000084900	G96352_5x_RB11_01_32611.mzXML	beef
mzspec:MSV000084900:G83347_1x_BE9_01_21892	-0.0	mzspec:MSV000084900:G83347_1x_BE9_01_21892:scan:115	1	0.91	5	MSV000084900	NoID	MSV000084900	G83347_1x_BE9_01_21892.mzXML	complex
mzspec:MSV000084900:RB11_tk2_RB11_01_49125	-0.0	mzspec:MSV000084900:RB11_tk2_RB11_01_49125:scan:118	1	0.91	5	MSV000084900	NoID	MSV000084900	RB11_tk2_RB11_01_49125.mzXML	pork
mzspec:MSV000084900:G96360_5x_RE10_01_32432	-0.0	mzspec:MSV000084900:G96360_5x_RE10_01_32432:scan:108	1	0.91	5	MSV000084900	NoID	MSV000084900	G96360_5x_RE10_01_32432.mzXML	turkey
mzspec:MSV000084900:G96161_5x_RD10_01_32652	-0.0	mzspec:MSV000084900:G96161_5x_RD10_01_32652:scan:110	1	0.91	5	MSV000084900	NoID	MSV000084900	G96161_5x_RD10_01_32652.mzXML	beef
mzspec:MSV000084900:G96351_5x_RH6_01_32745	-0.0	mzspec:MSV000084900:G96351_5x_RH6_01_32745:scan:113	1	0.91	5	MSV000084900	NoID	MSV000084900	G96351_5x_RH6_01_32745.mzXML	beef
mzspec:MSV000084900:G79678_5x_RD11_01_19514	-0.0	mzspec:MSV000084900:G79678_5x_RD11_01_19514:scan:117	1	0.91	5	MSV000084900	NoID	MSV000084900	G79678_5x_RD11_01_19514.mzXML	salami
