Dataset	Frequency
MSV000078570	6
MSV000078656	1
MSV000078738	1
MSV000079104	29
MSV000079105	4
MSV000079134	38
MSV000079243	102
MSV000079274	469
MSV000079329	1
MSV000079398	84
MSV000079416	75
MSV000079421	1
MSV000079444	8
MSV000079446	17
MSV000079447	1
MSV000079615	13
MSV000079621	5
MSV000079628	74
MSV000079652	65
MSV000079677	339
MSV000079679	44
MSV000079680	134
MSV000079777	21
MSV000079778	2
MSV000079787	10
MSV000079788	58
MSV000079949	246
MSV000080050	17
MSV000080102	17
MSV000080116	1
MSV000080117	3
MSV000080179	1
MSV000080187	1
MSV000080239	10
MSV000080251	634
MSV000080286	2
MSV000080287	2
MSV000080288	2
MSV000080289	2
MSV000080290	2
MSV000080291	2
MSV000080292	2
MSV000080337	366
MSV000080377	6
MSV000080397	589
MSV000080450	41
MSV000080554	2
MSV000080597	20
MSV000080632	20
MSV000080655	201
MSV000080673	10
MSV000080895	29
MSV000080898	36
MSV000080899	36
MSV000080922	16
MSV000080976	628
MSV000081005	1
MSV000081063	18
MSV000081080	104
MSV000081098	2
MSV000081107	6
MSV000081152	175
MSV000081284	104
MSV000081326	178
MSV000081344	49
MSV000081347	65
MSV000081350	39
MSV000081357	73
MSV000081432	40
MSV000081463	2
MSV000081477	357
MSV000081486	2
MSV000081524	2
MSV000081548	17
MSV000081571	91
MSV000081657	86
MSV000081659	65
MSV000081664	1
MSV000081665	58
MSV000081666	37
MSV000081669	61
MSV000081670	73
MSV000081673	68
MSV000081675	61
MSV000081676	40
MSV000081681	66
MSV000081682	56
MSV000081683	77
MSV000081748	71
MSV000081749	39
MSV000081750	83
MSV000081751	25
MSV000081752	57
MSV000081753	81
MSV000081777	8
MSV000081778	1
MSV000081936	164
MSV000081950	37
MSV000081955	38
MSV000081981	10
MSV000082045	31
MSV000082068	36
MSV000082069	63
MSV000082071	49
MSV000082072	51
MSV000082073	73
MSV000082074	1548
MSV000082131	254
MSV000082178	118
MSV000082220	99
MSV000082221	289
MSV000082262	11
MSV000082268	832
MSV000082321	108
MSV000082374	6
MSV000082386	1
MSV000082387	90
MSV000082388	61
MSV000082391	113
MSV000082406	5
MSV000082423	93
MSV000082431	3
MSV000082453	2
MSV000082481	476
MSV000082490	1
MSV000082493	1
MSV000082619	1
MSV000082649	4
MSV000082667	572
MSV000082678	1
MSV000082741	3
MSV000082743	1
MSV000082802	87
MSV000082820	18
MSV000082821	14
MSV000082905	2
MSV000082944	2
MSV000082960	1
MSV000082962	2
MSV000082963	1
MSV000082969	377
MSV000082996	2
MSV000083004	213
MSV000083010	1547
MSV000083014	340
MSV000083024	11
MSV000083040	119
MSV000083049	64
MSV000083055	1
MSV000083065	2
MSV000083102	1
MSV000083263	1
MSV000083302	136
MSV000083351	2
MSV000083353	99
MSV000083357	4
MSV000083359	66
MSV000083378	49
MSV000083396	1
MSV000083432	20
MSV000083436	20
MSV000083437	45
MSV000083446	221
MSV000083462	295
MSV000083463	38
MSV000083475	5
MSV000083500	6
MSV000083593	189
MSV000083601	2
MSV000083652	14
MSV000083664	122
MSV000083666	77
MSV000083689	312
MSV000083734	1
MSV000083757	1
MSV000083758	357
MSV000083759	15
MSV000083760	173
MSV000083777	110
MSV000083789	13
MSV000083995	25
MSV000084008	1
MSV000084010	195
MSV000084053	3
MSV000084056	3
MSV000084060	23
MSV000084099	329
MSV000084101	303
MSV000084170	2
MSV000084218	4
MSV000084219	7
MSV000084314	27
MSV000084391	3
MSV000084475	199
MSV000084554	6
MSV000084576	2
MSV000084591	131
MSV000084600	4
MSV000084610	86
MSV000084641	38
MSV000084652	7
MSV000084663	18
MSV000084673	1
MSV000084680	6
MSV000084681	60
MSV000084734	679
MSV000084775	150
MSV000084890	32
MSV000084900	2217
MSV000084904	2
MSV000084907	14
MSV000084908	204
MSV000084909	11
MSV000084945	18
MSV000085071	168
MSV000085105	1
MSV000085119	182
MSV000085120	104
MSV000085153	11
MSV000085159	1
MSV000085226	78
MSV000085261	22
MSV000085360	3
MSV000085370	8
MSV000085373	8
MSV000085505	36
MSV000085519	1
MSV000085537	47
MSV000085582	3
MSV000085607	171
MSV000085724	170
MSV000085744	6
MSV000085769	14
MSV000085862	24
MSV000085870	28
MSV000086012	101
MSV000086013	29
MSV000086014	48
MSV000086015	12
MSV000086142	1
MSV000086158	102
MSV000086230	352
MSV000086246	42
MSV000086348	39
MSV000086349	11
MSV000086381	4
MSV000086394	2
MSV000086428	62
MSV000086455	74
MSV000086477	14
MSV000086482	61
MSV000086507	2
MSV000086522	12
MSV000086550	1002
MSV000086621	37
MSV000086644	54
MSV000086673	46
MSV000086721	112
MSV000087021	109
MSV000087052	1
MSV000087354	6
MSV000087358	1
MSV000087522	4
MSV000087581	1
MSV000087991	1
MSV000088335	20
MSV000088337	54
MSV000088420	3
MSV000088661	1
MSV000088967	31
MSV000089210	2
MSV000089306	16
MSV000089310	1
MSV000089316	10
MSV000089483	141
MSV000089491	37
MSV000089506	11
MSV000089522	5
MSV000089523	11
MSV000089653	19
