USI	Cosine	Matching Peaks	Status
mzspec:MSV000082716:20150607_S00015605_P:scan:971	1.0	6	NoID
mzspec:MSV000082716:20150607_S00015597_P:scan:828	1.0	6	NoID
mzspec:MSV000082716:20150607_TP_CS00000001.7_P:scan:436	1.0	6	NoID
mzspec:MSV000082714:20160831_S00025117_P:scan:1115	1.0	6	NoID
mzspec:MSV000082740:20150430_PP_CS00000004.6_P:scan:860	1.0	6	NoID
mzspec:MSV000082716:20150607_TP_CS00000001.10_P:scan:590	1.0	6	NoID
mzspec:MSV000082716:20150607_S00015589_P:scan:976	1.0	6	NoID
mzspec:MSV000082716:20150607_S00015604_P:scan:799	1.0	6	NoID
mzspec:MSV000082716:20150607_S00015583_P:scan:926	1.0	6	NoID
mzspec:MSV000082740:20150430_S00016247_P:scan:839	1.0	6	NoID
mzspec:MSV000082733:20150611_S00018547_P:scan:944	1.0	6	NoID
mzspec:MSV000082744:20160411_PP_CS00000004-6_P:scan:1094	1.0	6	NoID
mzspec:MSV000082691:20140613_HSL008_Positive_01:scan:915	1.0	6	NoID
mzspec:MSV000082729:20160307_S00021659_P:scan:1037	1.0	6	NoID
mzspec:MSV000082744:20160323_S00021470_P:scan:890	1.0	6	NoID
mzspec:MSV000082741:20160818_S00024444_P:scan:2293	1.0	6	NoID
mzspec:MSV000082734:20160219_SM_CS00000003.4_P:scan:583	0.99	6	NoID
mzspec:MSV000082709:20150924_TP_Plasma_CS00000001.1_P:scan:752	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015591_P:scan:774	0.99	6	NoID
mzspec:MSV000082722:20170125_S00027672_P:scan:956	0.99	6	NoID
mzspec:MSV000082741:20160818_S00024432_P:scan:893	0.99	6	NoID
mzspec:MSV000082733:20150611_S00018550_P:scan:1002	0.99	6	NoID
mzspec:MSV000082699:20161109_SM_CS00000003-4_P:scan:587	0.99	6	NoID
mzspec:MSV000082741:20161103_S00024317_P:scan:1000	0.99	6	NoID
mzspec:MSV000082706:20161027_TP_CS00000001-4_P:scan:1106	0.99	6	NoID
mzspec:MSV000082716:20150607_PP_CS00000004.3_P:scan:733	0.99	6	NoID
mzspec:MSV000082708:20161024_S00026023_P:scan:1133	0.99	6	NoID
mzspec:MSV000082733:20150611_SM_CS00000003.7_P:scan:684	0.99	6	NoID
mzspec:MSV000082716:20150607_TP_CS00000001.3_P:scan:934	0.99	6	NoID
mzspec:MSV000082740:20150505_S00016314_P:scan:813	0.99	6	NoID
mzspec:MSV000082722:20170125_S00027656_P:scan:899	0.99	6	NoID
mzspec:MSV000082706:20161027_S00026190_P:scan:1100	0.99	6	NoID
mzspec:MSV000082699:20161109_TP_CS00000001-3_P:scan:928	0.99	6	NoID
mzspec:MSV000082725:20161118_PP_CS00000004-4_P:scan:916	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015579_P:scan:925	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015574_P:scan:847	0.99	6	NoID
mzspec:MSV000082722:20170125_S00027673_P:scan:1067	0.99	6	NoID
mzspec:MSV000082722:20170125_SM_CS00000003-2_P:scan:1344	0.99	6	NoID
mzspec:MSV000082729:20160307_TP_CS00000001-1_P:scan:916	0.99	6	NoID
mzspec:MSV000082708:20161024_TP_CS00000001-11_P:scan:1101	0.99	6	NoID
mzspec:MSV000082699:20161109_SM_CS00000003-1_P:scan:694	0.99	6	NoID
mzspec:MSV000082729:20160307_S00021652_P:scan:1089	0.99	6	NoID
mzspec:MSV000082734:20160219_S00020820_P:scan:949	0.99	6	NoID
mzspec:MSV000082709:20150924_TP_Plasma_CS00000001.5_P:scan:796	0.99	6	NoID
mzspec:MSV000082695:20161024_S00026053_P:scan:1104	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015580_P:scan:867	0.99	6	NoID
mzspec:MSV000082741:20161103_S00024344_P:scan:1101	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015575_P:scan:845	0.99	6	NoID
mzspec:MSV000082699:20161109_S00026336_03_P:scan:930	0.99	6	NoID
mzspec:MSV000082729:20160307_S00021699_P:scan:2676	0.99	6	NoID
mzspec:MSV000082737:20160224_TP_CS00000001-1_P:scan:927	0.99	6	NoID
mzspec:MSV000082699:20161109_SM_CS00000003-3_P:scan:563	0.99	6	NoID
mzspec:MSV000082741:20160818_S00024403_P:scan:1957	0.99	6	NoID
mzspec:MSV000082716:20150607_TP_CS00000001.5_P:scan:628	0.99	6	NoID
mzspec:MSV000082733:20150611_SM_CS00000003.6_P:scan:646	0.99	6	NoID
mzspec:MSV000082741:20160818_SM_CS00000003-3_P:scan:850	0.99	6	NoID
mzspec:MSV000082699:20161109_SM_CS00000003-5_P:scan:573	0.99	6	NoID
mzspec:MSV000082708:20161024_TP_CS00000001-12_P:scan:1085	0.99	6	NoID
mzspec:MSV000082741:20161103_S00024320_P:scan:590	0.99	6	NoID
mzspec:MSV000082733:20150611_S00018581_P:scan:978	0.99	6	NoID
mzspec:MSV000082708:20161024_SM_CS00000003-6_P:scan:506	0.99	6	NoID
mzspec:MSV000082738:S00016522_Positive_01:scan:1043	0.99	6	NoID
mzspec:MSV000082741:20160818_S00024392_P:scan:1200	0.99	6	NoID
mzspec:MSV000082729:20160307_S00021642_P:scan:1004	0.99	6	NoID
mzspec:MSV000082740:20150430_S00016239_P:scan:882	0.99	6	NoID
mzspec:MSV000082691:20140613_HSL006_Positive_01:scan:954	0.99	6	NoID
mzspec:MSV000082691:20140613_336_Positive_01:scan:916	0.99	6	NoID
mzspec:MSV000082733:20150611_SM_CS00000003.1_P:scan:655	0.99	6	NoID
mzspec:MSV000082741:20160818_S00024412_P:scan:1298	0.99	6	NoID
mzspec:MSV000082744:20160328_TP_CS00000001-14_P:scan:880	0.99	6	NoID
mzspec:MSV000082732:20161004_S00025586_P:scan:891	0.99	6	NoID
mzspec:MSV000082729:20160307_S00021672_P:scan:909	0.99	6	NoID
mzspec:MSV000082699:20161109_TP_CS00000001-4_P:scan:955	0.99	6	NoID
mzspec:MSV000082732:20161004_PP_CS00000004-3_P:scan:1016	0.99	6	NoID
mzspec:MSV000082734:20160219_S00020819_P:scan:1049	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015578_P:scan:976	0.99	6	NoID
mzspec:MSV000082716:20150607_S00015586_P:scan:965	0.99	6	NoID
mzspec:MSV000082732:20161004_S00025600_P:scan:912	0.99	6	NoID
mzspec:MSV000082729:20160307_S00021650_P:scan:888	0.99	6	NoID
mzspec:MSV000082741:20160818_S00024465_P:scan:1856	0.99	6	NoID
mzspec:MSV000082708:20161024_S00026015_P:scan:771	0.99	6	NoID
mzspec:MSV000082712:20160222_S00021233_P:scan:3725	0.98	6	NoID
mzspec:MSV000082722:20170125_SM_CS00000003-5_P:scan:1206	0.98	6	NoID
mzspec:MSV000082729:20160307_TP_CS00000001-4_P:scan:921	0.98	6	NoID
mzspec:MSV000082709:20150924_SM_CS00000003.4_P:scan:421	0.98	6	NoID
mzspec:MSV000082730:20161006_S00025573_P:scan:907	0.98	6	NoID
mzspec:MSV000082722:20170125_SM_CS00000003-1_P:scan:940	0.98	6	NoID
mzspec:MSV000082722:20170125_PP_CS00000004-1_P:scan:2940	0.98	6	NoID
mzspec:MSV000082722:20170125_SM_CS00000003-3_P:scan:1360	0.98	6	NoID
mzspec:MSV000082714:20160831_PP_CS00000004-6_P:scan:877	0.98	6	NoID
mzspec:MSV000082706:20161027_S00026183_P:scan:1156	0.98	6	NoID
mzspec:MSV000082729:20160307_S00021697_P:scan:697	0.98	6	NoID
mzspec:MSV000082722:20170125_SM_CS00000003-6_P:scan:468	0.98	6	NoID
mzspec:MSV000082722:20170125_S00027679_P:scan:2399	0.98	6	NoID
mzspec:MSV000082716:20150607_TP_CS00000001.12_P:scan:532	0.98	6	NoID
mzspec:MSV000082722:20170125_S00027687_P:scan:1203	0.98	6	NoID
mzspec:MSV000082722:20170125_TP_CS00000001-4_P:scan:1216	0.98	6	NoID
mzspec:MSV000084314:MSV000082692:scan:2258	0.98	6	NoID
mzspec:MSV000082741:20160818_S00024422_P:scan:1263	0.98	6	NoID
mzspec:MSV000082699:20161109_PP_CS00000004-5_P:scan:822	0.98	6	NoID
mzspec:MSV000082720:20150713_SM_CS00000003.1_P:scan:478	0.98	6	NoID
mzspec:MSV000082708:20161024_S00026017_P:scan:1082	0.98	6	NoID
mzspec:MSV000082741:20160818_S00024418_P:scan:766	0.98	6	NoID
mzspec:MSV000082732:20161004_S00025607_P:scan:767	0.98	6	NoID
mzspec:MSV000082741:20161103_S00024328_P:scan:1208	0.98	6	NoID
mzspec:MSV000082741:20160818_S00024398_P:scan:826	0.98	6	NoID
mzspec:MSV000082741:20160818_S00024451_P:scan:1222	0.98	6	NoID
