USI	Cosine	Matching Peaks	Status
mzspec:MSV000082321:BRR1_3ul_RE1_01_26737:scan:195	1.0	4	NoID
mzspec:MSV000082321:FWA3_3ul_BA2_01_26763:scan:197	1.0	4	NoID
mzspec:MSV000086348:F3_m_GI_GH4_01_56553:scan:568	1.0	4	NoID
mzspec:MSV000086246:BMS_12_5X_RF2_01_59246:scan:202	1.0	4	NoID
mzspec:MSV000084900:G96159_5x_RA3_01_32574:scan:198	1.0	4	NoID
mzspec:MSV000083014:G96159_5x_RA3_01_32574:scan:198	1.0	4	NoID
mzspec:MSV000082423:G96159_5x_RA3_01_32574:scan:198	1.0	4	NoID
mzspec:MSV000082321:SPP3_3ul_BE3_01_26834:scan:196	1.0	4	NoID
mzspec:MSV000086348:F6_m_GI.2_GH7_01_56556:scan:567	1.0	4	NoID
mzspec:MSV000083004:PD8_9_BH7_01_16781:scan:723	1.0	4	NoID
mzspec:MSV000084900:18NAVY28_v1_sup_2_GF12_01_39613:scan:280	1.0	4	NoID
mzspec:MSV000083760:18NAVY28_v1_sup_2_GF12_01_39613:scan:280	1.0	4	NoID
mzspec:MSV000084900:G79625_1x_RH6_01_18974:scan:204	1.0	4	NoID
mzspec:MSV000081950:S123_BB2_01_25577:scan:197	1.0	4	NoID
mzspec:MSV000081750:G79625_1x_RH6_01_18974:scan:204	1.0	4	NoID
mzspec:MSV000083010:G79625_1x_RH6_01_18974:scan:204	1.0	4	NoID
mzspec:MSV000086246:BMS_04_5X_RE5_01_59236:scan:195	1.0	4	NoID
mzspec:MSV000082321:RRM2_3ul_RA8_01_26682:scan:190	1.0	4	NoID
mzspec:MSV000082074:G79625_1x_RH6_01_18974:scan:204	1.0	4	NoID
mzspec:MSV000081670:73959_1x_BD4_01_17431:scan:202	0.99	4	NoID
mzspec:MSV000083014:G96380_5x_RA5_01_32582:scan:192	0.99	4	NoID
mzspec:MSV000088335:G96380_5x_RA5_01_32582:scan:192	0.99	4	NoID
mzspec:MSV000084900:G96380_5x_RA5_01_32582:scan:192	0.99	4	NoID
mzspec:MSV000082423:G96380_5x_RA5_01_32582:scan:192	0.99	4	NoID
mzspec:MSV000084900:73959_1x_BD4_01_17431:scan:202	0.99	4	NoID
mzspec:MSV000082074:73959_1x_BD4_01_17431:scan:202	0.99	4	NoID
mzspec:MSV000083010:73959_1x_BD4_01_17431:scan:202	0.99	4	NoID
mzspec:MSV000081477:C290_BG4_01_1023:scan:191	0.99	4	NoID
mzspec:MSV000081347:G72818_1x_BC2_01_12954:scan:335	0.99	4	NoID
mzspec:MSV000082969:G85338_BD7_01_36674:scan:279	0.99	4	NoID
mzspec:MSV000083004:PD12_9_GD7_01_16839:scan:755	0.99	4	NoID
mzspec:MSV000087021:G5_G2_M_GG1_01_56828:scan:649	0.98	4	NoID
mzspec:MSV000083010:G72723_BA12_01_18647:scan:180	0.98	4	NoID
mzspec:MSV000082321:MRR3_3ul_RD4_01_26725:scan:185	0.98	4	NoID
mzspec:MSV000083010:G79669_1x_BF8_01_19544:scan:195	0.98	4	NoID
mzspec:MSV000082321:MRR1_3ul_RD6_01_26730:scan:192	0.98	4	NoID
mzspec:MSV000081665:G79669_1x_BF8_01_19544:scan:195	0.98	4	NoID
mzspec:MSV000084900:G72723_BA12_01_18647:scan:180	0.98	4	NoID
mzspec:MSV000082074:G72723_BA12_01_18647:scan:180	0.98	4	NoID
mzspec:MSV000081673:G72723_BA12_01_18647:scan:180	0.98	4	NoID
mzspec:MSV000084900:G79669_1x_BF8_01_19544:scan:195	0.98	4	NoID
mzspec:MSV000087021:M2_G1_M_GE2_01_56816:scan:690	0.98	4	NoID
mzspec:MSV000082074:G79669_1x_BF8_01_19544:scan:195	0.98	4	NoID
mzspec:MSV000083463:11712.SUBJECT12.DBM.1285:scan:202	0.98	4	NoID
mzspec:MSV000086158:16NAVY05_20_plasma_GH12_01_38949:scan:224	0.97	4	NoID
mzspec:MSV000087021:W4_G1_M_GB10_01_56774:scan:674	0.97	4	NoID
mzspec:MSV000083758:16NAVY05_20_plasma_GH12_01_38949:scan:224	0.97	4	NoID
mzspec:MSV000081750:G78982_1x_RF7_01_18968:scan:210	0.96	4	NoID
mzspec:MSV000084591:RA11_RA11_01_49064:scan:215	0.96	4	NoID
mzspec:MSV000084900:RA11_RA11_01_49064:scan:215	0.96	4	NoID
mzspec:MSV000082321:MPP3_3ul_RC3_01_26706:scan:189	0.96	4	NoID
mzspec:MSV000084734:G78982_1x_RF7_01_18968:scan:210	0.96	4	NoID
mzspec:MSV000083010:G78982_1x_RF7_01_18968:scan:210	0.96	4	NoID
mzspec:MSV000081477:C81_BA12_01_636:scan:191	0.96	4	NoID
mzspec:MSV000082074:G78982_1x_RF7_01_18968:scan:210	0.96	4	NoID
mzspec:MSV000084900:G78982_1x_RF7_01_18968:scan:210	0.96	4	NoID
mzspec:MSV000081477:C130_GB7_01_759:scan:191	0.96	4	NoID
