USI	Cosine	Matching Peaks	Status
mzspec:MSV000082729:20160307_SM_CS00000003-5_P:scan:85	0.93	9	NoID
mzspec:MSV000082729:20160307_S00021689_P:scan:85	0.93	9	NoID
mzspec:MSV000082744:20160323_S00021464_P:scan:91	0.92	9	NoID
mzspec:MSV000082729:20160307_SM_CS00000003-2_P:scan:88	0.92	9	NoID
mzspec:MSV000084314:MSV000082729:scan:17400	0.91	9	NoID
mzspec:MSV000082729:20160307_SM_CS00000003-4_P:scan:82	0.91	9	NoID
mzspec:MSV000084314:MSV000082744:scan:57938	0.89	9	NoID
mzspec:MSV000082744:20160404_S00021281_P:scan:78	0.85	9	NoID
mzspec:MSV000082744:20160328_S00021358_P:scan:78	0.82	9	NoID
mzspec:MSV000082744:20160404_S00021354_P:scan:85	0.81	8	NoID
mzspec:MSV000082744:20160411_S00021446_P:scan:66	0.8	9	NoID
mzspec:MSV000082744:20160328_S00021422_P:scan:85	0.8	9	NoID
mzspec:MSV000082743:20160120_SM_CS00000003-3_P:scan:65	0.8	8	NoID
mzspec:MSV000084314:MSV000081582:scan:4815378	0.79	9	NoID
mzspec:MSV000084314:MSV000079181:scan:844598	0.78	9	NoID
mzspec:MSV000079575:6_2_BA4_01_4193:scan:2292	0.78	7	NoID
mzspec:MSV000084314:MSV000080030:scan:3466851	0.76	9	NoID
mzspec:MSV000084314:MSV000078556:scan:1887349	0.74	9	NoID
mzspec:MSV000084314:MSV000081580:scan:120861	0.74	9	NoID
mzspec:MSV000088823:DOM_Interlab-LCMS_Lab024_A_POS_MS2_rep2:scan:4296	0.73	7	NoID
mzspec:MSV000088008:DOM_Interlab-LCMS_Lab024_A_POS_MS2_rep2:scan:4296	0.72	7	NoID
mzspec:MSV000081580:V11_BP3_BD3_01_16024:scan:1829	0.7	9	NoID
