USI	Cosine	Matching Peaks	Status
mzspec:MSV000082692:S00015875_Positive_01:scan:597	0.93	9	NoID
mzspec:MSV000082692:S00015874_Positive_01:scan:579	0.92	9	NoID
mzspec:MSV000082692:S00015870_Positive_01:scan:603	0.87	8	NoID
mzspec:MSV000081082:GE4P7_34dentata-MS1_GE4_01_28759:scan:1793	0.87	7	NoID
mzspec:MSV000080518:BE4P7_34dentata_BE4_01_28757:scan:1793	0.87	7	NoID
mzspec:MSV000088745:127_7_Ppisc_LYO_59_P1-B-4_01_12072:scan:5390	0.86	6	NoID
mzspec:MSV000088745:127_5_Prubra_LYO_57_P1-A-2_01_12083:scan:5356	0.85	6	NoID
mzspec:MSV000079503:ATCC_10Dil_160210143914:scan:4350	0.79	8	NoID
mzspec:MSV000079521:Lys_ATCC_lab_pre:scan:4350	0.75	7	NoID
mzspec:MSV000089834:MS58_COO170_21:scan:6570	0.74	7	NoID
mzspec:MSV000079503:ATCC_10Dil_meoh:scan:4418	0.72	6	NoID
mzspec:MSV000082722:20170125_S00027677_P:scan:567	0.7	7	NoID
mzspec:MSV000084314:MSV000088823:scan:520316	0.7	7	NoID
