Dataset	Frequency
MSV000082681	1
MSV000082683	1
MSV000082690	2
MSV000082695	1
MSV000082703	2
MSV000082713	1
MSV000082738	1
MSV000082782	3
MSV000082802	130
MSV000082813	152
MSV000082820	8
MSV000082821	17
MSV000082869	1019
MSV000082891	52
MSV000082905	2
MSV000082924	1
MSV000082944	9
MSV000082952	5
MSV000082953	12
MSV000082960	5
MSV000082963	5
MSV000082969	623
MSV000082972	152
MSV000082973	136
MSV000082978	2
MSV000083004	148
MSV000083010	980
MSV000083014	398
MSV000083024	159
MSV000083032	13
MSV000083040	126
MSV000083049	90
MSV000083055	6
MSV000083065	186
MSV000083073	412
MSV000083077	246
MSV000083083	611
MSV000083094	2
MSV000083098	2
MSV000083102	1
MSV000083106	5
MSV000083110	3
MSV000083134	21
MSV000083183	127
MSV000083263	7
MSV000083264	11
MSV000083272	11
MSV000083274	12
MSV000083275	24
MSV000083300	158
MSV000083302	170
MSV000083306	159
MSV000083320	408
MSV000083353	90
MSV000083357	51
MSV000083359	91
MSV000083365	45
MSV000083372	20
MSV000083377	3
MSV000083383	45
MSV000083388	124
MSV000083395	4
MSV000083396	17
MSV000083432	14
MSV000083436	14
MSV000083437	48
MSV000083446	176
MSV000083462	282
MSV000083463	43
MSV000083475	159
MSV000083481	19
MSV000083483	5
MSV000083500	6
MSV000083521	13
MSV000083522	19
MSV000083523	110
MSV000083541	49
MSV000083559	66
MSV000083584	5
MSV000083593	198
MSV000083601	1
MSV000083612	64
MSV000083631	1
MSV000083632	1
MSV000083647	657
MSV000083652	15
MSV000083660	15
MSV000083664	282
MSV000083665	155
MSV000083666	86
MSV000083689	552
MSV000083729	64
MSV000083734	95
MSV000083756	82
MSV000083757	7
MSV000083758	369
MSV000083759	76
MSV000083760	194
MSV000083766	40
MSV000083772	82
MSV000083773	40
MSV000083777	58
MSV000083791	47
MSV000083798	41
MSV000083825	82
MSV000083835	71
MSV000083875	4
MSV000083888	12
MSV000083889	128
MSV000083995	210
MSV000084008	5
MSV000084010	317
MSV000084016	124
MSV000084020	226
MSV000084045	1
MSV000084053	3
MSV000084056	3
MSV000084060	111
MSV000084062	100
MSV000084092	2
MSV000084095	14
MSV000084099	549
MSV000084101	117
MSV000084107	102
MSV000084112	57
MSV000084116	1
MSV000084119	20
MSV000084132	14
MSV000084143	14
MSV000084152	2
MSV000084187	10
MSV000084192	1
MSV000084218	89
MSV000084219	71
MSV000084278	10
MSV000084314	88
MSV000084325	72
MSV000084391	3
MSV000084430	5
MSV000084447	12
MSV000084453	12
MSV000084475	1277
MSV000084495	1
MSV000084512	6
MSV000084554	17
MSV000084556	104
MSV000084576	100
MSV000084587	5
MSV000084591	187
MSV000084595	54
MSV000084600	4
MSV000084610	153
MSV000084652	7
MSV000084663	17
MSV000084674	54
MSV000084681	81
MSV000084734	389
MSV000084738	6
MSV000084741	4
MSV000084744	2
MSV000084753	77
MSV000084775	190
MSV000084783	122
MSV000084865	1
MSV000084879	1
MSV000084884	3
MSV000084890	55
MSV000084900	1786
MSV000084904	127
MSV000084905	7
MSV000084907	25
MSV000084908	220
MSV000084909	115
MSV000084945	31
MSV000084951	15
MSV000085000	3
MSV000085018	2
MSV000085025	16
MSV000085042	2
MSV000085071	219
MSV000085119	207
MSV000085129	295
MSV000085142	126
MSV000085143	1
MSV000085153	16
MSV000085179	10
MSV000085180	10
MSV000085226	39
MSV000085256	136
MSV000085261	12
MSV000085326	33
MSV000085360	10
MSV000085370	29
MSV000085373	28
MSV000085389	367
MSV000085416	16
MSV000085446	67
MSV000085467	125
MSV000085480	156
MSV000085505	46
MSV000085537	45
MSV000085555	21
MSV000085561	72
MSV000085582	3
MSV000085607	196
MSV000085619	8
MSV000085654	20
MSV000085657	6
MSV000085724	195
MSV000085744	3
MSV000085769	32
MSV000085777	48
MSV000085779	57
MSV000085786	60
MSV000085840	6
MSV000085843	55
MSV000085844	35
MSV000085847	65
MSV000085852	366
MSV000085858	6
MSV000085862	41
MSV000085870	60
MSV000085879	27
MSV000085882	3
MSV000085890	7
MSV000085891	28
MSV000085920	1
MSV000085925	16
MSV000085944	344
MSV000085990	1
MSV000085991	141
MSV000086012	417
MSV000086013	95
MSV000086014	159
MSV000086015	50
MSV000086063	3
MSV000086064	3
MSV000086107	27
MSV000086131	99
MSV000086158	124
MSV000086178	63
MSV000086207	6
MSV000086209	2
MSV000086230	352
MSV000086236	55
MSV000086246	83
MSV000086252	1
MSV000086270	506
MSV000086293	6
MSV000086348	57
MSV000086349	18
MSV000086360	90
MSV000086381	133
MSV000086415	370
MSV000086428	64
MSV000086455	67
MSV000086477	45
MSV000086482	73
MSV000086522	13
MSV000086550	1006
MSV000086621	5
MSV000086639	225
MSV000086644	61
MSV000086673	48
MSV000086676	34
MSV000086680	4
MSV000086721	284
MSV000086723	16
MSV000086760	63
MSV000086821	189
MSV000086830	176
MSV000086879	17
MSV000086883	18
MSV000086884	62
MSV000086896	3
MSV000086926	4
MSV000086956	25
MSV000086989	43
MSV000086993	4
MSV000087005	20
MSV000087006	4
MSV000087011	1
MSV000087021	125
MSV000087087	244
MSV000087093	83
MSV000087130	428
MSV000087135	15
MSV000087141	73
MSV000087156	17
MSV000087157	17
MSV000087187	9
MSV000087322	13
MSV000087354	19
MSV000087364	129
MSV000087449	11
MSV000087522	12
MSV000087523	1
MSV000087588	16
MSV000087612	31
MSV000087628	2
MSV000087629	3
MSV000087630	3
MSV000087646	51
MSV000087685	190
MSV000087692	13
MSV000087694	1
MSV000087702	14
MSV000087711	1
MSV000087728	89
MSV000087745	17
MSV000087747	3
MSV000087772	1
MSV000087800	12
MSV000087809	15
MSV000087844	13
MSV000087854	85
MSV000087882	1
MSV000087885	2
MSV000087904	1
MSV000087905	73
MSV000087923	1
MSV000087935	2
MSV000087951	15
MSV000087991	10
MSV000088008	8
MSV000088021	276
MSV000088023	3
MSV000088040	247
MSV000088087	63
MSV000088137	274
MSV000088164	72
MSV000088187	15
MSV000088255	80
MSV000088332	6
MSV000088335	25
MSV000088337	54
MSV000088420	83
MSV000088519	1
MSV000088534	3
MSV000088546	177
MSV000088564	2
MSV000088570	219
MSV000088594	54
MSV000088640	97
MSV000088645	327
MSV000088646	531
MSV000088661	2
MSV000088697	22
MSV000088750	1
MSV000088790	4
MSV000088821	53
MSV000088823	163
MSV000088828	1
MSV000088829	4
MSV000088830	4
MSV000088842	207
MSV000088843	93
MSV000088872	4
MSV000088967	43
MSV000089107	1
MSV000089210	11
MSV000089249	25
MSV000089306	23
MSV000089310	7
MSV000089313	14
MSV000089316	20
MSV000089459	40
MSV000089483	102
MSV000089491	46
MSV000089506	3
MSV000089518	35
MSV000089552	143
MSV000089555	1
MSV000089558	62
MSV000089638	35
MSV000089653	66
MSV000089715	14
MSV000089725	42
MSV000089731	1
MSV000089732	1
MSV000089740	8
MSV000089808	43
MSV000089835	9
MSV000089837	18
MSV000089900	42
MSV000089937	21
MSV000089952	2
MSV000090000	96
MSV000090012	3
